TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,WeatherAssessment,Progress,Weekend,DayCount,Delay
83.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,19.047619047619047,0.0,0.0,6.0,24.0
127.0,20.0,1.0,1.0,19.0,110.0,15781.0,0.0,12.903225806451612,14.960629921259844,0.0,90.0,4.0
148.0,41.0,2.0,2.0,39.0,225.0,27106.0,0.0,0.0,26.351351351351347,0.0,118.0,4.0
111.0,33.0,2.0,1.0,31.0,162.0,21289.0,1.0,0.0,27.927927927927925,0.0,119.0,29.0
115.0,16.0,1.0,1.0,15.0,86.0,10826.0,1.0,7.6923076923076925,13.043478260869565,0.0,91.0,19.0
140.0,65.0,3.0,3.0,62.0,362.0,43222.0,1.0,14.285714285714285,44.285714285714285,0.0,175.0,21.0
116.0,60.0,2.0,2.0,58.0,290.0,39874.0,1.0,15.384615384615383,50.0,0.0,175.0,9.0
136.0,26.0,2.0,1.0,24.0,145.0,18248.0,1.0,9.523809523809524,17.647058823529413,0.0,91.0,27.0
109.0,9.0,1.0,1.0,8.0,53.0,7420.0,1.0,38.46153846153847,7.339449541284404,0.0,35.0,20.0
98.0,44.0,2.0,2.0,42.0,234.0,32035.0,1.0,14.285714285714285,42.857142857142854,0.0,175.0,14.0
150.0,12.0,3.0,2.0,9.0,76.0,10877.0,1.0,38.46153846153847,6.0,0.0,35.0,11.0
100.0,72.0,2.0,2.0,70.0,386.0,45668.0,1.0,25.806451612903224,70.0,0.0,203.0,9.0
134.0,8.0,3.0,2.0,5.0,65.0,6696.0,1.0,38.095238095238095,3.731343283582089,0.0,35.0,21.0
132.0,35.0,1.0,1.0,34.0,170.0,17996.0,1.0,16.129032258064516,25.757575757575758,0.0,175.0,10.0
150.0,49.0,2.0,1.0,47.0,260.0,33611.0,1.0,14.285714285714285,31.333333333333336,0.0,175.0,38.0
149.0,52.0,3.0,3.0,49.0,279.0,31483.0,1.0,0.0,32.88590604026846,0.0,119.0,12.0
110.0,7.0,2.0,0.0,5.0,46.0,5269.0,1.0,38.095238095238095,4.545454545454546,0.0,35.0,35.0
86.0,31.0,2.0,0.0,29.0,173.0,23772.0,1.0,12.903225806451612,33.72093023255814,0.0,91.0,3.0
139.0,66.0,3.0,2.0,63.0,366.0,44249.0,1.0,3.8461538461538463,45.32374100719424,0.0,147.0,5.0
139.0,2.0,2.0,0.0,0.0,8.0,0.0,1.0,16.129032258064516,0.0,0.0,7.0,13.0
120.0,67.0,2.0,2.0,65.0,338.0,38938.0,1.0,26.923076923076923,54.166666666666664,0.0,203.0,20.0
117.0,17.0,2.0,2.0,15.0,105.0,12165.0,1.0,35.483870967741936,12.82051282051282,0.0,63.0,14.0
86.0,2.0,2.0,0.0,0.0,12.0,0.0,1.0,16.129032258064516,0.0,0.0,7.0,4.0
130.0,19.0,3.0,1.0,16.0,88.0,10644.0,1.0,41.935483870967744,12.307692307692308,0.0,35.0,12.0
113.0,62.0,2.0,2.0,60.0,325.0,41583.0,1.0,16.129032258064516,53.09734513274337,0.0,175.0,14.0
118.0,25.0,2.0,2.0,23.0,143.0,16948.0,1.0,7.6923076923076925,19.491525423728813,0.0,91.0,9.0
148.0,20.0,3.0,2.0,17.0,123.0,15339.0,1.0,23.809523809523807,11.486486486486488,0.0,63.0,42.0
128.0,46.0,3.0,3.0,43.0,247.0,30677.0,1.0,0.0,33.59375,0.0,119.0,19.0
145.0,78.0,3.0,3.0,75.0,371.0,50900.0,1.0,14.285714285714285,51.724137931034484,0.0,175.0,21.0
140.0,67.0,3.0,1.0,64.0,316.0,40844.0,1.0,4.761904761904762,45.714285714285715,0.0,147.0,17.0
130.0,77.0,3.0,3.0,74.0,365.0,49137.0,1.0,14.285714285714285,56.92307692307692,0.0,175.0,21.0
125.0,55.0,2.0,1.0,53.0,292.0,34020.0,1.0,15.384615384615383,42.4,0.0,175.0,6.0
117.0,8.0,1.0,1.0,7.0,64.0,7116.0,1.0,23.809523809523807,5.982905982905983,0.0,63.0,24.0
83.0,2.0,2.0,0.0,0.0,9.0,0.0,1.0,19.047619047619047,0.0,0.0,7.0,24.0
127.0,20.0,1.0,1.0,19.0,111.0,15781.0,1.0,12.903225806451612,14.960629921259844,0.0,91.0,4.0
148.0,42.0,2.0,2.0,40.0,227.0,27707.0,1.0,0.0,27.027027027027028,0.0,119.0,4.0
111.0,33.0,2.0,1.0,31.0,162.0,21289.0,1.0,0.0,27.927927927927925,1.0,120.0,29.0
115.0,16.0,1.0,1.0,15.0,87.0,10826.0,1.0,7.6923076923076925,13.043478260869565,1.0,92.0,19.0
140.0,65.0,3.0,3.0,62.0,362.0,43222.0,1.0,14.285714285714285,44.285714285714285,1.0,176.0,21.0
116.0,61.0,2.0,2.0,59.0,292.0,40098.0,1.0,15.384615384615383,50.86206896551724,1.0,176.0,9.0
136.0,26.0,2.0,1.0,24.0,145.0,18248.0,1.0,9.523809523809524,17.647058823529413,1.0,92.0,27.0
109.0,9.0,1.0,1.0,8.0,54.0,7420.0,1.0,38.46153846153847,7.339449541284404,1.0,36.0,20.0
98.0,44.0,2.0,2.0,42.0,234.0,32035.0,1.0,14.285714285714285,42.857142857142854,1.0,176.0,14.0
150.0,12.0,3.0,2.0,9.0,79.0,10877.0,1.0,38.46153846153847,6.0,1.0,36.0,11.0
100.0,72.0,2.0,2.0,70.0,388.0,45668.0,1.0,25.806451612903224,70.0,1.0,204.0,9.0
134.0,8.0,3.0,2.0,5.0,65.0,6696.0,1.0,38.095238095238095,3.731343283582089,1.0,36.0,21.0
132.0,36.0,1.0,1.0,35.0,172.0,18939.0,1.0,16.129032258064516,26.515151515151516,1.0,176.0,10.0
150.0,49.0,2.0,1.0,47.0,260.0,33611.0,1.0,14.285714285714285,31.333333333333336,1.0,176.0,38.0
149.0,53.0,3.0,3.0,50.0,283.0,32118.0,1.0,0.0,33.557046979865774,1.0,120.0,12.0
110.0,7.0,2.0,0.0,5.0,46.0,5269.0,1.0,38.095238095238095,4.545454545454546,1.0,36.0,35.0
86.0,31.0,2.0,1.0,29.0,175.0,23772.0,1.0,12.903225806451612,33.72093023255814,1.0,92.0,3.0
139.0,67.0,3.0,2.0,64.0,369.0,44483.0,1.0,3.8461538461538463,46.043165467625904,1.0,148.0,5.0
139.0,2.0,2.0,0.0,0.0,9.0,0.0,1.0,16.129032258064516,0.0,1.0,8.0,13.0
120.0,67.0,2.0,2.0,65.0,340.0,38938.0,1.0,26.923076923076923,54.166666666666664,1.0,204.0,20.0
117.0,17.0,2.0,2.0,15.0,106.0,12165.0,1.0,35.483870967741936,12.82051282051282,1.0,64.0,14.0
86.0,2.0,2.0,0.0,0.0,13.0,0.0,1.0,16.129032258064516,0.0,1.0,8.0,4.0
130.0,19.0,3.0,3.0,16.0,90.0,10644.0,1.0,41.935483870967744,12.307692307692308,1.0,36.0,12.0
113.0,62.0,2.0,2.0,60.0,327.0,41583.0,1.0,16.129032258064516,53.09734513274337,1.0,176.0,14.0
118.0,25.0,2.0,2.0,23.0,144.0,16948.0,1.0,7.6923076923076925,19.491525423728813,1.0,92.0,9.0
148.0,20.0,3.0,2.0,17.0,123.0,15339.0,1.0,23.809523809523807,11.486486486486488,1.0,64.0,42.0
128.0,46.0,3.0,3.0,43.0,247.0,30677.0,1.0,0.0,33.59375,1.0,120.0,19.0
145.0,78.0,3.0,3.0,75.0,371.0,50900.0,1.0,14.285714285714285,51.724137931034484,1.0,176.0,21.0
140.0,67.0,3.0,1.0,64.0,316.0,40844.0,1.0,4.761904761904762,45.714285714285715,1.0,148.0,17.0
130.0,77.0,3.0,3.0,74.0,365.0,49137.0,1.0,14.285714285714285,56.92307692307692,1.0,176.0,21.0
125.0,55.0,2.0,1.0,53.0,294.0,34020.0,1.0,15.384615384615383,42.4,1.0,176.0,6.0
117.0,8.0,1.0,1.0,7.0,64.0,7116.0,1.0,23.809523809523807,5.982905982905983,1.0,64.0,24.0
83.0,2.0,2.0,0.0,0.0,9.0,0.0,1.0,19.047619047619047,0.0,1.0,8.0,24.0
127.0,20.0,1.0,1.0,19.0,111.0,15781.0,1.0,12.903225806451612,14.960629921259844,1.0,92.0,4.0
148.0,42.0,2.0,2.0,40.0,228.0,27707.0,1.0,0.0,27.027027027027028,1.0,120.0,4.0
111.0,33.0,2.0,1.0,31.0,162.0,21289.0,0.0,0.0,27.927927927927925,1.0,121.0,29.0
115.0,16.0,1.0,1.0,15.0,87.0,10826.0,0.0,7.6923076923076925,13.043478260869565,1.0,93.0,19.0
140.0,65.0,3.0,3.0,62.0,362.0,43222.0,0.0,14.285714285714285,44.285714285714285,1.0,177.0,21.0
116.0,61.0,2.0,2.0,59.0,292.0,40098.0,0.0,15.384615384615383,50.86206896551724,1.0,177.0,9.0
136.0,26.0,2.0,1.0,24.0,145.0,18248.0,0.0,9.523809523809524,17.647058823529413,1.0,93.0,27.0
109.0,9.0,1.0,1.0,8.0,54.0,7420.0,0.0,38.46153846153847,7.339449541284404,1.0,37.0,20.0
98.0,44.0,2.0,2.0,42.0,234.0,32035.0,0.0,14.285714285714285,42.857142857142854,1.0,177.0,14.0
150.0,12.0,3.0,2.0,9.0,79.0,10877.0,0.0,38.46153846153847,6.0,1.0,37.0,11.0
100.0,72.0,2.0,2.0,70.0,390.0,45668.0,0.0,25.806451612903224,70.0,1.0,205.0,9.0
134.0,8.0,3.0,2.0,5.0,65.0,6696.0,0.0,38.095238095238095,3.731343283582089,1.0,37.0,21.0
132.0,36.0,1.0,1.0,35.0,173.0,18939.0,0.0,16.129032258064516,26.515151515151516,1.0,177.0,10.0
150.0,49.0,2.0,1.0,47.0,260.0,33611.0,0.0,14.285714285714285,31.333333333333336,1.0,177.0,38.0
149.0,53.0,3.0,3.0,50.0,283.0,32118.0,0.0,0.0,33.557046979865774,1.0,121.0,12.0
110.0,7.0,2.0,0.0,5.0,46.0,5269.0,0.0,38.095238095238095,4.545454545454546,1.0,37.0,35.0
86.0,31.0,2.0,2.0,29.0,176.0,23772.0,0.0,12.903225806451612,33.72093023255814,1.0,93.0,3.0
139.0,67.0,3.0,2.0,64.0,369.0,44483.0,0.0,3.8461538461538463,46.043165467625904,1.0,149.0,5.0
139.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,16.129032258064516,0.0,1.0,9.0,13.0
120.0,67.0,2.0,2.0,65.0,340.0,38938.0,0.0,26.923076923076923,54.166666666666664,1.0,205.0,20.0
117.0,17.0,2.0,2.0,15.0,108.0,12165.0,0.0,35.483870967741936,12.82051282051282,1.0,65.0,14.0
86.0,2.0,2.0,0.0,0.0,15.0,0.0,0.0,16.129032258064516,0.0,1.0,9.0,4.0
130.0,19.0,3.0,3.0,16.0,92.0,10644.0,0.0,41.935483870967744,12.307692307692308,1.0,37.0,12.0
113.0,63.0,2.0,2.0,61.0,330.0,42286.0,0.0,16.129032258064516,53.98230088495575,1.0,177.0,14.0
118.0,25.0,2.0,2.0,23.0,144.0,16948.0,0.0,7.6923076923076925,19.491525423728813,1.0,93.0,9.0
148.0,20.0,3.0,2.0,17.0,123.0,15339.0,0.0,23.809523809523807,11.486486486486488,1.0,65.0,42.0
128.0,46.0,3.0,3.0,43.0,247.0,30677.0,0.0,0.0,33.59375,1.0,121.0,19.0
145.0,78.0,3.0,3.0,75.0,371.0,50900.0,0.0,14.285714285714285,51.724137931034484,1.0,177.0,21.0
140.0,67.0,3.0,1.0,64.0,316.0,40844.0,0.0,4.761904761904762,45.714285714285715,1.0,149.0,17.0
130.0,77.0,3.0,3.0,74.0,365.0,49137.0,0.0,14.285714285714285,56.92307692307692,1.0,177.0,21.0
125.0,55.0,2.0,1.0,53.0,294.0,34020.0,0.0,15.384615384615383,42.4,1.0,177.0,6.0
117.0,8.0,1.0,1.0,7.0,64.0,7116.0,0.0,23.809523809523807,5.982905982905983,1.0,65.0,24.0
83.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,19.047619047619047,0.0,1.0,9.0,24.0
127.0,20.0,1.0,1.0,19.0,112.0,15781.0,0.0,12.903225806451612,14.960629921259844,1.0,93.0,4.0
148.0,42.0,2.0,2.0,40.0,230.0,27707.0,0.0,0.0,27.027027027027028,1.0,121.0,4.0
111.0,33.0,2.0,1.0,31.0,164.0,21289.0,0.0,0.0,27.927927927927925,0.0,122.0,29.0
115.0,17.0,1.0,1.0,16.0,89.0,11731.0,0.0,7.6923076923076925,13.91304347826087,0.0,94.0,19.0
140.0,65.0,3.0,3.0,62.0,365.0,43222.0,0.0,14.285714285714285,44.285714285714285,0.0,178.0,21.0
116.0,62.0,2.0,2.0,60.0,294.0,41028.0,0.0,15.384615384615383,51.724137931034484,0.0,178.0,9.0
136.0,27.0,2.0,2.0,25.0,147.0,19166.0,0.0,9.523809523809524,18.38235294117647,0.0,94.0,27.0
109.0,10.0,2.0,1.0,8.0,55.0,7420.0,0.0,38.46153846153847,7.339449541284404,0.0,38.0,20.0
98.0,44.0,2.0,2.0,42.0,235.0,32035.0,0.0,14.285714285714285,42.857142857142854,0.0,178.0,14.0
150.0,12.0,3.0,3.0,9.0,81.0,10877.0,0.0,38.46153846153847,6.0,0.0,38.0,11.0
100.0,72.0,2.0,2.0,70.0,391.0,45668.0,0.0,25.806451612903224,70.0,0.0,206.0,9.0
134.0,9.0,3.0,1.0,6.0,68.0,7494.0,0.0,38.095238095238095,4.477611940298507,0.0,38.0,21.0
132.0,36.0,1.0,1.0,35.0,174.0,18939.0,0.0,16.129032258064516,26.515151515151516,0.0,178.0,10.0
150.0,49.0,2.0,1.0,47.0,262.0,33611.0,0.0,14.285714285714285,31.333333333333336,0.0,178.0,38.0
149.0,54.0,3.0,3.0,51.0,287.0,32755.0,0.0,0.0,34.22818791946309,0.0,122.0,12.0
110.0,7.0,2.0,1.0,5.0,48.0,5269.0,0.0,38.095238095238095,4.545454545454546,0.0,38.0,35.0
86.0,31.0,2.0,2.0,29.0,178.0,23772.0,0.0,12.903225806451612,33.72093023255814,0.0,94.0,3.0
139.0,68.0,3.0,3.0,65.0,373.0,44709.0,0.0,3.8461538461538463,46.76258992805755,0.0,150.0,5.0
139.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,16.129032258064516,0.0,0.0,10.0,13.0
120.0,67.0,2.0,2.0,65.0,341.0,38938.0,0.0,26.923076923076923,54.166666666666664,0.0,206.0,20.0
117.0,18.0,2.0,2.0,16.0,111.0,12630.0,0.0,35.483870967741936,13.675213675213676,0.0,66.0,14.0
86.0,2.0,2.0,0.0,0.0,16.0,0.0,0.0,16.129032258064516,0.0,0.0,10.0,4.0
130.0,20.0,3.0,3.0,17.0,95.0,11125.0,0.0,41.935483870967744,13.076923076923078,0.0,38.0,12.0
113.0,63.0,2.0,2.0,61.0,332.0,42286.0,0.0,16.129032258064516,53.98230088495575,0.0,178.0,14.0
118.0,26.0,2.0,1.0,24.0,146.0,17859.0,0.0,7.6923076923076925,20.33898305084746,0.0,94.0,9.0
148.0,20.0,3.0,2.0,17.0,125.0,15339.0,0.0,23.809523809523807,11.486486486486488,0.0,66.0,42.0
128.0,47.0,3.0,3.0,44.0,250.0,31538.0,0.0,0.0,34.375,0.0,122.0,19.0
145.0,78.0,3.0,3.0,75.0,374.0,50900.0,0.0,14.285714285714285,51.724137931034484,0.0,178.0,21.0
140.0,68.0,3.0,1.0,65.0,318.0,41457.0,0.0,4.761904761904762,46.42857142857143,0.0,150.0,17.0
130.0,78.0,3.0,2.0,75.0,368.0,50133.0,0.0,14.285714285714285,57.692307692307686,0.0,178.0,21.0
125.0,55.0,2.0,1.0,53.0,296.0,34020.0,0.0,15.384615384615383,42.4,0.0,178.0,6.0
117.0,8.0,1.0,1.0,7.0,65.0,7116.0,0.0,23.809523809523807,5.982905982905983,0.0,66.0,24.0
83.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,19.047619047619047,0.0,0.0,10.0,24.0
127.0,20.0,1.0,1.0,19.0,112.0,15781.0,0.0,12.903225806451612,14.960629921259844,0.0,94.0,4.0
148.0,43.0,2.0,2.0,41.0,233.0,28108.0,0.0,0.0,27.7027027027027,0.0,122.0,4.0
111.0,34.0,2.0,2.0,32.0,167.0,21679.0,0.0,0.0,28.82882882882883,0.0,123.0,29.0
115.0,17.0,1.0,1.0,16.0,90.0,11731.0,0.0,7.6923076923076925,13.91304347826087,0.0,95.0,19.0
140.0,65.0,3.0,3.0,62.0,368.0,43222.0,0.0,14.285714285714285,44.285714285714285,0.0,179.0,21.0
116.0,63.0,2.0,2.0,61.0,297.0,41393.0,0.0,15.384615384615383,52.58620689655172,0.0,179.0,9.0
136.0,27.0,2.0,2.0,25.0,149.0,19166.0,0.0,9.523809523809524,18.38235294117647,0.0,95.0,27.0
109.0,11.0,2.0,0.0,9.0,58.0,8212.0,0.0,38.46153846153847,8.256880733944955,0.0,39.0,20.0
98.0,45.0,2.0,2.0,43.0,238.0,32862.0,0.0,14.285714285714285,43.87755102040816,0.0,179.0,14.0
150.0,14.0,3.0,1.0,11.0,86.0,12009.0,0.0,38.46153846153847,7.333333333333333,0.0,39.0,11.0
100.0,73.0,2.0,2.0,71.0,394.0,46556.0,0.0,25.806451612903224,71.0,0.0,207.0,9.0
134.0,10.0,3.0,1.0,7.0,72.0,8063.0,0.0,38.095238095238095,5.223880597014925,0.0,39.0,21.0
132.0,36.0,1.0,1.0,35.0,175.0,18939.0,0.0,16.129032258064516,26.515151515151516,0.0,179.0,10.0
150.0,49.0,2.0,1.0,47.0,264.0,33611.0,0.0,14.285714285714285,31.333333333333336,0.0,179.0,38.0
149.0,54.0,3.0,3.0,51.0,290.0,32755.0,0.0,0.0,34.22818791946309,0.0,123.0,12.0
110.0,7.0,2.0,2.0,5.0,49.0,5269.0,0.0,38.095238095238095,4.545454545454546,0.0,39.0,35.0
86.0,31.0,2.0,2.0,29.0,180.0,23772.0,0.0,12.903225806451612,33.72093023255814,0.0,95.0,3.0
139.0,68.0,3.0,3.0,65.0,375.0,44709.0,0.0,3.8461538461538463,46.76258992805755,0.0,151.0,5.0
139.0,2.0,2.0,0.0,0.0,13.0,0.0,0.0,16.129032258064516,0.0,0.0,11.0,13.0
120.0,67.0,2.0,2.0,65.0,343.0,38938.0,0.0,26.923076923076923,54.166666666666664,0.0,207.0,20.0
117.0,19.0,2.0,2.0,17.0,114.0,13535.0,0.0,35.483870967741936,14.529914529914532,0.0,67.0,14.0
86.0,2.0,2.0,0.0,0.0,17.0,0.0,0.0,16.129032258064516,0.0,0.0,11.0,4.0
130.0,21.0,3.0,2.0,18.0,99.0,11409.0,0.0,41.935483870967744,13.846153846153847,0.0,39.0,12.0
113.0,63.0,2.0,2.0,61.0,334.0,42286.0,0.0,16.129032258064516,53.98230088495575,0.0,179.0,14.0
118.0,26.0,2.0,2.0,24.0,148.0,17859.0,0.0,7.6923076923076925,20.33898305084746,0.0,95.0,9.0
148.0,20.0,3.0,2.0,17.0,127.0,15339.0,0.0,23.809523809523807,11.486486486486488,0.0,67.0,42.0
128.0,48.0,3.0,2.0,45.0,254.0,31772.0,0.0,0.0,35.15625,0.0,123.0,19.0
145.0,79.0,3.0,2.0,76.0,377.0,51839.0,0.0,14.285714285714285,52.41379310344828,0.0,179.0,21.0
140.0,68.0,3.0,2.0,65.0,319.0,41457.0,0.0,4.761904761904762,46.42857142857143,0.0,151.0,17.0
130.0,79.0,3.0,2.0,76.0,372.0,50645.0,0.0,14.285714285714285,58.46153846153847,0.0,179.0,21.0
125.0,56.0,2.0,1.0,54.0,298.0,34392.0,0.0,15.384615384615383,43.2,0.0,179.0,6.0
117.0,8.0,1.0,1.0,7.0,66.0,7116.0,0.0,23.809523809523807,5.982905982905983,0.0,67.0,24.0
83.0,2.0,2.0,0.0,0.0,13.0,0.0,0.0,19.047619047619047,0.0,0.0,11.0,24.0
127.0,20.0,1.0,1.0,19.0,113.0,15781.0,0.0,12.903225806451612,14.960629921259844,0.0,95.0,4.0
148.0,44.0,2.0,2.0,42.0,236.0,28614.0,0.0,0.0,28.37837837837838,0.0,123.0,4.0
111.0,34.0,2.0,2.0,32.0,169.0,21679.0,0.0,0.0,28.82882882882883,0.0,124.0,29.0
115.0,17.0,1.0,1.0,16.0,91.0,11731.0,0.0,7.6923076923076925,13.91304347826087,0.0,96.0,19.0
140.0,65.0,3.0,3.0,62.0,371.0,43222.0,0.0,14.285714285714285,44.285714285714285,0.0,180.0,21.0
116.0,64.0,2.0,2.0,62.0,300.0,42290.0,0.0,15.384615384615383,53.44827586206896,0.0,180.0,9.0
136.0,28.0,2.0,1.0,26.0,150.0,20063.0,0.0,9.523809523809524,19.11764705882353,0.0,96.0,27.0
109.0,11.0,2.0,0.0,9.0,59.0,8212.0,0.0,38.46153846153847,8.256880733944955,0.0,40.0,20.0
98.0,46.0,2.0,2.0,44.0,241.0,33222.0,0.0,14.285714285714285,44.89795918367347,0.0,180.0,14.0
150.0,15.0,3.0,1.0,12.0,89.0,12926.0,0.0,38.46153846153847,8.0,0.0,40.0,11.0
100.0,73.0,2.0,2.0,71.0,396.0,46556.0,0.0,25.806451612903224,71.0,0.0,208.0,9.0
134.0,10.0,3.0,1.0,7.0,74.0,8063.0,0.0,38.095238095238095,5.223880597014925,0.0,40.0,21.0
132.0,37.0,1.0,1.0,36.0,177.0,19695.0,0.0,16.129032258064516,27.27272727272727,0.0,180.0,10.0
150.0,49.0,2.0,2.0,47.0,266.0,33611.0,0.0,14.285714285714285,31.333333333333336,0.0,180.0,38.0
149.0,54.0,3.0,3.0,51.0,292.0,32755.0,0.0,0.0,34.22818791946309,0.0,124.0,12.0
110.0,7.0,2.0,2.0,5.0,50.0,5269.0,0.0,38.095238095238095,4.545454545454546,0.0,40.0,35.0
86.0,31.0,2.0,2.0,29.0,181.0,23772.0,0.0,12.903225806451612,33.72093023255814,0.0,96.0,3.0
139.0,68.0,3.0,3.0,65.0,377.0,44709.0,0.0,3.8461538461538463,46.76258992805755,0.0,152.0,5.0
139.0,2.0,2.0,0.0,0.0,15.0,0.0,0.0,16.129032258064516,0.0,0.0,12.0,13.0
120.0,67.0,2.0,2.0,65.0,344.0,38938.0,0.0,26.923076923076923,54.166666666666664,0.0,208.0,20.0
117.0,19.0,2.0,2.0,17.0,115.0,13535.0,0.0,35.483870967741936,14.529914529914532,0.0,68.0,14.0
86.0,2.0,2.0,0.0,0.0,18.0,0.0,0.0,16.129032258064516,0.0,0.0,12.0,4.0
130.0,21.0,3.0,2.0,18.0,100.0,11409.0,0.0,41.935483870967744,13.846153846153847,0.0,40.0,12.0
113.0,63.0,2.0,2.0,61.0,336.0,42286.0,0.0,16.129032258064516,53.98230088495575,0.0,180.0,14.0
118.0,27.0,2.0,2.0,25.0,151.0,18068.0,0.0,7.6923076923076925,21.1864406779661,0.0,96.0,9.0
148.0,20.0,3.0,3.0,17.0,130.0,15339.0,0.0,23.809523809523807,11.486486486486488,0.0,68.0,42.0
128.0,49.0,3.0,3.0,46.0,258.0,32173.0,0.0,0.0,35.9375,0.0,124.0,19.0
145.0,80.0,3.0,3.0,77.0,381.0,52588.0,0.0,14.285714285714285,53.103448275862064,0.0,180.0,21.0
140.0,68.0,3.0,2.0,65.0,321.0,41457.0,0.0,4.761904761904762,46.42857142857143,0.0,152.0,17.0
130.0,79.0,3.0,3.0,76.0,374.0,50645.0,0.0,14.285714285714285,58.46153846153847,0.0,180.0,21.0
125.0,56.0,2.0,1.0,54.0,299.0,34392.0,0.0,15.384615384615383,43.2,0.0,180.0,6.0
117.0,9.0,1.0,1.0,8.0,68.0,8035.0,0.0,23.809523809523807,6.837606837606838,0.0,68.0,24.0
83.0,2.0,1.0,0.0,1.0,15.0,2901.0,0.0,19.047619047619047,1.2048192771084338,0.0,12.0,24.0
127.0,20.0,1.0,1.0,19.0,114.0,15781.0,0.0,12.903225806451612,14.960629921259844,0.0,96.0,4.0
148.0,44.0,2.0,2.0,42.0,238.0,28614.0,0.0,0.0,28.37837837837838,0.0,124.0,4.0
111.0,36.0,2.0,0.0,34.0,173.0,22501.0,0.0,0.0,30.630630630630627,0.0,125.0,29.0
115.0,17.0,1.0,1.0,16.0,91.0,11731.0,0.0,7.6923076923076925,13.91304347826087,0.0,97.0,19.0
140.0,65.0,3.0,3.0,62.0,374.0,43222.0,0.0,14.285714285714285,44.285714285714285,0.0,181.0,21.0
116.0,64.0,2.0,2.0,62.0,301.0,42290.0,0.0,15.384615384615383,53.44827586206896,0.0,181.0,9.0
136.0,28.0,2.0,1.0,26.0,152.0,20063.0,0.0,9.523809523809524,19.11764705882353,0.0,97.0,27.0
109.0,11.0,2.0,0.0,9.0,61.0,8212.0,0.0,38.46153846153847,8.256880733944955,0.0,41.0,20.0
98.0,46.0,2.0,2.0,44.0,243.0,33222.0,0.0,14.285714285714285,44.89795918367347,0.0,181.0,14.0
150.0,15.0,3.0,1.0,12.0,92.0,12926.0,0.0,38.46153846153847,8.0,0.0,41.0,11.0
100.0,73.0,2.0,2.0,71.0,397.0,46556.0,0.0,25.806451612903224,71.0,0.0,209.0,9.0
134.0,11.0,3.0,1.0,8.0,78.0,8524.0,0.0,38.095238095238095,5.970149253731343,0.0,41.0,21.0
132.0,37.0,1.0,1.0,36.0,178.0,19695.0,0.0,16.129032258064516,27.27272727272727,0.0,181.0,10.0
150.0,51.0,2.0,1.0,49.0,270.0,34761.0,0.0,14.285714285714285,32.666666666666664,0.0,181.0,38.0
149.0,54.0,3.0,3.0,51.0,295.0,32755.0,0.0,0.0,34.22818791946309,0.0,125.0,12.0
110.0,7.0,2.0,2.0,5.0,52.0,5269.0,0.0,38.095238095238095,4.545454545454546,0.0,41.0,35.0
86.0,32.0,2.0,2.0,30.0,184.0,24220.0,0.0,12.903225806451612,34.883720930232556,0.0,97.0,3.0
139.0,68.0,3.0,3.0,65.0,379.0,44709.0,0.0,3.8461538461538463,46.76258992805755,0.0,153.0,5.0
139.0,2.0,2.0,0.0,0.0,17.0,0.0,0.0,16.129032258064516,0.0,0.0,13.0,13.0
120.0,68.0,2.0,2.0,66.0,347.0,39316.0,0.0,26.923076923076923,55.00000000000001,0.0,209.0,20.0
117.0,20.0,2.0,2.0,18.0,118.0,13849.0,0.0,35.483870967741936,15.384615384615385,0.0,69.0,14.0
86.0,2.0,2.0,0.0,0.0,19.0,0.0,0.0,16.129032258064516,0.0,0.0,13.0,4.0
130.0,21.0,3.0,3.0,18.0,103.0,11409.0,0.0,41.935483870967744,13.846153846153847,0.0,41.0,12.0
113.0,64.0,2.0,1.0,62.0,338.0,42935.0,0.0,16.129032258064516,54.86725663716814,0.0,181.0,14.0
118.0,27.0,2.0,2.0,25.0,153.0,18068.0,0.0,7.6923076923076925,21.1864406779661,0.0,97.0,9.0
148.0,21.0,3.0,3.0,18.0,133.0,15751.0,0.0,23.809523809523807,12.162162162162163,0.0,69.0,42.0
128.0,50.0,3.0,3.0,47.0,262.0,33072.0,0.0,0.0,36.71875,0.0,125.0,19.0
145.0,81.0,3.0,3.0,78.0,384.0,53586.0,0.0,14.285714285714285,53.79310344827586,0.0,181.0,21.0
140.0,68.0,3.0,3.0,65.0,323.0,41457.0,0.0,4.761904761904762,46.42857142857143,0.0,153.0,17.0
130.0,79.0,3.0,3.0,76.0,377.0,50645.0,0.0,14.285714285714285,58.46153846153847,0.0,181.0,21.0
125.0,56.0,2.0,2.0,54.0,301.0,34392.0,0.0,15.384615384615383,43.2,0.0,181.0,6.0
117.0,9.0,1.0,1.0,8.0,69.0,8035.0,0.0,23.809523809523807,6.837606837606838,0.0,69.0,24.0
83.0,3.0,2.0,0.0,1.0,17.0,2901.0,0.0,19.047619047619047,1.2048192771084338,0.0,13.0,24.0
127.0,20.0,1.0,1.0,19.0,115.0,15781.0,0.0,12.903225806451612,14.960629921259844,0.0,97.0,4.0
