Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,StartDate,EndDate,ActualStartDate,ActualEndDate,WeatherAssessment
2020-12-10,9,101,96,1,0,95,485,55343.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-11,6,92,26,1,0,25,157,17793.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-11,8,134,13,3,1,10,86,9239.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-11,9,101,96,1,0,95,486,55343.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-12,6,92,26,1,0,25,158,17793.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-12,8,134,13,3,1,10,88,9239.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-12,9,101,96,1,1,95,486,55343.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-13,6,92,26,1,0,25,159,17793.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-13,8,134,13,3,1,10,88,9239.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-13,9,101,96,1,1,95,487,55343.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-14,6,92,26,0,0,26,160,18286.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-14,8,134,14,3,1,11,91,9955.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-14,9,101,97,1,0,96,488,55671.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-15,6,92,27,1,0,26,160,18286.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-15,8,134,14,3,1,11,94,9955.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-15,9,101,97,1,1,96,489,55671.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-16,6,92,27,1,0,26,161,18286.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-16,8,134,14,3,2,11,97,9955.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-16,9,101,97,1,1,96,490,55671.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-17,6,92,27,1,0,26,162,18286.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-17,8,134,16,3,1,13,102,11021.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-17,9,101,98,1,0,97,492,56268.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-18,6,92,27,1,0,26,163,18286.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-18,8,134,17,3,0,14,105,11340.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-18,9,101,98,1,0,97,493,56268.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-19,6,92,28,1,0,27,165,18505.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-19,8,134,17,3,0,14,108,11340.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-19,9,101,98,1,0,97,494,56268.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-20,6,92,28,1,0,27,165,18505.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-20,8,134,17,3,2,14,108,11340.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-20,9,101,98,1,1,97,494,56268.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-21,6,92,28,1,0,27,166,18505.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-21,8,134,17,3,2,14,111,11340.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-21,9,101,98,1,1,97,495,56268.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-22,6,92,28,1,0,27,167,18505.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-22,8,134,18,3,1,15,114,11541.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-22,9,101,98,1,1,97,496,56268.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-23,6,92,28,1,1,27,168,18505.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-23,8,134,18,3,1,15,116,11541.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-23,9,101,99,1,1,98,498,56971.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-24,6,92,28,1,1,27,168,18505.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-24,8,134,19,3,0,16,120,12401.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-24,9,101,99,1,1,98,499,56971.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-25,6,92,29,1,0,28,170,18840.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-25,8,134,19,3,1,16,123,12401.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-25,9,101,100,1,0,99,501,57913.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-26,6,92,29,1,0,28,171,18840.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-26,8,134,20,3,0,17,127,12713.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-26,9,101,100,1,0,99,501,57913.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-27,6,92,29,1,0,28,172,18840.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-27,8,134,20,3,0,17,127,12713.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-27,9,101,100,1,0,99,502,57913.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-28,6,92,29,1,1,28,173,18840.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-28,8,134,20,3,0,17,130,12713.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-28,9,101,100,1,1,99,503,57913.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-29,6,92,29,1,1,28,174,18840.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-29,8,134,20,3,1,17,133,12713.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-29,9,101,100,1,1,99,504,57913.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-30,6,92,30,1,0,29,176,19735.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-30,8,134,21,3,2,18,137,13293.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-30,9,101,100,1,1,99,505,57913.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2020-12-31,6,92,30,1,0,29,177,19735.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2020-12-31,8,134,23,3,0,20,142,15105.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2020-12-31,9,101,101,1,1,100,506,58345.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2021-01-01,6,92,30,1,0,29,178,19735.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-01,8,134,23,3,0,20,145,15105.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-01,9,101,101,1,1,100,507,58345.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2021-01-02,6,92,30,1,0,29,179,19735.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-02,8,134,23,3,0,20,146,15105.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-02,9,101,101,1,1,100,508,58345.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2021-01-03,6,92,31,1,0,30,180,20137.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-03,8,134,23,3,0,20,146,15105.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-03,9,101,101,1,1,100,509,58345.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0
2021-01-04,6,92,31,1,0,30,181,20137.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-04,8,134,23,3,0,20,148,15105.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-05,6,92,31,1,0,30,182,20137.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-05,8,134,24,3,0,21,150,15801.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-06,6,92,31,1,1,30,183,20137.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-06,8,134,24,3,1,21,153,15801.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-07,6,92,31,1,1,30,183,20137.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-07,8,134,24,3,2,21,156,15801.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-08,6,92,32,1,0,31,185,20661.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-08,8,134,25,3,1,22,159,16071.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-09,6,92,32,1,0,31,186,20661.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-09,8,134,25,3,1,22,162,16071.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-10,6,92,32,1,0,31,187,20661.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-10,8,134,25,3,1,22,162,16071.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-11,6,92,32,1,0,31,188,20661.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-11,8,134,26,3,0,23,166,16473.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-12,6,92,32,1,0,31,189,20661.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-12,8,134,26,3,0,23,169,16473.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-13,6,92,32,1,0,31,190,20661.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-13,8,134,26,3,1,23,172,16473.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-14,6,92,32,1,0,31,191,20661.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-14,8,134,26,3,1,23,174,16473.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-15,6,92,33,1,0,32,193,21390.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-15,8,134,27,3,2,24,178,16857.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-16,6,92,33,1,0,32,194,21390.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-16,8,134,28,3,1,25,182,17666.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-17,6,92,33,1,0,32,195,21390.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-17,8,134,28,3,1,25,182,17666.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-18,6,92,33,1,0,32,196,21390.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-18,8,134,28,3,1,25,185,17666.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-19,6,92,33,0,0,33,197,22349.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-19,8,134,29,3,0,26,187,18178.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-20,6,92,34,1,0,33,198,22349.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-20,8,134,29,3,0,26,189,18178.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-21,6,92,34,0,0,34,199,23051.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-21,8,134,29,3,2,26,192,18178.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-22,6,92,35,1,0,34,199,23051.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-22,8,134,29,3,2,26,194,18178.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-23,6,92,35,1,0,34,200,23051.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-23,8,134,29,3,3,26,196,18178.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-24,6,92,35,1,0,34,201,23051.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-24,8,134,29,3,3,26,196,18178.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-25,6,92,35,1,0,34,201,23051.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-25,8,134,29,3,3,26,199,18178.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-26,2,87,1,1,0,0,1,0.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-01-26,5,118,1,1,0,0,0,0.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-01-26,6,92,35,1,0,34,202,23051.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-26,8,134,31,3,1,28,204,18975.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-27,2,87,1,1,0,0,2,0.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-01-27,5,118,1,1,0,0,1,0.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-01-27,6,92,35,1,0,34,203,23051.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-27,8,134,32,3,0,29,208,19374.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-28,2,87,1,1,0,0,2,0.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-01-28,5,118,1,1,0,0,2,0.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-01-28,6,92,35,1,0,34,204,23051.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-28,8,134,32,3,0,29,210,19374.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-29,2,87,1,1,0,0,3,0.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-01-29,5,118,1,1,0,0,3,0.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-01-29,6,92,35,1,1,34,205,23051.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-29,8,134,32,3,1,29,211,19374.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-30,2,87,2,2,0,0,5,0.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-01-30,5,118,1,1,0,0,4,0.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-01-30,6,92,36,1,0,35,206,23863.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-30,8,134,32,3,2,29,213,19374.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-01-31,2,87,2,2,0,0,7,0.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-01-31,5,118,1,1,0,0,4,0.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-01-31,6,92,36,1,0,35,207,23863.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-01-31,8,134,32,3,3,29,213,19374.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-01,2,87,2,2,0,0,9,0.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-01,5,118,2,2,0,0,6,0.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-01,6,92,36,1,0,35,208,23863.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-01,8,134,32,3,3,29,216,19374.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-02,2,87,2,2,0,0,11,0.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-02,5,118,2,2,0,0,8,0.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-02,6,92,36,1,1,35,209,23863.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-02,8,134,33,3,2,30,220,20100.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-03,2,87,2,2,0,0,12,0.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-03,5,118,2,2,0,0,10,0.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-03,6,92,37,1,0,36,211,24074.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-03,8,134,33,3,2,30,222,20100.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-04,2,87,2,2,0,0,13,0.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-04,5,118,2,2,0,0,12,0.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-04,6,92,37,1,1,36,212,24074.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-04,8,134,34,3,1,31,226,21099.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-05,2,87,2,2,0,0,14,0.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-05,5,118,2,2,0,0,14,0.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-05,6,92,38,1,0,37,213,24474.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-05,8,134,34,3,2,31,227,21099.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-06,2,87,2,2,0,0,16,0.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-06,5,118,2,2,0,0,16,0.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-06,6,92,38,1,1,37,213,24474.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-06,8,134,34,3,3,31,230,21099.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-07,2,87,2,2,0,0,17,0.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-07,5,118,2,2,0,0,16,0.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-07,6,92,38,1,1,37,214,24474.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-07,8,134,34,3,3,31,230,21099.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-08,2,87,2,2,0,0,19,0.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-08,5,118,2,2,0,0,18,0.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-08,6,92,38,1,1,37,214,24474.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-08,8,134,35,3,2,32,232,21585.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-09,2,87,2,2,0,0,20,0.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-09,5,118,2,2,0,0,20,0.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-09,6,92,38,1,1,37,215,24474.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-09,8,134,36,3,2,33,234,22552.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-10,2,87,2,2,0,0,22,0.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-10,5,118,2,2,0,0,22,0.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-10,6,92,39,1,1,38,216,25154.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-10,8,134,36,3,3,33,236,22552.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-11,2,87,2,2,0,0,24,0.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-11,5,118,2,2,0,0,24,0.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-11,6,92,39,1,1,38,217,25154.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-11,8,134,36,3,3,33,237,22552.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-12,2,87,2,2,1,0,26,0.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-12,5,118,2,2,0,0,26,0.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-12,6,92,39,1,1,38,218,25154.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-12,8,134,37,3,3,34,240,23248.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-13,2,87,2,2,2,0,28,0.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-13,5,118,2,2,0,0,28,0.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-13,6,92,39,1,1,38,219,25154.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-13,8,134,38,3,3,35,244,23736.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-14,2,87,3,2,1,1,31,1028.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-14,5,118,2,2,1,0,28,0.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-14,6,92,41,2,1,39,221,25939.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-14,8,134,38,3,3,35,244,23736.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-15,2,87,4,2,0,2,34,3245.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-15,5,118,3,2,0,1,31,2076.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-15,6,92,41,2,1,39,223,25939.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-15,8,134,39,3,3,36,248,24544.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-16,2,87,4,2,0,2,36,3245.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-16,5,118,3,2,0,1,33,2076.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-16,6,92,41,2,1,39,225,25939.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-16,8,134,39,3,3,36,251,24544.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-17,2,87,4,2,1,2,38,3245.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-17,5,118,3,2,0,1,35,2076.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-17,6,92,42,2,1,40,228,26874.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-17,8,134,39,3,3,36,252,24544.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-18,2,87,5,2,0,3,41,3636.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-18,5,118,3,2,0,1,35,2076.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-18,6,92,42,1,0,41,230,27424.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-18,8,134,42,3,2,39,257,25847.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-19,2,87,5,2,0,3,41,3636.0,1.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-19,5,118,3,2,0,1,36,2076.0,1.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-19,6,92,42,1,0,41,230,27424.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
2021-02-19,8,134,42,3,3,39,260,25847.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857
2021-02-20,2,87,5,2,0,3,43,3636.0,0.0,2021-01-26,2021-09-19,2021-01-26,2021-10-04,87.5
2021-02-20,5,118,3,2,0,1,38,2076.0,0.0,2021-01-26,2022-01-24,2021-01-26,2022-02-24,100.0
2021-02-20,6,92,42,1,0,41,231,27424.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5
