Cost,Priority,Progress,Duration,Worker,TaskLength,IsBadWeather,WeatherAssessment,StartDelay,DayCount,TaskDelay,Is_Delayed
289.0,1,75.0,8,4,42,0.0,25.0,5,5,0,1
351.0,1,40.0,5,3,47,0.0,50.0,12,2,1,1
431.0,0,57.14285714285714,7,4,14,0.0,25.0,3,3,1,0
2112.0,1,64.28571428571429,14,6,0,0.0,28.57142857142857,0,12,2,0
1561.0,1,29.411764705882355,17,5,0,0.0,33.33333333333333,0,7,5,0
1941.0,1,33.33333333333333,15,7,0,0.0,28.57142857142857,0,6,6,0
289.0,1,87.5,8,4,42,0.0,25.0,5,6,0,1
351.0,1,60.0,5,3,47,0.0,50.0,12,3,1,1
431.0,1,71.42857142857143,7,4,14,0.0,25.0,3,4,1,1
2112.0,1,71.42857142857143,14,6,0,0.0,28.57142857142857,0,13,2,0
1561.0,1,35.294117647058826,17,5,0,0.0,33.33333333333333,0,8,5,0
1941.0,1,40.0,15,7,0,0.0,28.57142857142857,0,7,6,0
289.0,1,100.0,8,4,42,0.0,25.0,5,7,0,0
222.0,1,25.0,4,3,43,0.0,25.0,4,0,1,1
351.0,1,80.0,5,3,47,0.0,50.0,12,4,1,1
431.0,1,71.42857142857143,7,4,14,0.0,25.0,3,5,1,1
2112.0,1,78.57142857142857,14,6,0,0.0,28.57142857142857,0,14,2,0
1561.0,1,41.17647058823529,17,5,0,0.0,33.33333333333333,0,9,5,0
1941.0,1,40.0,15,7,0,0.0,28.57142857142857,0,8,6,0
222.0,1,25.0,4,3,43,0.0,25.0,4,1,1,1
351.0,1,100.0,5,3,47,0.0,50.0,12,5,1,0
431.0,1,85.71428571428571,7,4,14,0.0,25.0,3,6,1,1
2112.0,1,85.71428571428571,14,6,0,0.0,28.57142857142857,0,15,2,0
1561.0,1,47.05882352941176,17,5,0,0.0,33.33333333333333,0,10,5,0
1941.0,1,46.666666666666664,15,7,0,0.0,28.57142857142857,0,9,6,0
222.0,1,50.0,4,3,43,0.0,25.0,4,2,1,1
431.0,1,100.0,7,4,14,0.0,25.0,3,7,1,0
917.0,1,33.33333333333333,3,4,15,0.0,25.0,3,0,1,1
2112.0,1,92.85714285714286,14,6,0,0.0,28.57142857142857,0,16,2,1
1561.0,1,47.05882352941176,17,5,0,0.0,33.33333333333333,0,11,5,0
1941.0,1,53.333333333333336,15,7,0,0.0,28.57142857142857,0,10,6,0
222.0,1,75.0,4,3,43,0.0,25.0,4,3,1,1
917.0,1,66.66666666666666,3,4,15,0.0,25.0,3,1,1,1
2112.0,1,100.0,14,6,0,0.0,28.57142857142857,0,17,2,0
835.0,0,12.5,8,1,1,0.0,14.285714285714285,2,0,0,0
1561.0,1,52.94117647058824,17,5,0,0.0,33.33333333333333,0,12,5,0
1941.0,1,53.333333333333336,15,7,0,0.0,28.57142857142857,0,11,6,0
222.0,1,100.0,4,3,43,0.0,25.0,4,4,1,0
406.0,0,14.285714285714285,7,1,44,0.0,25.0,3,0,0,0
917.0,1,66.66666666666666,3,4,15,0.0,25.0,3,2,1,1
835.0,0,25.0,8,1,1,0.0,14.285714285714285,2,1,0,0
1561.0,1,58.82352941176471,17,5,0,0.0,33.33333333333333,0,13,5,0
1941.0,1,60.0,15,7,0,0.0,28.57142857142857,0,12,6,0
406.0,0,28.57142857142857,7,1,44,0.0,25.0,3,1,0,0
917.0,1,100.0,3,4,15,1.0,25.0,3,3,1,0
695.0,0,20.0,5,1,16,1.0,25.0,2,0,0,0
835.0,0,25.0,8,1,1,1.0,14.285714285714285,2,2,0,0
1561.0,1,58.82352941176471,17,5,0,1.0,33.33333333333333,0,14,5,0
1941.0,1,60.0,15,7,0,1.0,28.57142857142857,0,13,6,0
406.0,0,42.857142857142854,7,1,44,1.0,25.0,3,2,0,0
695.0,0,40.0,5,1,16,1.0,25.0,2,1,0,0
835.0,0,37.5,8,1,1,1.0,14.285714285714285,2,3,0,0
1561.0,1,64.70588235294117,17,5,0,1.0,33.33333333333333,0,15,5,0
1941.0,1,60.0,15,7,0,1.0,28.57142857142857,0,14,6,0
406.0,0,57.14285714285714,7,1,44,1.0,25.0,3,3,0,0
695.0,0,60.0,5,1,16,0.0,25.0,2,2,0,0
835.0,0,50.0,8,1,1,0.0,14.285714285714285,2,4,0,0
1561.0,1,64.70588235294117,17,5,0,0.0,33.33333333333333,0,16,5,0
1941.0,1,66.66666666666666,15,7,0,0.0,28.57142857142857,0,15,6,0
406.0,1,71.42857142857143,7,1,44,0.0,25.0,3,4,0,1
695.0,1,80.0,5,1,16,0.0,25.0,2,3,0,1
835.0,0,62.5,8,1,1,0.0,14.285714285714285,2,5,0,0
1561.0,1,70.58823529411765,17,5,0,0.0,33.33333333333333,0,17,5,0
1941.0,1,73.33333333333333,15,7,0,0.0,28.57142857142857,0,16,6,0
406.0,1,85.71428571428571,7,1,44,0.0,25.0,3,5,0,1
695.0,1,100.0,5,1,16,0.0,25.0,2,4,0,0
772.0,0,0.0,3,4,17,0.0,37.5,0,0,1,0
835.0,0,75.0,8,1,1,0.0,14.285714285714285,2,6,0,0
1561.0,1,76.47058823529412,17,5,0,0.0,33.33333333333333,0,18,5,0
1941.0,1,80.0,15,7,0,0.0,28.57142857142857,0,17,6,1
406.0,1,100.0,7,1,44,0.0,25.0,3,6,0,0
828.0,0,33.33333333333333,3,2,45,0.0,37.5,1,0,1,0
772.0,0,33.33333333333333,3,4,17,0.0,37.5,0,1,1,0
835.0,1,87.5,8,1,1,0.0,14.285714285714285,2,7,0,1
1561.0,1,82.35294117647058,17,5,0,0.0,33.33333333333333,0,19,5,1
1941.0,1,80.0,15,7,0,0.0,28.57142857142857,0,18,6,1
828.0,0,33.33333333333333,3,2,45,0.0,37.5,1,1,1,0
772.0,0,66.66666666666666,3,4,17,1.0,37.5,0,2,1,0
835.0,1,100.0,8,1,1,1.0,14.285714285714285,2,8,0,0
843.0,0,0.0,3,1,2,1.0,28.57142857142857,1,0,1,0
1561.0,1,88.23529411764706,17,5,0,1.0,33.33333333333333,0,20,5,1
1941.0,1,86.66666666666667,15,7,0,1.0,28.57142857142857,0,19,6,1
828.0,1,66.66666666666666,3,2,45,1.0,37.5,1,2,1,1
772.0,0,100.0,3,4,17,1.0,37.5,0,3,1,0
883.0,0,0.0,2,2,18,1.0,50.0,0,0,1,0
843.0,0,0.0,3,1,2,1.0,28.57142857142857,1,1,1,0
1561.0,1,88.23529411764706,17,5,0,1.0,33.33333333333333,0,21,5,1
1941.0,1,86.66666666666667,15,7,0,1.0,28.57142857142857,0,20,6,1
828.0,1,100.0,3,2,45,1.0,37.5,1,3,1,0
781.0,0,0.0,6,2,46,1.0,50.0,0,0,2,0
883.0,0,50.0,2,2,18,0.0,50.0,0,1,1,0
843.0,0,33.33333333333333,3,1,2,0.0,28.57142857142857,1,2,1,0
1561.0,1,94.11764705882352,17,5,0,0.0,33.33333333333333,0,22,5,1
1941.0,1,93.33333333333333,15,7,0,0.0,28.57142857142857,0,21,6,1
781.0,0,0.0,6,2,46,0.0,50.0,0,1,2,0
883.0,0,100.0,2,2,18,1.0,50.0,0,2,1,0
493.0,0,50.0,2,2,19,1.0,62.5,0,0,1,0
843.0,1,66.66666666666666,3,1,2,1.0,28.57142857142857,1,3,1,1
1561.0,1,100.0,17,5,0,1.0,33.33333333333333,0,23,5,0
629.0,0,0.0,6,3,1,1.0,42.85714285714285,3,0,2,0
1941.0,1,100.0,15,7,0,1.0,28.57142857142857,0,22,6,0
237.0,1,33.33333333333333,3,3,1,1.0,28.57142857142857,6,0,0,1
781.0,0,16.666666666666664,6,2,46,1.0,50.0,0,2,2,0
493.0,0,50.0,2,2,19,0.0,62.5,0,1,1,0
843.0,1,100.0,3,1,2,0.0,28.57142857142857,1,4,1,0
212.0,0,14.285714285714285,7,4,3,0.0,42.85714285714285,0,0,1,0
629.0,0,16.666666666666664,6,3,1,0.0,42.85714285714285,3,1,2,0
237.0,1,66.66666666666666,3,3,1,0.0,28.57142857142857,6,1,0,1
781.0,0,33.33333333333333,6,2,46,0.0,50.0,0,3,2,0
493.0,0,100.0,2,2,19,0.0,62.5,0,2,1,0
212.0,0,28.57142857142857,7,4,3,0.0,42.85714285714285,0,1,1,0
629.0,0,33.33333333333333,6,3,1,0.0,42.85714285714285,3,2,2,0
237.0,1,100.0,3,3,1,0.0,28.57142857142857,6,2,0,0
659.0,1,50.0,2,3,2,0.0,33.33333333333333,4,0,0,1
781.0,0,50.0,6,2,46,0.0,50.0,0,4,2,0
344.0,0,16.666666666666664,6,3,20,0.0,75.0,0,0,0,0
212.0,0,42.857142857142854,7,4,3,0.0,42.85714285714285,0,2,1,0
629.0,0,50.0,6,3,1,0.0,42.85714285714285,3,3,2,0
659.0,1,100.0,2,3,2,0.0,33.33333333333333,4,1,0,0
716.0,0,14.285714285714285,7,2,3,0.0,57.14285714285714,3,0,3,0
781.0,0,66.66666666666666,6,2,46,0.0,50.0,0,5,2,0
344.0,0,33.33333333333333,6,3,20,1.0,75.0,0,1,0,0
212.0,0,42.857142857142854,7,4,3,1.0,42.85714285714285,0,3,1,0
629.0,1,66.66666666666666,6,3,1,1.0,42.85714285714285,3,4,2,1
716.0,0,28.57142857142857,7,2,3,1.0,57.14285714285714,3,1,3,0
781.0,1,83.33333333333334,6,2,46,1.0,50.0,0,6,2,1
344.0,0,50.0,6,3,20,1.0,75.0,0,2,0,0
212.0,0,42.857142857142854,7,4,3,1.0,42.85714285714285,0,4,1,0
629.0,1,66.66666666666666,6,3,1,1.0,42.85714285714285,3,5,2,1
716.0,0,28.57142857142857,7,2,3,1.0,57.14285714285714,3,2,3,0
781.0,1,100.0,6,2,46,1.0,50.0,0,7,2,0
328.0,0,12.5,8,2,47,1.0,75.0,2,0,1,0
344.0,0,66.66666666666666,6,3,20,1.0,75.0,0,3,0,0
212.0,0,57.14285714285714,7,4,3,1.0,42.85714285714285,0,5,1,0
629.0,1,83.33333333333334,6,3,1,1.0,42.85714285714285,3,6,2,1
716.0,0,28.57142857142857,7,2,3,1.0,57.14285714285714,3,3,3,0
328.0,0,25.0,8,2,47,1.0,75.0,2,1,1,0
344.0,0,83.33333333333334,6,3,20,1.0,75.0,0,4,0,0
212.0,0,71.42857142857143,7,4,3,1.0,42.85714285714285,0,6,1,0
629.0,1,83.33333333333334,6,3,1,1.0,42.85714285714285,3,7,2,1
716.0,0,42.857142857142854,7,2,3,1.0,57.14285714285714,3,4,3,0
328.0,0,37.5,8,2,47,1.0,75.0,2,2,1,0
344.0,0,100.0,6,3,20,0.0,75.0,0,5,0,0
212.0,0,85.71428571428571,7,4,3,0.0,42.85714285714285,0,7,1,0
629.0,1,100.0,6,3,1,0.0,42.85714285714285,3,8,2,0
210.0,1,50.0,2,3,2,0.0,71.42857142857143,5,0,0,1
716.0,1,57.14285714285714,7,2,3,0.0,57.14285714285714,3,5,3,1
328.0,0,50.0,8,2,47,0.0,75.0,2,3,1,0
493.0,0,25.0,4,2,21,1.0,75.0,0,0,1,0
212.0,0,100.0,7,4,3,1.0,42.85714285714285,0,8,1,0
826.0,0,0.0,6,1,4,1.0,71.42857142857143,0,0,1,0
210.0,1,100.0,2,3,2,1.0,71.42857142857143,5,1,0,0
319.0,0,12.5,8,3,3,1.0,57.14285714285714,3,0,0,0
716.0,1,71.42857142857143,7,2,3,1.0,57.14285714285714,3,6,3,1
328.0,0,62.5,8,2,47,1.0,75.0,2,4,1,0
493.0,0,25.0,4,2,21,1.0,75.0,0,1,1,0
826.0,0,16.666666666666664,6,1,4,1.0,71.42857142857143,0,1,1,0
319.0,0,25.0,8,3,3,1.0,57.14285714285714,3,1,0,0
716.0,1,85.71428571428571,7,2,3,1.0,57.14285714285714,3,7,3,1
328.0,0,75.0,8,2,47,1.0,75.0,2,5,1,0
493.0,0,50.0,4,2,21,0.0,75.0,0,2,1,0
826.0,0,33.33333333333333,6,1,4,0.0,71.42857142857143,0,2,1,0
319.0,0,37.5,8,3,3,0.0,57.14285714285714,3,2,0,0
716.0,1,85.71428571428571,7,2,3,0.0,57.14285714285714,3,8,3,1
328.0,1,75.0,8,2,47,0.0,75.0,2,6,1,1
493.0,0,75.0,4,2,21,1.0,75.0,0,3,1,0
826.0,0,33.33333333333333,6,1,4,1.0,71.42857142857143,0,3,1,0
319.0,0,37.5,8,3,3,1.0,57.14285714285714,3,3,0,0
716.0,1,85.71428571428571,7,2,3,1.0,57.14285714285714,3,9,3,1
328.0,1,87.5,8,2,47,1.0,75.0,2,7,1,1
493.0,0,100.0,4,2,21,0.0,75.0,0,4,1,0
826.0,0,50.0,6,1,4,0.0,71.42857142857143,0,4,1,0
319.0,0,50.0,8,3,3,0.0,57.14285714285714,3,4,0,0
716.0,1,100.0,7,2,3,0.0,57.14285714285714,3,10,3,0
240.0,1,0.0,3,1,4,0.0,71.42857142857143,4,0,1,1
328.0,1,100.0,8,2,47,0.0,75.0,2,8,1,0
597.0,0,0.0,3,1,48,0.0,50.0,2,0,1,0
219.0,0,0.0,4,4,22,1.0,62.5,0,0,1,0
826.0,0,66.66666666666666,6,1,4,1.0,71.42857142857143,0,5,1,0
319.0,0,62.5,8,3,3,1.0,57.14285714285714,3,5,0,0
240.0,1,33.33333333333333,3,1,4,1.0,71.42857142857143,4,1,1,1
597.0,1,33.33333333333333,3,1,48,1.0,50.0,2,1,1,1
219.0,0,25.0,4,4,22,1.0,62.5,0,1,1,0
826.0,0,83.33333333333334,6,1,4,1.0,71.42857142857143,0,6,1,0
319.0,1,75.0,8,3,3,1.0,57.14285714285714,3,6,0,1
240.0,1,66.66666666666666,3,1,4,1.0,71.42857142857143,4,2,1,1
597.0,1,66.66666666666666,3,1,48,1.0,50.0,2,2,1,1
219.0,0,50.0,4,4,22,1.0,62.5,0,2,1,0
826.0,0,100.0,6,1,4,1.0,71.42857142857143,0,7,1,0
201.0,0,25.0,4,1,5,1.0,57.14285714285714,1,0,1,0
319.0,1,87.5,8,3,3,1.0,57.14285714285714,3,7,0,1
240.0,1,100.0,3,1,4,1.0,71.42857142857143,4,3,1,0
860.0,0,14.285714285714285,7,4,5,1.0,42.85714285714285,5,0,0,0
597.0,1,100.0,3,1,48,1.0,50.0,2,3,1,0
703.0,0,16.666666666666664,6,2,49,1.0,50.0,3,0,1,0
219.0,0,75.0,4,4,22,0.0,62.5,0,3,1,0
201.0,0,25.0,4,1,5,0.0,57.14285714285714,1,1,1,0
319.0,1,100.0,8,3,3,0.0,57.14285714285714,3,8,0,0
312.0,0,14.285714285714285,7,3,4,0.0,42.85714285714285,1,0,1,0
860.0,0,28.57142857142857,7,4,5,0.0,42.85714285714285,5,1,0,0
703.0,0,33.33333333333333,6,2,49,0.0,50.0,3,1,1,0
219.0,0,100.0,4,4,22,0.0,62.5,0,4,1,0
335.0,0,20.0,5,4,23,0.0,37.5,1,0,2,0
201.0,0,50.0,4,1,5,0.0,57.14285714285714,1,2,1,0
312.0,0,28.57142857142857,7,3,4,0.0,42.85714285714285,1,1,1,0
860.0,0,42.857142857142854,7,4,5,0.0,42.85714285714285,5,2,0,0
703.0,0,50.0,6,2,49,0.0,50.0,3,2,1,0
335.0,0,20.0,5,4,23,0.0,37.5,1,1,2,0
201.0,1,50.0,4,1,5,0.0,57.14285714285714,1,3,1,1
312.0,0,28.57142857142857,7,3,4,0.0,42.85714285714285,1,2,1,0
860.0,1,42.857142857142854,7,4,5,0.0,42.85714285714285,5,3,0,1
703.0,1,50.0,6,2,49,0.0,50.0,3,3,1,1
335.0,0,40.0,5,4,23,1.0,37.5,1,2,2,0
201.0,1,75.0,4,1,5,1.0,57.14285714285714,1,4,1,1
312.0,0,42.857142857142854,7,3,4,1.0,42.85714285714285,1,3,1,0
860.0,1,57.14285714285714,7,4,5,1.0,42.85714285714285,5,4,0,1
703.0,1,66.66666666666666,6,2,49,1.0,50.0,3,4,1,1
335.0,0,60.0,5,4,23,1.0,37.5,1,3,2,0
201.0,1,100.0,4,1,5,1.0,57.14285714285714,1,5,1,0
948.0,0,0.0,8,1,6,1.0,57.14285714285714,1,0,1,0
312.0,0,57.14285714285714,7,3,4,1.0,42.85714285714285,1,4,1,0
860.0,1,71.42857142857143,7,4,5,1.0,42.85714285714285,5,5,0,1
703.0,1,83.33333333333334,6,2,49,1.0,50.0,3,5,1,1
335.0,1,80.0,5,4,23,0.0,37.5,1,4,2,1
948.0,0,12.5,8,1,6,0.0,57.14285714285714,1,1,1,0
312.0,0,57.14285714285714,7,3,4,0.0,42.85714285714285,1,5,1,0
860.0,1,85.71428571428571,7,4,5,0.0,42.85714285714285,5,6,0,1
703.0,1,100.0,6,2,49,0.0,50.0,3,6,1,0
942.0,1,33.33333333333333,3,3,50,0.0,50.0,3,0,0,1
335.0,1,80.0,5,4,23,0.0,37.5,1,5,2,1
948.0,0,25.0,8,1,6,0.0,57.14285714285714,1,2,1,0
312.0,0,71.42857142857143,7,3,4,0.0,42.85714285714285,1,6,1,0
860.0,1,100.0,7,4,5,0.0,42.85714285714285,5,7,0,0
864.0,0,14.285714285714285,7,3,6,0.0,57.14285714285714,3,0,0,0
942.0,1,66.66666666666666,3,3,50,0.0,50.0,3,1,0,1
335.0,1,100.0,5,4,23,1.0,37.5,1,6,2,0
895.0,0,16.666666666666664,6,4,24,1.0,37.5,3,0,0,0
948.0,0,37.5,8,1,6,1.0,57.14285714285714,1,3,1,0
312.0,1,85.71428571428571,7,3,4,1.0,42.85714285714285,1,7,1,1
864.0,0,28.57142857142857,7,3,6,1.0,57.14285714285714,3,1,0,0
942.0,1,100.0,3,3,50,1.0,50.0,3,2,0,0
432.0,0,16.666666666666664,6,2,51,1.0,37.5,3,0,1,0
895.0,0,33.33333333333333,6,4,24,1.0,37.5,3,1,0,0
948.0,0,50.0,8,1,6,1.0,57.14285714285714,1,4,1,0
312.0,1,100.0,7,3,4,1.0,42.85714285714285,1,8,1,0
580.0,0,25.0,4,1,5,1.0,42.85714285714285,1,0,0,0
864.0,0,42.857142857142854,7,3,6,1.0,57.14285714285714,3,2,0,0
432.0,0,16.666666666666664,6,2,51,1.0,37.5,3,1,1,0
895.0,0,50.0,6,4,24,0.0,37.5,3,2,0,0
948.0,0,50.0,8,1,6,0.0,57.14285714285714,1,5,1,0
580.0,0,25.0,4,1,5,0.0,42.85714285714285,1,1,0,0
864.0,0,42.857142857142854,7,3,6,0.0,57.14285714285714,3,3,0,0
432.0,0,33.33333333333333,6,2,51,0.0,37.5,3,2,1,0
895.0,1,66.66666666666666,6,4,24,0.0,37.5,3,3,0,1
948.0,0,62.5,8,1,6,0.0,57.14285714285714,1,6,1,0
580.0,0,50.0,4,1,5,0.0,42.85714285714285,1,2,0,0
864.0,0,57.14285714285714,7,3,6,0.0,57.14285714285714,3,4,0,0
432.0,1,50.0,6,2,51,0.0,37.5,3,3,1,1
895.0,1,83.33333333333334,6,4,24,0.0,37.5,3,4,0,1
948.0,0,75.0,8,1,6,0.0,57.14285714285714,1,7,1,0
580.0,0,75.0,4,1,5,0.0,42.85714285714285,1,3,0,0
864.0,1,71.42857142857143,7,3,6,0.0,57.14285714285714,3,5,0,1
432.0,1,66.66666666666666,6,2,51,0.0,37.5,3,4,1,1
895.0,1,100.0,6,4,24,0.0,37.5,3,5,0,0
402.0,0,20.0,5,2,25,0.0,50.0,1,0,0,0
948.0,1,87.5,8,1,6,0.0,57.14285714285714,1,8,1,1
580.0,0,100.0,4,1,5,0.0,42.85714285714285,1,4,0,0
696.0,0,16.666666666666664,6,3,6,0.0,42.85714285714285,1,0,0,0
864.0,1,85.71428571428571,7,3,6,0.0,57.14285714285714,3,6,0,1
432.0,1,83.33333333333334,6,2,51,0.0,37.5,3,5,1,1
402.0,0,40.0,5,2,25,0.0,50.0,1,1,0,0
948.0,1,100.0,8,1,6,0.0,57.14285714285714,1,9,1,0
270.0,0,16.666666666666664,6,3,7,0.0,57.14285714285714,0,0,2,0
696.0,0,33.33333333333333,6,3,6,0.0,42.85714285714285,1,1,0,0
864.0,1,100.0,7,3,6,0.0,57.14285714285714,3,7,0,0
402.0,0,12.5,8,2,7,0.0,28.57142857142857,3,0,3,0
432.0,1,100.0,6,2,51,0.0,37.5,3,6,1,0
342.0,1,0.0,4,3,52,0.0,25.0,4,0,1,1
402.0,0,60.0,5,2,25,1.0,50.0,1,2,0,0
270.0,0,33.33333333333333,6,3,7,1.0,57.14285714285714,0,1,2,0
696.0,0,50.0,6,3,6,1.0,42.85714285714285,1,2,0,0
402.0,0,25.0,8,2,7,1.0,28.57142857142857,3,1,3,0
342.0,1,25.0,4,3,52,1.0,25.0,4,1,1,1
402.0,0,80.0,5,2,25,0.0,50.0,1,3,0,0
270.0,0,33.33333333333333,6,3,7,0.0,57.14285714285714,0,2,2,0
696.0,0,66.66666666666666,6,3,6,0.0,42.85714285714285,1,3,0,0
402.0,0,25.0,8,2,7,0.0,28.57142857142857,3,2,3,0
342.0,1,50.0,4,3,52,0.0,25.0,4,2,1,1
402.0,0,100.0,5,2,25,1.0,50.0,1,4,0,0
524.0,0,0.0,4,3,26,1.0,50.0,1,0,2,0
270.0,0,33.33333333333333,6,3,7,1.0,57.14285714285714,0,3,2,0
696.0,0,66.66666666666666,6,3,6,1.0,42.85714285714285,1,4,0,0
402.0,0,25.0,8,2,7,1.0,28.57142857142857,3,3,3,0
342.0,1,75.0,4,3,52,1.0,25.0,4,3,1,1
524.0,0,25.0,4,3,26,1.0,50.0,1,1,2,0
270.0,0,33.33333333333333,6,3,7,1.0,57.14285714285714,0,4,2,0
696.0,0,83.33333333333334,6,3,6,1.0,42.85714285714285,1,5,0,0
402.0,0,37.5,8,2,7,1.0,28.57142857142857,3,4,3,0
342.0,1,100.0,4,3,52,1.0,25.0,4,4,1,0
524.0,0,50.0,4,3,26,1.0,50.0,1,2,2,0
270.0,0,50.0,6,3,7,1.0,57.14285714285714,0,5,2,0
696.0,0,100.0,6,3,6,1.0,42.85714285714285,1,6,0,0
384.0,0,0.0,8,3,7,1.0,42.85714285714285,1,0,2,0
402.0,0,37.5,8,2,7,1.0,28.57142857142857,3,5,3,0
524.0,1,75.0,4,3,26,1.0,50.0,1,3,2,1
270.0,0,66.66666666666666,6,3,7,1.0,57.14285714285714,0,6,2,0
384.0,0,12.5,8,3,7,1.0,42.85714285714285,1,1,2,0
402.0,1,50.0,8,2,7,1.0,28.57142857142857,3,6,3,1
524.0,1,75.0,4,3,26,0.0,50.0,1,4,2,1
270.0,1,83.33333333333334,6,3,7,0.0,57.14285714285714,0,7,2,1
384.0,0,25.0,8,3,7,0.0,42.85714285714285,1,2,2,0
402.0,1,62.5,8,2,7,0.0,28.57142857142857,3,7,3,1
524.0,1,100.0,4,3,26,0.0,50.0,1,5,2,0
729.0,0,12.5,8,3,27,0.0,37.5,1,0,0,0
270.0,1,100.0,6,3,7,0.0,57.14285714285714,0,8,2,0
809.0,0,14.285714285714285,7,1,8,0.0,42.85714285714285,1,0,1,0
384.0,0,25.0,8,3,7,0.0,42.85714285714285,1,3,2,0
402.0,1,75.0,8,2,7,0.0,28.57142857142857,3,8,3,1
729.0,0,25.0,8,3,27,0.0,37.5,1,1,0,0
809.0,0,28.57142857142857,7,1,8,0.0,42.85714285714285,1,1,1,0
384.0,0,37.5,8,3,7,0.0,42.85714285714285,1,4,2,0
402.0,1,87.5,8,2,7,0.0,28.57142857142857,3,9,3,1
729.0,0,37.5,8,3,27,0.0,37.5,1,2,0,0
809.0,0,28.57142857142857,7,1,8,0.0,42.85714285714285,1,2,1,0
384.0,0,37.5,8,3,7,0.0,42.85714285714285,1,5,2,0
402.0,1,87.5,8,2,7,0.0,28.57142857142857,3,10,3,1
729.0,0,50.0,8,3,27,0.0,37.5,1,3,0,0
809.0,0,42.857142857142854,7,1,8,0.0,42.85714285714285,1,3,1,0
384.0,0,50.0,8,3,7,0.0,42.85714285714285,1,6,2,0
402.0,1,100.0,8,2,7,0.0,28.57142857142857,3,11,3,0
512.0,0,12.5,8,2,8,0.0,42.85714285714285,5,0,0,0
729.0,0,62.5,8,3,27,1.0,37.5,1,4,0,0
809.0,0,57.14285714285714,7,1,8,1.0,42.85714285714285,1,4,1,0
384.0,0,62.5,8,3,7,1.0,42.85714285714285,1,7,2,0
512.0,0,25.0,8,2,8,1.0,42.85714285714285,5,1,0,0
729.0,0,75.0,8,3,27,1.0,37.5,1,5,0,0
809.0,0,71.42857142857143,7,1,8,1.0,42.85714285714285,1,5,1,0
384.0,1,75.0,8,3,7,1.0,42.85714285714285,1,8,2,1
512.0,0,37.5,8,2,8,1.0,42.85714285714285,5,2,0,0
729.0,0,87.5,8,3,27,1.0,37.5,1,6,0,0
809.0,0,71.42857142857143,7,1,8,1.0,42.85714285714285,1,6,1,0
384.0,1,87.5,8,3,7,1.0,42.85714285714285,1,9,2,1
512.0,0,50.0,8,2,8,1.0,42.85714285714285,5,3,0,0
729.0,0,100.0,8,3,27,0.0,37.5,1,7,0,0
959.0,0,20.0,5,1,28,0.0,0.0,0,0,0,0
809.0,1,85.71428571428571,7,1,8,0.0,42.85714285714285,1,7,1,1
384.0,1,100.0,8,3,7,0.0,42.85714285714285,1,10,2,0
375.0,0,12.5,8,1,8,0.0,42.85714285714285,3,0,3,0
512.0,1,62.5,8,2,8,0.0,42.85714285714285,5,4,0,1
959.0,0,40.0,5,1,28,0.0,0.0,0,1,0,0
809.0,1,100.0,7,1,8,0.0,42.85714285714285,1,8,1,0
399.0,0,12.5,8,1,9,0.0,14.285714285714285,2,0,2,0
375.0,0,25.0,8,1,8,0.0,42.85714285714285,3,1,3,0
512.0,1,75.0,8,2,8,0.0,42.85714285714285,5,5,0,1
959.0,0,60.0,5,1,28,0.0,0.0,0,2,0,0
399.0,0,12.5,8,1,9,0.0,14.285714285714285,2,1,2,0
375.0,0,25.0,8,1,8,0.0,42.85714285714285,3,2,3,0
512.0,1,75.0,8,2,8,0.0,42.85714285714285,5,6,0,1
959.0,0,80.0,5,1,28,0.0,0.0,0,3,0,0
399.0,0,25.0,8,1,9,0.0,14.285714285714285,2,2,2,0
375.0,0,37.5,8,1,8,0.0,42.85714285714285,3,3,3,0
512.0,1,87.5,8,2,8,0.0,42.85714285714285,5,7,0,1
959.0,0,100.0,5,1,28,0.0,0.0,0,4,0,0
399.0,0,37.5,8,1,9,0.0,14.285714285714285,2,3,2,0
375.0,0,37.5,8,1,8,0.0,42.85714285714285,3,4,3,0
512.0,1,100.0,8,2,8,0.0,42.85714285714285,5,8,0,0
422.0,0,0.0,6,4,9,0.0,14.285714285714285,5,0,1,0
702.0,0,50.0,2,4,29,0.0,25.0,0,0,0,0
399.0,0,50.0,8,1,9,0.0,14.285714285714285,2,4,2,0
375.0,0,37.5,8,1,8,0.0,42.85714285714285,3,5,3,0
422.0,0,16.666666666666664,6,4,9,0.0,14.285714285714285,5,1,1,0
702.0,0,100.0,2,4,29,0.0,25.0,0,1,0,0
399.0,0,62.5,8,1,9,0.0,14.285714285714285,2,5,2,0
375.0,1,50.0,8,1,8,0.0,42.85714285714285,3,6,3,1
422.0,1,33.33333333333333,6,4,9,0.0,14.285714285714285,5,2,1,1
812.0,0,0.0,7,1,30,0.0,50.0,0,0,2,0
399.0,0,62.5,8,1,9,0.0,14.285714285714285,2,6,2,0
375.0,1,62.5,8,1,8,0.0,42.85714285714285,3,7,3,1
422.0,1,50.0,6,4,9,0.0,14.285714285714285,5,3,1,1
812.0,0,14.285714285714285,7,1,30,0.0,50.0,0,1,2,0
399.0,1,62.5,8,1,9,0.0,14.285714285714285,2,7,2,1
375.0,1,75.0,8,1,8,0.0,42.85714285714285,3,8,3,1
422.0,1,66.66666666666666,6,4,9,0.0,14.285714285714285,5,4,1,1
812.0,0,28.57142857142857,7,1,30,0.0,50.0,0,2,2,0
399.0,1,62.5,8,1,9,0.0,14.285714285714285,2,8,2,1
