Date,ID,Name,StartDate,EndDate,Cost,Priority,Progress,ProjectID,Status,Duration,Trade,TaskLength,IsBadWeather,WeatherAssessment,WorkDay,ActualStartDate,ActualEndDate,Weekend,StartDelay,DayCount,TaskDelay,TaskToday
2020-02-14,764,action,2020-02-03,2020-02-10,317.0,Critical,62.5,7,Delayed,8,2,19,1.0,62.5,127,2020-02-06,2020-02-18,0,3,8,5,3
2020-02-15,373,marriage,2020-02-09,2020-02-14,825.0,Normal,100.0,4,Completed,6,4,47,1.0,100.0,127,2020-02-10,2020-02-15,1,1,5,0,2
2020-02-15,418,treat,2020-01-26,2020-02-01,420.0,Critical,85.71428571428571,4,Delayed,7,3,38,1.0,12.5,127,2020-02-10,2020-02-16,1,15,5,0,2
2020-02-15,669,head,2020-02-12,2020-02-16,230.0,Normal,60.0,7,On Progress,5,1,26,1.0,75.0,127,2020-02-12,2020-02-18,1,0,3,2,3
2020-02-15,718,total,2020-02-07,2020-02-14,769.0,Critical,50.0,7,Delayed,8,4,24,1.0,100.0,127,2020-02-07,2020-02-21,1,0,8,7,3
2020-02-15,764,action,2020-02-03,2020-02-10,317.0,Critical,75.0,7,Delayed,8,2,19,1.0,62.5,127,2020-02-06,2020-02-18,1,3,9,5,3
2020-02-16,374,sea,2020-02-16,2020-02-21,581.0,Normal,16.666666666666664,4,On Progress,6,1,48,1.0,25.0,127,2020-02-16,2020-02-23,1,0,0,2,3
2020-02-16,418,treat,2020-01-26,2020-02-01,420.0,Critical,100.0,4,Completed,7,3,38,1.0,12.5,127,2020-02-10,2020-02-16,1,15,6,0,3
2020-02-16,419,kind,2020-02-02,2020-02-06,853.0,Critical,20.0,4,Delayed,5,4,39,1.0,62.5,127,2020-02-16,2020-02-21,1,14,0,1,3
2020-02-16,669,head,2020-02-12,2020-02-16,230.0,Normal,80.0,7,On Progress,5,1,26,1.0,75.0,127,2020-02-12,2020-02-18,1,0,4,2,3
2020-02-16,718,total,2020-02-07,2020-02-14,769.0,Critical,62.5,7,Delayed,8,4,24,1.0,100.0,127,2020-02-07,2020-02-21,1,0,9,7,3
2020-02-16,764,action,2020-02-03,2020-02-10,317.0,Critical,75.0,7,Delayed,8,2,19,1.0,62.5,127,2020-02-06,2020-02-18,1,3,10,5,3
2020-02-17,374,sea,2020-02-16,2020-02-21,581.0,Normal,33.33333333333333,4,On Progress,6,1,48,0.0,25.0,127,2020-02-16,2020-02-23,0,0,1,2,2
2020-02-17,419,kind,2020-02-02,2020-02-06,853.0,Critical,40.0,4,Delayed,5,4,39,0.0,62.5,127,2020-02-16,2020-02-21,0,14,1,1,2
2020-02-17,669,head,2020-02-12,2020-02-16,230.0,Critical,80.0,7,Delayed,5,1,26,0.0,75.0,127,2020-02-12,2020-02-18,0,0,5,2,3
2020-02-17,718,total,2020-02-07,2020-02-14,769.0,Critical,62.5,7,Delayed,8,4,24,0.0,100.0,127,2020-02-07,2020-02-21,0,0,10,7,3
2020-02-17,764,action,2020-02-03,2020-02-10,317.0,Critical,87.5,7,Delayed,8,2,19,0.0,62.5,127,2020-02-06,2020-02-18,0,3,11,5,3
2020-02-18,374,sea,2020-02-16,2020-02-21,581.0,Normal,33.33333333333333,4,On Progress,6,1,48,1.0,25.0,127,2020-02-16,2020-02-23,0,0,2,2,2
2020-02-18,419,kind,2020-02-02,2020-02-06,853.0,Critical,40.0,4,Delayed,5,4,39,1.0,62.5,127,2020-02-16,2020-02-21,0,14,2,1,2
2020-02-18,669,head,2020-02-12,2020-02-16,230.0,Critical,100.0,7,Completed,5,1,26,1.0,75.0,127,2020-02-12,2020-02-18,0,0,6,2,5
2020-02-18,670,catch,2020-02-16,2020-02-22,659.0,Normal,14.285714285714285,7,On Progress,7,4,27,1.0,25.0,127,2020-02-18,2020-02-24,0,2,0,0,5
2020-02-18,718,total,2020-02-07,2020-02-14,769.0,Critical,75.0,7,Delayed,8,4,24,1.0,100.0,127,2020-02-07,2020-02-21,0,0,11,7,5
2020-02-18,764,action,2020-02-03,2020-02-10,317.0,Critical,100.0,7,Completed,8,2,19,1.0,62.5,127,2020-02-06,2020-02-18,0,3,12,5,5
2020-02-18,765,hand,2020-02-10,2020-02-11,375.0,Critical,50.0,7,Delayed,2,2,20,1.0,87.5,127,2020-02-18,2020-02-19,0,8,0,0,5
2020-02-19,374,sea,2020-02-16,2020-02-21,581.0,Normal,50.0,4,On Progress,6,1,48,0.0,25.0,127,2020-02-16,2020-02-23,0,0,3,2,2
2020-02-19,419,kind,2020-02-02,2020-02-06,853.0,Critical,60.0,4,Delayed,5,4,39,0.0,62.5,127,2020-02-16,2020-02-21,0,14,3,1,2
2020-02-19,670,catch,2020-02-16,2020-02-22,659.0,Normal,28.57142857142857,7,On Progress,7,4,27,0.0,25.0,127,2020-02-18,2020-02-24,0,2,1,0,4
2020-02-19,718,total,2020-02-07,2020-02-14,769.0,Critical,87.5,7,Delayed,8,4,24,0.0,100.0,127,2020-02-07,2020-02-21,0,0,12,7,4
2020-02-19,765,hand,2020-02-10,2020-02-11,375.0,Critical,100.0,7,Completed,2,2,20,0.0,87.5,127,2020-02-18,2020-02-19,0,8,1,0,4
2020-02-19,766,animal,2020-02-13,2020-02-20,799.0,Normal,0.0,7,On Progress,8,4,21,0.0,62.5,127,2020-02-19,2020-02-29,0,6,0,3,4
2020-02-20,374,sea,2020-02-16,2020-02-21,581.0,Normal,66.66666666666666,4,On Progress,6,1,48,0.0,25.0,127,2020-02-16,2020-02-23,0,0,4,2,2
2020-02-20,419,kind,2020-02-02,2020-02-06,853.0,Critical,80.0,4,Delayed,5,4,39,0.0,62.5,127,2020-02-16,2020-02-21,0,14,4,1,2
2020-02-20,670,catch,2020-02-16,2020-02-22,659.0,Normal,42.857142857142854,7,On Progress,7,4,27,0.0,25.0,127,2020-02-18,2020-02-24,0,2,2,0,3
2020-02-20,718,total,2020-02-07,2020-02-14,769.0,Critical,87.5,7,Delayed,8,4,24,0.0,100.0,127,2020-02-07,2020-02-21,0,0,13,7,3
2020-02-20,766,animal,2020-02-13,2020-02-20,799.0,Normal,12.5,7,On Progress,8,4,21,0.0,62.5,127,2020-02-19,2020-02-29,0,6,1,3,3
2020-02-21,374,sea,2020-02-16,2020-02-21,581.0,Normal,66.66666666666666,4,On Progress,6,1,48,0.0,25.0,127,2020-02-16,2020-02-23,0,0,5,2,3
2020-02-21,419,kind,2020-02-02,2020-02-06,853.0,Critical,100.0,4,Completed,5,4,39,0.0,62.5,127,2020-02-16,2020-02-21,0,14,5,1,3
2020-02-21,420,rule,2020-02-07,2020-02-13,588.0,Critical,14.285714285714285,4,Delayed,7,1,40,0.0,100.0,127,2020-02-21,2020-03-01,0,14,0,3,3
2020-02-21,670,catch,2020-02-16,2020-02-22,659.0,Normal,57.14285714285714,7,On Progress,7,4,27,0.0,25.0,127,2020-02-18,2020-02-24,0,2,3,0,4
2020-02-21,718,total,2020-02-07,2020-02-14,769.0,Critical,100.0,7,Completed,8,4,24,0.0,100.0,127,2020-02-07,2020-02-21,0,0,14,7,4
2020-02-21,719,let,2020-02-14,2020-02-15,770.0,Critical,50.0,7,Delayed,2,1,25,0.0,50.0,127,2020-02-21,2020-02-23,0,7,0,1,4
2020-02-21,766,animal,2020-02-13,2020-02-20,799.0,Critical,25.0,7,Delayed,8,4,21,0.0,62.5,127,2020-02-19,2020-02-29,0,6,2,3,4
2020-02-22,374,sea,2020-02-16,2020-02-21,581.0,Critical,83.33333333333334,4,Delayed,6,1,48,0.0,25.0,127,2020-02-16,2020-02-23,1,0,6,2,2
2020-02-22,420,rule,2020-02-07,2020-02-13,588.0,Critical,28.57142857142857,4,Delayed,7,1,40,0.0,100.0,127,2020-02-21,2020-03-01,1,14,1,3,2
2020-02-22,670,catch,2020-02-16,2020-02-22,659.0,Normal,71.42857142857143,7,On Progress,7,4,27,0.0,25.0,127,2020-02-18,2020-02-24,1,2,4,0,3
2020-02-22,719,let,2020-02-14,2020-02-15,770.0,Critical,50.0,7,Delayed,2,1,25,0.0,50.0,127,2020-02-21,2020-02-23,1,7,1,1,3
2020-02-22,766,animal,2020-02-13,2020-02-20,799.0,Critical,25.0,7,Delayed,8,4,21,0.0,62.5,127,2020-02-19,2020-02-29,1,6,3,3,3
2020-02-23,374,sea,2020-02-16,2020-02-21,581.0,Critical,100.0,4,Completed,6,1,48,0.0,25.0,127,2020-02-16,2020-02-23,1,0,7,2,3
2020-02-23,375,action,2020-02-22,2020-02-28,561.0,Normal,14.285714285714285,4,On Progress,7,3,49,0.0,25.0,127,2020-02-23,2020-03-01,1,1,0,1,3
2020-02-23,420,rule,2020-02-07,2020-02-13,588.0,Critical,28.57142857142857,4,Delayed,7,1,40,0.0,100.0,127,2020-02-21,2020-03-01,1,14,2,3,3
2020-02-23,670,catch,2020-02-16,2020-02-22,659.0,Critical,85.71428571428571,7,Delayed,7,4,27,0.0,25.0,127,2020-02-18,2020-02-24,1,2,5,0,4
2020-02-23,719,let,2020-02-14,2020-02-15,770.0,Critical,100.0,7,Completed,2,1,25,0.0,50.0,127,2020-02-21,2020-02-23,1,7,2,1,4
2020-02-23,720,third,2020-02-15,2020-02-19,585.0,Critical,20.0,7,Delayed,5,3,26,0.0,37.5,127,2020-02-23,2020-02-28,1,8,0,1,4
2020-02-23,766,animal,2020-02-13,2020-02-20,799.0,Critical,37.5,7,Delayed,8,4,21,0.0,62.5,127,2020-02-19,2020-02-29,1,6,4,3,4
2020-02-24,375,action,2020-02-22,2020-02-28,561.0,Normal,28.57142857142857,4,On Progress,7,3,49,1.0,25.0,127,2020-02-23,2020-03-01,0,1,1,1,2
2020-02-24,420,rule,2020-02-07,2020-02-13,588.0,Critical,42.857142857142854,4,Delayed,7,1,40,1.0,100.0,127,2020-02-21,2020-03-01,0,14,3,3,2
2020-02-24,670,catch,2020-02-16,2020-02-22,659.0,Critical,100.0,7,Completed,7,4,27,1.0,25.0,127,2020-02-18,2020-02-24,0,2,6,0,4
2020-02-24,671,everybody,2020-02-22,2020-02-27,806.0,Normal,16.666666666666664,7,On Progress,6,4,28,1.0,25.0,127,2020-02-24,2020-02-29,0,2,0,0,4
2020-02-24,720,third,2020-02-15,2020-02-19,585.0,Critical,20.0,7,Delayed,5,3,26,1.0,37.5,127,2020-02-23,2020-02-28,0,8,1,1,4
2020-02-24,766,animal,2020-02-13,2020-02-20,799.0,Critical,50.0,7,Delayed,8,4,21,1.0,62.5,127,2020-02-19,2020-02-29,0,6,5,3,4
2020-02-25,375,action,2020-02-22,2020-02-28,561.0,Normal,42.857142857142854,4,On Progress,7,3,49,0.0,25.0,127,2020-02-23,2020-03-01,0,1,2,1,2
2020-02-25,420,rule,2020-02-07,2020-02-13,588.0,Critical,57.14285714285714,4,Delayed,7,1,40,0.0,100.0,127,2020-02-21,2020-03-01,0,14,4,3,2
2020-02-25,671,everybody,2020-02-22,2020-02-27,806.0,Normal,33.33333333333333,7,On Progress,6,4,28,0.0,25.0,127,2020-02-24,2020-02-29,0,2,1,0,3
2020-02-25,720,third,2020-02-15,2020-02-19,585.0,Critical,40.0,7,Delayed,5,3,26,0.0,37.5,127,2020-02-23,2020-02-28,0,8,2,1,3
2020-02-25,766,animal,2020-02-13,2020-02-20,799.0,Critical,62.5,7,Delayed,8,4,21,0.0,62.5,127,2020-02-19,2020-02-29,0,6,6,3,3
2020-02-26,375,action,2020-02-22,2020-02-28,561.0,Normal,57.14285714285714,4,On Progress,7,3,49,1.0,25.0,127,2020-02-23,2020-03-01,0,1,3,1,2
2020-02-26,420,rule,2020-02-07,2020-02-13,588.0,Critical,71.42857142857143,4,Delayed,7,1,40,1.0,100.0,127,2020-02-21,2020-03-01,0,14,5,3,2
2020-02-26,671,everybody,2020-02-22,2020-02-27,806.0,Normal,50.0,7,On Progress,6,4,28,1.0,25.0,127,2020-02-24,2020-02-29,0,2,2,0,3
2020-02-26,720,third,2020-02-15,2020-02-19,585.0,Critical,60.0,7,Delayed,5,3,26,1.0,37.5,127,2020-02-23,2020-02-28,0,8,3,1,3
2020-02-26,766,animal,2020-02-13,2020-02-20,799.0,Critical,62.5,7,Delayed,8,4,21,1.0,62.5,127,2020-02-19,2020-02-29,0,6,7,3,3
2020-02-27,375,action,2020-02-22,2020-02-28,561.0,Normal,71.42857142857143,4,On Progress,7,3,49,0.0,25.0,127,2020-02-23,2020-03-01,0,1,4,1,2
2020-02-27,420,rule,2020-02-07,2020-02-13,588.0,Critical,71.42857142857143,4,Delayed,7,1,40,0.0,100.0,127,2020-02-21,2020-03-01,0,14,6,3,2
2020-02-27,671,everybody,2020-02-22,2020-02-27,806.0,Normal,66.66666666666666,7,On Progress,6,4,28,0.0,25.0,127,2020-02-24,2020-02-29,0,2,3,0,3
2020-02-27,720,third,2020-02-15,2020-02-19,585.0,Critical,80.0,7,Delayed,5,3,26,0.0,37.5,127,2020-02-23,2020-02-28,0,8,4,1,3
2020-02-27,766,animal,2020-02-13,2020-02-20,799.0,Critical,75.0,7,Delayed,8,4,21,0.0,62.5,127,2020-02-19,2020-02-29,0,6,8,3,3
2020-02-28,375,action,2020-02-22,2020-02-28,561.0,Normal,85.71428571428571,4,On Progress,7,3,49,0.0,25.0,127,2020-02-23,2020-03-01,0,1,5,1,2
2020-02-28,420,rule,2020-02-07,2020-02-13,588.0,Critical,85.71428571428571,4,Delayed,7,1,40,0.0,100.0,127,2020-02-21,2020-03-01,0,14,7,3,2
2020-02-28,671,everybody,2020-02-22,2020-02-27,806.0,Critical,83.33333333333334,7,Delayed,6,4,28,0.0,25.0,127,2020-02-24,2020-02-29,0,2,4,0,4
2020-02-28,720,third,2020-02-15,2020-02-19,585.0,Critical,100.0,7,Completed,5,3,26,0.0,37.5,127,2020-02-23,2020-02-28,0,8,5,1,4
2020-02-28,721,physical,2020-02-20,2020-02-25,393.0,Critical,16.666666666666664,7,Delayed,6,2,27,0.0,25.0,127,2020-02-28,2020-03-04,0,8,0,0,4
2020-02-28,766,animal,2020-02-13,2020-02-20,799.0,Critical,87.5,7,Delayed,8,4,21,0.0,62.5,127,2020-02-19,2020-02-29,0,6,9,3,4
2020-02-29,375,action,2020-02-22,2020-02-28,561.0,Critical,85.71428571428571,4,Delayed,7,3,49,0.0,25.0,127,2020-02-23,2020-03-01,1,1,6,1,2
2020-02-29,420,rule,2020-02-07,2020-02-13,588.0,Critical,85.71428571428571,4,Delayed,7,1,40,0.0,100.0,127,2020-02-21,2020-03-01,1,14,8,3,2
2020-02-29,671,everybody,2020-02-22,2020-02-27,806.0,Critical,100.0,7,Completed,6,4,28,0.0,25.0,127,2020-02-24,2020-02-29,1,2,5,0,5
2020-02-29,672,couple,2020-02-28,2020-02-29,505.0,Normal,50.0,7,On Progress,2,2,29,0.0,37.5,127,2020-02-29,2020-03-02,1,1,0,1,5
2020-02-29,721,physical,2020-02-20,2020-02-25,393.0,Critical,33.33333333333333,7,Delayed,6,2,27,0.0,25.0,127,2020-02-28,2020-03-04,1,8,1,0,5
2020-02-29,766,animal,2020-02-13,2020-02-20,799.0,Critical,100.0,7,Completed,8,4,21,0.0,62.5,127,2020-02-19,2020-02-29,1,6,10,3,5
2020-02-29,767,southern,2020-02-21,2020-02-28,749.0,Critical,12.5,7,Delayed,8,3,22,0.0,25.0,127,2020-02-29,2020-03-09,1,8,0,2,5
2020-03-01,375,action,2020-02-22,2020-02-28,561.0,Critical,100.0,4,Completed,7,3,49,0.0,25.0,127,2020-02-23,2020-03-01,1,1,7,1,4
2020-03-01,376,individual,2020-02-29,2020-03-01,855.0,Normal,50.0,4,On Progress,2,2,50,0.0,50.0,127,2020-03-01,2020-03-02,1,1,0,0,4
2020-03-01,420,rule,2020-02-07,2020-02-13,588.0,Critical,100.0,4,Completed,7,1,40,0.0,100.0,127,2020-02-21,2020-03-01,1,14,9,3,4
2020-03-01,421,line,2020-02-13,2020-02-14,915.0,Critical,50.0,4,Delayed,2,4,41,0.0,62.5,127,2020-03-01,2020-03-02,1,17,0,0,4
2020-03-01,672,couple,2020-02-28,2020-02-29,505.0,Critical,50.0,7,Delayed,2,2,29,0.0,37.5,127,2020-02-29,2020-03-02,1,1,1,1,3
2020-03-01,721,physical,2020-02-20,2020-02-25,393.0,Critical,50.0,7,Delayed,6,2,27,0.0,25.0,127,2020-02-28,2020-03-04,1,8,2,0,3
2020-03-01,767,southern,2020-02-21,2020-02-28,749.0,Critical,25.0,7,Delayed,8,3,22,0.0,25.0,127,2020-02-29,2020-03-09,1,8,1,2,3
2020-03-02,376,individual,2020-02-29,2020-03-01,855.0,Normal,100.0,4,Completed,2,2,50,0.0,50.0,127,2020-03-01,2020-03-02,0,1,1,0,4
2020-03-02,377,order,2020-03-02,2020-03-03,228.0,Normal,50.0,4,On Progress,2,1,51,0.0,75.0,127,2020-03-02,2020-03-03,0,0,0,0,4
2020-03-02,421,line,2020-02-13,2020-02-14,915.0,Critical,100.0,4,Completed,2,4,41,0.0,62.5,127,2020-03-01,2020-03-02,0,17,1,0,4
2020-03-02,422,word,2020-02-15,2020-02-17,769.0,Critical,33.33333333333333,4,Delayed,3,1,42,0.0,37.5,127,2020-03-02,2020-03-04,0,16,0,0,4
2020-03-02,672,couple,2020-02-28,2020-02-29,505.0,Critical,100.0,7,Completed,2,2,29,0.0,37.5,127,2020-02-29,2020-03-02,0,1,2,1,4
2020-03-02,673,high,2020-02-29,2020-03-05,270.0,Normal,0.0,7,On Progress,6,1,30,0.0,50.0,127,2020-03-02,2020-03-12,0,2,0,5,4
2020-03-02,721,physical,2020-02-20,2020-02-25,393.0,Critical,66.66666666666666,7,Delayed,6,2,27,0.0,25.0,127,2020-02-28,2020-03-04,0,8,3,0,4
2020-03-02,767,southern,2020-02-21,2020-02-28,749.0,Critical,37.5,7,Delayed,8,3,22,0.0,25.0,127,2020-02-29,2020-03-09,0,8,2,2,4
2020-03-03,377,order,2020-03-02,2020-03-03,228.0,Normal,100.0,4,Completed,2,1,51,0.0,75.0,127,2020-03-02,2020-03-03,0,0,1,0,2
2020-03-03,422,word,2020-02-15,2020-02-17,769.0,Critical,66.66666666666666,4,Delayed,3,1,42,0.0,37.5,127,2020-03-02,2020-03-04,0,16,1,0,2
2020-03-03,673,high,2020-02-29,2020-03-05,270.0,Normal,0.0,7,On Progress,6,1,30,0.0,50.0,127,2020-03-02,2020-03-12,0,2,1,5,3
2020-03-03,721,physical,2020-02-20,2020-02-25,393.0,Critical,83.33333333333334,7,Delayed,6,2,27,0.0,25.0,127,2020-02-28,2020-03-04,0,8,4,0,3
2020-03-03,767,southern,2020-02-21,2020-02-28,749.0,Critical,50.0,7,Delayed,8,3,22,0.0,25.0,127,2020-02-29,2020-03-09,0,8,3,2,3
2020-03-04,378,technology,2020-03-04,2020-03-07,841.0,Normal,25.0,4,On Progress,4,3,52,1.0,75.0,127,2020-03-04,2020-03-07,0,0,0,0,3
2020-03-04,422,word,2020-02-15,2020-02-17,769.0,Critical,100.0,4,Completed,3,1,42,1.0,37.5,127,2020-03-02,2020-03-04,0,16,2,0,3
2020-03-04,423,skin,2020-02-19,2020-02-21,905.0,Critical,0.0,4,Delayed,3,3,43,1.0,25.0,127,2020-03-04,2020-03-07,0,14,0,1,3
2020-03-04,673,high,2020-02-29,2020-03-05,270.0,Normal,0.0,7,On Progress,6,1,30,1.0,50.0,127,2020-03-02,2020-03-12,0,2,2,5,4
2020-03-04,721,physical,2020-02-20,2020-02-25,393.0,Critical,100.0,7,Completed,6,2,27,1.0,25.0,127,2020-02-28,2020-03-04,0,8,5,0,4
2020-03-04,722,first,2020-02-26,2020-02-29,419.0,Critical,25.0,7,Delayed,4,2,28,1.0,25.0,127,2020-03-04,2020-03-07,0,7,0,0,4
2020-03-04,767,southern,2020-02-21,2020-02-28,749.0,Critical,62.5,7,Delayed,8,3,22,1.0,25.0,127,2020-02-29,2020-03-09,0,8,4,2,4
2020-03-05,378,technology,2020-03-04,2020-03-07,841.0,Normal,50.0,4,On Progress,4,3,52,1.0,75.0,127,2020-03-04,2020-03-07,0,0,1,0,2
2020-03-05,423,skin,2020-02-19,2020-02-21,905.0,Critical,33.33333333333333,4,Delayed,3,3,43,1.0,25.0,127,2020-03-04,2020-03-07,0,14,1,1,2
2020-03-05,673,high,2020-02-29,2020-03-05,270.0,Normal,16.666666666666664,7,On Progress,6,1,30,1.0,50.0,127,2020-03-02,2020-03-12,0,2,3,5,3
2020-03-05,722,first,2020-02-26,2020-02-29,419.0,Critical,50.0,7,Delayed,4,2,28,1.0,25.0,127,2020-03-04,2020-03-07,0,7,1,0,3
2020-03-05,767,southern,2020-02-21,2020-02-28,749.0,Critical,75.0,7,Delayed,8,3,22,1.0,25.0,127,2020-02-29,2020-03-09,0,8,5,2,3
2020-03-06,378,technology,2020-03-04,2020-03-07,841.0,Normal,75.0,4,On Progress,4,3,52,1.0,75.0,127,2020-03-04,2020-03-07,0,0,2,0,2
2020-03-06,423,skin,2020-02-19,2020-02-21,905.0,Critical,66.66666666666666,4,Delayed,3,3,43,1.0,25.0,127,2020-03-04,2020-03-07,0,14,2,1,2
2020-03-06,673,high,2020-02-29,2020-03-05,270.0,Critical,16.666666666666664,7,Delayed,6,1,30,1.0,50.0,127,2020-03-02,2020-03-12,0,2,4,5,3
2020-03-06,722,first,2020-02-26,2020-02-29,419.0,Critical,75.0,7,Delayed,4,2,28,1.0,25.0,127,2020-03-04,2020-03-07,0,7,2,0,3
2020-03-06,767,southern,2020-02-21,2020-02-28,749.0,Critical,75.0,7,Delayed,8,3,22,1.0,25.0,127,2020-02-29,2020-03-09,0,8,6,2,3
2020-03-07,378,technology,2020-03-04,2020-03-07,841.0,Normal,100.0,4,Completed,4,3,52,1.0,75.0,127,2020-03-04,2020-03-07,1,0,3,0,4
2020-03-07,379,before,2020-03-07,2020-03-08,334.0,Normal,0.0,4,On Progress,2,2,53,1.0,50.0,127,2020-03-07,2020-03-09,1,0,0,1,4
2020-03-07,423,skin,2020-02-19,2020-02-21,905.0,Critical,100.0,4,Completed,3,3,43,1.0,25.0,127,2020-03-04,2020-03-07,1,14,3,1,4
2020-03-07,424,room,2020-02-23,2020-02-28,249.0,Critical,16.666666666666664,4,Delayed,6,2,44,1.0,25.0,127,2020-03-07,2020-03-12,1,13,0,0,4
2020-03-07,673,high,2020-02-29,2020-03-05,270.0,Critical,33.33333333333333,7,Delayed,6,1,30,1.0,50.0,127,2020-03-02,2020-03-12,1,2,5,5,4
2020-03-07,722,first,2020-02-26,2020-02-29,419.0,Critical,100.0,7,Completed,4,2,28,1.0,25.0,127,2020-03-04,2020-03-07,1,7,3,0,4
2020-03-07,723,owner,2020-03-02,2020-03-04,659.0,Critical,33.33333333333333,7,Delayed,3,2,29,1.0,75.0,127,2020-03-07,2020-03-09,1,5,0,0,4
2020-03-07,767,southern,2020-02-21,2020-02-28,749.0,Critical,87.5,7,Delayed,8,3,22,1.0,25.0,127,2020-02-29,2020-03-09,1,8,7,2,4
2020-03-08,379,before,2020-03-07,2020-03-08,334.0,Normal,50.0,4,On Progress,2,2,53,1.0,50.0,127,2020-03-07,2020-03-09,1,0,1,1,2
2020-03-08,424,room,2020-02-23,2020-02-28,249.0,Critical,33.33333333333333,4,Delayed,6,2,44,1.0,25.0,127,2020-03-07,2020-03-12,1,13,1,0,2
2020-03-08,673,high,2020-02-29,2020-03-05,270.0,Critical,50.0,7,Delayed,6,1,30,1.0,50.0,127,2020-03-02,2020-03-12,1,2,6,5,3
2020-03-08,723,owner,2020-03-02,2020-03-04,659.0,Critical,66.66666666666666,7,Delayed,3,2,29,1.0,75.0,127,2020-03-07,2020-03-09,1,5,1,0,3
2020-03-08,767,southern,2020-02-21,2020-02-28,749.0,Critical,87.5,7,Delayed,8,3,22,1.0,25.0,127,2020-02-29,2020-03-09,1,8,8,2,3
2020-03-09,379,before,2020-03-07,2020-03-08,334.0,Normal,100.0,4,Completed,2,2,53,1.0,50.0,127,2020-03-07,2020-03-09,0,0,2,1,2
2020-03-09,424,room,2020-02-23,2020-02-28,249.0,Critical,50.0,4,Delayed,6,2,44,1.0,25.0,127,2020-03-07,2020-03-12,0,13,2,0,2
2020-03-09,673,high,2020-02-29,2020-03-05,270.0,Critical,50.0,7,Delayed,6,1,30,1.0,50.0,127,2020-03-02,2020-03-12,0,2,7,5,5
2020-03-09,723,owner,2020-03-02,2020-03-04,659.0,Critical,100.0,7,Completed,3,2,29,1.0,75.0,127,2020-03-07,2020-03-09,0,5,2,0,5
2020-03-09,724,institution,2020-03-05,2020-03-09,737.0,Normal,20.0,7,On Progress,5,4,30,1.0,62.5,127,2020-03-09,2020-03-13,0,4,0,0,5
2020-03-09,767,southern,2020-02-21,2020-02-28,749.0,Critical,100.0,7,Completed,8,3,22,1.0,25.0,127,2020-02-29,2020-03-09,0,8,9,2,5
2020-03-09,768,writer,2020-03-01,2020-03-07,782.0,Critical,0.0,7,Delayed,7,3,23,1.0,62.5,127,2020-03-09,2020-03-17,0,8,0,2,5
2020-03-10,424,room,2020-02-23,2020-02-28,249.0,Critical,66.66666666666666,4,Delayed,6,2,44,0.0,25.0,127,2020-03-07,2020-03-12,0,13,3,0,1
2020-03-10,673,high,2020-02-29,2020-03-05,270.0,Critical,66.66666666666666,7,Delayed,6,1,30,0.0,50.0,127,2020-03-02,2020-03-12,0,2,8,5,3
2020-03-10,724,institution,2020-03-05,2020-03-09,737.0,Critical,40.0,7,Delayed,5,4,30,0.0,62.5,127,2020-03-09,2020-03-13,0,4,1,0,3
2020-03-10,768,writer,2020-03-01,2020-03-07,782.0,Critical,14.285714285714285,7,Delayed,7,3,23,0.0,62.5,127,2020-03-09,2020-03-17,0,8,1,2,3
2020-03-11,424,room,2020-02-23,2020-02-28,249.0,Critical,83.33333333333334,4,Delayed,6,2,44,0.0,25.0,127,2020-03-07,2020-03-12,0,13,4,0,1
2020-03-11,673,high,2020-02-29,2020-03-05,270.0,Critical,83.33333333333334,7,Delayed,6,1,30,0.0,50.0,127,2020-03-02,2020-03-12,0,2,9,5,3
2020-03-11,724,institution,2020-03-05,2020-03-09,737.0,Critical,60.0,7,Delayed,5,4,30,0.0,62.5,127,2020-03-09,2020-03-13,0,4,2,0,3
2020-03-11,768,writer,2020-03-01,2020-03-07,782.0,Critical,28.57142857142857,7,Delayed,7,3,23,0.0,62.5,127,2020-03-09,2020-03-17,0,8,2,2,3
2020-03-12,424,room,2020-02-23,2020-02-28,249.0,Critical,100.0,4,Completed,6,2,44,0.0,25.0,127,2020-03-07,2020-03-12,0,13,5,0,2
2020-03-12,425,old,2020-03-01,2020-03-07,740.0,Critical,14.285714285714285,4,Delayed,7,2,45,0.0,62.5,127,2020-03-12,2020-03-18,0,11,0,0,2
2020-03-12,673,high,2020-02-29,2020-03-05,270.0,Critical,100.0,7,Completed,6,1,30,0.0,50.0,127,2020-03-02,2020-03-12,0,2,10,5,4
2020-03-12,674,cell,2020-03-07,2020-03-08,303.0,Critical,50.0,7,Delayed,2,3,31,0.0,50.0,127,2020-03-12,2020-03-13,0,5,0,0,4
2020-03-12,724,institution,2020-03-05,2020-03-09,737.0,Critical,80.0,7,Delayed,5,4,30,0.0,62.5,127,2020-03-09,2020-03-13,0,4,3,0,4
2020-03-12,768,writer,2020-03-01,2020-03-07,782.0,Critical,42.857142857142854,7,Delayed,7,3,23,0.0,62.5,127,2020-03-09,2020-03-17,0,8,3,2,4
2020-03-13,425,old,2020-03-01,2020-03-07,740.0,Critical,28.57142857142857,4,Delayed,7,2,45,0.0,62.5,127,2020-03-12,2020-03-18,0,11,1,0,1
2020-03-13,674,cell,2020-03-07,2020-03-08,303.0,Critical,100.0,7,Completed,2,3,31,0.0,50.0,127,2020-03-12,2020-03-13,0,5,1,0,5
