Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,StartDate,EndDate,ActualStartDate,ActualEndDate,WeatherAssessment,Progress,Weekend,DayCount,Delay
2020-08-18,6,92,2,2,0,0,10,0.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,0.0,0,7,16
2020-08-18,9,101,56,2,1,54,278,32598.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,53.46534653465347,0,147,5
2020-08-19,6,92,2,2,0,0,12,0.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,0.0,0,8,16
2020-08-19,9,101,56,2,1,54,279,32598.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,53.46534653465347,0,148,5
2020-08-20,6,92,2,2,0,0,14,0.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,0.0,0,9,16
2020-08-20,9,101,56,2,1,54,281,32598.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,53.46534653465347,0,149,5
2020-08-21,6,92,2,2,0,0,16,0.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,0.0,0,10,16
2020-08-21,9,101,57,2,1,55,283,33114.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,54.45544554455446,0,150,5
2020-08-22,6,92,2,2,0,0,18,0.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,0.0,1,11,16
2020-08-22,9,101,57,2,1,55,285,33114.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,54.45544554455446,1,151,5
2020-08-23,6,92,2,2,0,0,20,0.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,0.0,1,12,16
2020-08-23,9,101,58,2,1,56,288,33608.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,55.44554455445545,1,152,5
2020-08-24,6,92,2,2,0,0,21,0.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,0.0,0,13,16
2020-08-24,9,101,58,2,1,56,290,33608.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,55.44554455445545,0,153,5
2020-08-25,6,92,2,2,0,0,23,0.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,0.0,0,14,16
2020-08-25,9,101,58,2,1,56,292,33608.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,55.44554455445545,0,154,5
2020-08-26,6,92,2,2,0,0,25,0.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,0.0,0,15,16
2020-08-26,9,101,58,2,1,56,294,33608.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,55.44554455445545,0,155,5
2020-08-27,6,92,2,2,0,0,27,0.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,0.0,0,16,16
2020-08-27,9,101,59,2,1,57,296,33851.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,56.43564356435643,0,156,5
2020-08-28,6,92,2,2,0,0,29,0.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,0.0,0,17,16
2020-08-28,9,101,59,2,2,57,298,33851.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,56.43564356435643,0,157,5
2020-08-29,6,92,2,2,1,0,30,0.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,0.0,1,18,16
2020-08-29,9,101,61,2,1,59,302,35385.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,58.415841584158414,1,158,5
2020-08-30,6,92,3,2,0,1,33,1944.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,1.0869565217391304,1,19,16
2020-08-30,9,101,61,2,1,59,304,35385.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,58.415841584158414,1,159,5
2020-08-31,6,92,3,2,0,1,35,1944.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,1.0869565217391304,0,20,16
2020-08-31,9,101,61,2,2,59,306,35385.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,58.415841584158414,0,160,5
2020-09-01,6,92,3,2,0,1,37,1944.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,1.0869565217391304,0,21,16
2020-09-01,9,101,62,2,1,60,308,35691.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,59.4059405940594,0,161,5
2020-09-02,6,92,3,2,1,1,39,1944.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,1.0869565217391304,0,22,16
2020-09-02,9,101,63,2,1,61,311,36356.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,60.396039603960396,0,162,5
2020-09-03,6,92,3,2,1,1,40,1944.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,1.0869565217391304,0,23,16
2020-09-03,9,101,63,2,1,61,313,36356.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,60.396039603960396,0,163,5
2020-09-04,6,92,4,2,0,2,42,4100.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,2.1739130434782608,0,24,16
2020-09-04,9,101,64,2,2,62,316,36688.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,61.386138613861384,0,164,5
2020-09-05,6,92,4,2,1,2,44,4100.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,2.1739130434782608,1,25,16
2020-09-05,9,101,66,2,0,64,320,37681.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,63.366336633663366,1,165,5
2020-09-06,6,92,5,2,0,3,47,5089.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,3.260869565217391,1,26,16
2020-09-06,9,101,66,2,0,64,322,37681.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,63.366336633663366,1,166,5
2020-09-07,6,92,5,2,0,3,48,5089.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,3.260869565217391,0,27,16
2020-09-07,9,101,66,2,0,64,324,37681.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,63.366336633663366,0,167,5
2020-09-08,6,92,5,2,0,3,50,5089.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,3.260869565217391,0,28,16
2020-09-08,9,101,66,2,0,64,326,37681.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,63.366336633663366,0,168,5
2020-09-09,6,92,5,2,1,3,50,5089.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,3.260869565217391,0,29,16
2020-09-09,9,101,66,2,0,64,328,37681.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,63.366336633663366,0,169,5
2020-09-10,6,92,5,2,1,3,52,5089.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,3.260869565217391,0,30,16
2020-09-10,9,101,66,2,1,64,330,37681.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,63.366336633663366,0,170,5
2020-09-11,6,92,5,2,1,3,52,5089.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,3.260869565217391,0,31,16
2020-09-11,9,101,67,2,0,65,333,38631.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,64.35643564356435,0,171,5
2020-09-12,6,92,5,2,2,3,53,5089.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,3.260869565217391,1,32,16
2020-09-12,9,101,68,2,0,66,335,39339.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,65.34653465346535,1,172,5
2020-09-13,6,92,5,2,2,3,54,5089.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,3.260869565217391,1,33,16
2020-09-13,9,101,68,2,0,66,336,39339.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,65.34653465346535,1,173,5
2020-09-14,6,92,5,2,2,3,56,5089.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,3.260869565217391,0,34,16
2020-09-14,9,101,68,2,0,66,338,39339.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,65.34653465346535,0,174,5
2020-09-15,6,92,7,2,0,5,60,6355.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,5.434782608695652,0,35,16
2020-09-15,9,101,68,2,0,66,340,39339.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,65.34653465346535,0,175,5
2020-09-16,6,92,7,2,1,5,62,6355.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,5.434782608695652,0,36,16
2020-09-16,9,101,68,2,0,66,342,39339.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,65.34653465346535,0,176,5
2020-09-17,6,92,7,2,1,5,64,6355.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,5.434782608695652,0,37,16
2020-09-17,9,101,68,2,0,66,343,39339.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,65.34653465346535,0,177,5
2020-09-18,6,92,7,2,1,5,66,6355.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,5.434782608695652,0,38,16
2020-09-18,9,101,68,2,1,66,345,39339.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,65.34653465346535,0,178,5
2020-09-19,6,92,7,2,2,5,68,6355.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,5.434782608695652,1,39,16
2020-09-19,9,101,69,2,1,67,348,39596.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,66.33663366336634,1,179,5
2020-09-20,6,92,7,2,2,5,69,6355.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,5.434782608695652,1,40,16
2020-09-20,9,101,70,2,1,68,350,40004.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,67.32673267326733,1,180,5
2020-09-21,6,92,8,2,1,6,72,7262.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,6.521739130434782,0,41,16
2020-09-21,9,101,71,2,1,69,353,40592.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,68.31683168316832,0,181,5
2020-09-22,6,92,9,2,1,7,75,7935.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,7.608695652173914,0,42,16
2020-09-22,9,101,73,2,0,71,356,42214.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,70.29702970297029,0,182,5
2020-09-23,6,92,9,2,2,7,77,7935.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,7.608695652173914,0,43,16
2020-09-23,9,101,73,2,0,71,358,42214.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,70.29702970297029,0,183,5
2020-09-24,6,92,9,2,2,7,79,7935.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,7.608695652173914,0,44,16
2020-09-24,9,101,73,2,0,71,360,42214.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,70.29702970297029,0,184,5
2020-09-25,6,92,9,2,2,7,81,7935.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,7.608695652173914,0,45,16
2020-09-25,9,101,73,2,0,71,362,42214.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,70.29702970297029,0,185,5
2020-09-26,6,92,10,1,1,9,84,8786.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,9.782608695652174,1,46,16
2020-09-26,9,101,73,2,0,71,364,42214.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,70.29702970297029,1,186,5
2020-09-27,6,92,10,1,1,9,84,8786.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,9.782608695652174,1,47,16
2020-09-27,9,101,73,2,1,71,366,42214.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,70.29702970297029,1,187,5
2020-09-28,6,92,10,1,1,9,85,8786.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,9.782608695652174,0,48,16
2020-09-28,9,101,74,2,0,72,369,42627.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,71.28712871287128,0,188,5
2020-09-29,6,92,11,1,0,10,86,9287.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,10.869565217391305,0,49,16
2020-09-29,9,101,74,2,1,72,370,42627.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,71.28712871287128,0,189,5
2020-09-30,6,92,11,1,0,10,87,9287.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,10.869565217391305,0,50,16
2020-09-30,9,101,74,2,2,72,372,42627.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,71.28712871287128,0,190,5
2020-10-01,6,92,11,1,1,10,87,9287.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,10.869565217391305,0,51,16
2020-10-01,9,101,75,2,1,73,374,42956.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,72.27722772277228,0,191,5
2020-10-02,6,92,11,1,1,10,88,9287.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,10.869565217391305,0,52,16
2020-10-02,9,101,75,2,1,73,374,42956.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,72.27722772277228,0,192,5
2020-10-03,6,92,11,1,1,10,89,9287.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,10.869565217391305,1,53,16
2020-10-03,9,101,76,2,1,74,377,43934.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,73.26732673267327,1,193,5
2020-10-04,6,92,12,1,1,11,91,9499.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,11.956521739130435,1,54,16
2020-10-04,9,101,76,2,1,74,378,43934.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,73.26732673267327,1,194,5
2020-10-05,6,92,13,1,1,12,93,9911.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,13.043478260869565,0,55,16
2020-10-05,9,101,76,2,1,74,379,43934.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,73.26732673267327,0,195,5
2020-10-06,6,92,13,1,1,12,94,9911.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,13.043478260869565,0,56,16
2020-10-06,9,101,77,2,2,75,381,44501.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,74.25742574257426,0,196,5
2020-10-07,6,92,14,1,0,13,95,10640.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,14.130434782608695,0,57,16
2020-10-07,9,101,77,2,2,75,382,44501.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,74.25742574257426,0,197,5
2020-10-08,6,92,14,1,0,13,96,10640.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,14.130434782608695,0,58,16
2020-10-08,9,101,78,2,2,76,384,45015.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,75.24752475247524,0,198,5
2020-10-09,6,92,14,1,0,13,97,10640.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,14.130434782608695,0,59,16
2020-10-09,9,101,78,2,2,76,386,45015.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,75.24752475247524,0,199,5
2020-10-10,6,92,14,1,0,13,98,10640.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,14.130434782608695,1,60,16
2020-10-10,9,101,78,2,2,76,388,45015.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,75.24752475247524,1,200,5
2020-10-11,6,92,14,1,1,13,98,10640.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,14.130434782608695,1,61,16
2020-10-11,9,101,78,2,2,76,389,45015.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,75.24752475247524,1,201,5
2020-10-12,6,92,14,1,1,13,99,10640.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,14.130434782608695,0,62,16
2020-10-12,9,101,78,2,2,76,389,45015.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,75.24752475247524,0,202,5
2020-10-13,6,92,14,1,1,13,100,10640.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,14.130434782608695,0,63,16
2020-10-13,9,101,79,2,2,77,392,45949.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,76.23762376237624,0,203,5
2020-10-14,6,92,15,1,0,14,102,10986.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,15.217391304347828,0,64,16
2020-10-14,9,101,81,2,0,79,396,47178.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,78.21782178217822,0,204,5
2020-10-15,6,92,15,1,0,14,103,10986.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,15.217391304347828,0,65,16
2020-10-15,9,101,81,2,1,79,398,47178.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,78.21782178217822,0,205,5
2020-10-16,6,92,15,1,0,14,104,10986.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,15.217391304347828,0,66,16
2020-10-16,9,101,81,2,2,79,400,47178.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,78.21782178217822,0,206,5
2020-10-17,6,92,15,1,0,14,105,10986.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,15.217391304347828,1,67,16
2020-10-17,9,101,81,2,2,79,400,47178.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,78.21782178217822,1,207,5
2020-10-18,6,92,15,1,1,14,105,10986.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,15.217391304347828,1,68,16
2020-10-18,9,101,81,2,2,79,402,47178.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,78.21782178217822,1,208,5
2020-10-19,6,92,15,1,1,14,106,10986.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,15.217391304347828,0,69,16
2020-10-19,9,101,81,2,2,79,403,47178.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,78.21782178217822,0,209,5
2020-10-20,6,92,16,1,0,15,108,11493.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,16.304347826086957,0,70,16
2020-10-20,9,101,81,2,2,79,405,47178.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,78.21782178217822,0,210,5
2020-10-21,6,92,16,1,0,15,109,11493.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,16.304347826086957,0,71,16
2020-10-21,9,101,81,2,2,79,406,47178.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,78.21782178217822,0,211,5
2020-10-22,6,92,16,1,0,15,110,11493.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,16.304347826086957,0,72,16
2020-10-22,9,101,81,2,2,79,408,47178.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,78.21782178217822,0,212,5
2020-10-23,6,92,16,1,0,15,111,11493.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,16.304347826086957,0,73,16
2020-10-23,9,101,82,2,2,80,409,47512.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,79.20792079207921,0,213,5
2020-10-24,6,92,16,1,0,15,112,11493.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,16.304347826086957,1,74,16
2020-10-24,9,101,83,2,2,81,411,47751.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,80.19801980198021,1,214,5
2020-10-25,6,92,16,1,1,15,112,11493.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,16.304347826086957,1,75,16
2020-10-25,9,101,83,2,2,81,412,47751.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,80.19801980198021,1,215,5
2020-10-26,6,92,16,1,1,15,113,11493.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,16.304347826086957,0,76,16
2020-10-26,9,101,84,2,2,82,414,48131.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,81.1881188118812,0,216,5
2020-10-27,6,92,16,1,1,15,113,11493.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,16.304347826086957,0,77,16
2020-10-27,9,101,84,2,2,82,416,48131.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,81.1881188118812,0,217,5
2020-10-28,6,92,16,1,1,15,114,11493.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,16.304347826086957,0,78,16
2020-10-28,9,101,85,2,2,83,419,49034.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,82.17821782178217,0,218,5
2020-10-29,6,92,17,1,0,16,116,12005.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,17.391304347826086,0,79,16
2020-10-29,9,101,85,2,2,83,421,49034.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,82.17821782178217,0,219,5
2020-10-30,6,92,17,1,0,16,116,12005.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,17.391304347826086,0,80,16
2020-10-30,9,101,86,2,2,84,424,49508.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,83.16831683168317,0,220,5
2020-10-31,6,92,17,1,1,16,117,12005.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,17.391304347826086,1,81,16
2020-10-31,9,101,86,2,2,84,426,49508.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,83.16831683168317,1,221,5
2020-11-01,6,92,17,1,1,16,118,12005.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,17.391304347826086,1,82,16
2020-11-01,9,101,87,2,1,85,429,49846.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,84.15841584158416,1,222,5
2020-11-02,6,92,17,1,1,16,118,12005.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,17.391304347826086,0,83,16
2020-11-02,9,101,87,2,2,85,430,49846.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,84.15841584158416,0,223,5
2020-11-03,6,92,17,1,1,16,119,12005.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,17.391304347826086,0,84,16
2020-11-03,8,134,1,1,0,0,1,0.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,0.0,0,0,8
2020-11-03,9,101,87,2,2,85,431,49846.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,84.15841584158416,0,224,5
2020-11-04,6,92,18,1,0,17,121,12779.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,18.478260869565215,0,85,16
2020-11-04,8,134,1,1,0,0,2,0.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,0.0,0,1,8
2020-11-04,9,101,87,2,2,85,433,49846.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,84.15841584158416,0,225,5
2020-11-05,6,92,18,1,0,17,122,12779.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,18.478260869565215,0,86,16
2020-11-05,8,134,1,1,0,0,2,0.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,0.0,0,2,8
2020-11-05,9,101,87,2,2,85,435,49846.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,84.15841584158416,0,226,5
2020-11-06,6,92,18,1,0,17,123,12779.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,18.478260869565215,0,87,16
2020-11-06,8,134,1,1,0,0,3,0.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,0.0,0,3,8
2020-11-06,9,101,87,2,2,85,436,49846.0,1.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,84.15841584158416,0,227,5
2020-11-07,6,92,18,1,0,17,124,12779.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,18.478260869565215,1,88,16
2020-11-07,8,134,1,1,0,0,4,0.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,0.0,1,4,8
2020-11-07,9,101,88,2,2,86,439,50782.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,85.14851485148515,1,228,5
2020-11-08,6,92,18,1,1,17,125,12779.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,18.478260869565215,1,89,16
2020-11-08,8,134,2,2,0,0,4,0.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,0.0,1,5,8
2020-11-08,9,101,89,2,2,87,442,51602.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,86.13861386138613,1,229,5
2020-11-09,6,92,18,1,1,17,126,12779.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,18.478260869565215,0,90,16
2020-11-09,8,134,3,3,0,0,7,0.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,0.0,0,6,8
2020-11-09,9,101,90,2,1,88,445,51902.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,87.12871287128714,0,230,5
2020-11-10,6,92,18,1,1,17,127,12779.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,18.478260869565215,0,91,16
2020-11-10,8,134,3,3,0,0,10,0.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,0.0,0,7,8
2020-11-10,9,101,90,2,1,88,447,51902.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,87.12871287128714,0,231,5
2020-11-11,6,92,18,1,1,17,127,12779.0,0.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,18.478260869565215,0,92,16
2020-11-11,8,134,3,3,0,0,13,0.0,0.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,0.0,0,8,8
2020-11-11,9,101,90,2,1,88,449,51902.0,0.0,2020-03-24,2020-12-30,2020-03-24,2021-01-04,50.0,87.12871287128714,0,232,5
2020-11-12,6,92,19,1,0,18,129,13258.0,1.0,2020-08-11,2021-10-14,2020-08-11,2021-10-30,87.5,19.565217391304348,0,93,16
2020-11-12,8,134,3,3,0,0,16,0.0,1.0,2020-11-03,2021-08-30,2020-11-03,2021-09-07,28.57142857142857,0.0,0,9,8
