Date,ID,Name,StartDate,EndDate,Cost,Priority,Progress,ProjectID,Status,Duration,Trade,TaskLength,IsBadWeather,WeatherAssessment,WorkDay,ActualStartDate,ActualEndDate,Weekend,StartDelay,DayCount,TaskDelay,TaskToday
2020-09-03,222,skill,2020-08-18,2020-08-25,371.0,Critical,75.0,2,Delayed,8,4,41,1.0,75.0,127,2020-08-29,2020-09-05,0,11,5,0,2
2020-09-03,377,language,2020-08-17,2020-08-22,636.0,Critical,33.33333333333333,4,Delayed,6,2,6,1.0,71.42857142857143,63,2020-09-01,2020-09-08,0,15,2,1,2
2020-09-03,425,pick,2020-08-18,2020-08-26,986.0,Critical,62.5,4,Delayed,8,1,3,1.0,71.42857142857143,63,2020-08-22,2020-09-08,0,4,12,8,2
2020-09-03,802,item,2020-08-27,2020-08-31,880.0,Critical,100.0,7,Completed,5,4,11,1.0,12.5,127,2020-08-28,2020-09-03,0,1,6,2,5
2020-09-03,803,account,2020-09-01,2020-09-07,232.0,Normal,0.0,7,On Progress,7,4,12,1.0,12.5,127,2020-09-03,2020-09-13,0,2,0,4,5
2020-09-03,848,car,2020-08-30,2020-09-02,222.0,Critical,25.0,7,Delayed,4,1,10,1.0,12.5,127,2020-09-02,2020-09-06,0,3,1,1,5
2020-09-03,893,ago,2020-08-22,2020-08-23,407.0,Critical,100.0,7,Completed,2,2,8,1.0,25.0,127,2020-09-02,2020-09-03,0,11,1,0,5
2020-09-03,894,individual,2020-08-25,2020-08-31,223.0,Critical,0.0,7,Delayed,7,3,9,1.0,0.0,127,2020-09-03,2020-09-10,0,9,0,1,5
2020-09-03,1080,four,2020-09-01,2020-09-08,717.0,Normal,28.57142857142857,9,On Progress,7,3,16,1.0,14.285714285714285,63,2020-09-02,2020-09-10,0,1,1,1,1
2020-09-04,36,successful,2020-08-28,2020-08-31,681.0,Critical,100.0,1,Completed,3,4,35,0.0,14.285714285714285,63,2020-09-01,2020-09-04,0,4,3,1,4
2020-09-04,37,within,2020-08-31,2020-09-08,847.0,Normal,12.5,1,On Progress,8,4,36,0.0,14.285714285714285,63,2020-09-04,2020-09-14,0,4,0,2,4
2020-09-04,79,civil,2020-08-27,2020-09-03,984.0,Critical,57.14285714285714,1,Delayed,7,3,36,0.0,14.285714285714285,63,2020-08-29,2020-09-09,0,2,6,4,4
2020-09-04,116,food,2020-08-15,2020-08-24,201.0,Critical,75.0,1,Delayed,8,4,31,0.0,85.71428571428571,63,2020-08-29,2020-09-08,0,14,6,1,4
2020-09-04,170,hand,2020-08-23,2020-08-26,795.0,Critical,75.0,2,Delayed,4,2,47,0.0,12.5,127,2020-08-29,2020-09-07,0,6,6,6,2
2020-09-04,222,skill,2020-08-18,2020-08-25,371.0,Critical,87.5,2,Delayed,8,4,41,0.0,75.0,127,2020-08-29,2020-09-05,0,11,6,0,2
2020-09-04,377,language,2020-08-17,2020-08-22,636.0,Critical,50.0,4,Delayed,6,2,6,0.0,71.42857142857143,63,2020-09-01,2020-09-08,0,15,3,1,2
2020-09-04,425,pick,2020-08-18,2020-08-26,986.0,Critical,75.0,4,Delayed,8,1,3,0.0,71.42857142857143,63,2020-08-22,2020-09-08,0,4,13,8,2
2020-09-04,803,account,2020-09-01,2020-09-07,232.0,Normal,14.285714285714285,7,On Progress,7,4,12,0.0,12.5,127,2020-09-03,2020-09-13,0,2,1,4,3
2020-09-04,848,car,2020-08-30,2020-09-02,222.0,Critical,50.0,7,Delayed,4,1,10,0.0,12.5,127,2020-09-02,2020-09-06,0,3,2,1,3
2020-09-04,894,individual,2020-08-25,2020-08-31,223.0,Critical,14.285714285714285,7,Delayed,7,3,9,0.0,0.0,127,2020-09-03,2020-09-10,0,9,1,1,3
2020-09-04,1080,four,2020-09-01,2020-09-08,717.0,Normal,28.57142857142857,9,On Progress,7,3,16,0.0,14.285714285714285,63,2020-09-02,2020-09-10,0,1,2,1,1
2020-09-05,37,within,2020-08-31,2020-09-08,847.0,Normal,25.0,1,On Progress,8,4,36,0.0,14.285714285714285,63,2020-09-04,2020-09-14,1,4,1,2,3
2020-09-05,79,civil,2020-08-27,2020-09-03,984.0,Critical,57.14285714285714,1,Delayed,7,3,36,0.0,14.285714285714285,63,2020-08-29,2020-09-09,1,2,7,4,3
2020-09-05,116,food,2020-08-15,2020-08-24,201.0,Critical,87.5,1,Delayed,8,4,31,0.0,85.71428571428571,63,2020-08-29,2020-09-08,1,14,7,1,3
2020-09-05,170,hand,2020-08-23,2020-08-26,795.0,Critical,75.0,2,Delayed,4,2,47,0.0,12.5,127,2020-08-29,2020-09-07,1,6,7,6,3
2020-09-05,222,skill,2020-08-18,2020-08-25,371.0,Critical,100.0,2,Completed,8,4,41,0.0,75.0,127,2020-08-29,2020-09-05,1,11,7,0,3
2020-09-05,223,ask,2020-08-26,2020-08-31,486.0,Critical,16.666666666666664,2,Delayed,6,3,42,0.0,0.0,127,2020-09-05,2020-09-11,1,10,0,1,3
2020-09-05,377,language,2020-08-17,2020-08-22,636.0,Critical,66.66666666666666,4,Delayed,6,2,6,0.0,71.42857142857143,63,2020-09-01,2020-09-08,1,15,4,1,2
2020-09-05,425,pick,2020-08-18,2020-08-26,986.0,Critical,75.0,4,Delayed,8,1,3,0.0,71.42857142857143,63,2020-08-22,2020-09-08,1,4,14,8,2
2020-09-05,803,account,2020-09-01,2020-09-07,232.0,Normal,28.57142857142857,7,On Progress,7,4,12,0.0,12.5,127,2020-09-03,2020-09-13,1,2,2,4,3
2020-09-05,848,car,2020-08-30,2020-09-02,222.0,Critical,75.0,7,Delayed,4,1,10,0.0,12.5,127,2020-09-02,2020-09-06,1,3,3,1,3
2020-09-05,894,individual,2020-08-25,2020-08-31,223.0,Critical,28.57142857142857,7,Delayed,7,3,9,0.0,0.0,127,2020-09-03,2020-09-10,1,9,2,1,3
2020-09-05,1080,four,2020-09-01,2020-09-08,717.0,Normal,42.857142857142854,9,On Progress,7,3,16,0.0,14.285714285714285,63,2020-09-02,2020-09-10,1,1,3,1,1
2020-09-06,37,within,2020-08-31,2020-09-08,847.0,Normal,25.0,1,On Progress,8,4,36,0.0,14.285714285714285,63,2020-09-04,2020-09-14,1,4,2,2,3
2020-09-06,79,civil,2020-08-27,2020-09-03,984.0,Critical,57.14285714285714,1,Delayed,7,3,36,0.0,14.285714285714285,63,2020-08-29,2020-09-09,1,2,8,4,3
2020-09-06,116,food,2020-08-15,2020-08-24,201.0,Critical,87.5,1,Delayed,8,4,31,0.0,85.71428571428571,63,2020-08-29,2020-09-08,1,14,8,1,3
2020-09-06,170,hand,2020-08-23,2020-08-26,795.0,Critical,75.0,2,Delayed,4,2,47,0.0,12.5,127,2020-08-29,2020-09-07,1,6,8,6,2
2020-09-06,223,ask,2020-08-26,2020-08-31,486.0,Critical,33.33333333333333,2,Delayed,6,3,42,0.0,0.0,127,2020-09-05,2020-09-11,1,10,1,1,2
2020-09-06,377,language,2020-08-17,2020-08-22,636.0,Critical,66.66666666666666,4,Delayed,6,2,6,0.0,71.42857142857143,63,2020-09-01,2020-09-08,1,15,5,1,2
2020-09-06,425,pick,2020-08-18,2020-08-26,986.0,Critical,75.0,4,Delayed,8,1,3,0.0,71.42857142857143,63,2020-08-22,2020-09-08,1,4,15,8,2
2020-09-06,803,account,2020-09-01,2020-09-07,232.0,Normal,42.857142857142854,7,On Progress,7,4,12,0.0,12.5,127,2020-09-03,2020-09-13,1,2,3,4,4
2020-09-06,848,car,2020-08-30,2020-09-02,222.0,Critical,100.0,7,Completed,4,1,10,0.0,12.5,127,2020-09-02,2020-09-06,1,3,4,1,4
2020-09-06,849,coach,2020-09-03,2020-09-04,219.0,Critical,0.0,7,Delayed,2,2,11,0.0,25.0,127,2020-09-06,2020-09-10,1,3,0,3,4
2020-09-06,894,individual,2020-08-25,2020-08-31,223.0,Critical,42.857142857142854,7,Delayed,7,3,9,0.0,0.0,127,2020-09-03,2020-09-10,1,9,3,1,4
2020-09-06,1080,four,2020-09-01,2020-09-08,717.0,Normal,42.857142857142854,9,On Progress,7,3,16,0.0,14.285714285714285,63,2020-09-02,2020-09-10,1,1,4,1,1
2020-09-07,37,within,2020-08-31,2020-09-08,847.0,Normal,37.5,1,On Progress,8,4,36,0.0,14.285714285714285,63,2020-09-04,2020-09-14,0,4,3,2,3
2020-09-07,79,civil,2020-08-27,2020-09-03,984.0,Critical,71.42857142857143,1,Delayed,7,3,36,0.0,14.285714285714285,63,2020-08-29,2020-09-09,0,2,9,4,3
2020-09-07,116,food,2020-08-15,2020-08-24,201.0,Critical,87.5,1,Delayed,8,4,31,0.0,85.71428571428571,63,2020-08-29,2020-09-08,0,14,9,1,3
2020-09-07,170,hand,2020-08-23,2020-08-26,795.0,Critical,100.0,2,Completed,4,2,47,0.0,12.5,127,2020-08-29,2020-09-07,0,6,9,6,3
2020-09-07,171,those,2020-08-28,2020-09-03,853.0,Critical,14.285714285714285,2,Delayed,7,2,48,0.0,12.5,127,2020-09-07,2020-09-14,0,10,0,1,3
2020-09-07,223,ask,2020-08-26,2020-08-31,486.0,Critical,50.0,2,Delayed,6,3,42,0.0,0.0,127,2020-09-05,2020-09-11,0,10,2,1,3
2020-09-07,377,language,2020-08-17,2020-08-22,636.0,Critical,83.33333333333334,4,Delayed,6,2,6,0.0,71.42857142857143,63,2020-09-01,2020-09-08,0,15,6,1,2
2020-09-07,425,pick,2020-08-18,2020-08-26,986.0,Critical,87.5,4,Delayed,8,1,3,0.0,71.42857142857143,63,2020-08-22,2020-09-08,0,4,16,8,2
2020-09-07,803,account,2020-09-01,2020-09-07,232.0,Normal,57.14285714285714,7,On Progress,7,4,12,0.0,12.5,127,2020-09-03,2020-09-13,0,2,4,4,3
2020-09-07,849,coach,2020-09-03,2020-09-04,219.0,Critical,50.0,7,Delayed,2,2,11,0.0,25.0,127,2020-09-06,2020-09-10,0,3,1,3,3
2020-09-07,894,individual,2020-08-25,2020-08-31,223.0,Critical,57.14285714285714,7,Delayed,7,3,9,0.0,0.0,127,2020-09-03,2020-09-10,0,9,4,1,3
2020-09-07,1080,four,2020-09-01,2020-09-08,717.0,Normal,57.14285714285714,9,On Progress,7,3,16,0.0,14.285714285714285,63,2020-09-02,2020-09-10,0,1,5,1,1
2020-09-08,37,within,2020-08-31,2020-09-08,847.0,Normal,50.0,1,On Progress,8,4,36,0.0,14.285714285714285,63,2020-09-04,2020-09-14,0,4,4,2,4
2020-09-08,79,civil,2020-08-27,2020-09-03,984.0,Critical,85.71428571428571,1,Delayed,7,3,36,0.0,14.285714285714285,63,2020-08-29,2020-09-09,0,2,10,4,4
2020-09-08,116,food,2020-08-15,2020-08-24,201.0,Critical,100.0,1,Completed,8,4,31,0.0,85.71428571428571,63,2020-08-29,2020-09-08,0,14,10,1,4
2020-09-08,117,act,2020-08-25,2020-09-02,672.0,Critical,12.5,1,Delayed,8,3,32,0.0,0.0,63,2020-09-08,2020-09-16,0,14,0,0,4
2020-09-08,171,those,2020-08-28,2020-09-03,853.0,Critical,28.57142857142857,2,Delayed,7,2,48,0.0,12.5,127,2020-09-07,2020-09-14,0,10,1,1,2
2020-09-08,223,ask,2020-08-26,2020-08-31,486.0,Critical,66.66666666666666,2,Delayed,6,3,42,0.0,0.0,127,2020-09-05,2020-09-11,0,10,3,1,2
2020-09-08,377,language,2020-08-17,2020-08-22,636.0,Critical,100.0,4,Completed,6,2,6,0.0,71.42857142857143,63,2020-09-01,2020-09-08,0,15,7,1,4
2020-09-08,378,imagine,2020-08-23,2020-08-24,655.0,Critical,50.0,4,Delayed,2,1,7,0.0,0.0,63,2020-09-08,2020-09-09,0,16,0,0,4
2020-09-08,425,pick,2020-08-18,2020-08-26,986.0,Critical,100.0,4,Completed,8,1,3,0.0,71.42857142857143,63,2020-08-22,2020-09-08,0,4,17,8,4
2020-09-08,426,something,2020-08-26,2020-09-02,515.0,Critical,14.285714285714285,4,Delayed,7,4,4,0.0,0.0,63,2020-09-08,2020-09-16,0,13,0,1,4
2020-09-08,803,account,2020-09-01,2020-09-07,232.0,Critical,57.14285714285714,7,Delayed,7,4,12,0.0,12.5,127,2020-09-03,2020-09-13,0,2,5,4,3
2020-09-08,849,coach,2020-09-03,2020-09-04,219.0,Critical,50.0,7,Delayed,2,2,11,0.0,25.0,127,2020-09-06,2020-09-10,0,3,2,3,3
2020-09-08,894,individual,2020-08-25,2020-08-31,223.0,Critical,71.42857142857143,7,Delayed,7,3,9,0.0,0.0,127,2020-09-03,2020-09-10,0,9,5,1,3
2020-09-08,1080,four,2020-09-01,2020-09-08,717.0,Normal,71.42857142857143,9,On Progress,7,3,16,0.0,14.285714285714285,63,2020-09-02,2020-09-10,0,1,6,1,1
2020-09-09,37,within,2020-08-31,2020-09-08,847.0,Critical,62.5,1,Delayed,8,4,36,1.0,14.285714285714285,63,2020-09-04,2020-09-14,0,4,5,2,4
2020-09-09,79,civil,2020-08-27,2020-09-03,984.0,Critical,100.0,1,Completed,7,3,36,1.0,14.285714285714285,63,2020-08-29,2020-09-09,0,2,11,4,4
2020-09-09,80,recent,2020-09-03,2020-09-11,720.0,Normal,0.0,1,On Progress,8,1,37,1.0,28.57142857142857,63,2020-09-09,2020-09-18,0,6,0,1,4
2020-09-09,117,act,2020-08-25,2020-09-02,672.0,Critical,25.0,1,Delayed,8,3,32,1.0,0.0,63,2020-09-08,2020-09-16,0,14,1,0,4
2020-09-09,171,those,2020-08-28,2020-09-03,853.0,Critical,42.857142857142854,2,Delayed,7,2,48,1.0,12.5,127,2020-09-07,2020-09-14,0,10,2,1,2
2020-09-09,223,ask,2020-08-26,2020-08-31,486.0,Critical,66.66666666666666,2,Delayed,6,3,42,1.0,0.0,127,2020-09-05,2020-09-11,0,10,4,1,2
2020-09-09,378,imagine,2020-08-23,2020-08-24,655.0,Critical,100.0,4,Completed,2,1,7,1.0,0.0,63,2020-09-08,2020-09-09,0,16,1,0,3
2020-09-09,379,since,2020-08-25,2020-08-31,376.0,Critical,16.666666666666664,4,Delayed,6,2,8,1.0,0.0,63,2020-09-09,2020-09-15,0,15,0,0,3
2020-09-09,426,something,2020-08-26,2020-09-02,515.0,Critical,28.57142857142857,4,Delayed,7,4,4,1.0,0.0,63,2020-09-08,2020-09-16,0,13,1,1,3
2020-09-09,803,account,2020-09-01,2020-09-07,232.0,Critical,57.14285714285714,7,Delayed,7,4,12,1.0,12.5,127,2020-09-03,2020-09-13,0,2,6,4,3
2020-09-09,849,coach,2020-09-03,2020-09-04,219.0,Critical,50.0,7,Delayed,2,2,11,1.0,25.0,127,2020-09-06,2020-09-10,0,3,3,3,3
2020-09-09,894,individual,2020-08-25,2020-08-31,223.0,Critical,85.71428571428571,7,Delayed,7,3,9,1.0,0.0,127,2020-09-03,2020-09-10,0,9,6,1,3
2020-09-09,1080,four,2020-09-01,2020-09-08,717.0,Critical,85.71428571428571,9,Delayed,7,3,16,1.0,14.285714285714285,63,2020-09-02,2020-09-10,0,1,7,1,1
2020-09-10,37,within,2020-08-31,2020-09-08,847.0,Critical,75.0,1,Delayed,8,4,36,0.0,14.285714285714285,63,2020-09-04,2020-09-14,0,4,6,2,3
2020-09-10,80,recent,2020-09-03,2020-09-11,720.0,Normal,12.5,1,On Progress,8,1,37,0.0,28.57142857142857,63,2020-09-09,2020-09-18,0,6,1,1,3
2020-09-10,117,act,2020-08-25,2020-09-02,672.0,Critical,37.5,1,Delayed,8,3,32,0.0,0.0,63,2020-09-08,2020-09-16,0,14,2,0,3
2020-09-10,171,those,2020-08-28,2020-09-03,853.0,Critical,57.14285714285714,2,Delayed,7,2,48,0.0,12.5,127,2020-09-07,2020-09-14,0,10,3,1,2
2020-09-10,223,ask,2020-08-26,2020-08-31,486.0,Critical,83.33333333333334,2,Delayed,6,3,42,0.0,0.0,127,2020-09-05,2020-09-11,0,10,5,1,2
2020-09-10,379,since,2020-08-25,2020-08-31,376.0,Critical,33.33333333333333,4,Delayed,6,2,8,0.0,0.0,63,2020-09-09,2020-09-15,0,15,1,0,2
2020-09-10,426,something,2020-08-26,2020-09-02,515.0,Critical,42.857142857142854,4,Delayed,7,4,4,0.0,0.0,63,2020-09-08,2020-09-16,0,13,2,1,2
2020-09-10,803,account,2020-09-01,2020-09-07,232.0,Critical,71.42857142857143,7,Delayed,7,4,12,0.0,12.5,127,2020-09-03,2020-09-13,0,2,7,4,5
2020-09-10,849,coach,2020-09-03,2020-09-04,219.0,Critical,100.0,7,Completed,2,2,11,0.0,25.0,127,2020-09-06,2020-09-10,0,3,4,3,5
2020-09-10,850,edge,2020-09-05,2020-09-10,494.0,Normal,16.666666666666664,7,On Progress,6,3,12,0.0,25.0,127,2020-09-10,2020-09-17,0,5,0,2,5
2020-09-10,894,individual,2020-08-25,2020-08-31,223.0,Critical,100.0,7,Completed,7,3,9,0.0,0.0,127,2020-09-03,2020-09-10,0,9,7,1,5
2020-09-10,895,democratic,2020-08-31,2020-09-07,366.0,Critical,0.0,7,Delayed,8,1,10,0.0,12.5,127,2020-09-10,2020-09-19,0,10,0,2,5
2020-09-10,1080,four,2020-09-01,2020-09-08,717.0,Critical,100.0,9,Completed,7,3,16,0.0,14.285714285714285,63,2020-09-02,2020-09-10,0,1,8,1,2
2020-09-10,1081,establish,2020-09-08,2020-09-09,708.0,Critical,0.0,9,Delayed,2,3,17,0.0,28.57142857142857,63,2020-09-10,2020-09-12,0,2,0,1,2
2020-09-11,37,within,2020-08-31,2020-09-08,847.0,Critical,87.5,1,Delayed,8,4,36,1.0,14.285714285714285,63,2020-09-04,2020-09-14,0,4,7,2,3
2020-09-11,80,recent,2020-09-03,2020-09-11,720.0,Normal,25.0,1,On Progress,8,1,37,1.0,28.57142857142857,63,2020-09-09,2020-09-18,0,6,2,1,3
2020-09-11,117,act,2020-08-25,2020-09-02,672.0,Critical,50.0,1,Delayed,8,3,32,1.0,0.0,63,2020-09-08,2020-09-16,0,14,3,0,3
2020-09-11,171,those,2020-08-28,2020-09-03,853.0,Critical,71.42857142857143,2,Delayed,7,2,48,1.0,12.5,127,2020-09-07,2020-09-14,0,10,4,1,3
2020-09-11,223,ask,2020-08-26,2020-08-31,486.0,Critical,100.0,2,Completed,6,3,42,1.0,0.0,127,2020-09-05,2020-09-11,0,10,6,1,3
2020-09-11,224,technology,2020-09-01,2020-09-04,557.0,Critical,25.0,2,Delayed,4,3,43,1.0,12.5,127,2020-09-11,2020-09-14,0,10,0,0,3
2020-09-11,379,since,2020-08-25,2020-08-31,376.0,Critical,50.0,4,Delayed,6,2,8,1.0,0.0,63,2020-09-09,2020-09-15,0,15,2,0,2
2020-09-11,426,something,2020-08-26,2020-09-02,515.0,Critical,42.857142857142854,4,Delayed,7,4,4,1.0,0.0,63,2020-09-08,2020-09-16,0,13,3,1,2
2020-09-11,803,account,2020-09-01,2020-09-07,232.0,Critical,71.42857142857143,7,Delayed,7,4,12,1.0,12.5,127,2020-09-03,2020-09-13,0,2,8,4,3
2020-09-11,850,edge,2020-09-05,2020-09-10,494.0,Critical,16.666666666666664,7,Delayed,6,3,12,1.0,25.0,127,2020-09-10,2020-09-17,0,5,1,2,3
2020-09-11,895,democratic,2020-08-31,2020-09-07,366.0,Critical,12.5,7,Delayed,8,1,10,1.0,12.5,127,2020-09-10,2020-09-19,0,10,1,2,3
2020-09-11,1081,establish,2020-09-08,2020-09-09,708.0,Critical,50.0,9,Delayed,2,3,17,1.0,28.57142857142857,63,2020-09-10,2020-09-12,0,2,1,1,1
2020-09-12,37,within,2020-08-31,2020-09-08,847.0,Critical,87.5,1,Delayed,8,4,36,0.0,14.285714285714285,63,2020-09-04,2020-09-14,1,4,8,2,3
2020-09-12,80,recent,2020-09-03,2020-09-11,720.0,Critical,37.5,1,Delayed,8,1,37,0.0,28.57142857142857,63,2020-09-09,2020-09-18,1,6,3,1,3
2020-09-12,117,act,2020-08-25,2020-09-02,672.0,Critical,62.5,1,Delayed,8,3,32,0.0,0.0,63,2020-09-08,2020-09-16,1,14,4,0,3
2020-09-12,171,those,2020-08-28,2020-09-03,853.0,Critical,85.71428571428571,2,Delayed,7,2,48,0.0,12.5,127,2020-09-07,2020-09-14,1,10,5,1,2
2020-09-12,224,technology,2020-09-01,2020-09-04,557.0,Critical,50.0,2,Delayed,4,3,43,0.0,12.5,127,2020-09-11,2020-09-14,1,10,1,0,2
2020-09-12,379,since,2020-08-25,2020-08-31,376.0,Critical,66.66666666666666,4,Delayed,6,2,8,0.0,0.0,63,2020-09-09,2020-09-15,1,15,3,0,2
2020-09-12,426,something,2020-08-26,2020-09-02,515.0,Critical,57.14285714285714,4,Delayed,7,4,4,0.0,0.0,63,2020-09-08,2020-09-16,1,13,4,1,2
2020-09-12,803,account,2020-09-01,2020-09-07,232.0,Critical,85.71428571428571,7,Delayed,7,4,12,0.0,12.5,127,2020-09-03,2020-09-13,1,2,9,4,3
2020-09-12,850,edge,2020-09-05,2020-09-10,494.0,Critical,16.666666666666664,7,Delayed,6,3,12,0.0,25.0,127,2020-09-10,2020-09-17,1,5,2,2,3
2020-09-12,895,democratic,2020-08-31,2020-09-07,366.0,Critical,25.0,7,Delayed,8,1,10,0.0,12.5,127,2020-09-10,2020-09-19,1,10,2,2,3
2020-09-12,1081,establish,2020-09-08,2020-09-09,708.0,Critical,100.0,9,Completed,2,3,17,0.0,28.57142857142857,63,2020-09-10,2020-09-12,1,2,2,1,2
2020-09-12,1082,film,2020-09-10,2020-09-18,820.0,Normal,12.5,9,On Progress,8,1,18,0.0,14.285714285714285,63,2020-09-12,2020-09-23,1,2,0,2,2
2020-09-13,37,within,2020-08-31,2020-09-08,847.0,Critical,87.5,1,Delayed,8,4,36,1.0,14.285714285714285,63,2020-09-04,2020-09-14,1,4,9,2,3
2020-09-13,80,recent,2020-09-03,2020-09-11,720.0,Critical,37.5,1,Delayed,8,1,37,1.0,28.57142857142857,63,2020-09-09,2020-09-18,1,6,4,1,3
2020-09-13,117,act,2020-08-25,2020-09-02,672.0,Critical,62.5,1,Delayed,8,3,32,1.0,0.0,63,2020-09-08,2020-09-16,1,14,5,0,3
2020-09-13,171,those,2020-08-28,2020-09-03,853.0,Critical,85.71428571428571,2,Delayed,7,2,48,1.0,12.5,127,2020-09-07,2020-09-14,1,10,6,1,2
2020-09-13,224,technology,2020-09-01,2020-09-04,557.0,Critical,75.0,2,Delayed,4,3,43,1.0,12.5,127,2020-09-11,2020-09-14,1,10,2,0,2
2020-09-13,379,since,2020-08-25,2020-08-31,376.0,Critical,66.66666666666666,4,Delayed,6,2,8,1.0,0.0,63,2020-09-09,2020-09-15,1,15,4,0,2
2020-09-13,426,something,2020-08-26,2020-09-02,515.0,Critical,57.14285714285714,4,Delayed,7,4,4,1.0,0.0,63,2020-09-08,2020-09-16,1,13,5,1,2
2020-09-13,803,account,2020-09-01,2020-09-07,232.0,Critical,100.0,7,Completed,7,4,12,1.0,12.5,127,2020-09-03,2020-09-13,1,2,10,4,4
2020-09-13,804,quality,2020-09-07,2020-09-10,352.0,Critical,25.0,7,Delayed,4,2,13,1.0,37.5,127,2020-09-13,2020-09-16,1,6,0,0,4
2020-09-13,850,edge,2020-09-05,2020-09-10,494.0,Critical,33.33333333333333,7,Delayed,6,3,12,1.0,25.0,127,2020-09-10,2020-09-17,1,5,3,2,4
2020-09-13,895,democratic,2020-08-31,2020-09-07,366.0,Critical,37.5,7,Delayed,8,1,10,1.0,12.5,127,2020-09-10,2020-09-19,1,10,3,2,4
2020-09-13,1082,film,2020-09-10,2020-09-18,820.0,Normal,12.5,9,On Progress,8,1,18,1.0,14.285714285714285,63,2020-09-12,2020-09-23,1,2,1,2,1
2020-09-14,37,within,2020-08-31,2020-09-08,847.0,Critical,100.0,1,Completed,8,4,36,0.0,14.285714285714285,63,2020-09-04,2020-09-14,0,4,10,2,4
2020-09-14,38,improve,2020-09-10,2020-09-14,512.0,Normal,25.0,1,On Progress,4,1,37,0.0,14.285714285714285,63,2020-09-14,2020-09-17,0,4,0,0,4
2020-09-14,80,recent,2020-09-03,2020-09-11,720.0,Critical,50.0,1,Delayed,8,1,37,0.0,28.57142857142857,63,2020-09-09,2020-09-18,0,6,5,1,4
2020-09-14,117,act,2020-08-25,2020-09-02,672.0,Critical,75.0,1,Delayed,8,3,32,0.0,0.0,63,2020-09-08,2020-09-16,0,14,6,0,4
2020-09-14,171,those,2020-08-28,2020-09-03,853.0,Critical,100.0,2,Completed,7,2,48,0.0,12.5,127,2020-09-07,2020-09-14,0,10,7,1,4
2020-09-14,172,trial,2020-09-04,2020-09-05,879.0,Critical,50.0,2,Delayed,2,3,49,0.0,25.0,127,2020-09-14,2020-09-15,0,10,0,0,4
2020-09-14,224,technology,2020-09-01,2020-09-04,557.0,Critical,100.0,2,Completed,4,3,43,0.0,12.5,127,2020-09-11,2020-09-14,0,10,3,0,4
2020-09-14,225,data,2020-09-05,2020-09-07,902.0,Critical,33.33333333333333,2,Delayed,3,3,44,0.0,25.0,127,2020-09-14,2020-09-17,0,9,0,1,4
2020-09-14,379,since,2020-08-25,2020-08-31,376.0,Critical,83.33333333333334,4,Delayed,6,2,8,0.0,0.0,63,2020-09-09,2020-09-15,0,15,5,0,2
2020-09-14,426,something,2020-08-26,2020-09-02,515.0,Critical,71.42857142857143,4,Delayed,7,4,4,0.0,0.0,63,2020-09-08,2020-09-16,0,13,6,1,2
2020-09-14,804,quality,2020-09-07,2020-09-10,352.0,Critical,50.0,7,Delayed,4,2,13,0.0,37.5,127,2020-09-13,2020-09-16,0,6,1,0,3
2020-09-14,850,edge,2020-09-05,2020-09-10,494.0,Critical,50.0,7,Delayed,6,3,12,0.0,25.0,127,2020-09-10,2020-09-17,0,5,4,2,3
2020-09-14,895,democratic,2020-08-31,2020-09-07,366.0,Critical,50.0,7,Delayed,8,1,10,0.0,12.5,127,2020-09-10,2020-09-19,0,10,4,2,3
2020-09-14,1082,film,2020-09-10,2020-09-18,820.0,Normal,25.0,9,On Progress,8,1,18,0.0,14.285714285714285,63,2020-09-12,2020-09-23,0,2,2,2,1
2020-09-15,38,improve,2020-09-10,2020-09-14,512.0,Critical,50.0,1,Delayed,4,1,37,0.0,14.285714285714285,63,2020-09-14,2020-09-17,0,4,1,0,3
2020-09-15,80,recent,2020-09-03,2020-09-11,720.0,Critical,62.5,1,Delayed,8,1,37,0.0,28.57142857142857,63,2020-09-09,2020-09-18,0,6,6,1,3
2020-09-15,117,act,2020-08-25,2020-09-02,672.0,Critical,87.5,1,Delayed,8,3,32,0.0,0.0,63,2020-09-08,2020-09-16,0,14,7,0,3
2020-09-15,172,trial,2020-09-04,2020-09-05,879.0,Critical,100.0,2,Completed,2,3,49,0.0,25.0,127,2020-09-14,2020-09-15,0,10,1,0,3
2020-09-15,173,environment,2020-09-05,2020-09-11,879.0,Critical,0.0,2,Delayed,7,4,50,0.0,25.0,127,2020-09-15,2020-09-22,0,10,0,1,3
2020-09-15,225,data,2020-09-05,2020-09-07,902.0,Critical,33.33333333333333,2,Delayed,3,3,44,0.0,25.0,127,2020-09-14,2020-09-17,0,9,1,1,3
2020-09-15,379,since,2020-08-25,2020-08-31,376.0,Critical,100.0,4,Completed,6,2,8,0.0,0.0,63,2020-09-09,2020-09-15,0,15,6,0,3
2020-09-15,380,where,2020-09-02,2020-09-10,959.0,Critical,12.5,4,Delayed,8,1,9,0.0,28.57142857142857,63,2020-09-15,2020-09-23,0,13,0,0,3
2020-09-15,426,something,2020-08-26,2020-09-02,515.0,Critical,85.71428571428571,4,Delayed,7,4,4,0.0,0.0,63,2020-09-08,2020-09-16,0,13,7,1,3
2020-09-15,804,quality,2020-09-07,2020-09-10,352.0,Critical,75.0,7,Delayed,4,2,13,0.0,37.5,127,2020-09-13,2020-09-16,0,6,2,0,3
