TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,WeatherAssessment,Progress,Weekend,DayCount,Delay
136.0,24.0,2.0,2.0,22.0,135.0,18197.0,0.0,14.285714285714285,16.176470588235293,1.0,87.0,35.0
138.0,51.0,3.0,3.0,48.0,299.0,28686.0,0.0,37.5,34.78260869565217,1.0,115.0,20.0
96.0,35.0,1.0,1.0,34.0,193.0,27079.0,0.0,71.42857142857143,35.41666666666667,1.0,143.0,8.0
123.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,66.66666666666666,0.0,1.0,3.0,41.0
122.0,122.0,1.0,1.0,121.0,639.0,78901.0,0.0,0.0,99.18032786885246,1.0,256.0,15.0
107.0,105.0,2.0,2.0,103.0,492.0,65843.0,0.0,12.5,96.26168224299066,1.0,256.0,15.0
136.0,24.0,2.0,2.0,22.0,135.0,18197.0,0.0,14.285714285714285,16.176470588235293,1.0,88.0,35.0
138.0,51.0,3.0,3.0,48.0,301.0,28686.0,0.0,37.5,34.78260869565217,1.0,116.0,20.0
96.0,35.0,1.0,1.0,34.0,193.0,27079.0,0.0,71.42857142857143,35.41666666666667,1.0,144.0,8.0
123.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,66.66666666666666,0.0,1.0,4.0,41.0
122.0,122.0,1.0,1.0,121.0,640.0,78901.0,0.0,0.0,99.18032786885246,0.0,257.0,15.0
107.0,105.0,2.0,2.0,103.0,494.0,65843.0,0.0,12.5,96.26168224299066,0.0,257.0,15.0
136.0,24.0,2.0,2.0,22.0,137.0,18197.0,0.0,14.285714285714285,16.176470588235293,0.0,89.0,35.0
138.0,51.0,3.0,3.0,48.0,304.0,28686.0,0.0,37.5,34.78260869565217,0.0,117.0,20.0
96.0,36.0,1.0,1.0,35.0,195.0,27392.0,0.0,71.42857142857143,36.45833333333333,0.0,145.0,8.0
123.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,66.66666666666666,0.0,0.0,5.0,41.0
122.0,122.0,1.0,1.0,121.0,641.0,78901.0,1.0,0.0,99.18032786885246,0.0,258.0,15.0
107.0,105.0,2.0,2.0,103.0,494.0,65843.0,1.0,12.5,96.26168224299066,0.0,258.0,15.0
136.0,24.0,2.0,2.0,22.0,139.0,18197.0,1.0,14.285714285714285,16.176470588235293,0.0,90.0,35.0
138.0,52.0,3.0,3.0,49.0,307.0,29565.0,1.0,37.5,35.507246376811594,0.0,118.0,20.0
96.0,37.0,1.0,1.0,36.0,196.0,27602.0,1.0,71.42857142857143,37.5,0.0,146.0,8.0
123.0,3.0,3.0,0.0,0.0,9.0,0.0,1.0,66.66666666666666,0.0,0.0,6.0,41.0
122.0,122.0,1.0,1.0,121.0,642.0,78901.0,0.0,0.0,99.18032786885246,0.0,259.0,15.0
107.0,105.0,1.0,1.0,104.0,496.0,66726.0,0.0,12.5,97.19626168224299,0.0,259.0,15.0
136.0,24.0,2.0,2.0,22.0,140.0,18197.0,0.0,14.285714285714285,16.176470588235293,0.0,91.0,35.0
138.0,52.0,3.0,3.0,49.0,310.0,29565.0,0.0,37.5,35.507246376811594,0.0,119.0,20.0
96.0,37.0,1.0,1.0,36.0,197.0,27602.0,0.0,71.42857142857143,37.5,0.0,147.0,8.0
123.0,3.0,3.0,0.0,0.0,12.0,0.0,0.0,66.66666666666666,0.0,0.0,7.0,41.0
107.0,106.0,1.0,1.0,105.0,498.0,67451.0,0.0,12.5,98.13084112149532,0.0,260.0,15.0
136.0,24.0,2.0,2.0,22.0,142.0,18197.0,0.0,14.285714285714285,16.176470588235293,0.0,92.0,35.0
138.0,52.0,3.0,3.0,49.0,313.0,29565.0,0.0,37.5,35.507246376811594,0.0,120.0,20.0
96.0,37.0,1.0,1.0,36.0,198.0,27602.0,0.0,71.42857142857143,37.5,0.0,148.0,8.0
123.0,3.0,3.0,0.0,0.0,15.0,0.0,0.0,66.66666666666666,0.0,0.0,8.0,41.0
107.0,106.0,1.0,1.0,105.0,499.0,67451.0,1.0,12.5,98.13084112149532,0.0,261.0,15.0
136.0,25.0,2.0,2.0,23.0,145.0,19190.0,1.0,14.285714285714285,16.911764705882355,0.0,93.0,35.0
138.0,52.0,3.0,3.0,49.0,315.0,29565.0,1.0,37.5,35.507246376811594,0.0,121.0,20.0
96.0,37.0,1.0,1.0,36.0,199.0,27602.0,1.0,71.42857142857143,37.5,0.0,149.0,8.0
123.0,3.0,3.0,0.0,0.0,18.0,0.0,1.0,66.66666666666666,0.0,0.0,9.0,41.0
107.0,106.0,1.0,1.0,105.0,500.0,67451.0,1.0,12.5,98.13084112149532,1.0,262.0,15.0
136.0,25.0,2.0,2.0,23.0,147.0,19190.0,1.0,14.285714285714285,16.911764705882355,1.0,94.0,35.0
138.0,53.0,3.0,3.0,50.0,318.0,30542.0,1.0,37.5,36.231884057971016,1.0,122.0,20.0
96.0,37.0,1.0,1.0,36.0,200.0,27602.0,1.0,71.42857142857143,37.5,1.0,150.0,8.0
123.0,3.0,3.0,0.0,0.0,18.0,0.0,1.0,66.66666666666666,0.0,1.0,10.0,41.0
107.0,106.0,1.0,1.0,105.0,501.0,67451.0,1.0,12.5,98.13084112149532,1.0,263.0,15.0
136.0,25.0,2.0,2.0,23.0,147.0,19190.0,1.0,14.285714285714285,16.911764705882355,1.0,95.0,35.0
138.0,53.0,3.0,3.0,50.0,319.0,30542.0,1.0,37.5,36.231884057971016,1.0,123.0,20.0
96.0,37.0,1.0,1.0,36.0,200.0,27602.0,1.0,71.42857142857143,37.5,1.0,151.0,8.0
123.0,3.0,3.0,0.0,0.0,18.0,0.0,1.0,66.66666666666666,0.0,1.0,11.0,41.0
107.0,106.0,1.0,1.0,105.0,502.0,67451.0,1.0,12.5,98.13084112149532,0.0,264.0,15.0
136.0,26.0,2.0,2.0,24.0,150.0,19637.0,1.0,14.285714285714285,17.647058823529413,0.0,96.0,35.0
138.0,53.0,3.0,3.0,50.0,322.0,30542.0,1.0,37.5,36.231884057971016,0.0,124.0,20.0
96.0,37.0,1.0,1.0,36.0,201.0,27602.0,1.0,71.42857142857143,37.5,0.0,152.0,8.0
123.0,3.0,3.0,0.0,0.0,21.0,0.0,1.0,66.66666666666666,0.0,0.0,12.0,41.0
107.0,106.0,1.0,1.0,105.0,503.0,67451.0,0.0,12.5,98.13084112149532,0.0,265.0,15.0
136.0,27.0,2.0,2.0,25.0,153.0,20297.0,0.0,14.285714285714285,18.38235294117647,0.0,97.0,35.0
138.0,55.0,3.0,3.0,52.0,327.0,31659.0,0.0,37.5,37.68115942028986,0.0,125.0,20.0
96.0,38.0,1.0,1.0,37.0,203.0,27806.0,0.0,71.42857142857143,38.54166666666667,0.0,153.0,8.0
123.0,3.0,3.0,0.0,0.0,24.0,0.0,0.0,66.66666666666666,0.0,0.0,13.0,41.0
107.0,106.0,1.0,1.0,105.0,504.0,67451.0,0.0,12.5,98.13084112149532,0.0,266.0,15.0
136.0,27.0,2.0,2.0,25.0,154.0,20297.0,0.0,14.285714285714285,18.38235294117647,0.0,98.0,35.0
138.0,57.0,3.0,3.0,54.0,331.0,32484.0,0.0,37.5,39.130434782608695,0.0,126.0,20.0
96.0,38.0,1.0,1.0,37.0,203.0,27806.0,0.0,71.42857142857143,38.54166666666667,0.0,154.0,8.0
123.0,4.0,3.0,0.0,1.0,28.0,2906.0,0.0,66.66666666666666,0.8130081300813009,0.0,14.0,41.0
107.0,106.0,1.0,1.0,105.0,504.0,67451.0,0.0,12.5,98.13084112149532,0.0,267.0,15.0
136.0,27.0,2.0,2.0,25.0,155.0,20297.0,0.0,14.285714285714285,18.38235294117647,0.0,99.0,35.0
138.0,57.0,3.0,3.0,54.0,334.0,32484.0,0.0,37.5,39.130434782608695,0.0,127.0,20.0
96.0,38.0,1.0,1.0,37.0,204.0,27806.0,0.0,71.42857142857143,38.54166666666667,0.0,155.0,8.0
123.0,4.0,2.0,0.0,2.0,31.0,3758.0,0.0,66.66666666666666,1.6260162601626018,0.0,15.0,41.0
107.0,107.0,1.0,1.0,106.0,505.0,67818.0,1.0,12.5,99.06542056074767,0.0,268.0,15.0
136.0,27.0,2.0,2.0,25.0,156.0,20297.0,1.0,14.285714285714285,18.38235294117647,0.0,100.0,35.0
138.0,57.0,3.0,3.0,54.0,337.0,32484.0,1.0,37.5,39.130434782608695,0.0,128.0,20.0
96.0,39.0,1.0,0.0,38.0,205.0,28062.0,1.0,71.42857142857143,39.58333333333333,0.0,156.0,8.0
123.0,4.0,2.0,0.0,2.0,32.0,3758.0,1.0,66.66666666666666,1.6260162601626018,0.0,16.0,41.0
107.0,107.0,1.0,1.0,106.0,506.0,67818.0,1.0,12.5,99.06542056074767,1.0,269.0,15.0
136.0,27.0,2.0,2.0,25.0,158.0,20297.0,1.0,14.285714285714285,18.38235294117647,1.0,101.0,35.0
138.0,57.0,3.0,3.0,54.0,339.0,32484.0,1.0,37.5,39.130434782608695,1.0,129.0,20.0
96.0,39.0,1.0,1.0,38.0,206.0,28062.0,1.0,71.42857142857143,39.58333333333333,1.0,157.0,8.0
123.0,5.0,3.0,0.0,2.0,32.0,3758.0,1.0,66.66666666666666,1.6260162601626018,1.0,17.0,41.0
107.0,107.0,1.0,1.0,106.0,506.0,67818.0,1.0,12.5,99.06542056074767,1.0,270.0,15.0
136.0,27.0,2.0,2.0,25.0,158.0,20297.0,1.0,14.285714285714285,18.38235294117647,1.0,102.0,35.0
138.0,58.0,3.0,3.0,55.0,342.0,33153.0,1.0,37.5,39.85507246376812,1.0,130.0,20.0
96.0,39.0,1.0,1.0,38.0,206.0,28062.0,1.0,71.42857142857143,39.58333333333333,1.0,158.0,8.0
123.0,5.0,3.0,0.0,2.0,32.0,3758.0,1.0,66.66666666666666,1.6260162601626018,1.0,18.0,41.0
107.0,107.0,1.0,1.0,106.0,506.0,67818.0,1.0,12.5,99.06542056074767,0.0,271.0,15.0
136.0,29.0,2.0,2.0,27.0,162.0,21475.0,1.0,14.285714285714285,19.852941176470587,0.0,103.0,35.0
138.0,58.0,3.0,3.0,55.0,344.0,33153.0,1.0,37.5,39.85507246376812,0.0,131.0,20.0
96.0,39.0,1.0,1.0,38.0,206.0,28062.0,1.0,71.42857142857143,39.58333333333333,0.0,159.0,8.0
123.0,5.0,3.0,0.0,2.0,35.0,3758.0,1.0,66.66666666666666,1.6260162601626018,0.0,19.0,41.0
107.0,107.0,1.0,1.0,106.0,507.0,67818.0,1.0,12.5,99.06542056074767,0.0,272.0,15.0
136.0,29.0,2.0,2.0,27.0,164.0,21475.0,1.0,14.285714285714285,19.852941176470587,0.0,104.0,35.0
138.0,59.0,3.0,3.0,56.0,346.0,33616.0,1.0,37.5,40.57971014492754,0.0,132.0,20.0
96.0,39.0,1.0,1.0,38.0,207.0,28062.0,1.0,71.42857142857143,39.58333333333333,0.0,160.0,8.0
123.0,5.0,3.0,0.0,2.0,38.0,3758.0,1.0,66.66666666666666,1.6260162601626018,0.0,20.0,41.0
107.0,107.0,1.0,1.0,106.0,507.0,67818.0,1.0,12.5,99.06542056074767,0.0,273.0,15.0
136.0,30.0,2.0,2.0,28.0,167.0,22376.0,1.0,14.285714285714285,20.588235294117645,0.0,105.0,35.0
138.0,59.0,3.0,3.0,56.0,349.0,33616.0,1.0,37.5,40.57971014492754,0.0,133.0,20.0
96.0,39.0,1.0,1.0,38.0,208.0,28062.0,1.0,71.42857142857143,39.58333333333333,0.0,161.0,8.0
123.0,5.0,2.0,1.0,3.0,40.0,5782.0,1.0,66.66666666666666,2.4390243902439024,0.0,21.0,41.0
107.0,107.0,1.0,1.0,106.0,508.0,67818.0,1.0,12.5,99.06542056074767,0.0,274.0,15.0
136.0,30.0,2.0,2.0,28.0,169.0,22376.0,1.0,14.285714285714285,20.588235294117645,0.0,106.0,35.0
138.0,59.0,3.0,3.0,56.0,352.0,33616.0,1.0,37.5,40.57971014492754,0.0,134.0,20.0
96.0,39.0,1.0,1.0,38.0,209.0,28062.0,1.0,71.42857142857143,39.58333333333333,0.0,162.0,8.0
123.0,7.0,3.0,0.0,4.0,43.0,6254.0,1.0,66.66666666666666,3.2520325203252036,0.0,22.0,41.0
107.0,107.0,1.0,1.0,106.0,509.0,67818.0,1.0,12.5,99.06542056074767,0.0,275.0,15.0
136.0,32.0,2.0,2.0,30.0,173.0,23584.0,1.0,14.285714285714285,22.058823529411764,0.0,107.0,35.0
138.0,59.0,3.0,3.0,56.0,355.0,33616.0,1.0,37.5,40.57971014492754,0.0,135.0,20.0
96.0,39.0,1.0,1.0,38.0,210.0,28062.0,1.0,71.42857142857143,39.58333333333333,0.0,163.0,8.0
123.0,7.0,3.0,0.0,4.0,45.0,6254.0,1.0,66.66666666666666,3.2520325203252036,0.0,23.0,41.0
107.0,107.0,1.0,1.0,106.0,510.0,67818.0,1.0,12.5,99.06542056074767,1.0,276.0,15.0
136.0,32.0,2.0,2.0,30.0,175.0,23584.0,1.0,14.285714285714285,22.058823529411764,1.0,108.0,35.0
138.0,60.0,3.0,3.0,57.0,359.0,34112.0,1.0,37.5,41.30434782608695,1.0,136.0,20.0
96.0,39.0,1.0,1.0,38.0,211.0,28062.0,1.0,71.42857142857143,39.58333333333333,1.0,164.0,8.0
123.0,7.0,3.0,2.0,4.0,45.0,6254.0,1.0,66.66666666666666,3.2520325203252036,1.0,24.0,41.0
107.0,107.0,1.0,1.0,106.0,511.0,67818.0,1.0,12.5,99.06542056074767,1.0,277.0,15.0
136.0,32.0,2.0,2.0,30.0,175.0,23584.0,1.0,14.285714285714285,22.058823529411764,1.0,109.0,35.0
138.0,61.0,3.0,3.0,58.0,362.0,34418.0,1.0,37.5,42.028985507246375,1.0,137.0,20.0
96.0,39.0,1.0,1.0,38.0,211.0,28062.0,1.0,71.42857142857143,39.58333333333333,1.0,165.0,8.0
123.0,7.0,3.0,2.0,4.0,45.0,6254.0,1.0,66.66666666666666,3.2520325203252036,1.0,25.0,41.0
136.0,33.0,2.0,2.0,31.0,178.0,24449.0,0.0,14.285714285714285,22.794117647058822,0.0,110.0,35.0
138.0,61.0,3.0,3.0,58.0,364.0,34418.0,0.0,37.5,42.028985507246375,0.0,138.0,20.0
96.0,39.0,1.0,1.0,38.0,212.0,28062.0,0.0,71.42857142857143,39.58333333333333,0.0,166.0,8.0
123.0,7.0,3.0,2.0,4.0,47.0,6254.0,0.0,66.66666666666666,3.2520325203252036,0.0,26.0,41.0
136.0,33.0,2.0,2.0,31.0,180.0,24449.0,0.0,14.285714285714285,22.794117647058822,0.0,111.0,35.0
138.0,63.0,3.0,3.0,60.0,369.0,35611.0,0.0,37.5,43.47826086956522,0.0,139.0,20.0
96.0,40.0,1.0,1.0,39.0,214.0,28634.0,0.0,71.42857142857143,40.625,0.0,167.0,8.0
123.0,7.0,3.0,2.0,4.0,49.0,6254.0,0.0,66.66666666666666,3.2520325203252036,0.0,27.0,41.0
136.0,33.0,2.0,2.0,31.0,181.0,24449.0,0.0,14.285714285714285,22.794117647058822,0.0,112.0,35.0
150.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,30.0
138.0,64.0,3.0,3.0,61.0,373.0,36325.0,0.0,37.5,44.20289855072464,0.0,140.0,20.0
96.0,40.0,1.0,1.0,39.0,215.0,28634.0,0.0,71.42857142857143,40.625,0.0,168.0,8.0
123.0,7.0,3.0,2.0,4.0,51.0,6254.0,0.0,66.66666666666666,3.2520325203252036,0.0,28.0,41.0
136.0,33.0,2.0,2.0,31.0,181.0,24449.0,1.0,14.285714285714285,22.794117647058822,0.0,113.0,35.0
150.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,33.33333333333333,0.0,0.0,1.0,30.0
138.0,64.0,3.0,3.0,61.0,375.0,36325.0,1.0,37.5,44.20289855072464,0.0,141.0,20.0
96.0,40.0,1.0,1.0,39.0,216.0,28634.0,1.0,71.42857142857143,40.625,0.0,169.0,8.0
123.0,9.0,3.0,2.0,6.0,56.0,8957.0,1.0,66.66666666666666,4.878048780487805,0.0,29.0,41.0
136.0,33.0,2.0,2.0,31.0,182.0,24449.0,1.0,14.285714285714285,22.794117647058822,0.0,114.0,35.0
150.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,33.33333333333333,0.0,0.0,2.0,30.0
138.0,64.0,3.0,3.0,61.0,377.0,36325.0,1.0,37.5,44.20289855072464,0.0,142.0,20.0
96.0,40.0,1.0,1.0,39.0,217.0,28634.0,1.0,71.42857142857143,40.625,0.0,170.0,8.0
123.0,10.0,3.0,2.0,7.0,58.0,9630.0,1.0,66.66666666666666,5.691056910569105,0.0,30.0,41.0
136.0,33.0,2.0,2.0,31.0,184.0,24449.0,0.0,14.285714285714285,22.794117647058822,1.0,115.0,35.0
150.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,33.33333333333333,0.0,1.0,3.0,30.0
138.0,64.0,3.0,3.0,61.0,380.0,36325.0,0.0,37.5,44.20289855072464,1.0,143.0,20.0
96.0,40.0,1.0,1.0,39.0,218.0,28634.0,0.0,71.42857142857143,40.625,1.0,171.0,8.0
123.0,10.0,3.0,2.0,7.0,58.0,9630.0,0.0,66.66666666666666,5.691056910569105,1.0,31.0,41.0
136.0,33.0,2.0,2.0,31.0,184.0,24449.0,0.0,14.285714285714285,22.794117647058822,1.0,116.0,35.0
150.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,33.33333333333333,0.0,1.0,4.0,30.0
138.0,65.0,3.0,3.0,62.0,383.0,37254.0,0.0,37.5,44.927536231884055,1.0,144.0,20.0
96.0,40.0,1.0,1.0,39.0,218.0,28634.0,0.0,71.42857142857143,40.625,1.0,172.0,8.0
123.0,10.0,3.0,2.0,7.0,58.0,9630.0,0.0,66.66666666666666,5.691056910569105,1.0,32.0,41.0
136.0,33.0,2.0,2.0,31.0,186.0,24449.0,0.0,14.285714285714285,22.794117647058822,0.0,117.0,35.0
150.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,33.33333333333333,0.0,0.0,5.0,30.0
138.0,66.0,3.0,3.0,63.0,387.0,37494.0,0.0,37.5,45.65217391304348,0.0,145.0,20.0
96.0,40.0,1.0,1.0,39.0,219.0,28634.0,0.0,71.42857142857143,40.625,0.0,173.0,8.0
123.0,11.0,3.0,1.0,8.0,60.0,10184.0,0.0,66.66666666666666,6.504065040650407,0.0,33.0,41.0
136.0,34.0,2.0,2.0,32.0,188.0,25209.0,0.0,14.285714285714285,23.52941176470588,0.0,118.0,35.0
150.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,33.33333333333333,0.0,0.0,6.0,30.0
138.0,67.0,3.0,3.0,64.0,391.0,38229.0,0.0,37.5,46.3768115942029,0.0,146.0,20.0
96.0,40.0,1.0,1.0,39.0,219.0,28634.0,0.0,71.42857142857143,40.625,0.0,174.0,8.0
123.0,12.0,3.0,1.0,9.0,64.0,11075.0,0.0,66.66666666666666,7.317073170731707,0.0,34.0,41.0
136.0,35.0,2.0,2.0,33.0,191.0,25567.0,0.0,14.285714285714285,24.264705882352942,0.0,119.0,35.0
150.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,33.33333333333333,0.0,0.0,7.0,30.0
138.0,68.0,3.0,3.0,65.0,394.0,38798.0,0.0,37.5,47.10144927536232,0.0,147.0,20.0
96.0,40.0,1.0,1.0,39.0,220.0,28634.0,0.0,71.42857142857143,40.625,0.0,175.0,8.0
123.0,13.0,3.0,1.0,10.0,67.0,11285.0,0.0,66.66666666666666,8.130081300813007,0.0,35.0,41.0
136.0,35.0,2.0,2.0,33.0,193.0,25567.0,1.0,14.285714285714285,24.264705882352942,0.0,120.0,35.0
150.0,3.0,3.0,0.0,0.0,9.0,0.0,1.0,33.33333333333333,0.0,0.0,8.0,30.0
138.0,69.0,3.0,3.0,66.0,396.0,39086.0,1.0,37.5,47.82608695652174,0.0,148.0,20.0
96.0,41.0,1.0,1.0,40.0,221.0,29266.0,1.0,71.42857142857143,41.66666666666667,0.0,176.0,8.0
123.0,13.0,3.0,2.0,10.0,69.0,11285.0,1.0,66.66666666666666,8.130081300813007,0.0,36.0,41.0
136.0,35.0,2.0,2.0,33.0,193.0,25567.0,1.0,14.285714285714285,24.264705882352942,0.0,121.0,35.0
150.0,3.0,3.0,0.0,0.0,10.0,0.0,1.0,33.33333333333333,0.0,0.0,9.0,30.0
138.0,69.0,3.0,3.0,66.0,399.0,39086.0,1.0,37.5,47.82608695652174,0.0,149.0,20.0
96.0,41.0,1.0,1.0,40.0,222.0,29266.0,1.0,71.42857142857143,41.66666666666667,0.0,177.0,8.0
123.0,14.0,3.0,1.0,11.0,73.0,11555.0,1.0,66.66666666666666,8.94308943089431,0.0,37.0,41.0
136.0,35.0,2.0,2.0,33.0,195.0,25567.0,0.0,14.285714285714285,24.264705882352942,1.0,122.0,35.0
150.0,3.0,3.0,0.0,0.0,10.0,0.0,0.0,33.33333333333333,0.0,1.0,10.0,30.0
138.0,69.0,3.0,3.0,66.0,402.0,39086.0,0.0,37.5,47.82608695652174,1.0,150.0,20.0
96.0,41.0,1.0,1.0,40.0,223.0,29266.0,0.0,71.42857142857143,41.66666666666667,1.0,178.0,8.0
123.0,14.0,3.0,1.0,11.0,73.0,11555.0,0.0,66.66666666666666,8.94308943089431,1.0,38.0,41.0
136.0,35.0,2.0,2.0,33.0,195.0,25567.0,0.0,14.285714285714285,24.264705882352942,1.0,123.0,35.0
150.0,3.0,3.0,0.0,0.0,10.0,0.0,0.0,33.33333333333333,0.0,1.0,11.0,30.0
138.0,71.0,3.0,3.0,68.0,406.0,39748.0,0.0,37.5,49.275362318840585,1.0,151.0,20.0
96.0,41.0,1.0,1.0,40.0,223.0,29266.0,0.0,71.42857142857143,41.66666666666667,1.0,179.0,8.0
123.0,14.0,3.0,1.0,11.0,73.0,11555.0,0.0,66.66666666666666,8.94308943089431,1.0,39.0,41.0
136.0,35.0,2.0,2.0,33.0,196.0,25567.0,0.0,14.285714285714285,24.264705882352942,0.0,124.0,35.0
150.0,3.0,3.0,0.0,0.0,12.0,0.0,0.0,33.33333333333333,0.0,0.0,12.0,30.0
138.0,71.0,3.0,3.0,68.0,409.0,39748.0,0.0,37.5,49.275362318840585,0.0,152.0,20.0
96.0,41.0,1.0,1.0,40.0,224.0,29266.0,0.0,71.42857142857143,41.66666666666667,0.0,180.0,8.0
123.0,15.0,3.0,1.0,12.0,77.0,12272.0,0.0,66.66666666666666,9.75609756097561,0.0,40.0,41.0
136.0,37.0,2.0,2.0,35.0,200.0,25973.0,0.0,14.285714285714285,25.735294117647058,0.0,125.0,35.0
150.0,3.0,3.0,1.0,0.0,15.0,0.0,0.0,33.33333333333333,0.0,0.0,13.0,30.0
138.0,71.0,3.0,3.0,68.0,412.0,39748.0,0.0,37.5,49.275362318840585,0.0,153.0,20.0
96.0,41.0,1.0,1.0,40.0,225.0,29266.0,0.0,71.42857142857143,41.66666666666667,0.0,181.0,8.0
123.0,16.0,3.0,0.0,13.0,80.0,13125.0,0.0,66.66666666666666,10.569105691056912,0.0,41.0,41.0
136.0,37.0,2.0,2.0,35.0,202.0,25973.0,0.0,14.285714285714285,25.735294117647058,0.0,126.0,35.0
150.0,3.0,3.0,1.0,0.0,18.0,0.0,0.0,33.33333333333333,0.0,0.0,14.0,30.0
138.0,73.0,3.0,3.0,70.0,417.0,41183.0,0.0,37.5,50.72463768115942,0.0,154.0,20.0
96.0,41.0,1.0,1.0,40.0,226.0,29266.0,0.0,71.42857142857143,41.66666666666667,0.0,182.0,8.0
123.0,16.0,3.0,0.0,13.0,83.0,13125.0,0.0,66.66666666666666,10.569105691056912,0.0,42.0,41.0
136.0,38.0,2.0,2.0,36.0,205.0,26402.0,0.0,14.285714285714285,26.47058823529412,0.0,127.0,35.0
150.0,4.0,3.0,0.0,1.0,22.0,1000.0,0.0,33.33333333333333,0.6666666666666667,0.0,15.0,30.0
138.0,74.0,3.0,3.0,71.0,421.0,41967.0,0.0,37.5,51.449275362318836,0.0,155.0,20.0
96.0,42.0,1.0,1.0,41.0,228.0,29922.0,0.0,71.42857142857143,42.70833333333333,0.0,183.0,8.0
123.0,16.0,3.0,0.0,13.0,84.0,13125.0,0.0,66.66666666666666,10.569105691056912,0.0,43.0,41.0
136.0,38.0,2.0,2.0,36.0,206.0,26402.0,0.0,14.285714285714285,26.47058823529412,0.0,128.0,35.0
150.0,4.0,3.0,0.0,1.0,25.0,1000.0,0.0,33.33333333333333,0.6666666666666667,0.0,16.0,30.0
138.0,75.0,3.0,3.0,72.0,425.0,42790.0,0.0,37.5,52.17391304347826,0.0,156.0,20.0
96.0,42.0,1.0,1.0,41.0,228.0,29922.0,0.0,71.42857142857143,42.70833333333333,0.0,184.0,8.0
123.0,16.0,3.0,2.0,13.0,87.0,13125.0,0.0,66.66666666666666,10.569105691056912,0.0,44.0,41.0
136.0,39.0,2.0,2.0,37.0,209.0,27346.0,0.0,14.285714285714285,27.205882352941174,1.0,129.0,35.0
150.0,4.0,3.0,0.0,1.0,25.0,1000.0,0.0,33.33333333333333,0.6666666666666667,1.0,17.0,30.0
138.0,75.0,3.0,3.0,72.0,427.0,42790.0,0.0,37.5,52.17391304347826,1.0,157.0,20.0
96.0,42.0,1.0,1.0,41.0,229.0,29922.0,0.0,71.42857142857143,42.70833333333333,1.0,185.0,8.0
123.0,16.0,3.0,3.0,13.0,87.0,13125.0,0.0,66.66666666666666,10.569105691056912,1.0,45.0,41.0
136.0,39.0,2.0,2.0,37.0,209.0,27346.0,1.0,14.285714285714285,27.205882352941174,1.0,130.0,35.0
150.0,4.0,3.0,0.0,1.0,25.0,1000.0,1.0,33.33333333333333,0.6666666666666667,1.0,18.0,30.0
138.0,75.0,3.0,3.0,72.0,428.0,42790.0,1.0,37.5,52.17391304347826,1.0,158.0,20.0
96.0,42.0,1.0,1.0,41.0,229.0,29922.0,1.0,71.42857142857143,42.70833333333333,1.0,186.0,8.0
123.0,16.0,3.0,3.0,13.0,87.0,13125.0,1.0,66.66666666666666,10.569105691056912,1.0,46.0,41.0
136.0,39.0,2.0,2.0,37.0,211.0,27346.0,1.0,14.285714285714285,27.205882352941174,0.0,131.0,35.0
150.0,4.0,3.0,0.0,1.0,26.0,1000.0,1.0,33.33333333333333,0.6666666666666667,0.0,19.0,30.0
138.0,75.0,3.0,3.0,72.0,430.0,42790.0,1.0,37.5,52.17391304347826,0.0,159.0,20.0
96.0,42.0,1.0,1.0,41.0,230.0,29922.0,1.0,71.42857142857143,42.70833333333333,0.0,187.0,8.0
123.0,17.0,3.0,2.0,14.0,90.0,14010.0,1.0,66.66666666666666,11.38211382113821,0.0,47.0,41.0
136.0,39.0,2.0,2.0,37.0,213.0,27346.0,0.0,14.285714285714285,27.205882352941174,0.0,132.0,35.0
150.0,4.0,3.0,0.0,1.0,28.0,1000.0,0.0,33.33333333333333,0.6666666666666667,0.0,20.0,30.0
138.0,77.0,3.0,3.0,74.0,435.0,43833.0,0.0,37.5,53.62318840579711,0.0,160.0,20.0
96.0,43.0,1.0,1.0,42.0,232.0,30204.0,0.0,71.42857142857143,43.75,0.0,188.0,8.0
123.0,18.0,3.0,1.0,15.0,94.0,14317.0,0.0,66.66666666666666,12.195121951219512,0.0,48.0,41.0
136.0,40.0,2.0,2.0,38.0,215.0,27974.0,0.0,14.285714285714285,27.941176470588236,0.0,133.0,35.0
150.0,4.0,3.0,1.0,1.0,31.0,1000.0,0.0,33.33333333333333,0.6666666666666667,0.0,21.0,30.0
138.0,79.0,3.0,3.0,76.0,439.0,45030.0,0.0,37.5,55.072463768115945,0.0,161.0,20.0
96.0,43.0,1.0,1.0,42.0,233.0,30204.0,0.0,71.42857142857143,43.75,0.0,189.0,8.0
