Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,StartDate,EndDate,ActualStartDate,ActualEndDate,WeatherAssessment,Progress,Weekend,DayCount,Delay
2020-12-30,7,138,99,3,3,96,543,56178.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,69.56521739130434,0,196,20
2020-12-30,9,96,48,1,0,47,269,34932.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,48.95833333333333,0,224,8
2020-12-30,10,123,34,3,1,31,169,22957.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,25.203252032520325,0,84,41
2020-12-31,4,136,50,2,2,48,277,33864.0,0.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,35.294117647058826,0,169,35
2020-12-31,5,150,17,3,2,14,103,11799.0,0.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,9.333333333333334,0,57,30
2020-12-31,6,134,5,2,1,3,49,4579.0,0.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,2.2388059701492535,0,29,8
2020-12-31,7,138,100,3,3,97,547,57052.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,70.28985507246377,0,197,20
2020-12-31,9,96,49,1,0,48,271,35740.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,50.0,0,225,8
2020-12-31,10,123,34,3,1,31,170,22957.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,25.203252032520325,0,85,41
2021-01-01,4,136,50,2,2,48,279,33864.0,1.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,35.294117647058826,0,170,35
2021-01-01,5,150,17,3,2,14,105,11799.0,1.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,9.333333333333334,0,58,30
2021-01-01,6,134,6,2,0,4,52,5253.0,1.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,2.9850746268656714,0,30,8
2021-01-01,7,138,101,3,3,98,549,57967.0,1.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,71.01449275362319,0,198,20
2021-01-01,9,96,49,1,0,48,272,35740.0,1.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,50.0,0,226,8
2021-01-01,10,123,34,3,1,31,171,22957.0,1.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,25.203252032520325,0,86,41
2021-01-02,4,136,51,2,2,49,282,34128.0,0.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,36.029411764705884,1,171,35
2021-01-02,5,150,17,3,3,14,105,11799.0,0.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,9.333333333333334,1,59,30
2021-01-02,6,134,7,2,0,5,55,6008.0,0.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,3.731343283582089,1,31,8
2021-01-02,7,138,102,3,3,99,551,58826.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,71.73913043478261,1,199,20
2021-01-02,9,96,49,1,0,48,273,35740.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,50.0,1,227,8
2021-01-02,10,123,34,3,1,31,171,22957.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,25.203252032520325,1,87,41
2021-01-03,4,136,51,2,2,49,282,34128.0,1.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,36.029411764705884,1,172,35
2021-01-03,5,150,17,3,3,14,105,11799.0,1.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,9.333333333333334,1,60,30
2021-01-03,6,134,7,2,0,5,57,6008.0,1.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,3.731343283582089,1,32,8
2021-01-03,7,138,103,3,3,100,555,59770.0,1.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,72.46376811594203,1,200,20
2021-01-03,9,96,49,1,0,48,273,35740.0,1.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,50.0,1,228,8
2021-01-03,10,123,34,3,1,31,171,22957.0,1.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,25.203252032520325,1,88,41
2021-01-04,4,136,51,2,2,49,284,34128.0,1.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,36.029411764705884,0,173,35
2021-01-04,5,150,18,3,2,15,109,11999.0,1.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,10.0,0,61,30
2021-01-04,6,134,7,2,0,5,58,6008.0,1.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,3.731343283582089,0,33,8
2021-01-04,7,138,103,3,3,100,558,59770.0,1.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,72.46376811594203,0,201,20
2021-01-04,9,96,49,1,0,48,274,35740.0,1.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,50.0,0,229,8
2021-01-04,10,123,34,3,1,31,173,22957.0,1.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,25.203252032520325,0,89,41
2021-01-05,4,136,51,2,2,49,284,34128.0,1.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,36.029411764705884,0,174,35
2021-01-05,5,150,18,3,3,15,112,11999.0,1.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,10.0,0,62,30
2021-01-05,6,134,7,2,0,5,59,6008.0,1.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,3.731343283582089,0,34,8
2021-01-05,7,138,103,3,3,100,560,59770.0,1.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,72.46376811594203,0,202,20
2021-01-05,9,96,50,1,0,49,276,36129.0,1.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,51.041666666666664,0,230,8
2021-01-05,10,123,34,3,2,31,174,22957.0,1.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,25.203252032520325,0,90,41
2021-01-06,4,136,52,2,2,50,286,34596.0,1.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,36.76470588235294,0,175,35
2021-01-06,5,150,19,3,3,16,116,12536.0,1.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,10.666666666666668,0,63,30
2021-01-06,6,134,7,2,1,5,60,6008.0,1.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,3.731343283582089,0,35,8
2021-01-06,7,138,103,3,3,100,563,59770.0,1.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,72.46376811594203,0,203,20
2021-01-06,9,96,50,1,0,49,277,36129.0,1.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,51.041666666666664,0,231,8
2021-01-06,10,123,34,3,3,31,174,22957.0,1.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,25.203252032520325,0,91,41
2021-01-07,4,136,52,2,2,50,288,34596.0,0.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,36.76470588235294,0,176,35
2021-01-07,5,150,20,3,2,17,120,12865.0,0.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,11.333333333333332,0,64,30
2021-01-07,6,134,7,2,1,5,61,6008.0,0.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,3.731343283582089,0,36,8
2021-01-07,7,138,104,3,3,101,565,60463.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,73.18840579710145,0,204,20
2021-01-07,9,96,50,1,0,49,277,36129.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,51.041666666666664,0,232,8
2021-01-07,10,123,35,3,2,32,178,23598.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,26.01626016260163,0,92,41
2021-01-08,4,136,52,2,2,50,290,34596.0,0.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,36.76470588235294,0,177,35
2021-01-08,5,150,20,3,2,17,121,12865.0,0.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,11.333333333333332,0,65,30
2021-01-08,6,134,7,2,1,5,63,6008.0,0.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,3.731343283582089,0,37,8
2021-01-08,7,138,104,3,3,101,568,60463.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,73.18840579710145,0,205,20
2021-01-08,9,96,50,1,0,49,278,36129.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,51.041666666666664,0,233,8
2021-01-08,10,123,35,3,2,32,181,23598.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,26.01626016260163,0,93,41
2021-01-09,4,136,52,2,2,50,291,34596.0,0.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,36.76470588235294,1,178,35
2021-01-09,5,150,20,3,3,17,121,12865.0,0.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,11.333333333333332,1,66,30
2021-01-09,6,134,8,2,2,6,65,6598.0,0.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,4.477611940298507,1,38,8
2021-01-09,7,138,104,3,3,101,571,60463.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,73.18840579710145,1,206,20
2021-01-09,9,96,50,1,0,49,278,36129.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,51.041666666666664,1,234,8
2021-01-09,10,123,35,3,2,32,181,23598.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,26.01626016260163,1,94,41
2021-01-10,4,136,52,2,2,50,291,34596.0,0.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,36.76470588235294,1,179,35
2021-01-10,5,150,20,3,3,17,121,12865.0,0.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,11.333333333333332,1,67,30
2021-01-10,6,134,8,2,2,6,66,6598.0,0.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,4.477611940298507,1,39,8
2021-01-10,7,138,105,3,3,102,574,61367.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,73.91304347826086,1,207,20
2021-01-10,9,96,50,1,0,49,278,36129.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,51.041666666666664,1,235,8
2021-01-10,10,123,35,3,2,32,181,23598.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,26.01626016260163,1,95,41
2021-01-11,4,136,53,2,2,51,294,35063.0,0.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,37.5,0,180,35
2021-01-11,5,150,21,3,2,18,125,13567.0,0.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,12.0,0,68,30
2021-01-11,6,134,9,2,2,7,69,7131.0,0.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,5.223880597014925,0,40,8
2021-01-11,7,138,105,3,3,102,576,61367.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,73.91304347826086,0,208,20
2021-01-11,9,96,50,1,0,49,278,36129.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,51.041666666666664,0,236,8
2021-01-11,10,123,35,3,2,32,184,23598.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,26.01626016260163,0,96,41
2021-01-12,4,136,54,2,2,52,295,35321.0,1.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,38.23529411764706,0,181,35
2021-01-12,5,150,21,3,2,18,125,13567.0,1.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,12.0,0,69,30
2021-01-12,6,134,11,2,1,9,72,8940.0,1.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,6.7164179104477615,0,41,8
2021-01-12,7,138,106,3,3,103,579,62276.0,1.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,74.63768115942028,0,209,20
2021-01-12,9,96,50,1,0,49,279,36129.0,1.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,51.041666666666664,0,237,8
2021-01-12,10,123,36,3,2,33,187,24571.0,1.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,26.82926829268293,0,97,41
2021-01-13,4,136,54,2,2,52,297,35321.0,1.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,38.23529411764706,0,182,35
2021-01-13,5,150,21,3,2,18,126,13567.0,1.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,12.0,0,70,30
2021-01-13,6,134,12,2,1,10,74,9324.0,1.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,7.462686567164178,0,42,8
2021-01-13,7,138,107,3,3,104,581,62646.0,1.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,75.36231884057972,0,210,20
2021-01-13,9,96,50,1,0,49,280,36129.0,1.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,51.041666666666664,0,238,8
2021-01-13,10,123,36,3,3,33,189,24571.0,1.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,26.82926829268293,0,98,41
2021-01-14,4,136,55,2,2,53,300,35586.0,1.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,38.970588235294116,0,183,35
2021-01-14,5,150,21,3,3,18,129,13567.0,1.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,12.0,0,71,30
2021-01-14,6,134,12,2,1,10,76,9324.0,1.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,7.462686567164178,0,43,8
2021-01-14,7,138,107,3,3,104,584,62646.0,1.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,75.36231884057972,0,211,20
2021-01-14,9,96,50,1,1,49,281,36129.0,1.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,51.041666666666664,0,239,8
2021-01-14,10,123,36,3,3,33,192,24571.0,1.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,26.82926829268293,0,99,41
2021-01-15,4,136,55,2,2,53,302,35586.0,0.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,38.970588235294116,0,184,35
2021-01-15,5,150,22,3,3,19,133,14435.0,0.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,12.666666666666668,0,72,30
2021-01-15,6,134,12,2,1,10,78,9324.0,0.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,7.462686567164178,0,44,8
2021-01-15,7,138,108,3,3,105,588,62891.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,76.08695652173914,0,212,20
2021-01-15,9,96,50,1,1,49,282,36129.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,51.041666666666664,0,240,8
2021-01-15,10,123,37,3,3,34,195,24914.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,27.64227642276423,0,100,41
2021-01-16,4,136,56,2,2,54,305,36173.0,0.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,39.705882352941174,1,185,35
2021-01-16,5,150,22,3,3,19,133,14435.0,0.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,12.666666666666668,1,73,30
2021-01-16,6,134,12,2,2,10,79,9324.0,0.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,7.462686567164178,1,45,8
2021-01-16,7,138,108,3,3,105,591,62891.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,76.08695652173914,1,213,20
2021-01-16,9,96,51,1,0,50,284,36795.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,52.083333333333336,1,241,8
2021-01-16,10,123,37,3,3,34,195,24914.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,27.64227642276423,1,101,41
2021-01-17,4,136,56,2,2,54,305,36173.0,0.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,39.705882352941174,1,186,35
2021-01-17,5,150,22,3,3,19,133,14435.0,0.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,12.666666666666668,1,74,30
2021-01-17,6,134,12,2,2,10,81,9324.0,0.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,7.462686567164178,1,46,8
2021-01-17,7,138,108,3,3,105,593,62891.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,76.08695652173914,1,214,20
2021-01-17,9,96,51,1,0,50,284,36795.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,52.083333333333336,1,242,8
2021-01-17,10,123,37,3,3,34,195,24914.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,27.64227642276423,1,102,41
2021-01-18,4,136,56,2,2,54,307,36173.0,0.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,39.705882352941174,0,187,35
2021-01-18,5,150,22,3,3,19,135,14435.0,0.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,12.666666666666668,0,75,30
2021-01-18,6,134,14,2,1,12,84,9934.0,0.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,8.955223880597014,0,47,8
2021-01-18,7,138,109,3,3,106,596,63572.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,76.81159420289855,0,215,20
2021-01-18,9,96,51,1,0,50,285,36795.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,52.083333333333336,0,243,8
2021-01-18,10,123,38,3,3,35,198,25526.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,28.455284552845526,0,103,41
2021-01-19,4,136,57,2,2,55,310,36533.0,0.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,40.44117647058824,0,188,35
2021-01-19,5,150,23,3,3,20,139,14841.0,0.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,13.333333333333334,0,76,30
2021-01-19,6,134,14,2,1,12,85,9934.0,0.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,8.955223880597014,0,48,8
2021-01-19,7,138,110,3,3,107,599,63944.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,77.53623188405797,0,216,20
2021-01-19,9,96,51,1,0,50,286,36795.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,52.083333333333336,0,244,8
2021-01-19,10,123,38,3,3,35,201,25526.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,28.455284552845526,0,104,41
2021-01-20,4,136,57,2,2,55,312,36533.0,0.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,40.44117647058824,0,189,35
2021-01-20,5,150,23,3,3,20,142,14841.0,0.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,13.333333333333334,0,77,30
2021-01-20,6,134,14,2,2,12,86,9934.0,0.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,8.955223880597014,0,49,8
2021-01-20,7,138,110,3,3,107,601,63944.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,77.53623188405797,0,217,20
2021-01-20,9,96,51,1,0,50,287,36795.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,52.083333333333336,0,245,8
2021-01-20,10,123,40,3,3,37,204,26294.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,30.081300813008134,0,105,41
2021-01-21,4,136,58,2,2,56,315,37432.0,0.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,41.17647058823529,0,190,35
2021-01-21,5,150,25,3,2,22,147,16017.0,0.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,14.666666666666666,0,78,30
2021-01-21,6,134,14,2,2,12,88,9934.0,0.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,8.955223880597014,0,50,8
2021-01-21,7,138,111,3,3,108,604,64390.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,78.26086956521739,0,218,20
2021-01-21,9,96,51,1,1,50,288,36795.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,52.083333333333336,0,246,8
2021-01-21,10,123,41,3,2,38,208,26650.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,30.89430894308943,0,106,41
2021-01-22,4,136,58,2,2,56,317,37432.0,0.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,41.17647058823529,0,191,35
2021-01-22,5,150,25,3,2,22,149,16017.0,0.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,14.666666666666666,0,79,30
2021-01-22,6,134,15,2,1,13,91,10313.0,0.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,9.701492537313433,0,51,8
2021-01-22,7,138,112,3,3,109,608,65327.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,78.98550724637681,0,219,20
2021-01-22,9,96,52,1,0,51,290,37403.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,53.125,0,247,8
2021-01-22,10,123,42,3,2,39,211,27009.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,31.70731707317073,0,107,41
2021-01-23,4,136,59,2,2,57,320,37909.0,0.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,41.911764705882355,1,192,35
2021-01-23,5,150,25,3,2,22,149,16017.0,0.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,14.666666666666666,1,80,30
2021-01-23,6,134,16,2,1,14,93,10710.0,0.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,10.44776119402985,1,52,8
2021-01-23,7,138,112,3,3,109,610,65327.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,78.98550724637681,1,220,20
2021-01-23,9,96,53,1,0,52,292,37887.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,54.166666666666664,1,248,8
2021-01-23,10,123,42,3,3,39,211,27009.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,31.70731707317073,1,108,41
2021-01-24,4,136,59,2,2,57,320,37909.0,0.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,41.911764705882355,1,193,35
2021-01-24,5,150,25,3,2,22,149,16017.0,0.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,14.666666666666666,1,81,30
2021-01-24,6,134,16,2,1,14,94,10710.0,0.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,10.44776119402985,1,53,8
2021-01-24,7,138,112,3,3,109,612,65327.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,78.98550724637681,1,221,20
2021-01-24,9,96,53,1,0,52,292,37887.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,54.166666666666664,1,249,8
2021-01-24,10,123,42,3,3,39,211,27009.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,31.70731707317073,1,109,41
2021-01-25,4,136,59,2,2,57,321,37909.0,0.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,41.911764705882355,0,194,35
2021-01-25,5,150,25,3,2,22,151,16017.0,0.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,14.666666666666666,0,82,30
2021-01-25,6,134,17,2,0,15,97,11709.0,0.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,11.194029850746269,0,54,8
2021-01-25,7,138,114,3,3,111,617,66510.0,0.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,80.43478260869566,0,222,20
2021-01-25,9,96,53,1,0,52,293,37887.0,0.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,54.166666666666664,0,250,8
2021-01-25,10,123,42,3,3,39,214,27009.0,0.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,31.70731707317073,0,110,41
2021-01-26,4,136,59,2,2,57,322,37909.0,1.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,41.911764705882355,0,195,35
2021-01-26,5,150,25,3,2,22,154,16017.0,1.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,14.666666666666666,0,83,30
2021-01-26,6,134,17,2,1,15,99,11709.0,1.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,11.194029850746269,0,55,8
2021-01-26,7,138,114,3,3,111,620,66510.0,1.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,80.43478260869566,0,223,20
2021-01-26,9,96,54,1,0,53,295,38298.0,1.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,55.208333333333336,0,251,8
2021-01-26,10,123,42,3,3,39,215,27009.0,1.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,31.70731707317073,0,111,41
2021-01-27,4,136,59,2,2,57,323,37909.0,1.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,41.911764705882355,0,196,35
2021-01-27,5,150,25,3,3,22,156,16017.0,1.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,14.666666666666666,0,84,30
2021-01-27,6,134,17,2,1,15,100,11709.0,1.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,11.194029850746269,0,56,8
2021-01-27,7,138,115,3,3,112,623,67097.0,1.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,81.15942028985508,0,224,20
2021-01-27,9,96,54,1,0,53,296,38298.0,1.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,55.208333333333336,0,252,8
2021-01-27,10,123,43,3,3,40,219,27512.0,1.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,32.52032520325203,0,112,41
2021-01-28,4,136,59,2,2,57,324,37909.0,1.0,2020-07-15,2021-12-09,2020-07-15,2022-01-13,14.285714285714285,41.911764705882355,0,197,35
2021-01-28,5,150,26,3,3,23,160,16724.0,1.0,2020-11-04,2021-11-22,2020-11-04,2021-12-22,33.33333333333333,15.333333333333332,0,85,30
2021-01-28,6,134,17,2,2,15,102,11709.0,1.0,2020-12-02,2022-02-09,2020-12-02,2022-02-17,50.0,11.194029850746269,0,57,8
2021-01-28,7,138,115,3,3,112,625,67097.0,1.0,2020-06-17,2021-02-25,2020-06-17,2021-03-17,37.5,81.15942028985508,0,225,20
2021-01-28,9,96,54,1,0,53,297,38298.0,1.0,2020-05-20,2021-09-10,2020-05-20,2021-09-18,71.42857142857143,55.208333333333336,0,253,8
2021-01-28,10,123,43,3,3,40,222,27512.0,1.0,2020-10-07,2021-09-09,2020-10-07,2021-10-20,66.66666666666666,32.52032520325203,0,113,41
