Cost,Priority,Progress,Duration,Worker,TaskLength,IsBadWeather,WeatherAssessment,StartDelay,DayCount,TaskDelay,Is_Delayed
782.0,1,66.66666666666666,3,3,29,0.0,62.5,6,2,1,1
1989.0,1,64.28571428571429,14,7,0,0.0,37.5,0,10,2,0
2253.0,1,30.0,20,6,0,0.0,62.5,0,5,2,0
1448.0,1,16.666666666666664,18,5,0,0.0,50.0,0,4,5,0
457.0,0,57.14285714285714,7,2,5,0.0,57.14285714285714,0,5,3,0
628.0,0,12.5,8,2,4,0.0,42.85714285714285,0,0,5,0
334.0,1,40.0,5,3,23,1.0,50.0,5,2,0,1
944.0,1,75.0,8,1,24,1.0,42.85714285714285,1,9,3,1
705.0,1,20.0,5,3,21,1.0,28.57142857142857,11,1,0,1
437.0,1,71.42857142857143,7,4,31,1.0,37.5,2,10,6,1
782.0,1,100.0,3,3,29,1.0,62.5,6,3,1,0
745.0,0,0.0,7,4,30,1.0,50.0,5,0,2,0
1989.0,1,71.42857142857143,14,7,0,1.0,37.5,0,11,2,0
2253.0,1,30.0,20,6,0,1.0,62.5,0,6,2,0
1448.0,1,22.22222222222222,18,5,0,1.0,50.0,0,5,5,0
457.0,0,57.14285714285714,7,2,5,1.0,57.14285714285714,0,6,3,0
628.0,0,12.5,8,2,4,1.0,42.85714285714285,0,1,5,0
334.0,1,60.0,5,3,23,1.0,50.0,5,3,0,1
944.0,1,87.5,8,1,24,1.0,42.85714285714285,1,10,3,1
705.0,1,40.0,5,3,21,1.0,28.57142857142857,11,2,0,1
437.0,1,85.71428571428571,7,4,31,1.0,37.5,2,11,6,1
745.0,0,14.285714285714285,7,4,30,1.0,50.0,5,1,2,0
1989.0,1,78.57142857142857,14,7,0,1.0,37.5,0,12,2,0
2253.0,1,35.0,20,6,0,1.0,62.5,0,7,2,0
1448.0,1,27.77777777777778,18,5,0,1.0,50.0,0,6,5,0
457.0,0,71.42857142857143,7,2,5,1.0,57.14285714285714,0,7,3,0
628.0,0,25.0,8,2,4,1.0,42.85714285714285,0,2,5,0
334.0,1,80.0,5,3,23,0.0,50.0,5,4,0,1
944.0,1,100.0,8,1,24,0.0,42.85714285714285,1,11,3,0
614.0,0,33.33333333333333,3,3,25,0.0,50.0,2,0,0,0
705.0,1,60.0,5,3,21,0.0,28.57142857142857,11,3,0,1
437.0,1,100.0,7,4,31,0.0,37.5,2,12,6,0
554.0,1,50.0,2,2,32,0.0,50.0,7,0,0,1
745.0,1,28.57142857142857,7,4,30,0.0,50.0,5,2,2,1
1989.0,1,85.71428571428571,14,7,0,0.0,37.5,0,13,2,0
2253.0,1,40.0,20,6,0,0.0,62.5,0,8,2,0
1448.0,1,33.33333333333333,18,5,0,0.0,50.0,0,7,5,0
457.0,1,71.42857142857143,7,2,5,0.0,57.14285714285714,0,8,3,1
628.0,0,25.0,8,2,4,0.0,42.85714285714285,0,3,5,0
334.0,1,100.0,5,3,23,0.0,50.0,5,5,0,0
538.0,1,50.0,2,3,24,0.0,57.14285714285714,6,0,0,1
614.0,1,66.66666666666666,3,3,25,0.0,50.0,2,1,0,1
705.0,1,80.0,5,3,21,0.0,28.57142857142857,11,4,0,1
554.0,1,100.0,2,2,32,0.0,50.0,7,1,0,0
399.0,1,16.666666666666664,6,3,33,0.0,50.0,7,0,0,1
745.0,1,42.857142857142854,7,4,30,0.0,50.0,5,3,2,1
1989.0,1,92.85714285714286,14,7,0,0.0,37.5,0,14,2,1
2253.0,1,45.0,20,6,0,0.0,62.5,0,9,2,0
1448.0,1,38.88888888888889,18,5,0,0.0,50.0,0,8,5,0
457.0,1,85.71428571428571,7,2,5,0.0,57.14285714285714,0,9,3,1
628.0,0,25.0,8,2,4,0.0,42.85714285714285,0,4,5,0
538.0,1,100.0,2,3,24,1.0,57.14285714285714,6,1,0,0
375.0,1,33.33333333333333,3,3,25,1.0,42.85714285714285,5,0,0,1
614.0,1,100.0,3,3,25,1.0,50.0,2,2,0,0
290.0,0,12.5,8,4,26,1.0,42.85714285714285,2,0,0,0
705.0,1,100.0,5,3,21,1.0,28.57142857142857,11,5,0,0
881.0,1,33.33333333333333,3,4,22,1.0,57.14285714285714,10,0,2,1
399.0,1,33.33333333333333,6,3,33,1.0,50.0,7,1,0,1
745.0,1,42.857142857142854,7,4,30,1.0,50.0,5,4,2,1
1989.0,1,100.0,14,7,0,1.0,37.5,0,15,2,0
677.0,0,16.666666666666664,6,2,1,1.0,37.5,1,0,2,0
2253.0,1,50.0,20,6,0,1.0,62.5,0,10,2,0
1448.0,1,44.44444444444444,18,5,0,1.0,50.0,0,9,5,0
457.0,1,100.0,7,2,5,1.0,57.14285714285714,0,10,3,0
827.0,0,16.666666666666664,6,3,6,1.0,42.85714285714285,1,0,1,0
628.0,0,25.0,8,2,4,1.0,42.85714285714285,0,5,5,0
375.0,1,66.66666666666666,3,3,25,0.0,42.85714285714285,5,1,0,1
290.0,0,25.0,8,4,26,0.0,42.85714285714285,2,1,0,0
881.0,1,33.33333333333333,3,4,22,0.0,57.14285714285714,10,1,2,1
399.0,1,50.0,6,3,33,0.0,50.0,7,2,0,1
745.0,1,57.14285714285714,7,4,30,0.0,50.0,5,5,2,1
677.0,0,33.33333333333333,6,2,1,0.0,37.5,1,1,2,0
2253.0,1,55.00000000000001,20,6,0,0.0,62.5,0,11,2,0
1448.0,1,50.0,18,5,0,0.0,50.0,0,10,5,0
827.0,0,33.33333333333333,6,3,6,0.0,42.85714285714285,1,1,1,0
628.0,0,25.0,8,2,4,0.0,42.85714285714285,0,6,5,0
375.0,1,100.0,3,3,25,1.0,42.85714285714285,5,2,0,0
980.0,0,16.666666666666664,6,3,26,1.0,57.14285714285714,2,0,0,0
290.0,0,37.5,8,4,26,1.0,42.85714285714285,2,2,0,0
881.0,1,66.66666666666666,3,4,22,1.0,57.14285714285714,10,2,2,1
399.0,1,66.66666666666666,6,3,33,1.0,50.0,7,3,0,1
745.0,1,71.42857142857143,7,4,30,1.0,50.0,5,6,2,1
677.0,0,33.33333333333333,6,2,1,1.0,37.5,1,2,2,0
2253.0,1,60.0,20,6,0,1.0,62.5,0,12,2,0
1448.0,1,50.0,18,5,0,1.0,50.0,0,11,5,0
827.0,0,50.0,6,3,6,1.0,42.85714285714285,1,2,1,0
628.0,0,37.5,8,2,4,1.0,42.85714285714285,0,7,5,0
980.0,0,16.666666666666664,6,3,26,0.0,57.14285714285714,2,1,0,0
290.0,0,37.5,8,4,26,0.0,42.85714285714285,2,3,0,0
881.0,1,66.66666666666666,3,4,22,0.0,57.14285714285714,10,3,2,1
399.0,1,83.33333333333334,6,3,33,0.0,50.0,7,4,0,1
745.0,1,85.71428571428571,7,4,30,0.0,50.0,5,7,2,1
677.0,0,33.33333333333333,6,2,1,0.0,37.5,1,3,2,0
2253.0,1,60.0,20,6,0,0.0,62.5,0,13,2,0
1448.0,1,55.55555555555556,18,5,0,0.0,50.0,0,12,5,0
827.0,0,50.0,6,3,6,0.0,42.85714285714285,1,3,1,0
628.0,0,37.5,8,2,4,0.0,42.85714285714285,0,8,5,0
980.0,0,33.33333333333333,6,3,26,1.0,57.14285714285714,2,2,0,0
290.0,0,50.0,8,4,26,1.0,42.85714285714285,2,4,0,0
881.0,1,100.0,3,4,22,1.0,57.14285714285714,10,4,2,0
928.0,1,12.5,8,4,23,1.0,42.85714285714285,12,0,2,1
399.0,1,100.0,6,3,33,1.0,50.0,7,5,0,0
831.0,1,0.0,7,4,34,1.0,50.0,7,0,2,1
745.0,1,100.0,7,4,30,1.0,50.0,5,8,2,0
519.0,1,50.0,2,3,31,1.0,50.0,7,0,0,1
677.0,0,50.0,6,2,1,1.0,37.5,1,4,2,0
2253.0,1,65.0,20,6,0,1.0,62.5,0,14,2,0
1448.0,1,55.55555555555556,18,5,0,1.0,50.0,0,13,5,0
827.0,0,66.66666666666666,6,3,6,1.0,42.85714285714285,1,4,1,0
628.0,0,50.0,8,2,4,1.0,42.85714285714285,0,9,5,0
980.0,0,50.0,6,3,26,0.0,57.14285714285714,2,3,0,0
290.0,0,62.5,8,4,26,0.0,42.85714285714285,2,5,0,0
928.0,1,25.0,8,4,23,0.0,42.85714285714285,12,1,2,1
831.0,1,14.285714285714285,7,4,34,0.0,50.0,7,1,2,1
519.0,1,100.0,2,3,31,0.0,50.0,7,1,0,0
896.0,1,20.0,5,4,32,0.0,37.5,7,0,2,1
677.0,1,66.66666666666666,6,2,1,0.0,37.5,1,5,2,1
2253.0,1,70.0,20,6,0,0.0,62.5,0,15,2,0
1448.0,1,61.111111111111114,18,5,0,0.0,50.0,0,14,5,0
827.0,0,83.33333333333334,6,3,6,0.0,42.85714285714285,1,5,1,0
628.0,1,50.0,8,2,4,0.0,42.85714285714285,0,10,5,1
980.0,0,66.66666666666666,6,3,26,0.0,57.14285714285714,2,4,0,0
290.0,0,75.0,8,4,26,0.0,42.85714285714285,2,6,0,0
928.0,1,37.5,8,4,23,0.0,42.85714285714285,12,2,2,1
831.0,1,28.57142857142857,7,4,34,0.0,50.0,7,2,2,1
896.0,1,20.0,5,4,32,0.0,37.5,7,1,2,1
677.0,1,83.33333333333334,6,2,1,0.0,37.5,1,6,2,1
2253.0,1,75.0,20,6,0,0.0,62.5,0,16,2,0
1448.0,1,66.66666666666666,18,5,0,0.0,50.0,0,15,5,0
827.0,1,83.33333333333334,6,3,6,0.0,42.85714285714285,1,6,1,1
628.0,1,62.5,8,2,4,0.0,42.85714285714285,0,11,5,1
980.0,1,83.33333333333334,6,3,26,1.0,57.14285714285714,2,5,0,1
290.0,1,87.5,8,4,26,1.0,42.85714285714285,2,7,0,1
928.0,1,50.0,8,4,23,1.0,42.85714285714285,12,3,2,1
831.0,1,28.57142857142857,7,4,34,1.0,50.0,7,3,2,1
896.0,1,40.0,5,4,32,1.0,37.5,7,2,2,1
677.0,1,100.0,6,2,1,1.0,37.5,1,7,2,0
472.0,0,14.285714285714285,7,1,2,1.0,62.5,2,0,2,0
2253.0,1,80.0,20,6,0,1.0,62.5,0,17,2,0
1448.0,1,72.22222222222221,18,5,0,1.0,50.0,0,16,5,0
827.0,1,100.0,6,3,6,1.0,42.85714285714285,1,7,1,0
510.0,0,50.0,2,1,7,1.0,57.14285714285714,1,0,0,0
628.0,1,75.0,8,2,4,1.0,42.85714285714285,0,12,5,1
980.0,1,100.0,6,3,26,0.0,57.14285714285714,2,6,0,0
422.0,0,25.0,4,4,27,0.0,42.85714285714285,0,0,1,0
290.0,1,100.0,8,4,26,0.0,42.85714285714285,2,8,0,0
903.0,0,50.0,2,1,27,0.0,42.85714285714285,0,0,0,0
928.0,1,50.0,8,4,23,0.0,42.85714285714285,12,4,2,1
831.0,1,42.857142857142854,7,4,34,0.0,50.0,7,4,2,1
896.0,1,60.0,5,4,32,0.0,37.5,7,3,2,1
472.0,0,14.285714285714285,7,1,2,0.0,62.5,2,1,2,0
2253.0,1,85.0,20,6,0,0.0,62.5,0,18,2,0
1448.0,1,77.77777777777779,18,5,0,0.0,50.0,0,17,5,0
510.0,0,100.0,2,1,7,0.0,57.14285714285714,1,1,0,0
847.0,0,25.0,4,3,8,0.0,57.14285714285714,1,0,1,0
628.0,1,87.5,8,2,4,0.0,42.85714285714285,0,13,5,1
422.0,0,25.0,4,4,27,1.0,42.85714285714285,0,1,1,0
903.0,0,100.0,2,1,27,1.0,42.85714285714285,0,1,0,0
505.0,0,16.666666666666664,6,4,28,1.0,42.85714285714285,0,0,1,0
928.0,1,62.5,8,4,23,1.0,42.85714285714285,12,5,2,1
831.0,1,57.14285714285714,7,4,34,1.0,50.0,7,5,2,1
896.0,1,80.0,5,4,32,1.0,37.5,7,4,2,1
472.0,0,28.57142857142857,7,1,2,1.0,62.5,2,2,2,0
2253.0,1,90.0,20,6,0,1.0,62.5,0,19,2,0
1448.0,1,77.77777777777779,18,5,0,1.0,50.0,0,18,5,1
847.0,0,50.0,4,3,8,1.0,57.14285714285714,1,1,1,0
628.0,1,100.0,8,2,4,1.0,42.85714285714285,0,14,5,0
807.0,0,14.285714285714285,7,2,5,1.0,57.14285714285714,4,0,3,0
422.0,0,25.0,4,4,27,1.0,42.85714285714285,0,2,1,0
505.0,0,16.666666666666664,6,4,28,1.0,42.85714285714285,0,1,1,0
928.0,1,62.5,8,4,23,1.0,42.85714285714285,12,6,2,1
831.0,1,71.42857142857143,7,4,34,1.0,50.0,7,6,2,1
896.0,1,80.0,5,4,32,1.0,37.5,7,5,2,1
472.0,0,42.857142857142854,7,1,2,1.0,62.5,2,3,2,0
2253.0,1,95.0,20,6,0,1.0,62.5,0,20,2,1
1448.0,1,83.33333333333334,18,5,0,1.0,50.0,0,19,5,1
847.0,0,50.0,4,3,8,1.0,57.14285714285714,1,2,1,0
807.0,0,14.285714285714285,7,2,5,1.0,57.14285714285714,4,1,3,0
422.0,0,50.0,4,4,27,1.0,42.85714285714285,0,3,1,0
505.0,0,33.33333333333333,6,4,28,1.0,42.85714285714285,0,2,1,0
928.0,1,75.0,8,4,23,1.0,42.85714285714285,12,7,2,1
831.0,1,85.71428571428571,7,4,34,1.0,50.0,7,7,2,1
896.0,1,100.0,5,4,32,1.0,37.5,7,6,2,0
400.0,0,12.5,8,1,33,1.0,62.5,7,0,0,0
472.0,0,57.14285714285714,7,1,2,1.0,62.5,2,4,2,0
2253.0,1,100.0,20,6,0,1.0,62.5,0,21,2,0
299.0,0,14.285714285714285,7,1,1,1.0,50.0,2,0,3,0
1448.0,1,88.88888888888889,18,5,0,1.0,50.0,0,20,5,1
847.0,0,75.0,4,3,8,1.0,57.14285714285714,1,3,1,0
807.0,0,28.57142857142857,7,2,5,1.0,57.14285714285714,4,2,3,0
422.0,0,75.0,4,4,27,1.0,42.85714285714285,0,4,1,0
505.0,0,50.0,6,4,28,1.0,42.85714285714285,0,3,1,0
928.0,1,87.5,8,4,23,1.0,42.85714285714285,12,8,2,1
831.0,1,100.0,7,4,34,1.0,50.0,7,8,2,0
222.0,1,0.0,3,1,35,1.0,50.0,9,0,1,1
400.0,1,25.0,8,1,33,1.0,62.5,7,1,0,1
472.0,1,57.14285714285714,7,1,2,1.0,62.5,2,5,2,1
299.0,0,28.57142857142857,7,1,1,1.0,50.0,2,1,3,0
1448.0,1,94.44444444444444,18,5,0,1.0,50.0,0,21,5,1
847.0,1,75.0,4,3,8,1.0,57.14285714285714,1,4,1,1
807.0,0,42.857142857142854,7,2,5,1.0,57.14285714285714,4,3,3,0
422.0,0,100.0,4,4,27,0.0,42.85714285714285,0,5,1,0
911.0,0,16.666666666666664,6,4,28,0.0,14.285714285714285,0,0,0,0
505.0,0,50.0,6,4,28,0.0,42.85714285714285,0,4,1,0
928.0,1,87.5,8,4,23,0.0,42.85714285714285,12,9,2,1
222.0,1,33.33333333333333,3,1,35,0.0,50.0,9,1,1,1
400.0,1,37.5,8,1,33,0.0,62.5,7,2,0,1
2769.0,1,0.0,8,6,0,0.0,14.285714285714285,0,0,1,0
472.0,1,71.42857142857143,7,1,2,0.0,62.5,2,6,2,1
299.0,0,42.857142857142854,7,1,1,0.0,50.0,2,2,3,0
1448.0,1,100.0,18,5,0,0.0,50.0,0,22,5,0
845.0,0,0.0,8,4,1,0.0,37.5,3,0,4,0
847.0,1,100.0,4,3,8,0.0,57.14285714285714,1,5,1,0
828.0,0,12.5,8,3,9,0.0,14.285714285714285,0,0,2,0
807.0,1,57.14285714285714,7,2,5,0.0,57.14285714285714,4,4,3,1
911.0,0,33.33333333333333,6,4,28,0.0,14.285714285714285,0,1,0,0
505.0,0,66.66666666666666,6,4,28,0.0,42.85714285714285,0,5,1,0
928.0,1,100.0,8,4,23,0.0,42.85714285714285,12,10,2,0
425.0,1,14.285714285714285,7,2,24,0.0,57.14285714285714,14,0,1,1
222.0,1,66.66666666666666,3,1,35,0.0,50.0,9,2,1,1
400.0,1,50.0,8,1,33,0.0,62.5,7,3,0,1
2769.0,1,12.5,8,6,0,0.0,14.285714285714285,0,1,1,0
472.0,1,85.71428571428571,7,1,2,0.0,62.5,2,7,2,1
299.0,0,42.857142857142854,7,1,1,0.0,50.0,2,3,3,0
845.0,0,12.5,8,4,1,0.0,37.5,3,1,4,0
828.0,0,25.0,8,3,9,0.0,14.285714285714285,0,1,2,0
807.0,1,71.42857142857143,7,2,5,0.0,57.14285714285714,4,5,3,1
911.0,0,50.0,6,4,28,0.0,14.285714285714285,0,2,0,0
505.0,0,83.33333333333334,6,4,28,0.0,42.85714285714285,0,6,1,0
425.0,1,28.57142857142857,7,2,24,0.0,57.14285714285714,14,1,1,1
222.0,1,100.0,3,1,35,0.0,50.0,9,3,1,0
457.0,1,20.0,5,4,36,0.0,62.5,9,0,0,1
400.0,1,62.5,8,1,33,0.0,62.5,7,4,0,1
2769.0,1,25.0,8,6,0,0.0,14.285714285714285,0,2,1,0
472.0,1,100.0,7,1,2,0.0,62.5,2,8,2,0
596.0,0,14.285714285714285,7,3,3,0.0,12.5,2,0,1,0
299.0,0,42.857142857142854,7,1,1,0.0,50.0,2,4,3,0
845.0,0,12.5,8,4,1,0.0,37.5,3,2,4,0
828.0,0,37.5,8,3,9,0.0,14.285714285714285,0,2,2,0
807.0,1,71.42857142857143,7,2,5,0.0,57.14285714285714,4,6,3,1
911.0,0,66.66666666666666,6,4,28,0.0,14.285714285714285,0,3,0,0
505.0,0,100.0,6,4,28,0.0,42.85714285714285,0,7,1,0
425.0,1,42.857142857142854,7,2,24,0.0,57.14285714285714,14,2,1,1
457.0,1,40.0,5,4,36,0.0,62.5,9,1,0,1
400.0,1,75.0,8,1,33,0.0,62.5,7,5,0,1
2769.0,1,37.5,8,6,0,0.0,14.285714285714285,0,3,1,0
596.0,0,28.57142857142857,7,3,3,0.0,12.5,2,1,1,0
299.0,1,42.857142857142854,7,1,1,0.0,50.0,2,5,3,1
845.0,0,25.0,8,4,1,0.0,37.5,3,3,4,0
828.0,0,37.5,8,3,9,0.0,14.285714285714285,0,3,2,0
807.0,1,71.42857142857143,7,2,5,0.0,57.14285714285714,4,7,3,1
911.0,0,66.66666666666666,6,4,28,0.0,14.285714285714285,0,4,0,0
759.0,0,0.0,4,3,29,0.0,33.33333333333333,0,0,2,0
425.0,1,42.857142857142854,7,2,24,0.0,57.14285714285714,14,3,1,1
457.0,1,60.0,5,4,36,0.0,62.5,9,2,0,1
400.0,1,87.5,8,1,33,0.0,62.5,7,6,0,1
2769.0,1,37.5,8,6,0,0.0,14.285714285714285,0,4,1,0
596.0,0,42.857142857142854,7,3,3,0.0,12.5,2,2,1,0
299.0,1,57.14285714285714,7,1,1,0.0,50.0,2,6,3,1
845.0,0,37.5,8,4,1,0.0,37.5,3,4,4,0
828.0,0,37.5,8,3,9,0.0,14.285714285714285,0,4,2,0
807.0,1,71.42857142857143,7,2,5,0.0,57.14285714285714,4,8,3,1
911.0,0,83.33333333333334,6,4,28,1.0,14.285714285714285,0,5,0,0
759.0,0,0.0,4,3,29,1.0,33.33333333333333,0,1,2,0
425.0,1,57.14285714285714,7,2,24,1.0,57.14285714285714,14,4,1,1
457.0,1,80.0,5,4,36,1.0,62.5,9,3,0,1
400.0,1,100.0,8,1,33,1.0,62.5,7,7,0,0
319.0,0,12.5,8,1,34,1.0,25.0,6,0,1,0
2769.0,1,50.0,8,6,0,1.0,14.285714285714285,0,5,1,0
2827.0,1,5.555555555555555,18,7,0,1.0,42.85714285714285,0,0,2,0
596.0,0,57.14285714285714,7,3,3,1.0,12.5,2,3,1,0
299.0,1,71.42857142857143,7,1,1,1.0,50.0,2,7,3,1
845.0,1,37.5,8,4,1,1.0,37.5,3,5,4,1
828.0,0,37.5,8,3,9,1.0,14.285714285714285,0,5,2,0
807.0,1,85.71428571428571,7,2,5,1.0,57.14285714285714,4,9,3,1
911.0,0,100.0,6,4,28,0.0,14.285714285714285,0,6,0,0
999.0,0,25.0,4,1,29,0.0,42.85714285714285,0,0,0,0
759.0,0,25.0,4,3,29,0.0,33.33333333333333,0,2,2,0
425.0,1,71.42857142857143,7,2,24,0.0,57.14285714285714,14,5,1,1
457.0,1,100.0,5,4,36,0.0,62.5,9,4,0,0
964.0,1,0.0,4,3,37,0.0,25.0,7,0,2,1
319.0,0,25.0,8,1,34,0.0,25.0,6,1,1,0
2769.0,1,62.5,8,6,0,0.0,14.285714285714285,0,6,1,0
2827.0,1,11.11111111111111,18,7,0,0.0,42.85714285714285,0,1,2,0
596.0,0,71.42857142857143,7,3,3,0.0,12.5,2,4,1,0
299.0,1,85.71428571428571,7,1,1,0.0,50.0,2,8,3,1
845.0,1,50.0,8,4,1,0.0,37.5,3,6,4,1
828.0,0,50.0,8,3,9,0.0,14.285714285714285,0,6,2,0
807.0,1,100.0,7,2,5,0.0,57.14285714285714,4,10,3,0
450.0,0,0.0,5,2,6,0.0,14.285714285714285,5,0,4,0
999.0,0,50.0,4,1,29,0.0,42.85714285714285,0,1,0,0
759.0,0,50.0,4,3,29,0.0,33.33333333333333,0,3,2,0
425.0,1,85.71428571428571,7,2,24,0.0,57.14285714285714,14,6,1,1
964.0,1,0.0,4,3,37,0.0,25.0,7,1,2,1
319.0,1,37.5,8,1,34,0.0,25.0,6,2,1,1
2769.0,1,75.0,8,6,0,0.0,14.285714285714285,0,7,1,0
2827.0,1,16.666666666666664,18,7,0,0.0,42.85714285714285,0,2,2,0
596.0,1,85.71428571428571,7,3,3,0.0,12.5,2,5,1,1
299.0,1,100.0,7,1,1,0.0,50.0,2,9,3,0
203.0,1,25.0,4,2,2,0.0,12.5,5,0,1,1
845.0,1,62.5,8,4,1,0.0,37.5,3,7,4,1
828.0,0,62.5,8,3,9,0.0,14.285714285714285,0,7,2,0
450.0,1,20.0,5,2,6,0.0,14.285714285714285,5,1,4,1
999.0,0,75.0,4,1,29,0.0,42.85714285714285,0,2,0,0
759.0,1,75.0,4,3,29,0.0,33.33333333333333,0,4,2,1
425.0,1,85.71428571428571,7,2,24,0.0,57.14285714285714,14,7,1,1
964.0,1,25.0,4,3,37,0.0,25.0,7,2,2,1
319.0,1,50.0,8,1,34,0.0,25.0,6,3,1,1
2769.0,1,87.5,8,6,0,0.0,14.285714285714285,0,8,1,0
2827.0,1,22.22222222222222,18,7,0,0.0,42.85714285714285,0,3,2,0
596.0,1,85.71428571428571,7,3,3,0.0,12.5,2,6,1,1
203.0,1,25.0,4,2,2,0.0,12.5,5,1,1,1
845.0,1,62.5,8,4,1,0.0,37.5,3,8,4,1
828.0,0,75.0,8,3,9,0.0,14.285714285714285,0,8,2,0
450.0,1,40.0,5,2,6,0.0,14.285714285714285,5,2,4,1
999.0,0,100.0,4,1,29,0.0,42.85714285714285,0,3,0,0
759.0,1,100.0,4,3,29,0.0,33.33333333333333,0,5,2,0
392.0,0,12.5,8,4,30,0.0,42.85714285714285,2,0,2,0
425.0,1,100.0,7,2,24,0.0,57.14285714285714,14,8,1,0
398.0,1,14.285714285714285,7,4,25,0.0,57.14285714285714,15,0,0,1
964.0,1,50.0,4,3,37,0.0,25.0,7,3,2,1
319.0,1,62.5,8,1,34,0.0,25.0,6,4,1,1
2769.0,1,100.0,8,6,0,0.0,14.285714285714285,0,9,1,0
340.0,0,0.0,3,2,1,0.0,42.85714285714285,1,0,2,0
2827.0,1,27.77777777777778,18,7,0,0.0,42.85714285714285,0,4,2,0
596.0,1,100.0,7,3,3,0.0,12.5,2,7,1,0
202.0,0,20.0,5,2,4,0.0,50.0,2,0,0,0
203.0,1,50.0,4,2,2,0.0,12.5,5,2,1,1
845.0,1,75.0,8,4,1,0.0,37.5,3,9,4,1
828.0,1,87.5,8,3,9,0.0,14.285714285714285,0,9,2,1
450.0,1,60.0,5,2,6,0.0,14.285714285714285,5,3,4,1
803.0,0,12.5,8,2,30,1.0,57.14285714285714,0,0,1,0
392.0,0,12.5,8,4,30,1.0,42.85714285714285,2,1,2,0
398.0,1,28.57142857142857,7,4,25,1.0,57.14285714285714,15,1,0,1
964.0,1,75.0,4,3,37,1.0,25.0,7,4,2,1
319.0,1,75.0,8,1,34,1.0,25.0,6,5,1,1
340.0,0,33.33333333333333,3,2,1,1.0,42.85714285714285,1,1,2,0
2827.0,1,33.33333333333333,18,7,0,1.0,42.85714285714285,0,5,2,0
202.0,0,40.0,5,2,4,1.0,50.0,2,1,0,0
203.0,1,75.0,4,2,2,1.0,12.5,5,3,1,1
845.0,1,87.5,8,4,1,1.0,37.5,3,10,4,1
828.0,1,100.0,8,3,9,1.0,14.285714285714285,0,10,2,0
292.0,0,14.285714285714285,7,2,10,1.0,42.85714285714285,1,0,3,0
450.0,1,60.0,5,2,6,1.0,14.285714285714285,5,4,4,1
803.0,0,12.5,8,2,30,1.0,57.14285714285714,0,1,1,0
392.0,0,12.5,8,4,30,1.0,42.85714285714285,2,2,2,0
398.0,1,28.57142857142857,7,4,25,1.0,57.14285714285714,15,2,0,1
964.0,1,100.0,4,3,37,1.0,25.0,7,5,2,0
217.0,1,25.0,4,1,38,1.0,12.5,9,0,0,1
319.0,1,75.0,8,1,34,1.0,25.0,6,6,1,1
340.0,1,33.33333333333333,3,2,1,1.0,42.85714285714285,1,2,2,1
2827.0,1,33.33333333333333,18,7,0,1.0,42.85714285714285,0,6,2,0
202.0,0,60.0,5,2,4,1.0,50.0,2,2,0,0
203.0,1,100.0,4,2,2,1.0,12.5,5,4,1,0
682.0,1,20.0,5,2,3,1.0,50.0,6,0,0,1
845.0,1,100.0,8,4,1,1.0,37.5,3,11,4,0
618.0,0,12.5,8,3,2,1.0,50.0,6,0,2,0
292.0,0,14.285714285714285,7,2,10,1.0,42.85714285714285,1,1,3,0
450.0,1,60.0,5,2,6,1.0,14.285714285714285,5,5,4,1
803.0,0,12.5,8,2,30,1.0,57.14285714285714,0,2,1,0
392.0,0,25.0,8,4,30,1.0,42.85714285714285,2,3,2,0
398.0,1,42.857142857142854,7,4,25,1.0,57.14285714285714,15,3,0,1
217.0,1,50.0,4,1,38,1.0,12.5,9,1,0,1
319.0,1,87.5,8,1,34,1.0,25.0,6,7,1,1
340.0,1,33.33333333333333,3,2,1,1.0,42.85714285714285,1,3,2,1
2827.0,1,38.88888888888889,18,7,0,1.0,42.85714285714285,0,7,2,0
202.0,1,80.0,5,2,4,1.0,50.0,2,3,0,1
682.0,1,40.0,5,2,3,1.0,50.0,6,1,0,1
618.0,0,25.0,8,3,2,1.0,50.0,6,1,2,0
292.0,0,14.285714285714285,7,2,10,1.0,42.85714285714285,1,2,3,0
450.0,1,80.0,5,2,6,1.0,14.285714285714285,5,6,4,1
803.0,0,25.0,8,2,30,1.0,57.14285714285714,0,3,1,0
392.0,0,37.5,8,4,30,1.0,42.85714285714285,2,4,2,0
398.0,1,57.14285714285714,7,4,25,1.0,57.14285714285714,15,4,0,1
217.0,1,75.0,4,1,38,1.0,12.5,9,2,0,1
319.0,1,100.0,8,1,34,1.0,25.0,6,8,1,0
723.0,1,50.0,2,2,35,1.0,50.0,5,0,0,1
340.0,1,66.66666666666666,3,2,1,1.0,42.85714285714285,1,4,2,1
2827.0,1,44.44444444444444,18,7,0,1.0,42.85714285714285,0,8,2,0
202.0,1,100.0,5,2,4,1.0,50.0,2,4,0,0
996.0,0,0.0,4,1,5,1.0,62.5,2,0,1,0
682.0,1,60.0,5,2,3,1.0,50.0,6,2,0,1
618.0,1,25.0,8,3,2,1.0,50.0,6,2,2,1
292.0,0,28.57142857142857,7,2,10,1.0,42.85714285714285,1,3,3,0
450.0,1,80.0,5,2,6,1.0,14.285714285714285,5,7,4,1
803.0,0,37.5,8,2,30,0.0,57.14285714285714,0,4,1,0
392.0,0,50.0,8,4,30,0.0,42.85714285714285,2,5,2,0
398.0,1,71.42857142857143,7,4,25,0.0,57.14285714285714,15,5,0,1
217.0,1,100.0,4,1,38,0.0,12.5,9,3,0,0
