TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,WeatherAssessment,Progress,Weekend,DayCount,Delay
106.0,47.0,2.0,1.0,45.0,243.0,31510.0,0.0,0.0,42.45283018867924,0.0,177.0,24.0
150.0,86.0,2.0,1.0,84.0,446.0,54466.0,0.0,37.5,56.00000000000001,0.0,233.0,7.0
109.0,5.0,1.0,1.0,4.0,33.0,5066.0,0.0,37.5,3.669724770642202,0.0,37.0,3.0
125.0,19.0,1.0,1.0,18.0,123.0,16854.0,0.0,50.0,14.399999999999999,0.0,93.0,1.0
106.0,2.0,2.0,0.0,0.0,19.0,0.0,1.0,37.5,0.0,0.0,10.0,6.0
121.0,107.0,2.0,2.0,105.0,573.0,66657.0,1.0,57.14285714285714,86.77685950413223,0.0,262.0,41.0
116.0,42.0,2.0,2.0,40.0,249.0,28312.0,1.0,42.85714285714285,34.48275862068966,0.0,150.0,29.0
135.0,114.0,1.0,1.0,113.0,627.0,73420.0,1.0,16.666666666666664,83.7037037037037,0.0,430.0,11.0
106.0,47.0,2.0,1.0,45.0,244.0,31510.0,1.0,0.0,42.45283018867924,0.0,178.0,24.0
150.0,86.0,2.0,1.0,84.0,447.0,54466.0,1.0,37.5,56.00000000000001,0.0,234.0,7.0
109.0,6.0,1.0,0.0,5.0,35.0,5532.0,1.0,37.5,4.587155963302752,0.0,38.0,3.0
125.0,19.0,1.0,1.0,18.0,124.0,16854.0,1.0,50.0,14.399999999999999,0.0,94.0,1.0
106.0,2.0,2.0,0.0,0.0,20.0,0.0,0.0,37.5,0.0,0.0,11.0,6.0
121.0,109.0,2.0,2.0,107.0,576.0,68046.0,0.0,57.14285714285714,88.42975206611571,0.0,263.0,41.0
116.0,42.0,2.0,2.0,40.0,251.0,28312.0,0.0,42.85714285714285,34.48275862068966,0.0,151.0,29.0
135.0,114.0,1.0,1.0,113.0,627.0,73420.0,0.0,16.666666666666664,83.7037037037037,0.0,431.0,11.0
106.0,47.0,2.0,1.0,45.0,246.0,31510.0,0.0,0.0,42.45283018867924,0.0,179.0,24.0
150.0,87.0,2.0,1.0,85.0,449.0,54991.0,0.0,37.5,56.666666666666664,0.0,235.0,7.0
109.0,6.0,1.0,0.0,5.0,36.0,5532.0,0.0,37.5,4.587155963302752,0.0,39.0,3.0
125.0,19.0,1.0,1.0,18.0,125.0,16854.0,0.0,50.0,14.399999999999999,0.0,95.0,1.0
106.0,2.0,2.0,0.0,0.0,22.0,0.0,1.0,37.5,0.0,1.0,12.0,6.0
121.0,109.0,2.0,2.0,107.0,576.0,68046.0,1.0,57.14285714285714,88.42975206611571,1.0,264.0,41.0
116.0,42.0,2.0,2.0,40.0,253.0,28312.0,1.0,42.85714285714285,34.48275862068966,1.0,152.0,29.0
135.0,114.0,1.0,1.0,113.0,627.0,73420.0,1.0,16.666666666666664,83.7037037037037,1.0,432.0,11.0
106.0,47.0,2.0,2.0,45.0,246.0,31510.0,1.0,0.0,42.45283018867924,1.0,180.0,24.0
150.0,87.0,2.0,1.0,85.0,449.0,54991.0,1.0,37.5,56.666666666666664,1.0,236.0,7.0
109.0,6.0,1.0,0.0,5.0,37.0,5532.0,1.0,37.5,4.587155963302752,1.0,40.0,3.0
125.0,19.0,1.0,1.0,18.0,126.0,16854.0,1.0,50.0,14.399999999999999,1.0,96.0,1.0
106.0,2.0,2.0,0.0,0.0,24.0,0.0,1.0,37.5,0.0,1.0,13.0,6.0
121.0,109.0,2.0,2.0,107.0,576.0,68046.0,1.0,57.14285714285714,88.42975206611571,1.0,265.0,41.0
116.0,42.0,2.0,2.0,40.0,253.0,28312.0,1.0,42.85714285714285,34.48275862068966,1.0,153.0,29.0
135.0,114.0,1.0,1.0,113.0,627.0,73420.0,1.0,16.666666666666664,83.7037037037037,1.0,433.0,11.0
106.0,47.0,2.0,2.0,45.0,246.0,31510.0,1.0,0.0,42.45283018867924,1.0,181.0,24.0
150.0,87.0,2.0,1.0,85.0,451.0,54991.0,1.0,37.5,56.666666666666664,1.0,237.0,7.0
109.0,6.0,1.0,0.0,5.0,38.0,5532.0,1.0,37.5,4.587155963302752,1.0,41.0,3.0
125.0,19.0,1.0,1.0,18.0,126.0,16854.0,1.0,50.0,14.399999999999999,1.0,97.0,1.0
106.0,2.0,2.0,0.0,0.0,26.0,0.0,0.0,37.5,0.0,0.0,14.0,6.0
121.0,109.0,2.0,2.0,107.0,577.0,68046.0,0.0,57.14285714285714,88.42975206611571,0.0,266.0,41.0
116.0,43.0,2.0,2.0,41.0,256.0,28990.0,0.0,42.85714285714285,35.3448275862069,0.0,154.0,29.0
135.0,114.0,1.0,1.0,113.0,628.0,73420.0,0.0,16.666666666666664,83.7037037037037,0.0,434.0,11.0
106.0,47.0,2.0,2.0,45.0,248.0,31510.0,0.0,0.0,42.45283018867924,0.0,182.0,24.0
150.0,87.0,2.0,1.0,85.0,452.0,54991.0,0.0,37.5,56.666666666666664,0.0,238.0,7.0
109.0,6.0,1.0,0.0,5.0,39.0,5532.0,0.0,37.5,4.587155963302752,0.0,42.0,3.0
125.0,20.0,1.0,1.0,19.0,128.0,17635.0,0.0,50.0,15.2,0.0,98.0,1.0
106.0,2.0,1.0,1.0,1.0,28.0,2200.0,0.0,37.5,0.9433962264150944,0.0,15.0,6.0
121.0,109.0,2.0,2.0,107.0,579.0,68046.0,0.0,57.14285714285714,88.42975206611571,0.0,267.0,41.0
116.0,44.0,2.0,2.0,42.0,259.0,29693.0,0.0,42.85714285714285,36.206896551724135,0.0,155.0,29.0
135.0,114.0,1.0,1.0,113.0,628.0,73420.0,0.0,16.666666666666664,83.7037037037037,0.0,435.0,11.0
106.0,47.0,2.0,2.0,45.0,250.0,31510.0,0.0,0.0,42.45283018867924,0.0,183.0,24.0
150.0,87.0,2.0,2.0,85.0,453.0,54991.0,0.0,37.5,56.666666666666664,0.0,239.0,7.0
109.0,6.0,1.0,1.0,5.0,39.0,5532.0,0.0,37.5,4.587155963302752,0.0,43.0,3.0
125.0,20.0,1.0,1.0,19.0,129.0,17635.0,0.0,50.0,15.2,0.0,99.0,1.0
106.0,3.0,2.0,1.0,1.0,29.0,2200.0,0.0,37.5,0.9433962264150944,0.0,16.0,6.0
121.0,110.0,2.0,2.0,108.0,582.0,68729.0,0.0,57.14285714285714,89.25619834710744,0.0,268.0,41.0
116.0,44.0,2.0,2.0,42.0,260.0,29693.0,0.0,42.85714285714285,36.206896551724135,0.0,156.0,29.0
135.0,114.0,1.0,1.0,113.0,629.0,73420.0,0.0,16.666666666666664,83.7037037037037,0.0,436.0,11.0
106.0,47.0,2.0,2.0,45.0,252.0,31510.0,0.0,0.0,42.45283018867924,0.0,184.0,24.0
150.0,87.0,2.0,2.0,85.0,455.0,54991.0,0.0,37.5,56.666666666666664,0.0,240.0,7.0
109.0,6.0,1.0,1.0,5.0,39.0,5532.0,0.0,37.5,4.587155963302752,0.0,44.0,3.0
125.0,20.0,1.0,1.0,19.0,130.0,17635.0,0.0,50.0,15.2,0.0,100.0,1.0
106.0,3.0,2.0,1.0,1.0,31.0,2200.0,1.0,37.5,0.9433962264150944,0.0,17.0,6.0
121.0,110.0,2.0,2.0,108.0,584.0,68729.0,1.0,57.14285714285714,89.25619834710744,0.0,269.0,41.0
116.0,44.0,2.0,2.0,42.0,260.0,29693.0,1.0,42.85714285714285,36.206896551724135,0.0,157.0,29.0
135.0,114.0,1.0,1.0,113.0,630.0,73420.0,1.0,16.666666666666664,83.7037037037037,0.0,437.0,11.0
106.0,48.0,2.0,1.0,46.0,255.0,31811.0,1.0,0.0,43.39622641509434,0.0,185.0,24.0
150.0,88.0,2.0,2.0,86.0,457.0,55761.0,1.0,37.5,57.333333333333336,0.0,241.0,7.0
109.0,6.0,1.0,1.0,5.0,40.0,5532.0,1.0,37.5,4.587155963302752,0.0,45.0,3.0
125.0,20.0,1.0,1.0,19.0,131.0,17635.0,1.0,50.0,15.2,0.0,101.0,1.0
106.0,4.0,2.0,0.0,2.0,34.0,4316.0,1.0,37.5,1.8867924528301887,0.0,18.0,6.0
121.0,110.0,2.0,2.0,108.0,586.0,68729.0,1.0,57.14285714285714,89.25619834710744,0.0,270.0,41.0
116.0,44.0,2.0,2.0,42.0,262.0,29693.0,1.0,42.85714285714285,36.206896551724135,0.0,158.0,29.0
135.0,114.0,1.0,1.0,113.0,630.0,73420.0,1.0,16.666666666666664,83.7037037037037,0.0,438.0,11.0
106.0,49.0,2.0,1.0,47.0,258.0,32149.0,1.0,0.0,44.339622641509436,0.0,186.0,24.0
150.0,88.0,2.0,2.0,86.0,459.0,55761.0,1.0,37.5,57.333333333333336,0.0,242.0,7.0
109.0,6.0,1.0,1.0,5.0,41.0,5532.0,1.0,37.5,4.587155963302752,0.0,46.0,3.0
125.0,20.0,1.0,1.0,19.0,131.0,17635.0,1.0,50.0,15.2,0.0,102.0,1.0
106.0,4.0,2.0,0.0,2.0,36.0,4316.0,1.0,37.5,1.8867924528301887,1.0,19.0,6.0
121.0,110.0,2.0,2.0,108.0,588.0,68729.0,1.0,57.14285714285714,89.25619834710744,1.0,271.0,41.0
116.0,45.0,2.0,1.0,43.0,265.0,30509.0,1.0,42.85714285714285,37.06896551724138,1.0,159.0,29.0
135.0,114.0,1.0,1.0,113.0,630.0,73420.0,1.0,16.666666666666664,83.7037037037037,1.0,439.0,11.0
106.0,49.0,2.0,1.0,47.0,258.0,32149.0,1.0,0.0,44.339622641509436,1.0,187.0,24.0
150.0,89.0,2.0,1.0,87.0,461.0,56296.0,1.0,37.5,57.99999999999999,1.0,243.0,7.0
109.0,7.0,1.0,1.0,6.0,42.0,6387.0,1.0,37.5,5.5045871559633035,1.0,47.0,3.0
125.0,20.0,1.0,1.0,19.0,132.0,17635.0,1.0,50.0,15.2,1.0,103.0,1.0
106.0,4.0,1.0,0.0,3.0,38.0,5274.0,0.0,37.5,2.8301886792452833,1.0,20.0,6.0
121.0,110.0,2.0,2.0,108.0,588.0,68729.0,0.0,57.14285714285714,89.25619834710744,1.0,272.0,41.0
116.0,45.0,2.0,2.0,43.0,265.0,30509.0,0.0,42.85714285714285,37.06896551724138,1.0,160.0,29.0
135.0,114.0,1.0,1.0,113.0,630.0,73420.0,0.0,16.666666666666664,83.7037037037037,1.0,440.0,11.0
106.0,49.0,2.0,1.0,47.0,258.0,32149.0,0.0,0.0,44.339622641509436,1.0,188.0,24.0
150.0,89.0,2.0,1.0,87.0,463.0,56296.0,0.0,37.5,57.99999999999999,1.0,244.0,7.0
109.0,7.0,1.0,1.0,6.0,43.0,6387.0,0.0,37.5,5.5045871559633035,1.0,48.0,3.0
125.0,20.0,1.0,1.0,19.0,133.0,17635.0,0.0,50.0,15.2,1.0,104.0,1.0
106.0,4.0,1.0,0.0,3.0,38.0,5274.0,1.0,37.5,2.8301886792452833,0.0,21.0,6.0
121.0,110.0,2.0,2.0,108.0,590.0,68729.0,1.0,57.14285714285714,89.25619834710744,0.0,273.0,41.0
116.0,46.0,2.0,2.0,44.0,268.0,31224.0,1.0,42.85714285714285,37.93103448275862,0.0,161.0,29.0
135.0,114.0,1.0,1.0,113.0,631.0,73420.0,1.0,16.666666666666664,83.7037037037037,0.0,441.0,11.0
106.0,49.0,2.0,1.0,47.0,260.0,32149.0,1.0,0.0,44.339622641509436,0.0,189.0,24.0
150.0,90.0,2.0,0.0,88.0,465.0,57091.0,1.0,37.5,58.666666666666664,0.0,245.0,7.0
109.0,8.0,1.0,0.0,7.0,45.0,7228.0,1.0,37.5,6.422018348623854,0.0,49.0,3.0
125.0,20.0,1.0,1.0,19.0,133.0,17635.0,1.0,50.0,15.2,0.0,105.0,1.0
106.0,5.0,2.0,1.0,3.0,40.0,5274.0,0.0,37.5,2.8301886792452833,0.0,22.0,6.0
121.0,111.0,2.0,2.0,109.0,592.0,69355.0,0.0,57.14285714285714,90.08264462809917,0.0,274.0,41.0
116.0,47.0,2.0,2.0,45.0,270.0,32087.0,0.0,42.85714285714285,38.793103448275865,0.0,162.0,29.0
135.0,115.0,1.0,1.0,114.0,633.0,74125.0,0.0,16.666666666666664,84.44444444444444,0.0,442.0,11.0
106.0,49.0,2.0,2.0,47.0,262.0,32149.0,0.0,0.0,44.339622641509436,0.0,190.0,24.0
150.0,90.0,2.0,2.0,88.0,465.0,57091.0,0.0,37.5,58.666666666666664,0.0,246.0,7.0
109.0,8.0,1.0,0.0,7.0,46.0,7228.0,0.0,37.5,6.422018348623854,0.0,50.0,3.0
125.0,20.0,1.0,1.0,19.0,134.0,17635.0,0.0,50.0,15.2,0.0,106.0,1.0
106.0,5.0,2.0,1.0,3.0,41.0,5274.0,0.0,37.5,2.8301886792452833,0.0,23.0,6.0
121.0,111.0,2.0,2.0,109.0,594.0,69355.0,0.0,57.14285714285714,90.08264462809917,0.0,275.0,41.0
116.0,47.0,2.0,2.0,45.0,272.0,32087.0,0.0,42.85714285714285,38.793103448275865,0.0,163.0,29.0
135.0,115.0,1.0,1.0,114.0,634.0,74125.0,0.0,16.666666666666664,84.44444444444444,0.0,443.0,11.0
106.0,49.0,2.0,2.0,47.0,264.0,32149.0,0.0,0.0,44.339622641509436,0.0,191.0,24.0
150.0,90.0,2.0,2.0,88.0,467.0,57091.0,0.0,37.5,58.666666666666664,0.0,247.0,7.0
109.0,8.0,1.0,0.0,7.0,47.0,7228.0,0.0,37.5,6.422018348623854,0.0,51.0,3.0
125.0,21.0,1.0,1.0,20.0,136.0,18371.0,0.0,50.0,16.0,0.0,107.0,1.0
106.0,5.0,2.0,1.0,3.0,43.0,5274.0,1.0,37.5,2.8301886792452833,0.0,24.0,6.0
121.0,112.0,2.0,2.0,110.0,597.0,70197.0,1.0,57.14285714285714,90.9090909090909,0.0,276.0,41.0
116.0,47.0,2.0,2.0,45.0,274.0,32087.0,1.0,42.85714285714285,38.793103448275865,0.0,164.0,29.0
135.0,115.0,1.0,1.0,114.0,634.0,74125.0,1.0,16.666666666666664,84.44444444444444,0.0,444.0,11.0
106.0,49.0,2.0,2.0,47.0,266.0,32149.0,1.0,0.0,44.339622641509436,0.0,192.0,24.0
150.0,90.0,2.0,2.0,88.0,469.0,57091.0,1.0,37.5,58.666666666666664,0.0,248.0,7.0
109.0,8.0,1.0,0.0,7.0,48.0,7228.0,1.0,37.5,6.422018348623854,0.0,52.0,3.0
125.0,22.0,1.0,1.0,21.0,138.0,19096.0,1.0,50.0,16.8,0.0,108.0,1.0
106.0,5.0,2.0,1.0,3.0,45.0,5274.0,1.0,37.5,2.8301886792452833,0.0,25.0,6.0
121.0,112.0,2.0,2.0,110.0,598.0,70197.0,1.0,57.14285714285714,90.9090909090909,0.0,277.0,41.0
116.0,47.0,2.0,2.0,45.0,275.0,32087.0,1.0,42.85714285714285,38.793103448275865,0.0,165.0,29.0
135.0,115.0,1.0,1.0,114.0,635.0,74125.0,1.0,16.666666666666664,84.44444444444444,0.0,445.0,11.0
106.0,50.0,2.0,1.0,48.0,269.0,32383.0,1.0,0.0,45.28301886792453,0.0,193.0,24.0
150.0,90.0,2.0,2.0,88.0,471.0,57091.0,1.0,37.5,58.666666666666664,0.0,249.0,7.0
109.0,8.0,1.0,0.0,7.0,48.0,7228.0,1.0,37.5,6.422018348623854,0.0,53.0,3.0
125.0,22.0,1.0,1.0,21.0,139.0,19096.0,1.0,50.0,16.8,0.0,109.0,1.0
106.0,6.0,2.0,1.0,4.0,47.0,5777.0,1.0,37.5,3.7735849056603774,1.0,26.0,6.0
121.0,113.0,2.0,2.0,111.0,601.0,70630.0,1.0,57.14285714285714,91.73553719008265,1.0,278.0,41.0
116.0,47.0,2.0,2.0,45.0,277.0,32087.0,1.0,42.85714285714285,38.793103448275865,1.0,166.0,29.0
135.0,115.0,1.0,1.0,114.0,635.0,74125.0,1.0,16.666666666666664,84.44444444444444,1.0,446.0,11.0
106.0,50.0,2.0,1.0,48.0,269.0,32383.0,1.0,0.0,45.28301886792453,1.0,194.0,24.0
150.0,90.0,2.0,2.0,88.0,473.0,57091.0,1.0,37.5,58.666666666666664,1.0,250.0,7.0
109.0,8.0,1.0,1.0,7.0,48.0,7228.0,1.0,37.5,6.422018348623854,1.0,54.0,3.0
125.0,22.0,1.0,1.0,21.0,140.0,19096.0,1.0,50.0,16.8,1.0,110.0,1.0
106.0,6.0,2.0,1.0,4.0,48.0,5777.0,1.0,37.5,3.7735849056603774,1.0,27.0,6.0
121.0,113.0,2.0,2.0,111.0,601.0,70630.0,1.0,57.14285714285714,91.73553719008265,1.0,279.0,41.0
116.0,47.0,2.0,2.0,45.0,277.0,32087.0,1.0,42.85714285714285,38.793103448275865,1.0,167.0,29.0
135.0,115.0,1.0,1.0,114.0,635.0,74125.0,1.0,16.666666666666664,84.44444444444444,1.0,447.0,11.0
106.0,50.0,2.0,1.0,48.0,269.0,32383.0,1.0,0.0,45.28301886792453,1.0,195.0,24.0
150.0,91.0,2.0,2.0,89.0,474.0,57943.0,1.0,37.5,59.333333333333336,1.0,251.0,7.0
109.0,8.0,1.0,1.0,7.0,48.0,7228.0,1.0,37.5,6.422018348623854,1.0,55.0,3.0
125.0,22.0,1.0,1.0,21.0,141.0,19096.0,1.0,50.0,16.8,1.0,111.0,1.0
106.0,6.0,2.0,1.0,4.0,49.0,5777.0,1.0,37.5,3.7735849056603774,0.0,28.0,6.0
121.0,113.0,2.0,2.0,111.0,601.0,70630.0,1.0,57.14285714285714,91.73553719008265,0.0,280.0,41.0
116.0,47.0,2.0,2.0,45.0,279.0,32087.0,1.0,42.85714285714285,38.793103448275865,0.0,168.0,29.0
135.0,115.0,1.0,1.0,114.0,636.0,74125.0,1.0,16.666666666666664,84.44444444444444,0.0,448.0,11.0
106.0,50.0,2.0,1.0,48.0,270.0,32383.0,1.0,0.0,45.28301886792453,0.0,196.0,24.0
150.0,91.0,2.0,2.0,89.0,475.0,57943.0,1.0,37.5,59.333333333333336,0.0,252.0,7.0
109.0,8.0,1.0,1.0,7.0,49.0,7228.0,1.0,37.5,6.422018348623854,0.0,56.0,3.0
125.0,22.0,1.0,1.0,21.0,141.0,19096.0,1.0,50.0,16.8,0.0,112.0,1.0
106.0,6.0,2.0,2.0,4.0,51.0,5777.0,0.0,37.5,3.7735849056603774,0.0,29.0,6.0
121.0,113.0,2.0,2.0,111.0,602.0,70630.0,0.0,57.14285714285714,91.73553719008265,0.0,281.0,41.0
116.0,49.0,2.0,2.0,47.0,283.0,33839.0,0.0,42.85714285714285,40.51724137931034,0.0,169.0,29.0
135.0,115.0,1.0,1.0,114.0,637.0,74125.0,0.0,16.666666666666664,84.44444444444444,0.0,449.0,11.0
106.0,50.0,2.0,1.0,48.0,271.0,32383.0,0.0,0.0,45.28301886792453,0.0,197.0,24.0
150.0,92.0,2.0,2.0,90.0,477.0,58225.0,0.0,37.5,60.0,0.0,253.0,7.0
109.0,8.0,1.0,1.0,7.0,50.0,7228.0,0.0,37.5,6.422018348623854,0.0,57.0,3.0
125.0,22.0,1.0,1.0,21.0,142.0,19096.0,0.0,50.0,16.8,0.0,113.0,1.0
106.0,8.0,2.0,0.0,6.0,55.0,7423.0,1.0,37.5,5.660377358490567,0.0,30.0,6.0
121.0,113.0,2.0,2.0,111.0,603.0,70630.0,1.0,57.14285714285714,91.73553719008265,0.0,282.0,41.0
116.0,49.0,2.0,2.0,47.0,285.0,33839.0,1.0,42.85714285714285,40.51724137931034,0.0,170.0,29.0
135.0,116.0,1.0,1.0,115.0,638.0,74772.0,1.0,16.666666666666664,85.18518518518519,0.0,450.0,11.0
106.0,51.0,2.0,1.0,49.0,274.0,33337.0,1.0,0.0,46.22641509433962,0.0,198.0,24.0
150.0,92.0,2.0,2.0,90.0,478.0,58225.0,1.0,37.5,60.0,0.0,254.0,7.0
109.0,8.0,1.0,1.0,7.0,51.0,7228.0,1.0,37.5,6.422018348623854,0.0,58.0,3.0
125.0,23.0,1.0,1.0,22.0,144.0,20095.0,1.0,50.0,17.599999999999998,0.0,114.0,1.0
106.0,8.0,2.0,0.0,6.0,57.0,7423.0,0.0,37.5,5.660377358490567,0.0,31.0,6.0
121.0,114.0,2.0,2.0,112.0,606.0,71193.0,0.0,57.14285714285714,92.56198347107438,0.0,283.0,41.0
116.0,49.0,2.0,2.0,47.0,286.0,33839.0,0.0,42.85714285714285,40.51724137931034,0.0,171.0,29.0
135.0,116.0,1.0,1.0,115.0,639.0,74772.0,0.0,16.666666666666664,85.18518518518519,0.0,451.0,11.0
106.0,51.0,2.0,1.0,49.0,276.0,33337.0,0.0,0.0,46.22641509433962,0.0,199.0,24.0
150.0,93.0,3.0,2.0,90.0,481.0,58225.0,0.0,37.5,60.0,0.0,255.0,7.0
109.0,9.0,1.0,1.0,8.0,53.0,8090.0,0.0,37.5,7.339449541284404,0.0,59.0,3.0
125.0,24.0,1.0,1.0,23.0,146.0,20937.0,0.0,50.0,18.4,0.0,115.0,1.0
106.0,8.0,2.0,1.0,6.0,59.0,7423.0,0.0,37.5,5.660377358490567,0.0,32.0,6.0
121.0,114.0,2.0,2.0,112.0,608.0,71193.0,0.0,57.14285714285714,92.56198347107438,0.0,284.0,41.0
116.0,49.0,2.0,2.0,47.0,288.0,33839.0,0.0,42.85714285714285,40.51724137931034,0.0,172.0,29.0
135.0,116.0,1.0,1.0,115.0,640.0,74772.0,0.0,16.666666666666664,85.18518518518519,0.0,452.0,11.0
106.0,51.0,2.0,2.0,49.0,278.0,33337.0,0.0,0.0,46.22641509433962,0.0,200.0,24.0
150.0,94.0,3.0,2.0,91.0,485.0,59187.0,0.0,37.5,60.66666666666667,0.0,256.0,7.0
109.0,9.0,1.0,1.0,8.0,54.0,8090.0,0.0,37.5,7.339449541284404,0.0,60.0,3.0
125.0,24.0,1.0,1.0,23.0,147.0,20937.0,0.0,50.0,18.4,0.0,116.0,1.0
106.0,8.0,2.0,1.0,6.0,61.0,7423.0,0.0,37.5,5.660377358490567,1.0,33.0,6.0
121.0,114.0,2.0,2.0,112.0,610.0,71193.0,0.0,57.14285714285714,92.56198347107438,1.0,285.0,41.0
116.0,49.0,2.0,2.0,47.0,290.0,33839.0,0.0,42.85714285714285,40.51724137931034,1.0,173.0,29.0
135.0,116.0,1.0,1.0,115.0,640.0,74772.0,0.0,16.666666666666664,85.18518518518519,1.0,453.0,11.0
106.0,51.0,2.0,2.0,49.0,278.0,33337.0,0.0,0.0,46.22641509433962,1.0,201.0,24.0
150.0,94.0,3.0,2.0,91.0,488.0,59187.0,0.0,37.5,60.66666666666667,1.0,257.0,7.0
109.0,10.0,1.0,0.0,9.0,56.0,8753.0,0.0,37.5,8.256880733944955,1.0,61.0,3.0
125.0,25.0,1.0,0.0,24.0,149.0,21557.0,0.0,50.0,19.2,1.0,117.0,1.0
106.0,8.0,2.0,1.0,6.0,63.0,7423.0,0.0,37.5,5.660377358490567,1.0,34.0,6.0
121.0,114.0,2.0,2.0,112.0,610.0,71193.0,0.0,57.14285714285714,92.56198347107438,1.0,286.0,41.0
116.0,49.0,2.0,2.0,47.0,290.0,33839.0,0.0,42.85714285714285,40.51724137931034,1.0,174.0,29.0
135.0,116.0,1.0,1.0,115.0,640.0,74772.0,0.0,16.666666666666664,85.18518518518519,1.0,454.0,11.0
106.0,51.0,2.0,2.0,49.0,278.0,33337.0,0.0,0.0,46.22641509433962,1.0,202.0,24.0
150.0,94.0,3.0,2.0,91.0,488.0,59187.0,0.0,37.5,60.66666666666667,1.0,258.0,7.0
109.0,10.0,1.0,0.0,9.0,56.0,8753.0,0.0,37.5,8.256880733944955,1.0,62.0,3.0
125.0,25.0,1.0,0.0,24.0,150.0,21557.0,0.0,50.0,19.2,1.0,118.0,1.0
106.0,9.0,2.0,0.0,7.0,66.0,8298.0,0.0,37.5,6.60377358490566,0.0,35.0,6.0
121.0,114.0,2.0,2.0,112.0,612.0,71193.0,0.0,57.14285714285714,92.56198347107438,0.0,287.0,41.0
116.0,49.0,2.0,2.0,47.0,292.0,33839.0,0.0,42.85714285714285,40.51724137931034,0.0,175.0,29.0
135.0,117.0,1.0,1.0,116.0,642.0,75674.0,0.0,16.666666666666664,85.92592592592592,0.0,455.0,11.0
106.0,51.0,2.0,2.0,49.0,280.0,33337.0,0.0,0.0,46.22641509433962,0.0,203.0,24.0
150.0,94.0,3.0,2.0,91.0,491.0,59187.0,0.0,37.5,60.66666666666667,0.0,259.0,7.0
109.0,10.0,1.0,0.0,9.0,57.0,8753.0,0.0,37.5,8.256880733944955,0.0,63.0,3.0
125.0,25.0,1.0,0.0,24.0,151.0,21557.0,0.0,50.0,19.2,0.0,119.0,1.0
106.0,10.0,2.0,0.0,8.0,68.0,8842.0,0.0,37.5,7.547169811320755,0.0,36.0,6.0
121.0,114.0,2.0,2.0,112.0,613.0,71193.0,0.0,57.14285714285714,92.56198347107438,0.0,288.0,41.0
116.0,50.0,2.0,2.0,48.0,295.0,34446.0,0.0,42.85714285714285,41.37931034482759,0.0,176.0,29.0
135.0,117.0,1.0,1.0,116.0,643.0,75674.0,0.0,16.666666666666664,85.92592592592592,0.0,456.0,11.0
106.0,52.0,2.0,1.0,50.0,283.0,33840.0,0.0,0.0,47.16981132075472,0.0,204.0,24.0
150.0,95.0,3.0,2.0,92.0,494.0,59414.0,0.0,37.5,61.33333333333333,0.0,260.0,7.0
109.0,10.0,1.0,1.0,9.0,58.0,8753.0,0.0,37.5,8.256880733944955,0.0,64.0,3.0
125.0,25.0,1.0,1.0,24.0,152.0,21557.0,0.0,50.0,19.2,0.0,120.0,1.0
106.0,10.0,2.0,0.0,8.0,69.0,8842.0,1.0,37.5,7.547169811320755,0.0,37.0,6.0
121.0,114.0,2.0,2.0,112.0,615.0,71193.0,1.0,57.14285714285714,92.56198347107438,0.0,289.0,41.0
116.0,51.0,2.0,2.0,49.0,297.0,35404.0,1.0,42.85714285714285,42.241379310344826,0.0,177.0,29.0
135.0,117.0,1.0,1.0,116.0,644.0,75674.0,1.0,16.666666666666664,85.92592592592592,0.0,457.0,11.0
106.0,52.0,2.0,1.0,50.0,285.0,33840.0,1.0,0.0,47.16981132075472,0.0,205.0,24.0
150.0,95.0,3.0,2.0,92.0,496.0,59414.0,1.0,37.5,61.33333333333333,0.0,261.0,7.0
109.0,10.0,1.0,1.0,9.0,59.0,8753.0,1.0,37.5,8.256880733944955,0.0,65.0,3.0
125.0,25.0,1.0,1.0,24.0,153.0,21557.0,1.0,50.0,19.2,0.0,121.0,1.0
106.0,10.0,2.0,0.0,8.0,70.0,8842.0,0.0,37.5,7.547169811320755,0.0,38.0,6.0
121.0,115.0,1.0,1.0,114.0,617.0,72567.0,0.0,57.14285714285714,94.21487603305785,0.0,290.0,41.0
116.0,51.0,2.0,2.0,49.0,299.0,35404.0,0.0,42.85714285714285,42.241379310344826,0.0,178.0,29.0
135.0,117.0,1.0,1.0,116.0,645.0,75674.0,0.0,16.666666666666664,85.92592592592592,0.0,458.0,11.0
106.0,53.0,2.0,1.0,51.0,287.0,34351.0,0.0,0.0,48.113207547169814,0.0,206.0,24.0
150.0,96.0,3.0,2.0,93.0,500.0,59749.0,0.0,37.5,62.0,0.0,262.0,7.0
109.0,10.0,1.0,1.0,9.0,60.0,8753.0,0.0,37.5,8.256880733944955,0.0,66.0,3.0
125.0,26.0,1.0,1.0,25.0,155.0,21800.0,0.0,50.0,20.0,0.0,122.0,1.0
106.0,10.0,2.0,0.0,8.0,72.0,8842.0,0.0,37.5,7.547169811320755,0.0,39.0,6.0
121.0,115.0,1.0,1.0,114.0,618.0,72567.0,0.0,57.14285714285714,94.21487603305785,0.0,291.0,41.0
116.0,51.0,2.0,2.0,49.0,301.0,35404.0,0.0,42.85714285714285,42.241379310344826,0.0,179.0,29.0
