Cost,Priority,Progress,Duration,Worker,TaskLength,IsBadWeather,WeatherAssessment,StartDelay,DayCount,TaskDelay,Is_Delayed
401.0,1,62.5,8,3,25,1.0,33.33333333333333,13,7,1,1
727.0,1,62.5,8,4,22,1.0,33.33333333333333,8,8,5,1
485.0,0,14.285714285714285,7,1,9,1.0,33.33333333333333,6,2,2,0
765.0,1,37.5,8,4,7,1.0,16.666666666666664,14,3,5,1
916.0,1,40.0,5,4,7,1.0,50.0,8,2,1,1
864.0,1,33.33333333333333,3,2,18,1.0,14.285714285714285,16,1,1,1
646.0,1,66.66666666666666,3,2,17,1.0,42.85714285714285,12,1,0,1
283.0,1,60.0,5,4,30,1.0,12.5,14,3,1,1
542.0,1,12.5,8,2,30,1.0,50.0,10,2,6,1
783.0,1,100.0,8,3,11,1.0,25.0,6,9,2,0
412.0,1,0.0,4,4,12,1.0,50.0,7,0,1,1
953.0,1,100.0,8,2,13,1.0,37.5,7,7,0,0
417.0,1,16.666666666666664,6,1,14,1.0,37.5,6,0,1,1
996.0,1,85.71428571428571,7,1,10,1.0,50.0,3,6,1,1
464.0,1,71.42857142857143,7,2,21,0.0,16.666666666666664,9,9,8,1
401.0,1,75.0,8,3,25,0.0,33.33333333333333,13,8,1,1
727.0,1,62.5,8,4,22,0.0,33.33333333333333,8,9,5,1
485.0,1,28.57142857142857,7,1,9,0.0,33.33333333333333,6,3,2,1
765.0,1,50.0,8,4,7,0.0,16.666666666666664,14,4,5,1
916.0,1,60.0,5,4,7,0.0,50.0,8,3,1,1
864.0,1,66.66666666666666,3,2,18,0.0,14.285714285714285,16,2,1,1
646.0,1,100.0,3,2,17,0.0,42.85714285714285,12,2,0,0
656.0,1,33.33333333333333,3,2,18,0.0,57.14285714285714,10,0,0,1
283.0,1,80.0,5,4,30,0.0,12.5,14,4,1,1
542.0,1,25.0,8,2,30,0.0,50.0,10,3,6,1
412.0,1,25.0,4,4,12,0.0,50.0,7,1,1,1
417.0,1,33.33333333333333,6,1,14,0.0,37.5,6,1,1,1
996.0,1,100.0,7,1,10,0.0,50.0,3,7,1,0
321.0,0,16.666666666666664,6,1,11,0.0,12.5,4,0,1,0
464.0,1,71.42857142857143,7,2,21,0.0,16.666666666666664,9,10,8,1
401.0,1,75.0,8,3,25,0.0,33.33333333333333,13,9,1,1
727.0,1,62.5,8,4,22,0.0,33.33333333333333,8,10,5,1
485.0,1,28.57142857142857,7,1,9,0.0,33.33333333333333,6,4,2,1
765.0,1,50.0,8,4,7,0.0,16.666666666666664,14,5,5,1
916.0,1,60.0,5,4,7,0.0,50.0,8,4,1,1
864.0,1,100.0,3,2,18,0.0,14.285714285714285,16,3,1,0
400.0,1,50.0,2,1,19,0.0,42.85714285714285,15,0,0,1
656.0,1,66.66666666666666,3,2,18,0.0,57.14285714285714,10,1,0,1
283.0,1,100.0,5,4,30,0.0,12.5,14,5,1,0
258.0,1,12.5,8,3,31,0.0,37.5,15,0,0,1
542.0,1,25.0,8,2,30,0.0,50.0,10,4,6,1
412.0,1,50.0,4,4,12,0.0,50.0,7,2,1,1
417.0,1,50.0,6,1,14,0.0,37.5,6,2,1,1
321.0,0,33.33333333333333,6,1,11,0.0,12.5,4,1,1,0
464.0,1,71.42857142857143,7,2,21,0.0,16.666666666666664,9,11,8,1
401.0,1,75.0,8,3,25,0.0,33.33333333333333,13,10,1,1
727.0,1,62.5,8,4,22,0.0,33.33333333333333,8,11,5,1
485.0,1,28.57142857142857,7,1,9,0.0,33.33333333333333,6,5,2,1
765.0,1,50.0,8,4,7,0.0,16.666666666666664,14,6,5,1
916.0,1,60.0,5,4,7,0.0,50.0,8,5,1,1
400.0,1,50.0,2,1,19,0.0,42.85714285714285,15,1,0,1
656.0,1,66.66666666666666,3,2,18,0.0,57.14285714285714,10,2,0,1
258.0,1,25.0,8,3,31,0.0,37.5,15,1,0,1
542.0,1,25.0,8,2,30,0.0,50.0,10,5,6,1
412.0,1,75.0,4,4,12,0.0,50.0,7,3,1,1
417.0,1,66.66666666666666,6,1,14,0.0,37.5,6,3,1,1
321.0,1,33.33333333333333,6,1,11,0.0,12.5,4,2,1,1
464.0,1,85.71428571428571,7,2,21,0.0,16.666666666666664,9,12,8,1
401.0,1,87.5,8,3,25,0.0,33.33333333333333,13,11,1,1
727.0,1,75.0,8,4,22,0.0,33.33333333333333,8,12,5,1
485.0,1,42.857142857142854,7,1,9,0.0,33.33333333333333,6,6,2,1
765.0,1,62.5,8,4,7,0.0,16.666666666666664,14,7,5,1
916.0,1,80.0,5,4,7,0.0,50.0,8,6,1,1
400.0,1,100.0,2,1,19,0.0,42.85714285714285,15,2,0,0
513.0,1,0.0,2,1,20,0.0,66.66666666666666,15,0,2,1
656.0,1,100.0,3,2,18,0.0,57.14285714285714,10,3,0,0
237.0,1,0.0,3,4,19,0.0,57.14285714285714,11,0,3,1
258.0,1,37.5,8,3,31,0.0,37.5,15,2,0,1
542.0,1,37.5,8,2,30,0.0,50.0,10,6,6,1
412.0,1,100.0,4,4,12,0.0,50.0,7,4,1,0
582.0,1,50.0,2,4,13,0.0,12.5,7,0,0,1
417.0,1,83.33333333333334,6,1,14,0.0,37.5,6,4,1,1
321.0,1,50.0,6,1,11,0.0,12.5,4,3,1,1
464.0,1,85.71428571428571,7,2,21,1.0,16.666666666666664,9,13,8,1
401.0,1,100.0,8,3,25,1.0,33.33333333333333,13,12,1,0
627.0,1,20.0,5,3,26,1.0,50.0,14,0,1,1
727.0,1,87.5,8,4,22,1.0,33.33333333333333,8,13,5,1
485.0,1,57.14285714285714,7,1,9,1.0,33.33333333333333,6,7,2,1
765.0,1,62.5,8,4,7,1.0,16.666666666666664,14,8,5,1
916.0,1,100.0,5,4,7,1.0,50.0,8,7,1,0
454.0,1,25.0,4,1,8,1.0,20.0,9,0,0,1
513.0,1,50.0,2,1,20,1.0,66.66666666666666,15,1,2,1
237.0,1,0.0,3,4,19,1.0,57.14285714285714,11,1,3,1
258.0,1,50.0,8,3,31,1.0,37.5,15,3,0,1
542.0,1,50.0,8,2,30,1.0,50.0,10,7,6,1
582.0,1,100.0,2,4,13,1.0,12.5,7,1,0,0
568.0,1,20.0,5,2,14,1.0,25.0,7,0,0,1
417.0,1,83.33333333333334,6,1,14,1.0,37.5,6,5,1,1
321.0,1,66.66666666666666,6,1,11,1.0,12.5,4,4,1,1
464.0,1,85.71428571428571,7,2,21,1.0,16.666666666666664,9,14,8,1
627.0,1,20.0,5,3,26,1.0,50.0,14,1,1,1
727.0,1,100.0,8,4,22,1.0,33.33333333333333,8,14,5,0
928.0,1,25.0,4,3,23,1.0,50.0,13,0,0,1
485.0,1,71.42857142857143,7,1,9,1.0,33.33333333333333,6,8,2,1
765.0,1,62.5,8,4,7,1.0,16.666666666666664,14,9,5,1
454.0,1,50.0,4,1,8,1.0,20.0,9,1,0,1
513.0,1,50.0,2,1,20,1.0,66.66666666666666,15,2,2,1
237.0,1,0.0,3,4,19,1.0,57.14285714285714,11,2,3,1
258.0,1,62.5,8,3,31,1.0,37.5,15,4,0,1
542.0,1,50.0,8,2,30,1.0,50.0,10,8,6,1
568.0,1,40.0,5,2,14,1.0,25.0,7,1,0,1
417.0,1,100.0,6,1,14,1.0,37.5,6,6,1,0
417.0,0,14.285714285714285,7,3,15,1.0,37.5,6,0,0,0
321.0,1,83.33333333333334,6,1,11,1.0,12.5,4,5,1,1
464.0,1,85.71428571428571,7,2,21,0.0,16.666666666666664,9,15,8,1
627.0,1,40.0,5,3,26,0.0,50.0,14,2,1,1
928.0,1,50.0,4,3,23,0.0,50.0,13,1,0,1
485.0,1,85.71428571428571,7,1,9,0.0,33.33333333333333,6,9,2,1
765.0,1,75.0,8,4,7,0.0,16.666666666666664,14,10,5,1
454.0,1,75.0,4,1,8,0.0,20.0,9,2,0,1
513.0,1,100.0,2,1,20,0.0,66.66666666666666,15,3,2,0
796.0,1,20.0,5,4,21,0.0,57.14285714285714,16,0,0,1
237.0,1,33.33333333333333,3,4,19,0.0,57.14285714285714,11,3,3,1
258.0,1,75.0,8,3,31,0.0,37.5,15,5,0,1
542.0,1,62.5,8,2,30,0.0,50.0,10,9,6,1
568.0,1,60.0,5,2,14,0.0,25.0,7,2,0,1
417.0,1,28.57142857142857,7,3,15,0.0,37.5,6,1,0,1
321.0,1,100.0,6,1,11,0.0,12.5,4,6,1,0
908.0,0,14.285714285714285,7,3,12,0.0,50.0,5,0,2,0
464.0,1,100.0,7,2,21,1.0,16.666666666666664,9,16,8,0
592.0,1,25.0,4,4,22,1.0,50.0,15,0,0,1
627.0,1,60.0,5,3,26,1.0,50.0,14,3,1,1
928.0,1,75.0,4,3,23,1.0,50.0,13,2,0,1
485.0,1,100.0,7,1,9,1.0,33.33333333333333,6,10,2,0
221.0,0,12.5,8,1,10,1.0,60.0,6,0,3,0
765.0,1,87.5,8,4,7,1.0,16.666666666666664,14,11,5,1
454.0,1,100.0,4,1,8,1.0,20.0,9,3,0,0
720.0,1,25.0,4,4,9,1.0,50.0,8,0,1,1
796.0,1,40.0,5,4,21,1.0,57.14285714285714,16,1,0,1
237.0,1,66.66666666666666,3,4,19,1.0,57.14285714285714,11,4,3,1
258.0,1,87.5,8,3,31,1.0,37.5,15,6,0,1
542.0,1,75.0,8,2,30,1.0,50.0,10,10,6,1
568.0,1,80.0,5,2,14,1.0,25.0,7,3,0,1
417.0,1,42.857142857142854,7,3,15,1.0,37.5,6,2,0,1
908.0,0,14.285714285714285,7,3,12,1.0,50.0,5,1,2,0
592.0,1,25.0,4,4,22,1.0,50.0,15,1,0,1
627.0,1,60.0,5,3,26,1.0,50.0,14,4,1,1
928.0,1,75.0,4,3,23,1.0,50.0,13,3,0,1
221.0,0,12.5,8,1,10,1.0,60.0,6,1,3,0
765.0,1,87.5,8,4,7,1.0,16.666666666666664,14,12,5,1
720.0,1,25.0,4,4,9,1.0,50.0,8,1,1,1
796.0,1,60.0,5,4,21,1.0,57.14285714285714,16,2,0,1
237.0,1,100.0,3,4,19,1.0,57.14285714285714,11,5,3,0
263.0,1,50.0,2,3,20,1.0,14.285714285714285,12,0,0,1
258.0,1,100.0,8,3,31,1.0,37.5,15,7,0,0
309.0,1,12.5,8,3,32,1.0,25.0,14,0,0,1
542.0,1,75.0,8,2,30,1.0,50.0,10,11,6,1
568.0,1,100.0,5,2,14,1.0,25.0,7,4,0,0
905.0,1,16.666666666666664,6,2,15,1.0,50.0,6,0,0,1
417.0,1,57.14285714285714,7,3,15,1.0,37.5,6,3,0,1
908.0,1,28.57142857142857,7,3,12,1.0,50.0,5,2,2,1
592.0,1,25.0,4,4,22,0.0,50.0,15,2,0,1
627.0,1,60.0,5,3,26,0.0,50.0,14,5,1,1
928.0,1,75.0,4,3,23,0.0,50.0,13,4,0,1
221.0,0,12.5,8,1,10,0.0,60.0,6,2,3,0
765.0,1,87.5,8,4,7,0.0,16.666666666666664,14,13,5,1
720.0,1,25.0,4,4,9,0.0,50.0,8,2,1,1
796.0,1,60.0,5,4,21,0.0,57.14285714285714,16,3,0,1
263.0,1,50.0,2,3,20,0.0,14.285714285714285,12,1,0,1
309.0,1,25.0,8,3,32,0.0,25.0,14,1,0,1
542.0,1,87.5,8,2,30,0.0,50.0,10,12,6,1
905.0,1,33.33333333333333,6,2,15,0.0,50.0,6,1,0,1
417.0,1,71.42857142857143,7,3,15,0.0,37.5,6,4,0,1
908.0,1,42.857142857142854,7,3,12,0.0,50.0,5,3,2,1
592.0,1,50.0,4,4,22,0.0,50.0,15,3,0,1
627.0,1,80.0,5,3,26,0.0,50.0,14,6,1,1
928.0,1,100.0,4,3,23,0.0,50.0,13,5,0,0
383.0,1,16.666666666666664,6,3,24,0.0,50.0,11,0,0,1
221.0,0,25.0,8,1,10,0.0,60.0,6,3,3,0
765.0,1,100.0,8,4,7,0.0,16.666666666666664,14,14,5,0
354.0,1,0.0,2,3,8,0.0,33.33333333333333,17,0,3,1
720.0,1,50.0,4,4,9,0.0,50.0,8,3,1,1
796.0,1,80.0,5,4,21,0.0,57.14285714285714,16,4,0,1
263.0,1,100.0,2,3,20,0.0,14.285714285714285,12,2,0,0
815.0,1,0.0,3,4,21,0.0,28.57142857142857,13,0,3,1
309.0,1,37.5,8,3,32,0.0,25.0,14,2,0,1
542.0,1,100.0,8,2,30,0.0,50.0,10,13,6,0
240.0,1,0.0,8,1,31,0.0,12.5,15,0,5,1
905.0,1,50.0,6,2,15,0.0,50.0,6,2,0,1
417.0,1,85.71428571428571,7,3,15,0.0,37.5,6,5,0,1
908.0,1,57.14285714285714,7,3,12,0.0,50.0,5,4,2,1
592.0,1,75.0,4,4,22,1.0,50.0,15,4,0,1
627.0,1,100.0,5,3,26,1.0,50.0,14,7,1,0
763.0,1,50.0,2,4,27,1.0,50.0,13,0,0,1
383.0,1,33.33333333333333,6,3,24,1.0,50.0,11,1,0,1
221.0,0,37.5,8,1,10,1.0,60.0,6,4,3,0
354.0,1,0.0,2,3,8,1.0,33.33333333333333,17,1,3,1
720.0,1,50.0,4,4,9,1.0,50.0,8,4,1,1
796.0,1,100.0,5,4,21,1.0,57.14285714285714,16,5,0,0
489.0,1,12.5,8,2,22,1.0,28.57142857142857,17,0,0,1
815.0,1,0.0,3,4,21,1.0,28.57142857142857,13,1,3,1
309.0,1,50.0,8,3,32,1.0,25.0,14,3,0,1
240.0,1,0.0,8,1,31,1.0,12.5,15,1,5,1
905.0,1,66.66666666666666,6,2,15,1.0,50.0,6,3,0,1
417.0,1,100.0,7,3,15,1.0,37.5,6,6,0,0
532.0,1,25.0,4,4,16,1.0,50.0,6,0,0,1
908.0,1,71.42857142857143,7,3,12,1.0,50.0,5,5,2,1
592.0,1,100.0,4,4,22,0.0,50.0,15,5,0,0
769.0,1,0.0,2,2,23,0.0,33.33333333333333,15,0,5,1
763.0,1,100.0,2,4,27,0.0,50.0,13,1,0,0
505.0,1,0.0,8,2,28,0.0,60.0,11,0,4,1
383.0,1,50.0,6,3,24,0.0,50.0,11,2,0,1
221.0,1,37.5,8,1,10,0.0,60.0,6,5,3,1
354.0,1,50.0,2,3,8,0.0,33.33333333333333,17,2,3,1
720.0,1,75.0,4,4,9,0.0,50.0,8,5,1,1
489.0,1,25.0,8,2,22,0.0,28.57142857142857,17,1,0,1
815.0,1,33.33333333333333,3,4,21,0.0,28.57142857142857,13,2,3,1
309.0,1,62.5,8,3,32,0.0,25.0,14,4,0,1
240.0,1,12.5,8,1,31,0.0,12.5,15,2,5,1
905.0,1,83.33333333333334,6,2,15,0.0,50.0,6,4,0,1
532.0,1,50.0,4,4,16,0.0,50.0,6,1,0,1
908.0,1,85.71428571428571,7,3,12,0.0,50.0,5,6,2,1
769.0,1,0.0,2,2,23,0.0,33.33333333333333,15,1,5,1
505.0,1,12.5,8,2,28,0.0,60.0,11,1,4,1
383.0,1,66.66666666666666,6,3,24,0.0,50.0,11,3,0,1
221.0,1,37.5,8,1,10,0.0,60.0,6,6,3,1
354.0,1,50.0,2,3,8,0.0,33.33333333333333,17,3,3,1
720.0,1,100.0,4,4,9,0.0,50.0,8,6,1,0
489.0,1,37.5,8,2,22,0.0,28.57142857142857,17,2,0,1
815.0,1,66.66666666666666,3,4,21,0.0,28.57142857142857,13,3,3,1
309.0,1,75.0,8,3,32,0.0,25.0,14,5,0,1
240.0,1,25.0,8,1,31,0.0,12.5,15,3,5,1
905.0,1,100.0,6,2,15,0.0,50.0,6,5,0,0
571.0,1,50.0,2,3,16,0.0,25.0,5,0,0,1
532.0,1,75.0,4,4,16,0.0,50.0,6,2,0,1
908.0,1,85.71428571428571,7,3,12,0.0,50.0,5,7,2,1
769.0,1,50.0,2,2,23,0.0,33.33333333333333,15,2,5,1
505.0,1,25.0,8,2,28,0.0,60.0,11,2,4,1
383.0,1,83.33333333333334,6,3,24,0.0,50.0,11,4,0,1
221.0,1,50.0,8,1,10,0.0,60.0,6,7,3,1
354.0,1,100.0,2,3,8,0.0,33.33333333333333,17,4,3,0
957.0,1,16.666666666666664,6,2,9,0.0,33.33333333333333,17,0,4,1
489.0,1,50.0,8,2,22,0.0,28.57142857142857,17,3,0,1
815.0,1,66.66666666666666,3,4,21,0.0,28.57142857142857,13,4,3,1
309.0,1,87.5,8,3,32,0.0,25.0,14,6,0,1
240.0,1,37.5,8,1,31,0.0,12.5,15,4,5,1
571.0,1,100.0,2,3,16,0.0,25.0,5,1,0,0
222.0,0,25.0,4,3,17,0.0,37.5,3,0,0,0
532.0,1,100.0,4,4,16,0.0,50.0,6,3,0,0
507.0,1,33.33333333333333,3,3,17,0.0,37.5,4,0,2,1
908.0,1,100.0,7,3,12,0.0,50.0,5,8,2,0
300.0,0,12.5,8,4,13,0.0,25.0,6,0,3,0
769.0,1,50.0,2,2,23,0.0,33.33333333333333,15,3,5,1
505.0,1,25.0,8,2,28,0.0,60.0,11,3,4,1
383.0,1,83.33333333333334,6,3,24,0.0,50.0,11,5,0,1
221.0,1,50.0,8,1,10,0.0,60.0,6,8,3,1
957.0,1,16.666666666666664,6,2,9,0.0,33.33333333333333,17,1,4,1
489.0,1,62.5,8,2,22,0.0,28.57142857142857,17,4,0,1
815.0,1,100.0,3,4,21,0.0,28.57142857142857,13,5,3,0
491.0,1,25.0,4,3,22,0.0,42.85714285714285,16,0,0,1
309.0,1,100.0,8,3,32,0.0,25.0,14,7,0,0
237.0,1,0.0,8,4,33,0.0,50.0,14,0,2,1
240.0,1,50.0,8,1,31,0.0,12.5,15,5,5,1
222.0,1,50.0,4,3,17,0.0,37.5,3,1,0,1
507.0,1,33.33333333333333,3,3,17,0.0,37.5,4,1,2,1
300.0,0,25.0,8,4,13,0.0,25.0,6,1,3,0
769.0,1,50.0,2,2,23,1.0,33.33333333333333,15,4,5,1
505.0,1,25.0,8,2,28,1.0,60.0,11,4,4,1
383.0,1,83.33333333333334,6,3,24,1.0,50.0,11,6,0,1
221.0,1,50.0,8,1,10,1.0,60.0,6,9,3,1
957.0,1,16.666666666666664,6,2,9,1.0,33.33333333333333,17,2,4,1
489.0,1,62.5,8,2,22,1.0,28.57142857142857,17,5,0,1
491.0,1,25.0,4,3,22,1.0,42.85714285714285,16,1,0,1
237.0,1,12.5,8,4,33,1.0,50.0,14,1,2,1
240.0,1,50.0,8,1,31,1.0,12.5,15,6,5,1
222.0,1,75.0,4,3,17,1.0,37.5,3,2,0,1
507.0,1,33.33333333333333,3,3,17,1.0,37.5,4,2,2,1
300.0,1,25.0,8,4,13,1.0,25.0,6,2,3,1
769.0,1,50.0,2,2,23,1.0,33.33333333333333,15,5,5,1
505.0,1,37.5,8,2,28,1.0,60.0,11,5,4,1
383.0,1,100.0,6,3,24,1.0,50.0,11,7,0,0
667.0,1,0.0,3,1,25,1.0,33.33333333333333,11,0,1,1
221.0,1,50.0,8,1,10,1.0,60.0,6,10,3,1
957.0,1,33.33333333333333,6,2,9,1.0,33.33333333333333,17,3,4,1
489.0,1,75.0,8,2,22,1.0,28.57142857142857,17,6,0,1
491.0,1,50.0,4,3,22,1.0,42.85714285714285,16,2,0,1
237.0,1,25.0,8,4,33,1.0,50.0,14,2,2,1
240.0,1,50.0,8,1,31,1.0,12.5,15,7,5,1
222.0,1,100.0,4,3,17,1.0,37.5,3,3,0,0
650.0,0,14.285714285714285,7,3,18,1.0,50.0,2,0,1,0
507.0,1,66.66666666666666,3,3,17,1.0,37.5,4,3,2,1
300.0,1,37.5,8,4,13,1.0,25.0,6,3,3,1
769.0,1,100.0,2,2,23,0.0,33.33333333333333,15,6,5,0
997.0,1,20.0,5,3,24,0.0,50.0,19,0,1,1
505.0,1,50.0,8,2,28,0.0,60.0,11,6,4,1
667.0,1,33.33333333333333,3,1,25,0.0,33.33333333333333,11,1,1,1
221.0,1,62.5,8,1,10,0.0,60.0,6,11,3,1
957.0,1,50.0,6,2,9,0.0,33.33333333333333,17,4,4,1
489.0,1,87.5,8,2,22,0.0,28.57142857142857,17,7,0,1
491.0,1,75.0,4,3,22,0.0,42.85714285714285,16,3,0,1
237.0,1,25.0,8,4,33,0.0,50.0,14,3,2,1
240.0,1,50.0,8,1,31,0.0,12.5,15,8,5,1
650.0,0,14.285714285714285,7,3,18,0.0,50.0,2,1,1,0
507.0,1,100.0,3,3,17,0.0,37.5,4,4,2,0
719.0,1,50.0,2,1,18,0.0,25.0,5,0,0,1
300.0,1,37.5,8,4,13,0.0,25.0,6,4,3,1
997.0,1,20.0,5,3,24,0.0,50.0,19,1,1,1
505.0,1,50.0,8,2,28,0.0,60.0,11,7,4,1
667.0,1,66.66666666666666,3,1,25,0.0,33.33333333333333,11,2,1,1
221.0,1,75.0,8,1,10,0.0,60.0,6,12,3,1
957.0,1,50.0,6,2,9,0.0,33.33333333333333,17,5,4,1
489.0,1,100.0,8,2,22,0.0,28.57142857142857,17,8,0,0
406.0,1,0.0,3,4,23,0.0,57.14285714285714,16,0,3,1
491.0,1,100.0,4,3,22,0.0,42.85714285714285,16,4,0,0
977.0,1,50.0,2,2,23,0.0,57.14285714285714,16,0,1,1
237.0,1,37.5,8,4,33,0.0,50.0,14,4,2,1
240.0,1,62.5,8,1,31,0.0,12.5,15,9,5,1
650.0,0,28.57142857142857,7,3,18,0.0,50.0,2,2,1,0
719.0,1,100.0,2,1,18,0.0,25.0,5,1,0,0
977.0,1,50.0,2,1,19,0.0,37.5,5,0,0,1
300.0,1,50.0,8,4,13,0.0,25.0,6,5,3,1
997.0,1,40.0,5,3,24,0.0,50.0,19,2,1,1
505.0,1,62.5,8,2,28,0.0,60.0,11,8,4,1
667.0,1,100.0,3,1,25,0.0,33.33333333333333,11,3,1,0
839.0,1,14.285714285714285,7,2,26,0.0,33.33333333333333,10,0,0,1
221.0,1,87.5,8,1,10,0.0,60.0,6,13,3,1
957.0,1,66.66666666666666,6,2,9,0.0,33.33333333333333,17,6,4,1
406.0,1,33.33333333333333,3,4,23,0.0,57.14285714285714,16,1,3,1
977.0,1,50.0,2,2,23,0.0,57.14285714285714,16,1,1,1
237.0,1,50.0,8,4,33,0.0,50.0,14,5,2,1
240.0,1,75.0,8,1,31,0.0,12.5,15,10,5,1
650.0,0,42.857142857142854,7,3,18,0.0,50.0,2,3,1,0
977.0,1,100.0,2,1,19,0.0,37.5,5,1,0,0
959.0,0,14.285714285714285,7,2,20,0.0,50.0,3,0,2,0
300.0,1,50.0,8,4,13,0.0,25.0,6,6,3,1
997.0,1,60.0,5,3,24,1.0,50.0,19,3,1,1
505.0,1,75.0,8,2,28,1.0,60.0,11,9,4,1
839.0,1,28.57142857142857,7,2,26,1.0,33.33333333333333,10,1,0,1
221.0,1,100.0,8,1,10,1.0,60.0,6,14,3,0
615.0,1,50.0,2,3,11,1.0,16.666666666666664,8,0,1,1
957.0,1,66.66666666666666,6,2,9,1.0,33.33333333333333,17,7,4,1
406.0,1,33.33333333333333,3,4,23,1.0,57.14285714285714,16,2,3,1
977.0,1,100.0,2,2,23,1.0,57.14285714285714,16,2,1,0
958.0,1,12.5,8,2,24,1.0,57.14285714285714,16,0,5,1
237.0,1,62.5,8,4,33,1.0,50.0,14,6,2,1
240.0,1,87.5,8,1,31,1.0,12.5,15,11,5,1
650.0,0,57.14285714285714,7,3,18,1.0,50.0,2,4,1,0
959.0,0,28.57142857142857,7,2,20,1.0,50.0,3,1,2,0
300.0,1,62.5,8,4,13,1.0,25.0,6,7,3,1
997.0,1,60.0,5,3,24,1.0,50.0,19,4,1,1
505.0,1,75.0,8,2,28,1.0,60.0,11,10,4,1
839.0,1,28.57142857142857,7,2,26,1.0,33.33333333333333,10,2,0,1
615.0,1,50.0,2,3,11,1.0,16.666666666666664,8,1,1,1
957.0,1,66.66666666666666,6,2,9,1.0,33.33333333333333,17,8,4,1
406.0,1,66.66666666666666,3,4,23,1.0,57.14285714285714,16,3,3,1
958.0,1,12.5,8,2,24,1.0,57.14285714285714,16,1,5,1
237.0,1,75.0,8,4,33,1.0,50.0,14,7,2,1
240.0,1,100.0,8,1,31,1.0,12.5,15,12,5,0
833.0,1,33.33333333333333,3,4,32,1.0,50.0,19,0,0,1
650.0,1,71.42857142857143,7,3,18,1.0,50.0,2,5,1,1
959.0,0,42.857142857142854,7,2,20,1.0,50.0,3,2,2,0
300.0,1,75.0,8,4,13,1.0,25.0,6,8,3,1
997.0,1,60.0,5,3,24,0.0,50.0,19,5,1,1
505.0,1,75.0,8,2,28,0.0,60.0,11,11,4,1
839.0,1,28.57142857142857,7,2,26,0.0,33.33333333333333,10,3,0,1
615.0,1,50.0,2,3,11,0.0,16.666666666666664,8,2,1,1
957.0,1,66.66666666666666,6,2,9,0.0,33.33333333333333,17,9,4,1
406.0,1,66.66666666666666,3,4,23,0.0,57.14285714285714,16,4,3,1
958.0,1,12.5,8,2,24,0.0,57.14285714285714,16,2,5,1
237.0,1,87.5,8,4,33,0.0,50.0,14,8,2,1
833.0,1,66.66666666666666,3,4,32,0.0,50.0,19,1,0,1
650.0,1,85.71428571428571,7,3,18,0.0,50.0,2,6,1,1
959.0,0,57.14285714285714,7,2,20,0.0,50.0,3,3,2,0
300.0,1,87.5,8,4,13,0.0,25.0,6,9,3,1
997.0,1,80.0,5,3,24,1.0,50.0,19,6,1,1
505.0,1,87.5,8,2,28,1.0,60.0,11,12,4,1
839.0,1,42.857142857142854,7,2,26,1.0,33.33333333333333,10,4,0,1
615.0,1,50.0,2,3,11,1.0,16.666666666666664,8,3,1,1
957.0,1,83.33333333333334,6,2,9,1.0,33.33333333333333,17,10,4,1
406.0,1,100.0,3,4,23,1.0,57.14285714285714,16,5,3,0
683.0,1,14.285714285714285,7,2,24,1.0,57.14285714285714,19,0,4,1
958.0,1,25.0,8,2,24,1.0,57.14285714285714,16,3,5,1
237.0,1,100.0,8,4,33,1.0,50.0,14,9,2,0
413.0,1,12.5,8,1,34,1.0,37.5,14,0,1,1
833.0,1,100.0,3,4,32,1.0,50.0,19,2,0,0
427.0,1,12.5,8,2,33,1.0,37.5,18,0,3,1
650.0,1,100.0,7,3,18,1.0,50.0,2,7,1,0
363.0,1,50.0,2,2,19,1.0,75.0,3,0,0,1
959.0,1,57.14285714285714,7,2,20,1.0,50.0,3,4,2,1
300.0,1,100.0,8,4,13,1.0,25.0,6,10,3,0
510.0,0,12.5,8,3,14,1.0,50.0,7,0,3,0
997.0,1,100.0,5,3,24,1.0,50.0,19,7,1,0
257.0,1,0.0,5,2,25,1.0,33.33333333333333,19,0,1,1
505.0,1,100.0,8,2,28,1.0,60.0,11,13,4,0
387.0,1,0.0,6,3,29,1.0,16.666666666666664,13,0,1,1
839.0,1,57.14285714285714,7,2,26,1.0,33.33333333333333,10,5,0,1
615.0,1,100.0,2,3,11,1.0,16.666666666666664,8,4,1,0
668.0,1,0.0,5,1,12,1.0,40.0,10,0,3,1
957.0,1,100.0,6,2,9,1.0,33.33333333333333,17,11,4,0
309.0,1,14.285714285714285,7,3,10,1.0,50.0,20,0,1,1
683.0,1,14.285714285714285,7,2,24,1.0,57.14285714285714,19,1,4,1
958.0,1,37.5,8,2,24,1.0,57.14285714285714,16,4,5,1
413.0,1,25.0,8,1,34,1.0,37.5,14,1,1,1
427.0,1,25.0,8,2,33,1.0,37.5,18,1,3,1
363.0,1,100.0,2,2,19,1.0,75.0,3,1,0,0
434.0,0,0.0,8,1,20,1.0,75.0,3,0,5,0
959.0,1,71.42857142857143,7,2,20,1.0,50.0,3,5,2,1
510.0,1,12.5,8,3,14,1.0,50.0,7,1,3,1
257.0,1,20.0,5,2,25,1.0,33.33333333333333,19,1,1,1
387.0,1,16.666666666666664,6,3,29,1.0,16.666666666666664,13,1,1,1
839.0,1,71.42857142857143,7,2,26,1.0,33.33333333333333,10,6,0,1
668.0,1,0.0,5,1,12,1.0,40.0,10,1,3,1
