ID,Name,StartDate,EndDate,ParentTaskID,Cost,Priority,Progress,ProjectID,ActualStartDate,ActualEndDate,Status,Duration,AssigneeID,Trade,CreateDate
650,cause,2020-08-10,2020-08-25,,2397.0,Critical,0,7,,,Not Started,16,1,7,2024-05-12
651,successful,2020-08-26,2020-08-28,650.0,458.0,Normal,0,7,,,Not Started,3,1,4,2024-05-12
652,it,2020-08-28,2020-08-30,651.0,640.0,Normal,0,7,,,Not Started,3,1,3,2024-05-12
653,step,2020-09-01,2020-09-04,652.0,962.0,Normal,0,7,,,Not Started,4,1,2,2024-05-12
654,find,2020-09-06,2020-09-13,653.0,535.0,Normal,0,7,,,Not Started,8,1,2,2024-05-12
655,hot,2020-09-14,2020-09-16,654.0,382.0,Normal,0,7,,,Not Started,3,1,1,2024-05-12
656,foot,2020-09-16,2020-09-22,655.0,843.0,Normal,0,7,,,Not Started,7,1,1,2024-05-12
657,important,2020-09-24,2020-09-30,656.0,717.0,Normal,0,7,,,Not Started,7,1,2,2024-05-12
658,sea,2020-09-30,2020-10-06,657.0,206.0,Normal,0,7,,,Not Started,7,1,2,2024-05-12
659,front,2020-10-07,2020-10-12,658.0,833.0,Normal,0,7,,,Not Started,6,1,4,2024-05-12
660,stuff,2020-10-13,2020-10-19,659.0,598.0,Normal,0,7,,,Not Started,7,1,2,2024-05-12
661,before,2020-10-21,2020-10-27,660.0,669.0,Normal,0,7,,,Not Started,7,1,2,2024-05-12
662,friend,2020-10-27,2020-11-02,661.0,822.0,Normal,0,7,,,Not Started,7,1,3,2024-05-12
663,specific,2020-11-02,2020-11-09,662.0,664.0,Normal,0,7,,,Not Started,8,1,1,2024-05-12
664,actually,2020-11-09,2020-11-13,663.0,316.0,Normal,0,7,,,Not Started,5,1,4,2024-05-12
665,a,2020-11-14,2020-11-16,664.0,392.0,Normal,0,7,,,Not Started,3,1,3,2024-05-12
666,group,2020-11-17,2020-11-21,665.0,389.0,Normal,0,7,,,Not Started,5,1,4,2024-05-12
667,type,2020-11-22,2020-11-28,666.0,458.0,Normal,0,7,,,Not Started,7,1,4,2024-05-12
668,another,2020-11-30,2020-12-07,667.0,913.0,Normal,0,7,,,Not Started,8,1,1,2024-05-12
669,me,2020-12-08,2020-12-15,668.0,201.0,Normal,0,7,,,Not Started,8,1,2,2024-05-12
670,writer,2020-12-17,2020-12-19,669.0,279.0,Normal,0,7,,,Not Started,3,1,4,2024-05-12
671,point,2020-12-21,2020-12-26,670.0,301.0,Normal,0,7,,,Not Started,6,1,1,2024-05-12
672,president,2020-12-27,2021-01-03,671.0,451.0,Normal,0,7,,,Not Started,8,1,3,2024-05-12
673,budget,2021-01-05,2021-01-09,672.0,268.0,Normal,0,7,,,Not Started,5,1,2,2024-05-12
674,that,2021-01-11,2021-01-15,673.0,260.0,Normal,0,7,,,Not Started,5,1,1,2024-05-12
675,speech,2021-01-16,2021-01-21,674.0,607.0,Normal,0,7,,,Not Started,6,1,1,2024-05-12
676,travel,2021-01-21,2021-01-25,675.0,529.0,Normal,0,7,,,Not Started,5,1,2,2024-05-12
677,challenge,2021-01-27,2021-01-28,676.0,627.0,Normal,0,7,,,Not Started,2,1,1,2024-05-12
678,after,2021-01-29,2021-01-31,677.0,547.0,Normal,0,7,,,Not Started,3,1,3,2024-05-12
679,catch,2021-01-31,2021-02-07,678.0,617.0,Normal,0,7,,,Not Started,8,1,4,2024-05-12
680,according,2021-02-07,2021-02-10,679.0,908.0,Normal,0,7,,,Not Started,4,1,2,2024-05-12
681,soldier,2021-02-11,2021-02-12,680.0,439.0,Normal,0,7,,,Not Started,2,1,1,2024-05-12
682,bar,2021-02-13,2021-02-18,681.0,601.0,Normal,0,7,,,Not Started,6,1,3,2024-05-12
683,old,2021-02-19,2021-02-26,682.0,753.0,Normal,0,7,,,Not Started,8,1,4,2024-05-12
684,concern,2021-02-26,2021-03-03,683.0,275.0,Normal,0,7,,,Not Started,6,1,1,2024-05-12
685,sing,2021-03-04,2021-03-07,684.0,850.0,Normal,0,7,,,Not Started,4,1,4,2024-05-12
686,only,2021-03-08,2021-03-09,685.0,246.0,Normal,0,7,,,Not Started,2,1,3,2024-05-12
687,may,2021-03-11,2021-03-13,686.0,872.0,Normal,0,7,,,Not Started,3,1,2,2024-05-12
688,between,2021-03-13,2021-03-15,687.0,275.0,Normal,0,7,,,Not Started,3,1,3,2024-05-12
689,perform,2021-03-16,2021-03-19,688.0,913.0,Normal,0,7,,,Not Started,4,1,3,2024-05-12
690,put,2021-03-21,2021-03-25,689.0,473.0,Normal,0,7,,,Not Started,5,1,1,2024-05-12
691,available,2021-03-27,2021-03-30,690.0,386.0,Normal,0,7,,,Not Started,4,1,1,2024-05-12
692,land,2021-03-30,2021-04-02,691.0,481.0,Normal,0,7,,,Not Started,4,1,4,2024-05-12
693,local,2021-04-04,2021-04-10,692.0,236.0,Normal,0,7,,,Not Started,7,1,1,2024-05-12
694,character,2021-04-11,2021-04-15,693.0,872.0,Normal,0,7,,,Not Started,5,1,2,2024-05-12
695,who,2021-04-17,2021-04-20,694.0,884.0,Normal,0,7,,,Not Started,4,1,2,2024-05-12
696,house,2021-04-22,2021-04-24,695.0,628.0,Normal,0,7,,,Not Started,3,1,3,2024-05-12
697,enjoy,2021-04-26,2021-05-01,696.0,741.0,Normal,0,7,,,Not Started,6,1,3,2024-05-12
698,system,2021-05-03,2021-05-06,697.0,534.0,Normal,0,7,,,Not Started,4,1,2,2024-05-12
699,visit,2021-05-07,2021-05-14,698.0,850.0,Normal,0,7,,,Not Started,8,1,3,2024-05-12
700,Democrat,2021-05-14,2021-05-15,699.0,884.0,Normal,0,7,,,Not Started,2,1,4,2024-05-12
701,quality,2021-05-15,2021-05-18,700.0,769.0,Normal,0,7,,,Not Started,4,1,3,2024-05-12
702,speech,2021-05-19,2021-05-21,701.0,571.0,Normal,0,7,,,Not Started,3,1,3,2024-05-12
703,grow,2021-05-22,2021-05-27,702.0,351.0,Normal,0,7,,,Not Started,6,1,4,2024-05-12
704,indeed,2021-05-28,2021-05-31,703.0,430.0,Normal,0,7,,,Not Started,4,1,3,2024-05-12
705,shake,2020-08-11,2020-08-29,,1317.0,Critical,0,7,,,Not Started,19,1,7,2024-05-12
706,under,2020-08-29,2020-09-05,705.0,884.0,Normal,0,7,,,Not Started,8,1,1,2024-05-12
707,bad,2020-09-06,2020-09-12,706.0,737.0,Normal,0,7,,,Not Started,7,1,3,2024-05-12
708,country,2020-09-14,2020-09-19,707.0,241.0,Normal,0,7,,,Not Started,6,1,1,2024-05-12
709,traditional,2020-09-20,2020-09-26,708.0,994.0,Normal,0,7,,,Not Started,7,1,1,2024-05-12
710,week,2020-09-27,2020-10-03,709.0,667.0,Normal,0,7,,,Not Started,7,1,4,2024-05-12
711,into,2020-10-03,2020-10-07,710.0,412.0,Normal,0,7,,,Not Started,5,1,2,2024-05-12
712,build,2020-10-08,2020-10-10,711.0,334.0,Normal,0,7,,,Not Started,3,1,2,2024-05-12
713,box,2020-10-12,2020-10-18,712.0,348.0,Normal,0,7,,,Not Started,7,1,4,2024-05-12
714,listen,2020-10-19,2020-10-21,713.0,756.0,Normal,0,7,,,Not Started,3,1,1,2024-05-12
715,rock,2020-10-22,2020-10-26,714.0,275.0,Normal,0,7,,,Not Started,5,1,4,2024-05-12
716,toward,2020-10-28,2020-10-30,715.0,668.0,Normal,0,7,,,Not Started,3,1,2,2024-05-12
717,start,2020-10-31,2020-11-01,716.0,890.0,Normal,0,7,,,Not Started,2,1,2,2024-05-12
718,else,2020-11-01,2020-11-08,717.0,827.0,Normal,0,7,,,Not Started,8,1,4,2024-05-12
719,play,2020-11-08,2020-11-14,718.0,234.0,Normal,0,7,,,Not Started,7,1,2,2024-05-12
720,let,2020-11-15,2020-11-16,719.0,374.0,Normal,0,7,,,Not Started,2,1,4,2024-05-12
721,man,2020-11-16,2020-11-23,720.0,252.0,Normal,0,7,,,Not Started,8,1,2,2024-05-12
722,skill,2020-11-23,2020-11-24,721.0,987.0,Normal,0,7,,,Not Started,2,1,4,2024-05-12
723,quality,2020-11-25,2020-12-02,722.0,992.0,Normal,0,7,,,Not Started,8,1,2,2024-05-12
724,image,2020-12-04,2020-12-08,723.0,767.0,Normal,0,7,,,Not Started,5,1,2,2024-05-12
725,policy,2020-12-09,2020-12-14,724.0,644.0,Normal,0,7,,,Not Started,6,1,1,2024-05-12
726,scene,2020-12-14,2020-12-15,725.0,801.0,Normal,0,7,,,Not Started,2,1,1,2024-05-12
727,personal,2020-12-17,2020-12-21,726.0,626.0,Normal,0,7,,,Not Started,5,1,4,2024-05-12
728,price,2020-12-23,2020-12-24,727.0,412.0,Normal,0,7,,,Not Started,2,1,3,2024-05-12
729,pull,2020-12-24,2020-12-27,728.0,988.0,Normal,0,7,,,Not Started,4,1,1,2024-05-12
730,decision,2020-12-29,2021-01-02,729.0,494.0,Normal,0,7,,,Not Started,5,1,2,2024-05-12
731,start,2021-01-03,2021-01-08,730.0,706.0,Normal,0,7,,,Not Started,6,1,4,2024-05-12
732,research,2021-01-08,2021-01-11,731.0,998.0,Normal,0,7,,,Not Started,4,1,1,2024-05-12
733,about,2021-01-13,2021-01-19,732.0,544.0,Normal,0,7,,,Not Started,7,1,4,2024-05-12
734,large,2021-01-21,2021-01-28,733.0,430.0,Normal,0,7,,,Not Started,8,1,3,2024-05-12
735,necessary,2021-01-28,2021-02-01,734.0,463.0,Normal,0,7,,,Not Started,5,1,1,2024-05-12
736,not,2021-02-03,2021-02-10,735.0,533.0,Normal,0,7,,,Not Started,8,1,1,2024-05-12
737,buy,2021-02-12,2021-02-17,736.0,981.0,Normal,0,7,,,Not Started,6,1,1,2024-05-12
738,although,2021-02-18,2021-02-24,737.0,844.0,Normal,0,7,,,Not Started,7,1,3,2024-05-12
739,will,2021-02-26,2021-02-28,738.0,606.0,Normal,0,7,,,Not Started,3,1,3,2024-05-12
740,tend,2021-03-01,2021-03-05,739.0,323.0,Normal,0,7,,,Not Started,5,1,3,2024-05-12
741,under,2021-03-05,2021-03-06,740.0,794.0,Normal,0,7,,,Not Started,2,1,4,2024-05-12
742,project,2021-03-07,2021-03-11,741.0,212.0,Normal,0,7,,,Not Started,5,1,4,2024-05-12
743,even,2021-03-12,2021-03-17,742.0,837.0,Normal,0,7,,,Not Started,6,1,4,2024-05-12
744,investment,2021-03-19,2021-03-22,743.0,406.0,Normal,0,7,,,Not Started,4,1,3,2024-05-12
745,inside,2021-03-24,2021-03-28,744.0,842.0,Normal,0,7,,,Not Started,5,1,2,2024-05-12
746,during,2021-03-30,2021-04-04,745.0,772.0,Normal,0,7,,,Not Started,6,1,4,2024-05-12
747,benefit,2021-04-04,2021-04-08,746.0,361.0,Normal,0,7,,,Not Started,5,1,2,2024-05-12
748,that,2021-04-10,2021-04-13,747.0,465.0,Normal,0,7,,,Not Started,4,1,3,2024-05-12
749,treat,2021-04-14,2021-04-21,748.0,555.0,Normal,0,7,,,Not Started,8,1,4,2024-05-12
750,data,2021-04-23,2021-04-30,749.0,654.0,Normal,0,7,,,Not Started,8,1,1,2024-05-12
751,political,2021-05-01,2021-05-06,750.0,568.0,Normal,0,7,,,Not Started,6,1,4,2024-05-12
752,worker,2021-05-06,2021-05-07,751.0,950.0,Normal,0,7,,,Not Started,2,1,4,2024-05-12
753,civil,2021-05-08,2021-05-14,752.0,592.0,Normal,0,7,,,Not Started,7,1,2,2024-05-12
754,trial,2021-05-16,2021-05-19,753.0,294.0,Normal,0,7,,,Not Started,4,1,3,2024-05-12
755,line,2018-12-31,2019-01-08,,1268.0,Critical,0,8,,,Not Started,8,1,7,2024-05-12
756,able,2019-01-10,2019-01-12,755.0,615.0,Normal,0,8,,,Not Started,3,1,1,2024-05-12
757,member,2019-01-14,2019-01-19,756.0,905.0,Normal,0,8,,,Not Started,6,1,4,2024-05-12
758,hear,2019-01-21,2019-01-29,757.0,787.0,Normal,0,8,,,Not Started,8,1,3,2024-05-12
759,send,2019-01-30,2019-02-02,758.0,804.0,Normal,0,8,,,Not Started,4,1,3,2024-05-12
760,mission,2019-02-02,2019-02-08,759.0,552.0,Normal,0,8,,,Not Started,6,1,3,2024-05-12
761,law,2019-02-10,2019-02-11,760.0,237.0,Normal,0,8,,,Not Started,2,1,3,2024-05-12
762,sea,2019-02-13,2019-02-15,761.0,376.0,Normal,0,8,,,Not Started,3,1,1,2024-05-12
763,push,2019-02-15,2019-02-16,762.0,811.0,Normal,0,8,,,Not Started,2,1,1,2024-05-12
764,daughter,2019-02-18,2019-02-21,763.0,395.0,Normal,0,8,,,Not Started,4,1,4,2024-05-12
765,however,2019-02-21,2019-02-28,764.0,892.0,Normal,0,8,,,Not Started,7,1,2,2024-05-12
766,fact,2019-03-02,2019-03-07,765.0,623.0,Normal,0,8,,,Not Started,5,1,3,2024-05-12
767,consumer,2019-03-08,2019-03-13,766.0,982.0,Normal,0,8,,,Not Started,5,1,1,2024-05-12
768,include,2019-03-15,2019-03-21,767.0,422.0,Normal,0,8,,,Not Started,6,1,1,2024-05-12
769,world,2019-03-23,2019-03-28,768.0,328.0,Normal,0,8,,,Not Started,5,1,3,2024-05-12
770,feel,2019-03-29,2019-04-06,769.0,555.0,Normal,0,8,,,Not Started,8,1,1,2024-05-12
771,camera,2019-04-06,2019-04-09,770.0,817.0,Normal,0,8,,,Not Started,3,1,4,2024-05-12
772,show,2019-04-09,2019-04-17,771.0,520.0,Normal,0,8,,,Not Started,8,1,4,2024-05-12
773,speech,2019-04-18,2019-04-23,772.0,363.0,Normal,0,8,,,Not Started,5,1,2,2024-05-12
774,better,2019-04-25,2019-04-26,773.0,695.0,Normal,0,8,,,Not Started,2,1,1,2024-05-12
775,station,2019-04-28,2019-05-03,774.0,360.0,Normal,0,8,,,Not Started,6,1,4,2024-05-12
776,local,2019-05-05,2019-05-13,775.0,378.0,Normal,0,8,,,Not Started,8,1,1,2024-05-12
777,yard,2019-05-15,2019-05-22,776.0,660.0,Normal,0,8,,,Not Started,7,1,4,2024-05-12
778,daughter,2019-05-22,2019-05-27,777.0,571.0,Normal,0,8,,,Not Started,5,1,4,2024-05-12
779,large,2019-05-28,2019-05-29,778.0,937.0,Normal,0,8,,,Not Started,2,1,3,2024-05-12
780,week,2019-05-31,2019-06-03,779.0,829.0,Normal,0,8,,,Not Started,3,1,1,2024-05-12
781,weight,2019-06-05,2019-06-06,780.0,804.0,Normal,0,8,,,Not Started,2,1,2,2024-05-12
782,decision,2019-06-07,2019-06-14,781.0,217.0,Normal,0,8,,,Not Started,7,1,2,2024-05-12
783,ground,2019-06-14,2019-06-17,782.0,398.0,Normal,0,8,,,Not Started,3,1,1,2024-05-12
784,town,2019-06-19,2019-06-27,783.0,414.0,Normal,0,8,,,Not Started,8,1,4,2024-05-12
785,war,2019-06-28,2019-07-06,784.0,288.0,Normal,0,8,,,Not Started,8,1,3,2024-05-12
786,source,2019-07-07,2019-07-15,785.0,931.0,Normal,0,8,,,Not Started,8,1,1,2024-05-12
787,our,2019-07-16,2019-07-18,786.0,670.0,Normal,0,8,,,Not Started,3,1,1,2024-05-12
788,church,2019-07-18,2019-07-19,787.0,354.0,Normal,0,8,,,Not Started,2,1,2,2024-05-12
789,suggest,2019-07-19,2019-07-23,788.0,687.0,Normal,0,8,,,Not Started,4,1,4,2024-05-12
790,move,2019-07-25,2019-07-30,789.0,685.0,Normal,0,8,,,Not Started,5,1,3,2024-05-12
791,attention,2019-07-30,2019-07-31,790.0,699.0,Normal,0,8,,,Not Started,2,1,4,2024-05-12
792,keep,2019-07-31,2019-08-01,791.0,674.0,Normal,0,8,,,Not Started,2,1,1,2024-05-12
793,serious,2019-08-01,2019-08-03,792.0,458.0,Normal,0,8,,,Not Started,3,1,1,2024-05-12
794,body,2019-08-04,2019-08-07,793.0,535.0,Normal,0,8,,,Not Started,4,1,2,2024-05-12
795,herself,2019-08-07,2019-08-12,794.0,455.0,Normal,0,8,,,Not Started,5,1,4,2024-05-12
796,analysis,2019-08-13,2019-08-15,795.0,955.0,Normal,0,8,,,Not Started,3,1,2,2024-05-12
797,discover,2019-08-15,2019-08-17,796.0,677.0,Normal,0,8,,,Not Started,3,1,4,2024-05-12
798,player,2019-08-18,2019-08-21,797.0,298.0,Normal,0,8,,,Not Started,4,1,3,2024-05-12
799,every,2019-08-22,2019-08-24,798.0,676.0,Normal,0,8,,,Not Started,3,1,3,2024-05-12
800,debate,2019-08-25,2019-08-31,799.0,962.0,Normal,0,8,,,Not Started,7,1,1,2024-05-12
801,either,2019-09-01,2019-09-09,800.0,726.0,Normal,0,8,,,Not Started,8,1,1,2024-05-12
802,worker,2019-09-10,2019-09-13,801.0,737.0,Normal,0,8,,,Not Started,4,1,3,2024-05-12
803,your,2019-09-13,2019-09-16,802.0,967.0,Normal,0,8,,,Not Started,3,1,2,2024-05-12
804,instead,2019-09-18,2019-09-30,,1320.0,Critical,0,8,,,Not Started,11,1,5,2024-05-12
805,hair,2019-10-01,2019-10-02,804.0,848.0,Normal,0,8,,,Not Started,2,1,4,2024-05-12
806,executive,2019-10-02,2019-10-09,805.0,311.0,Normal,0,8,,,Not Started,7,1,2,2024-05-12
807,become,2019-10-11,2019-10-18,806.0,982.0,Normal,0,8,,,Not Started,7,1,3,2024-05-12
808,I,2019-10-19,2019-10-23,807.0,348.0,Normal,0,8,,,Not Started,4,1,2,2024-05-12
809,rich,2019-10-25,2019-10-31,808.0,621.0,Normal,0,8,,,Not Started,6,1,4,2024-05-12
810,indeed,2019-11-01,2019-11-02,809.0,717.0,Normal,0,8,,,Not Started,2,1,3,2024-05-12
811,care,2019-11-03,2019-11-08,810.0,890.0,Normal,0,8,,,Not Started,6,1,1,2024-05-12
812,together,2019-11-10,2019-11-11,811.0,441.0,Normal,0,8,,,Not Started,2,1,1,2024-05-12
813,strategy,2019-11-11,2019-11-16,812.0,603.0,Normal,0,8,,,Not Started,6,1,2,2024-05-12
814,safe,2019-11-17,2019-11-21,813.0,703.0,Normal,0,8,,,Not Started,5,1,1,2024-05-12
815,later,2019-11-23,2019-11-26,814.0,801.0,Normal,0,8,,,Not Started,3,1,2,2024-05-12
816,born,2019-11-26,2019-12-02,815.0,243.0,Normal,0,8,,,Not Started,6,1,2,2024-05-12
817,make,2019-12-04,2019-12-09,816.0,473.0,Normal,0,8,,,Not Started,5,1,4,2024-05-12
818,smile,2019-12-10,2019-12-17,817.0,828.0,Normal,0,8,,,Not Started,7,1,1,2024-05-12
819,voice,2019-12-18,2019-12-26,818.0,381.0,Normal,0,8,,,Not Started,8,1,3,2024-05-12
820,change,2019-12-28,2020-01-06,819.0,955.0,Normal,0,8,,,Not Started,8,1,2,2024-05-12
821,process,2020-01-08,2020-01-09,820.0,927.0,Normal,0,8,,,Not Started,2,1,1,2024-05-12
822,open,2020-01-10,2020-01-11,821.0,840.0,Normal,0,8,,,Not Started,2,1,3,2024-05-12
823,Mr,2020-01-12,2020-01-17,822.0,551.0,Normal,0,8,,,Not Started,6,1,2,2024-05-12
824,fish,2020-01-19,2020-01-21,823.0,824.0,Normal,0,8,,,Not Started,3,1,2,2024-05-12
825,coach,2020-01-23,2020-01-31,824.0,853.0,Normal,0,8,,,Not Started,8,1,1,2024-05-12
826,say,2020-02-02,2020-02-10,825.0,503.0,Normal,0,8,,,Not Started,8,1,4,2024-05-12
827,practice,2020-02-12,2020-02-13,826.0,415.0,Normal,0,8,,,Not Started,2,1,3,2024-05-12
828,build,2020-02-14,2020-02-20,827.0,451.0,Normal,0,8,,,Not Started,6,1,4,2024-05-12
829,within,2020-02-21,2020-02-28,828.0,668.0,Normal,0,8,,,Not Started,7,1,1,2024-05-12
830,himself,2020-02-28,2020-03-04,829.0,512.0,Normal,0,8,,,Not Started,5,1,1,2024-05-12
831,feeling,2020-03-04,2020-03-12,830.0,335.0,Normal,0,8,,,Not Started,8,1,1,2024-05-12
832,trouble,2020-03-14,2020-03-18,831.0,657.0,Normal,0,8,,,Not Started,4,1,1,2024-05-12
833,couple,2020-03-19,2020-03-24,832.0,626.0,Normal,0,8,,,Not Started,5,1,1,2024-05-12
834,week,2020-03-24,2020-03-31,833.0,309.0,Normal,0,8,,,Not Started,7,1,4,2024-05-12
835,spend,2020-04-01,2020-04-08,834.0,672.0,Normal,0,8,,,Not Started,7,1,4,2024-05-12
836,kitchen,2020-04-08,2020-04-13,835.0,925.0,Normal,0,8,,,Not Started,5,1,4,2024-05-12
837,game,2020-04-14,2020-04-18,836.0,939.0,Normal,0,8,,,Not Started,5,1,3,2024-05-12
838,realize,2020-04-20,2020-04-22,837.0,372.0,Normal,0,8,,,Not Started,3,1,1,2024-05-12
839,benefit,2020-04-24,2020-05-02,838.0,710.0,Normal,0,8,,,Not Started,8,1,1,2024-05-12
840,even,2020-05-04,2020-05-08,839.0,225.0,Normal,0,8,,,Not Started,5,1,1,2024-05-12
841,cause,2020-05-08,2020-05-12,840.0,475.0,Normal,0,8,,,Not Started,4,1,3,2024-05-12
842,attack,2020-05-14,2020-05-15,841.0,323.0,Normal,0,8,,,Not Started,2,1,2,2024-05-12
843,assume,2020-05-16,2020-05-23,842.0,762.0,Normal,0,8,,,Not Started,7,1,3,2024-05-12
844,read,2020-05-24,2020-06-01,843.0,451.0,Normal,0,8,,,Not Started,8,1,1,2024-05-12
845,goal,2020-06-02,2020-06-04,844.0,793.0,Normal,0,8,,,Not Started,3,1,3,2024-05-12
846,remain,2020-06-06,2020-06-09,845.0,640.0,Normal,0,8,,,Not Started,3,1,4,2024-05-12
847,loss,2020-06-09,2020-06-13,846.0,426.0,Normal,0,8,,,Not Started,5,1,1,2024-05-12
848,thousand,2020-06-15,2020-06-23,847.0,749.0,Normal,0,8,,,Not Started,8,1,3,2024-05-12
849,actually,2020-06-24,2020-07-01,848.0,249.0,Normal,0,8,,,Not Started,7,1,3,2024-05-12
850,for,2020-07-01,2020-07-06,849.0,364.0,Normal,0,8,,,Not Started,5,1,3,2024-05-12
851,number,2020-07-06,2020-07-11,850.0,468.0,Normal,0,8,,,Not Started,6,1,2,2024-05-12
852,forget,2020-07-11,2020-07-16,851.0,992.0,Normal,0,8,,,Not Started,5,1,3,2024-05-12
853,point,2020-02-24,2020-03-12,,2294.0,Critical,0,9,,,Not Started,14,1,6,2024-05-12
854,remember,2020-03-12,2020-03-18,853.0,439.0,Normal,0,9,,,Not Started,5,1,1,2024-05-12
855,so,2020-03-18,2020-03-24,854.0,538.0,Normal,0,9,,,Not Started,5,1,4,2024-05-12
856,probably,2020-03-26,2020-03-27,855.0,932.0,Normal,0,9,,,Not Started,2,1,3,2024-05-12
857,relate,2020-03-29,2020-04-03,856.0,485.0,Normal,0,9,,,Not Started,6,1,4,2024-05-12
858,skill,2020-04-04,2020-04-08,857.0,566.0,Normal,0,9,,,Not Started,4,1,2,2024-05-12
859,development,2020-04-10,2020-04-14,858.0,830.0,Normal,0,9,,,Not Started,3,1,1,2024-05-12
860,reduce,2020-04-14,2020-04-16,859.0,202.0,Normal,0,9,,,Not Started,3,1,4,2024-05-12
861,process,2020-04-18,2020-04-23,860.0,293.0,Normal,0,9,,,Not Started,5,1,1,2024-05-12
862,worry,2020-04-24,2020-04-30,861.0,958.0,Normal,0,9,,,Not Started,5,1,3,2024-05-12
863,admit,2020-04-30,2020-05-04,862.0,997.0,Normal,0,9,,,Not Started,3,1,3,2024-05-12
864,bar,2020-05-05,2020-05-12,863.0,823.0,Normal,0,9,,,Not Started,6,1,1,2024-05-12
865,detail,2020-05-13,2020-05-14,864.0,419.0,Normal,0,9,,,Not Started,2,1,3,2024-05-12
866,of,2020-05-15,2020-05-26,865.0,286.0,Normal,0,9,,,Not Started,8,1,2,2024-05-12
867,hear,2020-05-27,2020-06-03,866.0,882.0,Normal,0,9,,,Not Started,6,1,2,2024-05-12
868,southern,2020-06-05,2020-06-10,867.0,388.0,Normal,0,9,,,Not Started,4,1,3,2024-05-12
869,personal,2020-06-12,2020-06-18,868.0,438.0,Normal,0,9,,,Not Started,5,1,2,2024-05-12
870,blue,2020-06-18,2020-06-24,869.0,593.0,Normal,0,9,,,Not Started,5,1,1,2024-05-12
871,music,2020-06-26,2020-07-06,870.0,609.0,Normal,0,9,,,Not Started,7,1,2,2024-05-12
872,environment,2020-07-08,2020-07-15,871.0,228.0,Normal,0,9,,,Not Started,6,1,4,2024-05-12
873,like,2020-07-17,2020-07-20,872.0,929.0,Normal,0,9,,,Not Started,2,1,2,2024-05-12
874,sea,2020-07-22,2020-07-24,873.0,976.0,Normal,0,9,,,Not Started,3,1,3,2024-05-12
875,boy,2020-07-24,2020-08-04,874.0,416.0,Normal,0,9,,,Not Started,8,1,4,2024-05-12
876,organization,2020-08-06,2020-08-12,875.0,221.0,Normal,0,9,,,Not Started,5,1,3,2024-05-12
877,heavy,2020-08-12,2020-08-20,876.0,820.0,Normal,0,9,,,Not Started,7,1,3,2024-05-12
878,color,2020-08-21,2020-08-25,877.0,776.0,Normal,0,9,,,Not Started,3,1,2,2024-05-12
879,main,2020-08-27,2020-09-03,878.0,551.0,Normal,0,9,,,Not Started,6,1,2,2024-05-12
880,kind,2020-09-03,2020-09-08,879.0,209.0,Normal,0,9,,,Not Started,4,1,2,2024-05-12
881,enough,2020-09-08,2020-09-09,880.0,774.0,Normal,0,9,,,Not Started,2,1,2,2024-05-12
882,certainly,2020-09-10,2020-09-17,881.0,951.0,Normal,0,9,,,Not Started,6,1,2,2024-05-12
883,sing,2020-09-17,2020-09-24,882.0,243.0,Normal,0,9,,,Not Started,6,1,2,2024-05-12
884,space,2020-09-26,2020-09-29,883.0,871.0,Normal,0,9,,,Not Started,3,1,2,2024-05-12
885,machine,2020-09-30,2020-10-02,884.0,509.0,Normal,0,9,,,Not Started,3,1,2,2024-05-12
886,face,2020-10-04,2020-10-09,885.0,218.0,Normal,0,9,,,Not Started,6,1,4,2024-05-12
887,effect,2020-10-11,2020-10-19,886.0,286.0,Normal,0,9,,,Not Started,7,1,2,2024-05-12
888,street,2020-10-21,2020-10-28,887.0,586.0,Normal,0,9,,,Not Started,6,1,3,2024-05-12
889,hand,2020-10-29,2020-10-30,888.0,423.0,Normal,0,9,,,Not Started,2,1,3,2024-05-12
890,window,2020-10-30,2020-11-06,889.0,254.0,Normal,0,9,,,Not Started,6,1,4,2024-05-12
891,option,2020-11-08,2020-11-16,890.0,855.0,Normal,0,9,,,Not Started,7,1,2,2024-05-12
892,by,2020-11-16,2020-11-20,891.0,234.0,Normal,0,9,,,Not Started,5,1,1,2024-05-12
893,indeed,2020-11-20,2020-11-24,892.0,832.0,Normal,0,9,,,Not Started,3,1,3,2024-05-12
894,ability,2020-11-25,2020-11-30,893.0,782.0,Normal,0,9,,,Not Started,4,1,2,2024-05-12
895,take,2020-11-30,2020-12-04,894.0,776.0,Normal,0,9,,,Not Started,5,1,3,2024-05-12
896,still,2020-12-04,2020-12-14,895.0,903.0,Normal,0,9,,,Not Started,7,1,2,2024-05-12
897,listen,2020-12-16,2020-12-21,896.0,936.0,Normal,0,9,,,Not Started,4,1,2,2024-05-12
898,senior,2020-12-23,2020-12-29,897.0,700.0,Normal,0,9,,,Not Started,5,1,1,2024-05-12
899,rate,2020-12-30,2021-01-01,898.0,954.0,Normal,0,9,,,Not Started,3,1,2,2024-05-12
900,offer,2021-01-03,2021-01-08,899.0,609.0,Normal,0,9,,,Not Started,6,1,1,2024-05-12
901,call,2021-01-08,2021-01-12,900.0,740.0,Normal,0,9,,,Not Started,3,1,3,2024-05-12
902,yet,2021-01-14,2021-01-15,901.0,360.0,Normal,0,9,,,Not Started,2,1,1,2024-05-12
903,these,2021-01-17,2021-01-21,902.0,305.0,Normal,0,9,,,Not Started,5,1,2,2024-05-12
