Date,ID,Name,StartDate,EndDate,Cost,Priority,Progress,ProjectID,Status,Duration,Trade,TaskLength,IsBadWeather,WeatherAssessment,WorkDay,ActualStartDate,ActualEndDate,Weekend,StartDelay,DayCount,TaskDelay,TaskToday
2019-03-07,36,time,2019-02-27,2019-03-06,724.0,Critical,75.0,1,Delayed,8,2,35,0.0,50.0,127,2019-02-28,2019-03-09,0,1,7,2,2
2019-03-07,84,play,2019-02-05,2019-02-10,633.0,Critical,50.0,1,Delayed,6,2,37,0.0,62.5,127,2019-03-04,2019-03-10,0,27,3,1,2
2019-03-07,502,never,2019-03-06,2019-03-07,473.0,Normal,50.0,5,On Progress,2,3,25,0.0,42.85714285714285,63,2019-03-06,2019-03-08,0,0,1,1,3
2019-03-07,543,bill,2019-02-20,2019-02-25,371.0,Critical,80.0,5,Delayed,5,1,20,0.0,14.285714285714285,63,2019-03-04,2019-03-08,0,12,3,0,3
2019-03-07,592,phone,2019-02-28,2019-03-02,288.0,Critical,66.66666666666666,5,Delayed,3,3,23,0.0,57.14285714285714,63,2019-03-06,2019-03-08,0,6,1,0,3
2019-03-07,601,list,2019-02-25,2019-03-05,941.0,Critical,62.5,6,Delayed,8,4,3,0.0,42.85714285714285,63,2019-02-28,2019-03-11,0,3,7,3,2
2019-03-07,661,community,2019-02-27,2019-03-05,612.0,Critical,66.66666666666666,6,Delayed,6,4,2,0.0,57.14285714285714,63,2019-03-02,2019-03-11,0,3,5,3,2
2019-03-07,1061,specific,2019-02-14,2019-02-21,294.0,Critical,83.33333333333334,10,Delayed,6,3,42,0.0,16.666666666666664,31,2019-02-28,2019-03-08,0,14,7,1,2
2019-03-07,1105,image,2019-02-25,2019-03-04,271.0,Critical,33.33333333333333,10,Delayed,6,1,8,0.0,50.0,31,2019-03-05,2019-03-14,0,8,2,2,2
2019-03-07,1997,want,2019-02-14,2019-02-22,820.0,Critical,71.42857142857143,18,Delayed,7,2,7,0.0,16.666666666666664,31,2019-02-28,2019-03-11,0,14,7,3,2
2019-03-07,2051,production,2019-03-06,2019-03-15,728.0,Normal,25.0,18,On Progress,8,3,5,0.0,33.33333333333333,31,2019-03-06,2019-03-19,0,0,1,4,2
2019-03-07,2485,save,2019-02-24,2019-02-26,471.0,Critical,100.0,22,Completed,3,4,21,0.0,25.0,127,2019-03-02,2019-03-07,0,6,5,3,3
2019-03-07,2486,stop,2019-02-27,2019-03-06,473.0,Critical,12.5,22,Delayed,8,3,22,0.0,50.0,127,2019-03-07,2019-03-15,0,8,0,1,3
2019-03-07,2583,some,2019-02-28,2019-03-05,384.0,Critical,33.33333333333333,22,Delayed,6,2,20,0.0,50.0,127,2019-03-02,2019-03-14,0,2,5,7,3
2019-03-08,36,time,2019-02-27,2019-03-06,724.0,Critical,87.5,1,Delayed,8,2,35,0.0,50.0,127,2019-02-28,2019-03-09,0,1,8,2,2
2019-03-08,84,play,2019-02-05,2019-02-10,633.0,Critical,66.66666666666666,1,Delayed,6,2,37,0.0,62.5,127,2019-03-04,2019-03-10,0,27,4,1,2
2019-03-08,502,never,2019-03-06,2019-03-07,473.0,Normal,100.0,5,Completed,2,3,25,0.0,42.85714285714285,63,2019-03-06,2019-03-08,0,0,2,1,5
2019-03-08,543,bill,2019-02-20,2019-02-25,371.0,Critical,100.0,5,Completed,5,1,20,0.0,14.285714285714285,63,2019-03-04,2019-03-08,0,12,4,0,5
2019-03-08,544,unit,2019-02-25,2019-02-28,435.0,Critical,25.0,5,Delayed,4,2,21,0.0,42.85714285714285,63,2019-03-08,2019-03-12,0,11,0,0,5
2019-03-08,592,phone,2019-02-28,2019-03-02,288.0,Critical,100.0,5,Completed,3,3,23,0.0,57.14285714285714,63,2019-03-06,2019-03-08,0,6,2,0,5
2019-03-08,593,eight,2019-03-02,2019-03-11,369.0,Normal,0.0,5,On Progress,8,3,24,0.0,57.14285714285714,63,2019-03-08,2019-03-19,0,6,0,3,5
2019-03-08,601,list,2019-02-25,2019-03-05,941.0,Critical,75.0,6,Delayed,8,4,3,0.0,42.85714285714285,63,2019-02-28,2019-03-11,0,3,8,3,2
2019-03-08,661,community,2019-02-27,2019-03-05,612.0,Critical,83.33333333333334,6,Delayed,6,4,2,0.0,57.14285714285714,63,2019-03-02,2019-03-11,0,3,6,3,2
2019-03-08,1061,specific,2019-02-14,2019-02-21,294.0,Critical,100.0,10,Completed,6,3,42,0.0,16.666666666666664,31,2019-02-28,2019-03-08,0,14,8,1,3
2019-03-08,1062,maybe,2019-02-23,2019-03-04,414.0,Critical,14.285714285714285,10,Delayed,7,2,43,0.0,40.0,31,2019-03-08,2019-03-19,0,13,0,1,3
2019-03-08,1105,image,2019-02-25,2019-03-04,271.0,Critical,50.0,10,Delayed,6,1,8,0.0,50.0,31,2019-03-05,2019-03-14,0,8,3,2,3
2019-03-08,1997,want,2019-02-14,2019-02-22,820.0,Critical,85.71428571428571,18,Delayed,7,2,7,0.0,16.666666666666664,31,2019-02-28,2019-03-11,0,14,8,3,2
2019-03-08,2051,production,2019-03-06,2019-03-15,728.0,Normal,37.5,18,On Progress,8,3,5,0.0,33.33333333333333,31,2019-03-06,2019-03-19,0,0,2,4,2
2019-03-08,2486,stop,2019-02-27,2019-03-06,473.0,Critical,25.0,22,Delayed,8,3,22,0.0,50.0,127,2019-03-07,2019-03-15,0,8,1,1,2
2019-03-08,2583,some,2019-02-28,2019-03-05,384.0,Critical,50.0,22,Delayed,6,2,20,0.0,50.0,127,2019-03-02,2019-03-14,0,2,6,7,2
2019-03-09,36,time,2019-02-27,2019-03-06,724.0,Critical,100.0,1,Completed,8,2,35,1.0,50.0,127,2019-02-28,2019-03-09,1,1,9,2,3
2019-03-09,37,late,2019-03-07,2019-03-10,713.0,Normal,25.0,1,On Progress,4,2,36,1.0,50.0,127,2019-03-09,2019-03-14,1,2,0,2,3
2019-03-09,84,play,2019-02-05,2019-02-10,633.0,Critical,83.33333333333334,1,Delayed,6,2,37,1.0,62.5,127,2019-03-04,2019-03-10,1,27,5,1,3
2019-03-09,503,design,2019-03-09,2019-03-11,721.0,Normal,50.0,5,On Progress,2,3,26,1.0,71.42857142857143,63,2019-03-09,2019-03-11,1,0,0,0,3
2019-03-09,544,unit,2019-02-25,2019-02-28,435.0,Critical,50.0,5,Delayed,4,2,21,1.0,42.85714285714285,63,2019-03-08,2019-03-12,1,11,1,0,3
2019-03-09,593,eight,2019-03-02,2019-03-11,369.0,Normal,0.0,5,On Progress,8,3,24,1.0,57.14285714285714,63,2019-03-08,2019-03-19,1,6,1,3,3
2019-03-09,601,list,2019-02-25,2019-03-05,941.0,Critical,87.5,6,Delayed,8,4,3,1.0,42.85714285714285,63,2019-02-28,2019-03-11,1,3,9,3,2
2019-03-09,661,community,2019-02-27,2019-03-05,612.0,Critical,83.33333333333334,6,Delayed,6,4,2,1.0,57.14285714285714,63,2019-03-02,2019-03-11,1,3,7,3,2
2019-03-09,1062,maybe,2019-02-23,2019-03-04,414.0,Critical,14.285714285714285,10,Delayed,7,2,43,1.0,40.0,31,2019-03-08,2019-03-19,1,13,1,1,2
2019-03-09,1105,image,2019-02-25,2019-03-04,271.0,Critical,50.0,10,Delayed,6,1,8,1.0,50.0,31,2019-03-05,2019-03-14,1,8,4,2,2
2019-03-09,1997,want,2019-02-14,2019-02-22,820.0,Critical,85.71428571428571,18,Delayed,7,2,7,1.0,16.666666666666664,31,2019-02-28,2019-03-11,1,14,9,3,2
2019-03-09,2051,production,2019-03-06,2019-03-15,728.0,Normal,37.5,18,On Progress,8,3,5,1.0,33.33333333333333,31,2019-03-06,2019-03-19,1,0,3,4,2
2019-03-09,2486,stop,2019-02-27,2019-03-06,473.0,Critical,37.5,22,Delayed,8,3,22,1.0,50.0,127,2019-03-07,2019-03-15,1,8,2,1,2
2019-03-09,2583,some,2019-02-28,2019-03-05,384.0,Critical,66.66666666666666,22,Delayed,6,2,20,1.0,50.0,127,2019-03-02,2019-03-14,1,2,7,7,2
2019-03-10,37,late,2019-03-07,2019-03-10,713.0,Normal,25.0,1,On Progress,4,2,36,1.0,50.0,127,2019-03-09,2019-03-14,1,2,1,2,3
2019-03-10,84,play,2019-02-05,2019-02-10,633.0,Critical,100.0,1,Completed,6,2,37,1.0,62.5,127,2019-03-04,2019-03-10,1,27,6,1,3
2019-03-10,85,describe,2019-02-12,2019-02-14,672.0,Critical,0.0,1,Delayed,3,1,38,1.0,25.0,127,2019-03-10,2019-03-13,1,26,0,1,3
2019-03-10,503,design,2019-03-09,2019-03-11,721.0,Normal,50.0,5,On Progress,2,3,26,1.0,71.42857142857143,63,2019-03-09,2019-03-11,1,0,1,0,3
2019-03-10,544,unit,2019-02-25,2019-02-28,435.0,Critical,50.0,5,Delayed,4,2,21,1.0,42.85714285714285,63,2019-03-08,2019-03-12,1,11,2,0,3
2019-03-10,593,eight,2019-03-02,2019-03-11,369.0,Normal,0.0,5,On Progress,8,3,24,1.0,57.14285714285714,63,2019-03-08,2019-03-19,1,6,2,3,3
2019-03-10,601,list,2019-02-25,2019-03-05,941.0,Critical,87.5,6,Delayed,8,4,3,1.0,42.85714285714285,63,2019-02-28,2019-03-11,1,3,10,3,2
2019-03-10,661,community,2019-02-27,2019-03-05,612.0,Critical,83.33333333333334,6,Delayed,6,4,2,1.0,57.14285714285714,63,2019-03-02,2019-03-11,1,3,8,3,2
2019-03-10,1062,maybe,2019-02-23,2019-03-04,414.0,Critical,14.285714285714285,10,Delayed,7,2,43,1.0,40.0,31,2019-03-08,2019-03-19,1,13,2,1,2
2019-03-10,1105,image,2019-02-25,2019-03-04,271.0,Critical,50.0,10,Delayed,6,1,8,1.0,50.0,31,2019-03-05,2019-03-14,1,8,5,2,2
2019-03-10,1997,want,2019-02-14,2019-02-22,820.0,Critical,85.71428571428571,18,Delayed,7,2,7,1.0,16.666666666666664,31,2019-02-28,2019-03-11,1,14,10,3,2
2019-03-10,2051,production,2019-03-06,2019-03-15,728.0,Normal,37.5,18,On Progress,8,3,5,1.0,33.33333333333333,31,2019-03-06,2019-03-19,1,0,4,4,2
2019-03-10,2486,stop,2019-02-27,2019-03-06,473.0,Critical,37.5,22,Delayed,8,3,22,1.0,50.0,127,2019-03-07,2019-03-15,1,8,3,1,2
2019-03-10,2583,some,2019-02-28,2019-03-05,384.0,Critical,66.66666666666666,22,Delayed,6,2,20,1.0,50.0,127,2019-03-02,2019-03-14,1,2,8,7,2
2019-03-11,37,late,2019-03-07,2019-03-10,713.0,Critical,25.0,1,Delayed,4,2,36,1.0,50.0,127,2019-03-09,2019-03-14,0,2,2,2,2
2019-03-11,85,describe,2019-02-12,2019-02-14,672.0,Critical,33.33333333333333,1,Delayed,3,1,38,1.0,25.0,127,2019-03-10,2019-03-13,0,26,1,1,2
2019-03-11,503,design,2019-03-09,2019-03-11,721.0,Normal,100.0,5,Completed,2,3,26,1.0,71.42857142857143,63,2019-03-09,2019-03-11,0,0,2,0,3
2019-03-11,544,unit,2019-02-25,2019-02-28,435.0,Critical,75.0,5,Delayed,4,2,21,1.0,42.85714285714285,63,2019-03-08,2019-03-12,0,11,3,0,3
2019-03-11,593,eight,2019-03-02,2019-03-11,369.0,Normal,12.5,5,On Progress,8,3,24,1.0,57.14285714285714,63,2019-03-08,2019-03-19,0,6,3,3,3
2019-03-11,601,list,2019-02-25,2019-03-05,941.0,Critical,100.0,6,Completed,8,4,3,1.0,42.85714285714285,63,2019-02-28,2019-03-11,0,3,11,3,4
2019-03-11,602,back,2019-03-06,2019-03-12,678.0,Normal,16.666666666666664,6,On Progress,6,1,4,1.0,42.85714285714285,63,2019-03-11,2019-03-16,0,5,0,0,4
2019-03-11,661,community,2019-02-27,2019-03-05,612.0,Critical,100.0,6,Completed,6,4,2,1.0,57.14285714285714,63,2019-03-02,2019-03-11,0,3,9,3,4
2019-03-11,662,goal,2019-03-07,2019-03-09,603.0,Critical,33.33333333333333,6,Delayed,3,1,3,1.0,42.85714285714285,63,2019-03-11,2019-03-13,0,4,0,0,4
2019-03-11,1062,maybe,2019-02-23,2019-03-04,414.0,Critical,28.57142857142857,10,Delayed,7,2,43,1.0,40.0,31,2019-03-08,2019-03-19,0,13,3,1,2
2019-03-11,1105,image,2019-02-25,2019-03-04,271.0,Critical,50.0,10,Delayed,6,1,8,1.0,50.0,31,2019-03-05,2019-03-14,0,8,6,2,2
2019-03-11,1997,want,2019-02-14,2019-02-22,820.0,Critical,100.0,18,Completed,7,2,7,1.0,16.666666666666664,31,2019-02-28,2019-03-11,0,14,11,3,3
2019-03-11,1998,bed,2019-02-24,2019-02-28,664.0,Critical,20.0,18,Delayed,5,1,8,1.0,40.0,31,2019-03-11,2019-03-19,0,15,0,4,3
2019-03-11,2051,production,2019-03-06,2019-03-15,728.0,Normal,37.5,18,On Progress,8,3,5,1.0,33.33333333333333,31,2019-03-06,2019-03-19,0,0,5,4,3
2019-03-11,2486,stop,2019-02-27,2019-03-06,473.0,Critical,50.0,22,Delayed,8,3,22,1.0,50.0,127,2019-03-07,2019-03-15,0,8,4,1,2
2019-03-11,2583,some,2019-02-28,2019-03-05,384.0,Critical,66.66666666666666,22,Delayed,6,2,20,1.0,50.0,127,2019-03-02,2019-03-14,0,2,9,7,2
2019-03-12,37,late,2019-03-07,2019-03-10,713.0,Critical,50.0,1,Delayed,4,2,36,0.0,50.0,127,2019-03-09,2019-03-14,0,2,3,2,2
2019-03-12,85,describe,2019-02-12,2019-02-14,672.0,Critical,66.66666666666666,1,Delayed,3,1,38,0.0,25.0,127,2019-03-10,2019-03-13,0,26,2,1,2
2019-03-12,504,word,2019-03-12,2019-03-20,248.0,Normal,12.5,5,On Progress,8,4,27,0.0,71.42857142857143,63,2019-03-12,2019-03-22,0,0,0,2,4
2019-03-12,544,unit,2019-02-25,2019-02-28,435.0,Critical,100.0,5,Completed,4,2,21,0.0,42.85714285714285,63,2019-03-08,2019-03-12,0,11,4,0,4
2019-03-12,545,manager,2019-02-28,2019-03-04,653.0,Critical,25.0,5,Delayed,4,4,22,0.0,57.14285714285714,63,2019-03-12,2019-03-16,0,12,0,1,4
2019-03-12,593,eight,2019-03-02,2019-03-11,369.0,Critical,25.0,5,Delayed,8,3,24,0.0,57.14285714285714,63,2019-03-08,2019-03-19,0,6,4,3,4
2019-03-12,602,back,2019-03-06,2019-03-12,678.0,Normal,33.33333333333333,6,On Progress,6,1,4,0.0,42.85714285714285,63,2019-03-11,2019-03-16,0,5,1,0,2
2019-03-12,662,goal,2019-03-07,2019-03-09,603.0,Critical,66.66666666666666,6,Delayed,3,1,3,0.0,42.85714285714285,63,2019-03-11,2019-03-13,0,4,1,0,2
2019-03-12,1062,maybe,2019-02-23,2019-03-04,414.0,Critical,42.857142857142854,10,Delayed,7,2,43,0.0,40.0,31,2019-03-08,2019-03-19,0,13,4,1,2
2019-03-12,1105,image,2019-02-25,2019-03-04,271.0,Critical,66.66666666666666,10,Delayed,6,1,8,0.0,50.0,31,2019-03-05,2019-03-14,0,8,7,2,2
2019-03-12,1998,bed,2019-02-24,2019-02-28,664.0,Critical,40.0,18,Delayed,5,1,8,0.0,40.0,31,2019-03-11,2019-03-19,0,15,1,4,2
2019-03-12,2051,production,2019-03-06,2019-03-15,728.0,Normal,50.0,18,On Progress,8,3,5,0.0,33.33333333333333,31,2019-03-06,2019-03-19,0,0,6,4,2
2019-03-12,2486,stop,2019-02-27,2019-03-06,473.0,Critical,62.5,22,Delayed,8,3,22,0.0,50.0,127,2019-03-07,2019-03-15,0,8,5,1,2
2019-03-12,2583,some,2019-02-28,2019-03-05,384.0,Critical,66.66666666666666,22,Delayed,6,2,20,0.0,50.0,127,2019-03-02,2019-03-14,0,2,10,7,2
2019-03-13,37,late,2019-03-07,2019-03-10,713.0,Critical,75.0,1,Delayed,4,2,36,0.0,50.0,127,2019-03-09,2019-03-14,0,2,4,2,3
2019-03-13,85,describe,2019-02-12,2019-02-14,672.0,Critical,100.0,1,Completed,3,1,38,0.0,25.0,127,2019-03-10,2019-03-13,0,26,3,1,3
2019-03-13,86,adult,2019-02-14,2019-02-18,824.0,Critical,20.0,1,Delayed,5,4,39,0.0,12.5,127,2019-03-13,2019-03-17,0,27,0,0,3
2019-03-13,504,word,2019-03-12,2019-03-20,248.0,Normal,25.0,5,On Progress,8,4,27,0.0,71.42857142857143,63,2019-03-12,2019-03-22,0,0,1,2,3
2019-03-13,545,manager,2019-02-28,2019-03-04,653.0,Critical,50.0,5,Delayed,4,4,22,0.0,57.14285714285714,63,2019-03-12,2019-03-16,0,12,1,1,3
2019-03-13,593,eight,2019-03-02,2019-03-11,369.0,Critical,37.5,5,Delayed,8,3,24,0.0,57.14285714285714,63,2019-03-08,2019-03-19,0,6,5,3,3
2019-03-13,602,back,2019-03-06,2019-03-12,678.0,Critical,50.0,6,Delayed,6,1,4,0.0,42.85714285714285,63,2019-03-11,2019-03-16,0,5,2,0,3
2019-03-13,662,goal,2019-03-07,2019-03-09,603.0,Critical,100.0,6,Completed,3,1,3,0.0,42.85714285714285,63,2019-03-11,2019-03-13,0,4,2,0,3
2019-03-13,663,low,2019-03-09,2019-03-12,681.0,Critical,33.33333333333333,6,Delayed,3,1,4,0.0,71.42857142857143,63,2019-03-13,2019-03-15,0,4,0,0,3
2019-03-13,1062,maybe,2019-02-23,2019-03-04,414.0,Critical,57.14285714285714,10,Delayed,7,2,43,0.0,40.0,31,2019-03-08,2019-03-19,0,13,5,1,2
2019-03-13,1105,image,2019-02-25,2019-03-04,271.0,Critical,83.33333333333334,10,Delayed,6,1,8,0.0,50.0,31,2019-03-05,2019-03-14,0,8,8,2,2
2019-03-13,1998,bed,2019-02-24,2019-02-28,664.0,Critical,60.0,18,Delayed,5,1,8,0.0,40.0,31,2019-03-11,2019-03-19,0,15,2,4,2
2019-03-13,2051,production,2019-03-06,2019-03-15,728.0,Normal,62.5,18,On Progress,8,3,5,0.0,33.33333333333333,31,2019-03-06,2019-03-19,0,0,7,4,2
2019-03-13,2486,stop,2019-02-27,2019-03-06,473.0,Critical,75.0,22,Delayed,8,3,22,0.0,50.0,127,2019-03-07,2019-03-15,0,8,6,1,2
2019-03-13,2583,some,2019-02-28,2019-03-05,384.0,Critical,83.33333333333334,22,Delayed,6,2,20,0.0,50.0,127,2019-03-02,2019-03-14,0,2,11,7,2
2019-03-14,37,late,2019-03-07,2019-03-10,713.0,Critical,100.0,1,Completed,4,2,36,1.0,50.0,127,2019-03-09,2019-03-14,0,2,5,2,3
2019-03-14,38,would,2019-03-10,2019-03-17,401.0,Normal,12.5,1,On Progress,8,1,37,1.0,75.0,127,2019-03-14,2019-03-23,0,4,0,2,3
2019-03-14,86,adult,2019-02-14,2019-02-18,824.0,Critical,40.0,1,Delayed,5,4,39,1.0,12.5,127,2019-03-13,2019-03-17,0,27,1,0,3
2019-03-14,504,word,2019-03-12,2019-03-20,248.0,Normal,37.5,5,On Progress,8,4,27,1.0,71.42857142857143,63,2019-03-12,2019-03-22,0,0,2,2,3
2019-03-14,545,manager,2019-02-28,2019-03-04,653.0,Critical,75.0,5,Delayed,4,4,22,1.0,57.14285714285714,63,2019-03-12,2019-03-16,0,12,2,1,3
2019-03-14,593,eight,2019-03-02,2019-03-11,369.0,Critical,50.0,5,Delayed,8,3,24,1.0,57.14285714285714,63,2019-03-08,2019-03-19,0,6,6,3,3
2019-03-14,602,back,2019-03-06,2019-03-12,678.0,Critical,66.66666666666666,6,Delayed,6,1,4,1.0,42.85714285714285,63,2019-03-11,2019-03-16,0,5,3,0,2
2019-03-14,663,low,2019-03-09,2019-03-12,681.0,Critical,66.66666666666666,6,Delayed,3,1,4,1.0,71.42857142857143,63,2019-03-13,2019-03-15,0,4,1,0,2
2019-03-14,1062,maybe,2019-02-23,2019-03-04,414.0,Critical,71.42857142857143,10,Delayed,7,2,43,1.0,40.0,31,2019-03-08,2019-03-19,0,13,6,1,3
2019-03-14,1105,image,2019-02-25,2019-03-04,271.0,Critical,100.0,10,Completed,6,1,8,1.0,50.0,31,2019-03-05,2019-03-14,0,8,9,2,3
2019-03-14,1106,create,2019-03-06,2019-03-13,219.0,Critical,16.666666666666664,10,Delayed,6,3,9,1.0,33.33333333333333,31,2019-03-14,2019-03-25,0,8,0,4,3
2019-03-14,1998,bed,2019-02-24,2019-02-28,664.0,Critical,60.0,18,Delayed,5,1,8,1.0,40.0,31,2019-03-11,2019-03-19,0,15,3,4,2
2019-03-14,2051,production,2019-03-06,2019-03-15,728.0,Normal,75.0,18,On Progress,8,3,5,1.0,33.33333333333333,31,2019-03-06,2019-03-19,0,0,8,4,2
2019-03-14,2486,stop,2019-02-27,2019-03-06,473.0,Critical,87.5,22,Delayed,8,3,22,1.0,50.0,127,2019-03-07,2019-03-15,0,8,7,1,3
2019-03-14,2583,some,2019-02-28,2019-03-05,384.0,Critical,100.0,22,Completed,6,2,20,1.0,50.0,127,2019-03-02,2019-03-14,0,2,12,7,3
2019-03-14,2584,difficult,2019-03-06,2019-03-12,438.0,Critical,0.0,22,Delayed,7,3,21,1.0,50.0,127,2019-03-14,2019-03-21,0,8,0,1,3
2019-03-15,38,would,2019-03-10,2019-03-17,401.0,Normal,25.0,1,On Progress,8,1,37,1.0,75.0,127,2019-03-14,2019-03-23,0,4,1,2,2
2019-03-15,86,adult,2019-02-14,2019-02-18,824.0,Critical,60.0,1,Delayed,5,4,39,1.0,12.5,127,2019-03-13,2019-03-17,0,27,2,0,2
2019-03-15,504,word,2019-03-12,2019-03-20,248.0,Normal,37.5,5,On Progress,8,4,27,1.0,71.42857142857143,63,2019-03-12,2019-03-22,0,0,3,2,3
2019-03-15,545,manager,2019-02-28,2019-03-04,653.0,Critical,75.0,5,Delayed,4,4,22,1.0,57.14285714285714,63,2019-03-12,2019-03-16,0,12,3,1,3
2019-03-15,593,eight,2019-03-02,2019-03-11,369.0,Critical,62.5,5,Delayed,8,3,24,1.0,57.14285714285714,63,2019-03-08,2019-03-19,0,6,7,3,3
2019-03-15,602,back,2019-03-06,2019-03-12,678.0,Critical,83.33333333333334,6,Delayed,6,1,4,1.0,42.85714285714285,63,2019-03-11,2019-03-16,0,5,4,0,3
2019-03-15,663,low,2019-03-09,2019-03-12,681.0,Critical,100.0,6,Completed,3,1,4,1.0,71.42857142857143,63,2019-03-13,2019-03-15,0,4,2,0,3
2019-03-15,664,paper,2019-03-13,2019-03-19,859.0,Normal,16.666666666666664,6,On Progress,6,3,5,1.0,85.71428571428571,63,2019-03-15,2019-03-22,0,2,0,1,3
2019-03-15,1062,maybe,2019-02-23,2019-03-04,414.0,Critical,85.71428571428571,10,Delayed,7,2,43,1.0,40.0,31,2019-03-08,2019-03-19,0,13,7,1,2
2019-03-15,1106,create,2019-03-06,2019-03-13,219.0,Critical,33.33333333333333,10,Delayed,6,3,9,1.0,33.33333333333333,31,2019-03-14,2019-03-25,0,8,1,4,2
2019-03-15,1998,bed,2019-02-24,2019-02-28,664.0,Critical,60.0,18,Delayed,5,1,8,1.0,40.0,31,2019-03-11,2019-03-19,0,15,4,4,2
2019-03-15,2051,production,2019-03-06,2019-03-15,728.0,Normal,75.0,18,On Progress,8,3,5,1.0,33.33333333333333,31,2019-03-06,2019-03-19,0,0,9,4,2
2019-03-15,2486,stop,2019-02-27,2019-03-06,473.0,Critical,100.0,22,Completed,8,3,22,1.0,50.0,127,2019-03-07,2019-03-15,0,8,8,1,3
2019-03-15,2487,such,2019-03-07,2019-03-12,567.0,Critical,16.666666666666664,22,Delayed,6,3,23,1.0,50.0,127,2019-03-15,2019-03-21,0,8,0,1,3
2019-03-15,2584,difficult,2019-03-06,2019-03-12,438.0,Critical,14.285714285714285,22,Delayed,7,3,21,1.0,50.0,127,2019-03-14,2019-03-21,0,8,1,1,3
2019-03-16,38,would,2019-03-10,2019-03-17,401.0,Normal,25.0,1,On Progress,8,1,37,1.0,75.0,127,2019-03-14,2019-03-23,1,4,2,2,2
2019-03-16,86,adult,2019-02-14,2019-02-18,824.0,Critical,80.0,1,Delayed,5,4,39,1.0,12.5,127,2019-03-13,2019-03-17,1,27,3,0,2
2019-03-16,504,word,2019-03-12,2019-03-20,248.0,Normal,50.0,5,On Progress,8,4,27,1.0,71.42857142857143,63,2019-03-12,2019-03-22,1,0,4,2,4
2019-03-16,545,manager,2019-02-28,2019-03-04,653.0,Critical,100.0,5,Completed,4,4,22,1.0,57.14285714285714,63,2019-03-12,2019-03-16,1,12,4,1,4
2019-03-16,546,sea,2019-03-04,2019-03-11,650.0,Critical,0.0,5,Delayed,7,2,23,1.0,71.42857142857143,63,2019-03-16,2019-03-27,1,12,0,4,4
2019-03-16,593,eight,2019-03-02,2019-03-11,369.0,Critical,75.0,5,Delayed,8,3,24,1.0,57.14285714285714,63,2019-03-08,2019-03-19,1,6,8,3,4
2019-03-16,602,back,2019-03-06,2019-03-12,678.0,Critical,100.0,6,Completed,6,1,4,1.0,42.85714285714285,63,2019-03-11,2019-03-16,1,5,5,0,3
2019-03-16,603,national,2019-03-14,2019-03-19,720.0,Normal,20.0,6,On Progress,5,3,5,1.0,100.0,63,2019-03-16,2019-03-22,1,2,0,1,3
2019-03-16,664,paper,2019-03-13,2019-03-19,859.0,Normal,33.33333333333333,6,On Progress,6,3,5,1.0,85.71428571428571,63,2019-03-15,2019-03-22,1,2,1,1,3
2019-03-16,1062,maybe,2019-02-23,2019-03-04,414.0,Critical,85.71428571428571,10,Delayed,7,2,43,1.0,40.0,31,2019-03-08,2019-03-19,1,13,8,1,2
2019-03-16,1106,create,2019-03-06,2019-03-13,219.0,Critical,33.33333333333333,10,Delayed,6,3,9,1.0,33.33333333333333,31,2019-03-14,2019-03-25,1,8,2,4,2
2019-03-16,1998,bed,2019-02-24,2019-02-28,664.0,Critical,60.0,18,Delayed,5,1,8,1.0,40.0,31,2019-03-11,2019-03-19,1,15,5,4,2
2019-03-16,2051,production,2019-03-06,2019-03-15,728.0,Critical,75.0,18,Delayed,8,3,5,1.0,33.33333333333333,31,2019-03-06,2019-03-19,1,0,10,4,2
2019-03-16,2487,such,2019-03-07,2019-03-12,567.0,Critical,16.666666666666664,22,Delayed,6,3,23,1.0,50.0,127,2019-03-15,2019-03-21,1,8,1,1,2
2019-03-16,2584,difficult,2019-03-06,2019-03-12,438.0,Critical,28.57142857142857,22,Delayed,7,3,21,1.0,50.0,127,2019-03-14,2019-03-21,1,8,2,1,2
2019-03-17,38,would,2019-03-10,2019-03-17,401.0,Normal,37.5,1,On Progress,8,1,37,1.0,75.0,127,2019-03-14,2019-03-23,1,4,3,2,3
2019-03-17,86,adult,2019-02-14,2019-02-18,824.0,Critical,100.0,1,Completed,5,4,39,1.0,12.5,127,2019-03-13,2019-03-17,1,27,4,0,3
2019-03-17,87,shoulder,2019-02-19,2019-02-23,855.0,Critical,20.0,1,Delayed,5,2,40,1.0,12.5,127,2019-03-17,2019-03-23,1,26,0,2,3
2019-03-17,504,word,2019-03-12,2019-03-20,248.0,Normal,50.0,5,On Progress,8,4,27,1.0,71.42857142857143,63,2019-03-12,2019-03-22,1,0,5,2,3
2019-03-17,546,sea,2019-03-04,2019-03-11,650.0,Critical,0.0,5,Delayed,7,2,23,1.0,71.42857142857143,63,2019-03-16,2019-03-27,1,12,1,4,3
2019-03-17,593,eight,2019-03-02,2019-03-11,369.0,Critical,75.0,5,Delayed,8,3,24,1.0,57.14285714285714,63,2019-03-08,2019-03-19,1,6,9,3,3
2019-03-17,603,national,2019-03-14,2019-03-19,720.0,Normal,20.0,6,On Progress,5,3,5,1.0,100.0,63,2019-03-16,2019-03-22,1,2,1,1,2
2019-03-17,664,paper,2019-03-13,2019-03-19,859.0,Normal,33.33333333333333,6,On Progress,6,3,5,1.0,85.71428571428571,63,2019-03-15,2019-03-22,1,2,2,1,2
