Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,StartDate,EndDate,ActualStartDate,ActualEndDate,WeatherAssessment,Progress,Weekend,DayCount,Delay
2019-07-20,18,106,51,2,2,49,275,33337.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,46.22641509433962,1,201,34
2019-07-20,22,150,94,3,2,91,486,59187.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,60.66666666666667,1,257,15
2019-07-20,23,109,9,1,1,8,53,8090.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,7.339449541284404,1,61,18
2019-07-20,25,125,23,1,1,22,144,20095.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,17.599999999999998,1,117,2
2019-07-21,3,106,8,2,1,6,61,7423.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,5.660377358490567,1,34,4
2019-07-21,5,121,117,1,1,116,632,74389.0,0.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,95.86776859504133,1,286,19
2019-07-21,6,116,47,2,2,45,278,32087.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,38.793103448275865,1,174,23
2019-07-21,10,135,117,1,1,116,643,75674.0,0.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,85.92592592592592,1,454,9
2019-07-21,18,106,51,2,2,49,275,33337.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,46.22641509433962,1,202,34
2019-07-21,22,150,94,3,2,91,488,59187.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,60.66666666666667,1,258,15
2019-07-21,23,109,9,1,1,8,54,8090.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,7.339449541284404,1,62,18
2019-07-21,25,125,24,1,1,23,146,20937.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,18.4,1,118,2
2019-07-22,3,106,8,2,1,6,63,7423.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,5.660377358490567,0,35,4
2019-07-22,5,121,118,1,1,117,633,74811.0,0.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,96.69421487603306,0,287,19
2019-07-22,6,116,48,2,2,46,281,32900.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,39.6551724137931,0,175,23
2019-07-22,10,135,117,1,1,116,644,75674.0,0.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,85.92592592592592,0,455,9
2019-07-22,18,106,51,2,2,49,276,33337.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,46.22641509433962,0,203,34
2019-07-22,22,150,94,3,2,91,491,59187.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,60.66666666666667,0,259,15
2019-07-22,23,109,10,1,0,9,56,8753.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,8.256880733944955,0,63,18
2019-07-22,25,125,24,1,1,23,147,20937.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,18.4,0,119,2
2019-07-23,3,106,8,2,2,6,63,7423.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,5.660377358490567,0,36,4
2019-07-23,5,121,118,1,1,117,634,74811.0,0.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,96.69421487603306,0,288,19
2019-07-23,6,116,49,2,2,47,284,33839.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,40.51724137931034,0,176,23
2019-07-23,10,135,117,1,1,116,645,75674.0,0.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,85.92592592592592,0,456,9
2019-07-23,18,106,51,2,2,49,278,33337.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,46.22641509433962,0,204,34
2019-07-23,22,150,94,3,2,91,494,59187.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,60.66666666666667,0,260,15
2019-07-23,23,109,10,1,1,9,57,8753.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,8.256880733944955,0,64,18
2019-07-23,25,125,25,1,1,24,149,21557.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,19.2,0,120,2
2019-07-24,3,106,8,2,2,6,64,7423.0,1.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,5.660377358490567,0,37,4
2019-07-24,5,121,118,1,1,117,635,74811.0,1.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,96.69421487603306,0,289,19
2019-07-24,6,116,49,2,2,47,286,33839.0,1.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,40.51724137931034,0,177,23
2019-07-24,10,135,118,1,1,117,647,76555.0,1.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,86.66666666666667,0,457,9
2019-07-24,18,106,51,2,2,49,280,33337.0,1.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,46.22641509433962,0,205,34
2019-07-24,22,150,96,3,2,93,499,59749.0,1.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,62.0,0,261,15
2019-07-24,23,109,10,1,1,9,58,8753.0,1.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,8.256880733944955,0,65,18
2019-07-24,25,125,25,1,1,24,150,21557.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,19.2,0,121,2
2019-07-25,3,106,10,2,0,8,68,8842.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,7.547169811320755,0,38,4
2019-07-25,5,121,118,1,1,117,636,74811.0,0.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,96.69421487603306,0,290,19
2019-07-25,6,116,49,2,2,47,287,33839.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,40.51724137931034,0,178,23
2019-07-25,10,135,118,1,1,117,648,76555.0,0.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,86.66666666666667,0,458,9
2019-07-25,18,106,52,2,2,50,283,33848.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,47.16981132075472,0,206,34
2019-07-25,22,150,96,3,2,93,502,59749.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,62.0,0,262,15
2019-07-25,23,109,10,1,1,9,58,8753.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,8.256880733944955,0,66,18
2019-07-25,25,125,25,1,1,24,151,21557.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,19.2,0,122,2
2019-07-26,3,106,10,2,0,8,70,8842.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,7.547169811320755,0,39,4
2019-07-26,5,121,118,1,1,117,637,74811.0,0.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,96.69421487603306,0,291,19
2019-07-26,6,116,49,2,2,47,289,33839.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,40.51724137931034,0,179,23
2019-07-26,10,135,118,1,1,117,648,76555.0,0.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,86.66666666666667,0,459,9
2019-07-26,18,106,52,2,2,50,285,33848.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,47.16981132075472,0,207,34
2019-07-26,22,150,96,2,1,94,505,60120.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,62.66666666666667,0,263,15
2019-07-26,23,109,10,1,1,9,59,8753.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,8.256880733944955,0,67,18
2019-07-26,25,125,25,1,1,24,152,21557.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,19.2,0,123,2
2019-07-27,3,106,10,2,1,8,72,8842.0,1.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,7.547169811320755,1,40,4
2019-07-27,5,121,118,1,1,117,638,74811.0,1.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,96.69421487603306,1,292,19
2019-07-27,6,116,49,2,2,47,289,33839.0,1.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,40.51724137931034,1,180,23
2019-07-27,10,135,118,1,1,117,648,76555.0,1.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,86.66666666666667,1,460,9
2019-07-27,18,106,52,2,2,50,285,33848.0,1.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,47.16981132075472,1,208,34
2019-07-27,22,150,96,2,1,94,506,60120.0,1.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,62.66666666666667,1,264,15
2019-07-27,23,109,10,1,1,9,60,8753.0,1.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,8.256880733944955,1,68,18
2019-07-27,25,125,25,1,1,24,153,21557.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,19.2,1,124,2
2019-07-28,3,106,10,2,1,8,74,8842.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,7.547169811320755,1,41,4
2019-07-28,5,121,118,1,1,117,638,74811.0,0.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,96.69421487603306,1,293,19
2019-07-28,6,116,49,2,2,47,289,33839.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,40.51724137931034,1,181,23
2019-07-28,10,135,118,1,1,117,648,76555.0,0.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,86.66666666666667,1,461,9
2019-07-28,18,106,52,2,2,50,285,33848.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,47.16981132075472,1,209,34
2019-07-28,22,150,97,2,0,95,508,61086.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,63.33333333333333,1,265,15
2019-07-28,23,109,10,1,1,9,61,8753.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,8.256880733944955,1,69,18
2019-07-28,25,125,26,1,1,25,155,21800.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,20.0,1,125,2
2019-07-29,3,106,10,2,2,8,76,8842.0,1.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,7.547169811320755,0,42,4
2019-07-29,5,121,118,1,1,117,638,74811.0,1.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,96.69421487603306,0,294,19
2019-07-29,6,116,49,2,2,47,291,33839.0,1.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,40.51724137931034,0,182,23
2019-07-29,10,135,118,1,1,117,649,76555.0,1.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,86.66666666666667,0,462,9
2019-07-29,18,106,53,2,2,51,287,34351.0,1.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,48.113207547169814,0,210,34
2019-07-29,22,150,97,2,1,95,509,61086.0,1.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,63.33333333333333,0,266,15
2019-07-29,23,109,11,1,0,10,63,9275.0,1.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,9.174311926605505,0,70,18
2019-07-29,25,125,27,1,1,26,157,22149.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,20.8,0,126,2
2019-07-30,3,106,11,2,1,9,79,9648.0,1.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,8.49056603773585,0,43,4
2019-07-30,5,121,118,1,1,117,638,74811.0,1.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,96.69421487603306,0,295,19
2019-07-30,6,116,50,2,2,48,293,34446.0,1.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,41.37931034482759,0,183,23
2019-07-30,10,135,118,1,1,117,650,76555.0,1.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,86.66666666666667,0,463,9
2019-07-30,18,106,53,2,2,51,288,34351.0,1.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,48.113207547169814,0,211,34
2019-07-30,22,150,98,2,1,96,512,62568.0,1.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,64.0,0,267,15
2019-07-30,23,109,11,1,0,10,64,9275.0,1.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,9.174311926605505,0,71,18
2019-07-30,25,125,28,1,0,27,159,22504.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,21.6,0,127,2
2019-07-31,3,106,11,2,1,9,81,9648.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,8.49056603773585,0,44,4
2019-07-31,5,121,118,1,1,117,639,74811.0,0.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,96.69421487603306,0,296,19
2019-07-31,6,116,50,2,2,48,294,34446.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,41.37931034482759,0,184,23
2019-07-31,10,135,118,1,1,117,651,76555.0,0.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,86.66666666666667,0,464,9
2019-07-31,18,106,53,2,2,51,290,34351.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,48.113207547169814,0,212,34
2019-07-31,22,150,98,2,1,96,514,62568.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,64.0,0,268,15
2019-07-31,23,109,11,1,1,10,64,9275.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,9.174311926605505,0,72,18
2019-07-31,25,125,28,1,0,27,160,22504.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,21.6,0,128,2
2019-08-01,3,106,12,1,0,11,84,11198.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,10.377358490566039,0,45,4
2019-08-01,5,121,119,1,1,118,641,75295.0,0.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,97.52066115702479,0,297,19
2019-08-01,6,116,50,2,2,48,296,34446.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,41.37931034482759,0,185,23
2019-08-01,10,135,118,1,1,117,652,76555.0,0.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,86.66666666666667,0,465,9
2019-08-01,18,106,54,2,2,52,293,34898.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,49.056603773584904,0,213,34
2019-08-01,22,150,98,2,1,96,515,62568.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,64.0,0,269,15
2019-08-01,23,109,11,1,1,10,65,9275.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,9.174311926605505,0,73,18
2019-08-01,25,125,28,1,0,27,161,22504.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,21.6,0,129,2
2019-08-02,3,106,13,2,0,11,86,11198.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,10.377358490566039,0,46,4
2019-08-02,5,121,119,1,1,118,642,75295.0,0.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,97.52066115702479,0,298,19
2019-08-02,6,116,50,2,2,48,298,34446.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,41.37931034482759,0,186,23
2019-08-02,10,135,119,1,1,118,654,76841.0,0.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,87.4074074074074,0,466,9
2019-08-02,18,106,54,2,2,52,295,34898.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,49.056603773584904,0,214,34
2019-08-02,22,150,98,2,2,96,517,62568.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,64.0,0,270,15
2019-08-02,23,109,11,1,1,10,65,9275.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,9.174311926605505,0,74,18
2019-08-02,25,125,28,1,1,27,162,22504.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,21.6,0,130,2
2019-08-03,3,106,13,2,1,11,87,11198.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,10.377358490566039,1,47,4
2019-08-03,5,121,119,1,1,118,643,75295.0,0.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,97.52066115702479,1,299,19
2019-08-03,6,116,52,2,2,50,301,35686.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,43.103448275862064,1,187,23
2019-08-03,10,135,119,1,1,118,654,76841.0,0.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,87.4074074074074,1,467,9
2019-08-03,18,106,54,2,2,52,295,34898.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,49.056603773584904,1,215,34
2019-08-03,22,150,99,2,1,97,519,62856.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,64.66666666666666,1,271,15
2019-08-03,23,109,11,1,1,10,66,9275.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,9.174311926605505,1,75,18
2019-08-03,25,125,28,1,1,27,163,22504.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,21.6,1,131,2
2019-08-04,3,106,13,2,1,11,88,11198.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,10.377358490566039,1,48,4
2019-08-04,5,121,119,1,1,118,643,75295.0,0.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,97.52066115702479,1,300,19
2019-08-04,6,116,52,2,2,50,301,35686.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,43.103448275862064,1,188,23
2019-08-04,10,135,119,1,1,118,654,76841.0,0.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,87.4074074074074,1,468,9
2019-08-04,18,106,54,2,2,52,295,34898.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,49.056603773584904,1,216,34
2019-08-04,22,150,100,2,2,98,521,63377.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,65.33333333333333,1,272,15
2019-08-04,23,109,11,1,1,10,67,9275.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,9.174311926605505,1,76,18
2019-08-04,25,125,28,1,1,27,164,22504.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,21.6,1,132,2
2019-08-05,3,106,13,2,1,11,90,11198.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,10.377358490566039,0,49,4
2019-08-05,5,121,120,1,1,119,645,76265.0,0.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,98.34710743801654,0,301,19
2019-08-05,6,116,53,2,2,51,304,36360.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,43.96551724137931,0,189,23
2019-08-05,10,135,119,1,1,118,654,76841.0,0.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,87.4074074074074,0,469,9
2019-08-05,18,106,55,2,2,53,298,35636.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,50.0,0,217,34
2019-08-05,22,150,100,2,2,98,523,63377.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,65.33333333333333,0,273,15
2019-08-05,23,109,11,1,1,10,68,9275.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,9.174311926605505,0,77,18
2019-08-05,25,125,29,1,1,28,166,23306.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,22.400000000000002,0,133,2
2019-08-06,3,106,13,2,2,11,92,11198.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,10.377358490566039,0,50,4
2019-08-06,5,121,120,1,1,119,646,76265.0,0.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,98.34710743801654,0,302,19
2019-08-06,6,116,53,2,2,51,306,36360.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,43.96551724137931,0,190,23
2019-08-06,10,135,119,1,1,118,655,76841.0,0.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,87.4074074074074,0,470,9
2019-08-06,18,106,55,2,2,53,300,35636.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,50.0,0,218,34
2019-08-06,22,150,101,2,1,99,526,63789.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,66.0,0,274,15
2019-08-06,23,109,11,1,1,10,69,9275.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,9.174311926605505,0,78,18
2019-08-06,25,125,29,1,1,28,167,23306.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,22.400000000000002,0,134,2
2019-08-07,3,106,14,2,1,12,95,11511.0,0.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,11.320754716981133,0,51,4
2019-08-07,5,121,120,1,1,119,647,76265.0,0.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,98.34710743801654,0,303,19
2019-08-07,6,116,55,2,2,53,310,37562.0,0.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,45.689655172413794,0,191,23
2019-08-07,10,135,120,1,1,119,657,77075.0,0.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,88.14814814814815,0,471,9
2019-08-07,18,106,55,2,2,53,300,35636.0,0.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,50.0,0,219,34
2019-08-07,22,150,101,2,1,99,528,63789.0,0.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,66.0,0,275,15
2019-08-07,23,109,12,1,1,11,71,9874.0,0.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,10.091743119266056,0,79,18
2019-08-07,25,125,29,1,1,28,167,23306.0,0.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,22.400000000000002,0,135,2
2019-08-08,3,106,15,2,2,13,98,12215.0,1.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,12.264150943396226,0,52,4
2019-08-08,5,121,121,1,1,120,649,76821.0,1.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,99.17355371900827,0,304,19
2019-08-08,6,116,55,2,2,53,311,37562.0,1.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,45.689655172413794,0,192,23
2019-08-08,10,135,120,1,1,119,658,77075.0,1.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,88.14814814814815,0,472,9
2019-08-08,18,106,55,2,2,53,301,35636.0,1.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,50.0,0,220,34
2019-08-08,22,150,101,2,1,99,529,63789.0,1.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,66.0,0,276,15
2019-08-08,23,109,12,1,1,11,72,9874.0,1.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,10.091743119266056,0,80,18
2019-08-08,25,125,29,1,1,28,168,23306.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,22.400000000000002,0,136,2
2019-08-09,3,106,16,2,1,14,100,12596.0,1.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,13.20754716981132,0,53,4
2019-08-09,5,121,121,1,1,120,650,76821.0,1.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,99.17355371900827,0,305,19
2019-08-09,6,116,56,2,2,54,314,38484.0,1.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,46.55172413793103,0,193,23
2019-08-09,10,135,120,1,1,119,658,77075.0,1.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,88.14814814814815,0,473,9
2019-08-09,18,106,57,2,2,55,305,36810.0,1.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,51.886792452830186,0,221,34
2019-08-09,22,150,101,1,0,100,530,64321.0,1.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,66.66666666666666,0,277,15
2019-08-09,23,109,13,1,0,12,74,10272.0,1.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,11.009174311926607,0,81,18
2019-08-09,25,125,29,1,1,28,168,23306.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,22.400000000000002,0,137,2
2019-08-10,3,106,17,2,1,15,103,13034.0,1.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,14.150943396226415,1,54,4
2019-08-10,5,121,121,1,1,120,651,76821.0,1.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,99.17355371900827,1,306,19
2019-08-10,6,116,56,2,2,54,314,38484.0,1.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,46.55172413793103,1,194,23
2019-08-10,10,135,120,1,1,119,658,77075.0,1.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,88.14814814814815,1,474,9
2019-08-10,18,106,57,2,2,55,305,36810.0,1.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,51.886792452830186,1,222,34
2019-08-10,22,150,101,1,1,100,530,64321.0,1.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,66.66666666666666,1,278,15
2019-08-10,23,109,13,1,1,12,75,10272.0,1.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,11.009174311926607,1,82,18
2019-08-10,25,125,30,1,1,29,170,23831.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,23.200000000000003,1,138,2
2019-08-11,3,106,18,2,0,16,105,13408.0,1.0,2019-06-17,2020-04-07,2019-06-17,2020-04-11,37.5,15.09433962264151,1,55,4
2019-08-11,5,121,121,1,1,120,651,76821.0,1.0,2018-10-08,2019-07-25,2018-10-08,2019-08-13,57.14285714285714,99.17355371900827,1,307,19
2019-08-11,6,116,56,2,2,54,314,38484.0,1.0,2019-01-28,2020-02-17,2019-01-28,2020-03-11,42.85714285714285,46.55172413793103,1,195,23
2019-08-11,10,135,120,1,1,119,658,77075.0,1.0,2018-04-23,2019-10-28,2018-04-23,2019-11-06,16.666666666666664,88.14814814814815,1,475,9
2019-08-11,18,106,57,2,2,55,305,36810.0,1.0,2018-12-31,2020-01-24,2018-12-31,2020-02-27,0.0,51.886792452830186,1,223,34
2019-08-11,22,150,101,1,1,100,531,64321.0,1.0,2018-11-05,2020-04-02,2018-11-05,2020-04-17,37.5,66.66666666666666,1,279,15
2019-08-11,23,109,13,1,1,12,76,10272.0,1.0,2019-05-20,2020-12-25,2019-05-20,2021-01-12,37.5,11.009174311926607,1,83,18
2019-08-11,25,125,30,1,1,29,171,23831.0,1.0,2019-03-25,2020-11-27,2019-03-25,2020-11-29,50.0,23.200000000000003,1,139,2
