datetime,tempmax,tempmin,temp,humidity,precip,snow,snowdepth,windspeed,conditions,description,raining,snowing,heavy_weather
2018-10-31,30.61111111111111,6.7777777777777795,18.5,38.3,0.0,0.0,0.0,26.715044000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-11-01,32.77777777777778,9.000000000000002,21.444444444444443,52.8,0.0,0.0,0.0,27.680647999999998,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-11-02,30.833333333333332,19.833333333333332,24.0,42.9,1.2446,0.0,0.0,46.188058,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,1
2018-11-03,25.11111111111111,15.88888888888889,20.72222222222222,33.9,0.0,0.0,0.0,38.946028,clear,Clear conditions throughout the day.,0,0,0
2018-11-04,28.61111111111111,7.166666666666667,18.61111111111111,40.8,0.0,0.0,0.0,29.450922000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-11-05,25.833333333333332,12.111111111111109,18.88888888888889,46.3,0.0254,0.0,0.0,35.727348,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2018-11-06,26.0,16.11111111111111,20.0,72.4,1.6256,0.0,0.0,35.244546,"rain, partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,1,0,0
2018-11-07,17.77777777777778,9.833333333333336,14.277777777777779,86.9,10.6426,0.0,0.0,27.680647999999998,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2018-11-08,17.88888888888889,4.666666666666666,11.166666666666666,56.9,0.0,0.0,0.0,22.852628,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-11-09,19.833333333333332,3.8333333333333326,12.444444444444445,57.3,0.0,0.0,0.0,26.875978,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-11-10,23.000000000000004,3.888888888888889,13.833333333333334,53.0,0.0,0.0,0.0,30.094658,partially cloudy,Becoming cloudy in the afternoon.,0,0,0
2018-11-11,25.833333333333332,5.888888888888889,16.166666666666668,56.8,0.0,0.0,0.0,36.371084,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-11-12,28.111111111111107,8.833333333333334,18.833333333333336,51.8,0.0,0.0,0.0,23.174496,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-11-13,29.055555555555557,12.888888888888891,21.22222222222222,50.2,0.0,0.0,0.0,28.324384000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-11-14,21.055555555555557,16.833333333333332,18.277777777777782,76.7,5.7912,0.0,0.0,33.313338,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2018-11-15,26.055555555555557,12.888888888888891,17.38888888888889,73.9,0.1524,0.0,0.0,32.1868,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,0
2018-11-16,22.11111111111111,11.666666666666666,16.11111111111111,59.4,0.0,0.0,0.0,22.369826,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-11-17,20.666666666666668,11.277777777777777,16.055555555555557,64.2,0.0,0.0,0.0,32.025866,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-11-18,20.888888888888886,10.833333333333334,15.444444444444445,58.1,0.0,0.0,0.0,28.16345,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-11-19,25.888888888888886,10.166666666666664,17.27777777777778,51.1,0.0,0.0,0.0,29.450922000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-11-20,28.77777777777778,10.055555555555555,19.88888888888889,57.3,0.0,0.0,0.0,24.94477,partially cloudy,Becoming cloudy in the afternoon.,0,0,0
2018-11-21,22.722222222222225,14.833333333333334,18.833333333333336,73.3,11.0236,0.0,0.0,37.175754000000005,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2018-11-22,13.833333333333334,8.0,11.333333333333334,75.0,20.193,0.0,0.0,42.486576,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2018-11-23,12.944444444444443,7.944444444444443,10.0,73.2,0.9652,0.0,0.0,40.716302,"rain, overcast",Cloudy skies throughout the day with rain.,1,0,0
2018-11-24,19.88888888888889,9.055555555555554,14.000000000000002,62.0,0.35559999999999997,0.0,0.0,39.42883,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0
2018-11-25,22.555555555555554,5.833333333333333,13.88888888888889,67.4,1.0413999999999999,0.0,0.0,32.508668,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2018-11-26,22.83333333333333,8.777777777777777,16.166666666666668,56.7,0.1524,0.0,0.0,31.703998,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,0
2018-11-27,23.61111111111111,12.111111111111109,16.77777777777778,67.4,1.27,0.0,0.0,28.485318,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2018-11-28,17.055555555555557,13.11111111111111,14.666666666666666,81.6,4.826,0.0,0.0,31.703998,"rain, overcast",Cloudy skies throughout the day with rain.,1,0,0
2018-11-29,21.999999999999996,10.944444444444446,15.777777777777779,62.0,0.0,0.0,0.0,31.703998,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-11-30,25.055555555555554,12.944444444444443,18.22222222222222,57.4,0.0,0.0,0.0,31.864932,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-12-01,28.833333333333332,9.666666666666666,19.0,50.4,0.0,0.0,0.0,33.474272,partially cloudy,Clearing in the afternoon.,0,0,0
2018-12-02,24.88888888888889,10.111111111111112,18.166666666666668,40.9,0.0254,0.0,0.0,39.267896,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,0
2018-12-03,23.111111111111107,9.333333333333332,16.77777777777778,43.0,0.0,0.0,0.0,44.578718,clear,Clear conditions throughout the day.,0,0,0
2018-12-04,27.61111111111111,13.666666666666666,19.111111111111114,51.2,0.0,0.0,0.0,30.416525999999998,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-12-05,23.833333333333336,14.11111111111111,17.5,65.1,0.0,0.0,0.0,29.450922000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-12-06,27.944444444444443,12.055555555555557,19.777777777777775,57.9,0.0,0.0,0.0,18.346476,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-12-07,31.833333333333332,12.166666666666666,22.555555555555554,47.7,0.0,0.0,0.0,19.473014,clear,Clear conditions throughout the day.,0,0,0
2018-12-08,32.77777777777778,12.777777777777779,23.388888888888886,41.5,0.0,0.0,0.0,21.565156,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-12-09,31.61111111111111,15.222222222222221,23.444444444444443,47.6,0.0508,0.0,0.0,25.910374,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2018-12-10,28.111111111111107,16.0,19.777777777777775,77.1,14.427199999999997,0.0,0.0,27.841582000000002,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2018-12-11,23.77777777777778,16.055555555555557,18.444444444444443,77.0,0.6858,0.0,0.0,29.450922000000002,"rain, overcast",Cloudy skies throughout the day with late afternoon rain.,1,0,0
2018-12-12,27.88888888888889,15.0,20.222222222222225,61.3,0.0,0.0,0.0,29.450922000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-12-13,23.666666666666664,15.88888888888889,18.555555555555557,88.2,26.416,0.0,0.0,22.369826,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2018-12-14,22.77777777777778,15.0,17.666666666666668,86.6,9.296399999999998,0.0,0.0,24.1401,"rain, overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,1,0,0
2018-12-15,25.833333333333332,16.72222222222222,21.333333333333336,64.2,5.7658,0.0,0.0,26.715044000000002,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0
2018-12-16,26.833333333333332,13.833333333333334,20.500000000000004,62.9,0.0,0.0,0.0,35.244546,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-12-17,27.88888888888889,10.88888888888889,20.27777777777778,61.9,0.0,0.0,0.0,24.783836,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-12-18,29.77777777777778,14.055555555555554,20.777777777777782,70.4,0.0,0.0,0.0,35.244546,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-12-19,28.833333333333332,17.83333333333333,21.333333333333336,69.8,0.0,0.0,0.0,26.715044000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-12-20,32.888888888888886,17.166666666666668,23.72222222222222,67.4,0.0,0.0,0.0,35.244546,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-12-21,22.555555555555554,15.055555555555555,17.83333333333333,75.0,0.889,0.0,0.0,27.680647999999998,"rain, overcast",Cloudy skies throughout the day with rain.,1,0,0
2018-12-22,21.611111111111114,11.11111111111111,14.833333333333334,69.9,16.0274,0.0,0.0,26.875978,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2018-12-23,22.83333333333333,8.055555555555555,15.944444444444445,62.1,0.0,0.0,0.0,15.771532,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-12-24,28.055555555555557,9.888888888888888,19.388888888888893,54.5,0.0,0.0,0.0,14.805927999999998,clear,Clear conditions throughout the day.,0,0,0
2018-12-25,31.055555555555557,11.944444444444445,22.666666666666668,48.2,0.0,0.0,0.0,21.243288,clear,Clear conditions throughout the day.,0,0,0
2018-12-26,33.888888888888886,14.11111111111111,24.777777777777775,42.3,0.0,0.0,0.0,24.1401,clear,Clear conditions throughout the day.,0,0,0
2018-12-27,35.05555555555556,15.0,26.5,44.7,0.0,0.0,0.0,24.1401,partially cloudy,Partly cloudy throughout the day.,0,0,1
2018-12-28,35.888888888888886,17.77777777777778,27.83333333333333,38.1,0.0,0.0,0.0,31.703998,partially cloudy,Partly cloudy throughout the day.,0,0,1
2018-12-29,35.94444444444444,17.11111111111111,26.666666666666668,42.5,0.0,0.0,0.0,30.57746,partially cloudy,Becoming cloudy in the afternoon.,0,0,1
2018-12-30,33.44444444444444,17.055555555555557,24.333333333333332,47.6,0.0,0.0,0.0,29.77279,partially cloudy,Partly cloudy throughout the day.,0,0,0
2018-12-31,33.5,18.166666666666668,25.055555555555554,47.3,0.0,0.0,0.0,29.450922000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-01-01,34.888888888888886,14.055555555555554,25.11111111111111,49.6,0.0,0.0,0.0,24.1401,clear,Clear conditions throughout the day.,0,0,0
2019-01-02,35.77777777777778,18.000000000000004,25.611111111111107,54.8,0.0,0.0,0.0,34.60081,partially cloudy,Partly cloudy throughout the day.,0,0,1
2019-01-03,34.888888888888886,18.88888888888889,25.944444444444443,57.1,0.0,0.0,0.0,24.1401,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-01-04,37.0,17.22222222222222,28.111111111111107,44.5,0.0,0.0,0.0,24.1401,clear,Clear conditions throughout the day.,0,0,1
2019-01-05,35.77777777777778,15.833333333333334,25.555555555555557,54.2,8.3058,0.0,0.0,50.050474,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,1
2019-01-06,24.0,13.11111111111111,18.111111111111107,68.3,0.5588,0.0,0.0,26.715044000000002,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0
2019-01-07,23.000000000000004,15.055555555555555,18.5,71.7,0.0,0.0,0.0,24.94477,overcast,Cloudy skies throughout the day.,0,0,0
2019-01-08,29.555555555555557,17.055555555555557,20.944444444444443,81.2,18.084799999999998,0.0,0.0,37.01482,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2019-01-09,30.11111111111111,14.11111111111111,20.833333333333332,71.1,0.0,0.0,0.0,31.543064,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-01-10,26.833333333333332,16.72222222222222,20.055555555555554,71.0,0.0,0.0,0.0,33.957074,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-01-11,28.77777777777778,17.944444444444443,20.888888888888886,74.9,2.6161999999999996,0.0,0.0,25.427572,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2019-01-12,33.666666666666664,13.944444444444445,24.333333333333332,61.2,0.0,0.0,0.0,22.369826,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-01-13,28.77777777777778,16.72222222222222,22.333333333333332,57.4,0.0,0.0,0.0,32.1868,partially cloudy,Clearing in the afternoon.,0,0,0
2019-01-14,35.94444444444444,16.88888888888889,25.666666666666668,57.0,0.0,0.0,0.0,26.715044000000002,partially cloudy,Clearing in the afternoon.,0,0,1
2019-01-15,39.55555555555556,18.833333333333336,29.38888888888889,39.5,0.0,0.0,0.0,29.450922000000002,clear,Clear conditions throughout the day.,0,0,1
2019-01-16,39.666666666666664,20.777777777777782,30.38888888888889,33.8,0.0,0.0,0.0,22.369826,partially cloudy,Partly cloudy throughout the day.,0,0,1
2019-01-17,40.833333333333336,17.944444444444443,28.388888888888886,44.5,5.8928,0.0,0.0,35.244546,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,1
2019-01-18,39.55555555555556,20.833333333333332,27.88888888888889,51.4,4.5466,0.0,0.0,35.244546,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2019-01-19,33.888888888888886,17.88888888888889,24.833333333333332,65.6,0.2032,0.0,0.0,33.957074,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0
2019-01-20,34.0,17.055555555555557,22.944444444444443,64.0,0.0,0.0,0.0,31.703998,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-01-21,32.111111111111114,17.11111111111111,24.833333333333332,56.2,0.0,0.0,0.0,24.94477,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-01-22,36.94444444444444,17.77777777777778,27.055555555555557,52.3,0.7111999999999999,0.0,0.0,27.680647999999998,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,1
2019-01-23,33.94444444444444,19.0,24.388888888888893,66.9,8.128,0.0,0.0,31.703998,"rain, partially cloudy",Becoming cloudy in the afternoon with rain.,1,0,0
2019-01-24,31.0,15.166666666666666,22.16666666666667,71.4,0.0254,0.0,0.0,19.794882,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,0
2019-01-25,39.05555555555556,16.11111111111111,27.333333333333332,56.2,0.0,0.0,0.0,25.266638,partially cloudy,Clearing in the afternoon.,0,0,1
2019-01-26,40.5,20.888888888888886,30.166666666666668,45.1,0.7874,0.0,0.0,31.703998,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,1
2019-01-27,29.77777777777778,21.833333333333332,24.444444444444443,64.4,5.1562,0.0,0.0,23.33543,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2019-01-28,25.833333333333332,19.944444444444446,21.5,78.7,3.7337999999999996,0.0,0.0,19.794882,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2019-01-29,34.833333333333336,19.61111111111111,26.444444444444443,61.8,0.0,0.0,0.0,22.369826,partially cloudy,Clearing in the afternoon.,0,0,0
2019-01-30,35.888888888888886,19.0,27.11111111111111,55.0,2.7685999999999997,0.0,0.0,40.716302,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,1
2019-01-31,33.77777777777778,16.88888888888889,26.77777777777778,46.7,0.0,0.0,0.0,33.474272,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-02-01,19.944444444444446,14.88888888888889,16.88888888888889,66.3,0.0,0.0,0.0,24.622902,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-02-02,27.88888888888889,16.88888888888889,21.38888888888889,69.1,0.0,0.0,0.0,15.932466,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-02-03,34.666666666666664,16.11111111111111,24.499999999999996,65.0,1.397,0.0,0.0,24.1401,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2019-02-04,32.833333333333336,18.111111111111107,24.499999999999996,67.1,12.4714,0.0,0.0,42.164708,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2019-02-05,26.722222222222218,18.111111111111107,21.333333333333336,82.1,19.049999999999997,0.0,0.0,31.703998,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2019-02-06,28.833333333333332,18.055555555555557,22.944444444444443,69.4,0.0,0.0,0.0,29.450922000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-02-07,29.88888888888889,17.11111111111111,22.666666666666668,67.2,0.4826,0.0,0.0,28.324384000000002,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2019-02-08,30.11111111111111,16.11111111111111,21.0,75.2,5.206999999999999,0.0,0.0,30.738394000000003,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2019-02-09,23.61111111111111,14.11111111111111,18.61111111111111,63.1,0.0254,0.0,0.0,44.578718,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2019-02-10,24.111111111111114,6.277777777777776,15.944444444444445,50.9,0.0,0.0,0.0,22.369826,clear,Clear conditions throughout the day.,0,0,0
2019-02-11,27.83333333333333,8.944444444444445,19.055555555555557,49.2,0.0,0.0,0.0,33.474272,clear,Clear conditions throughout the day.,0,0,0
2019-02-12,29.61111111111111,10.722222222222221,21.11111111111111,40.7,0.0,0.0,0.0,48.2802,partially cloudy,Partly cloudy throughout the day.,0,0,1
2019-02-13,22.055555555555557,11.88888888888889,17.166666666666668,38.9,0.0,0.0,0.0,30.416525999999998,partially cloudy,Clearing in the afternoon.,0,0,0
2019-02-14,26.055555555555557,7.000000000000001,16.555555555555557,58.9,0.0,0.0,0.0,20.92142,clear,Clear conditions throughout the day.,0,0,0
2019-02-15,28.833333333333332,14.11111111111111,20.72222222222222,60.2,0.0,0.0,0.0,31.703998,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-02-16,28.833333333333332,11.777777777777779,20.166666666666668,56.4,0.0,0.0,0.0,15.771532,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-02-17,31.88888888888889,10.833333333333334,21.555555555555557,46.9,0.0,0.0,0.0,22.047957999999998,clear,Clear conditions throughout the day.,0,0,0
2019-02-18,34.888888888888886,13.666666666666666,23.22222222222222,48.3,0.254,0.0,0.0,30.738394000000003,"rain, partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,1,0,0
2019-02-19,31.88888888888889,14.777777777777779,21.888888888888893,55.3,0.0,0.0,0.0,33.474272,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-02-20,28.055555555555557,14.88888888888889,19.833333333333332,60.8,0.0,0.0,0.0,31.703998,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-02-21,26.055555555555557,13.499999999999998,19.27777777777778,67.6,0.0,0.0,0.0,30.738394000000003,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-02-22,25.0,14.055555555555554,18.388888888888886,60.6,0.0,0.0,0.0,27.680647999999998,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-02-23,25.833333333333332,9.055555555555554,17.27777777777778,60.7,0.0,0.0,0.0,37.01482,partially cloudy,Clearing in the afternoon.,0,0,0
2019-02-24,24.72222222222222,11.944444444444445,17.444444444444443,52.1,0.0,0.0,0.0,28.485318,partially cloudy,Clearing in the afternoon.,0,0,0
2019-02-25,27.88888888888889,10.0,18.833333333333336,57.2,0.0,0.0,0.0,19.473014,partially cloudy,Clearing in the afternoon.,0,0,0
2019-02-26,31.88888888888889,10.88888888888889,20.666666666666668,58.2,0.3048,0.0,0.0,20.599552000000003,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2019-02-27,27.88888888888889,12.944444444444443,19.944444444444446,55.3,0.0,0.0,0.0,28.485318,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-02-28,31.0,14.11111111111111,22.055555555555557,59.2,0.0254,0.0,0.0,24.1401,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2019-03-01,29.833333333333332,14.055555555555554,21.666666666666668,62.5,0.0,0.0,0.0,28.646252,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-03-02,29.61111111111111,15.277777777777779,22.38888888888889,57.6,0.0,0.0,0.0,22.369826,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-03-03,31.77777777777778,13.055555555555555,22.5,54.1,0.0,0.0,0.0,15.932466,clear,Clear conditions throughout the day.,0,0,0
2019-03-04,33.05555555555556,13.88888888888889,23.5,47.7,0.0762,0.0,0.0,27.680647999999998,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2019-03-05,28.666666666666668,15.833333333333334,22.555555555555554,50.3,0.0254,0.0,0.0,33.152404000000004,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2019-03-06,21.0,11.055555555555555,17.88888888888889,62.4,9.652,0.0,0.0,35.244546,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2019-03-07,22.83333333333333,4.2777777777777795,13.499999999999998,57.3,0.0,0.0,0.0,27.680647999999998,partially cloudy,Clearing in the afternoon.,0,0,0
2019-03-08,28.000000000000004,8.277777777777779,18.111111111111107,62.9,0.0,0.0,0.0,24.1401,partially cloudy,Becoming cloudy in the afternoon.,0,0,0
2019-03-09,29.0,16.11111111111111,21.22222222222222,58.0,0.4826,0.0,0.0,28.16345,"rain, partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,1,0,0
2019-03-10,28.77777777777778,11.944444444444445,19.88888888888889,64.7,0.0508,0.0,0.0,27.680647999999998,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2019-03-11,28.88888888888889,10.833333333333334,20.222222222222225,57.8,0.1524,0.0,0.0,26.875978,"rain, partially cloudy",Clearing in the afternoon with afternoon rain.,1,0,0
2019-03-12,25.833333333333332,10.999999999999998,19.222222222222218,50.2,0.0,0.0,0.0,37.01482,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-03-13,20.888888888888886,13.833333333333334,16.22222222222222,70.7,0.0,0.0,0.0,26.393175999999997,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-03-14,26.944444444444443,15.222222222222221,19.388888888888893,68.7,0.2032,0.0,0.0,29.450922000000002,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2019-03-15,23.111111111111107,13.0,17.22222222222222,65.9,0.1016,0.0,0.0,24.301033999999998,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0
2019-03-16,22.944444444444443,13.333333333333334,18.166666666666668,65.4,0.0254,0.0,0.0,33.474272,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2019-03-17,21.999999999999996,15.11111111111111,18.77777777777778,63.7,0.0508,0.0,0.0,26.393175999999997,"rain, overcast",Cloudy skies throughout the day with late afternoon rain.,1,0,0
2019-03-18,24.833333333333332,12.888888888888891,18.666666666666664,73.6,7.340599999999999,0.0,0.0,29.450922000000002,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2019-03-19,24.833333333333332,15.777777777777779,19.499999999999996,73.2,0.17779999999999999,0.0,0.0,20.438617999999998,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2019-03-20,26.888888888888893,12.944444444444443,19.61111111111111,72.8,0.2032,0.0,0.0,24.461968,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,0
2019-03-21,26.0,14.833333333333334,20.27777777777778,72.4,0.5588,0.0,0.0,14.805927999999998,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2019-03-22,22.555555555555554,15.0,18.833333333333336,75.8,1.9304,0.0,0.0,16.576202000000002,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2019-03-23,23.944444444444443,10.222222222222221,17.166666666666668,78.0,0.0254,0.0,0.0,12.230984,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2019-03-24,26.77777777777778,15.055555555555555,19.777777777777775,71.1,0.0762,0.0,0.0,35.244546,"rain, partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,1,0,0
2019-03-25,20.833333333333332,12.833333333333334,17.5,74.7,0.6096,0.0,0.0,44.095915999999995,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2019-03-26,21.999999999999996,8.833333333333334,14.722222222222221,40.8,0.0,0.0,0.0,30.255592,clear,Clear conditions throughout the day.,0,0,0
2019-03-27,21.999999999999996,5.555555555555555,13.88888888888889,63.8,0.0,0.0,0.0,21.72609,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-03-28,25.666666666666668,7.000000000000001,15.944444444444445,70.0,0.0,0.0,0.0,21.404222,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-03-29,22.944444444444443,12.611111111111112,16.72222222222222,79.7,14.985999999999999,0.0,0.0,27.519714,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2019-03-30,14.944444444444445,7.777777777777778,12.0,81.1,32.892999999999994,0.0,0.0,41.681906,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2019-03-31,16.055555555555557,3.944444444444445,10.166666666666664,64.0,0.0254,0.0,0.0,31.703998,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0
2019-04-01,18.111111111111107,3.7222222222222237,11.055555555555555,78.2,0.0,0.0,0.0,18.346476,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-04-02,21.0,7.88888888888889,14.38888888888889,75.4,0.0,0.0,0.0,13.840323999999999,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-04-03,23.77777777777778,8.166666666666668,16.333333333333332,70.7,0.0,0.0,0.0,27.680647999999998,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-04-04,20.944444444444443,14.055555555555554,17.27777777777778,61.8,0.0254,0.0,0.0,22.369826,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2019-04-05,20.0,13.88888888888889,16.333333333333332,74.7,0.0254,0.0,0.0,18.346476,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0
2019-04-06,24.61111111111111,10.88888888888889,16.61111111111111,74.8,0.0,0.0,0.0,27.680647999999998,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-04-07,24.055555555555557,7.777777777777778,15.222222222222221,65.2,0.0,0.0,0.0,29.933724,partially cloudy,Clearing in the afternoon.,0,0,0
2019-04-08,24.111111111111114,7.000000000000001,16.333333333333332,52.0,0.0,0.0,0.0,33.313338,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-04-09,19.833333333333332,7.000000000000001,15.722222222222221,46.9,0.0,0.0,0.0,32.347734,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-04-10,17.83333333333333,2.055555555555557,9.666666666666666,63.5,0.0,0.0,0.0,15.610598,clear,Clear conditions throughout the day.,0,0,0
2019-04-11,19.66666666666667,1.8333333333333317,11.166666666666666,70.2,0.0,0.0,0.0,24.1401,partially cloudy,Clearing in the afternoon.,0,0,0
2019-04-12,20.944444444444443,9.166666666666666,14.38888888888889,65.9,0.0,0.0,0.0,16.576202000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-04-13,22.11111111111111,5.1111111111111125,14.11111111111111,62.5,0.0,0.0,0.0,20.92142,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-04-14,20.944444444444443,10.0,15.11111111111111,66.2,0.0,0.0,0.0,19.473014,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-04-15,21.833333333333332,6.888888888888888,14.055555555555554,72.2,0.0,0.0,0.0,14.805927999999998,partially cloudy,Partly cloudy throughout the day.,0,0,0
2019-04-16,22.88888888888889,6.888888888888888,14.444444444444445,70.1,0.0,0.0,0.0,13.035654,partially cloudy,Partly cloudy throughout the day.,0,0,0
