Date,ID,Name,StartDate,EndDate,Cost,Priority,Progress,ProjectID,Status,Duration,Trade,IsBadWeather,WeatherAssessment,ActualStartDate,ActualEndDate
2020-02-06,3589,pick,2019-10-18,2019-10-28,612.0,Critical,5,10,Delayed,7,1,0,14.285714285714285,2020-01-30 00:00:00,2020-02-10
2020-02-06,3758,black,2019-10-11,2019-10-21,762.0,Critical,5,10,Delayed,7,2,0,0.0,2020-01-27 00:00:00,2020-02-10
2020-02-07,43,green,2019-11-14,2019-11-25,325.0,Critical,5,1,Delayed,8,1,0,12.5,2020-01-28 00:00:00,2020-02-12
2020-02-07,194,collection,2019-12-18,2019-12-19,252.0,Critical,0,1,Delayed,2,1,0,100.0,2020-02-06 00:00:00,2020-02-12
2020-02-07,349,affect,2019-12-17,2019-12-26,458.0,Critical,3,1,Delayed,8,3,0,37.5,2020-02-05 00:00:00,2020-02-17
2020-02-07,501,around,2020-01-01,2020-01-06,604.0,Critical,4,2,Delayed,6,3,0,33.33333333333333,2020-02-03 00:00:00,2020-02-10
2020-02-07,679,station,2019-12-21,2019-12-27,427.0,Critical,6,2,Delayed,7,2,0,28.57142857142857,2020-01-30 00:00:00,2020-02-08
2020-02-07,845,wonder,2019-12-14,2019-12-18,712.0,Critical,4,2,Delayed,5,1,0,20.0,2020-01-31 00:00:00,2020-02-08
2020-02-07,938,look,2020-01-22,2020-01-30,431.0,Critical,7,3,Completed,7,3,0,28.57142857142857,2020-01-30 00:00:00,2020-02-07
2020-02-07,939,radio,2020-01-31,2020-02-06,1000.0,Critical,1,3,Delayed,5,2,0,20.0,2020-02-07 00:00:00,2020-02-14
2020-02-07,1105,where,2020-02-02,2020-02-10,898.0,Normal,1,3,On Progress,7,1,0,16.666666666666664,2020-02-06 00:00:00,2020-02-19
2020-02-07,1261,challenge,2020-01-28,2020-02-04,369.0,Critical,4,3,Delayed,6,3,0,33.33333333333333,2020-02-03 00:00:00,2020-02-13
2020-02-07,1484,fund,2019-11-09,2019-11-18,822.0,Critical,4,4,Delayed,8,2,0,0.0,2020-01-31 00:00:00,2020-02-12
2020-02-07,1628,move,2019-11-06,2019-11-11,394.0,Critical,3,4,Delayed,5,1,0,0.0,2020-02-03 00:00:00,2020-02-10
2020-02-07,1769,class,2019-12-04,2019-12-09,506.0,Critical,2,4,Delayed,5,2,0,0.0,2020-02-05 00:00:00,2020-02-13
2020-02-07,1832,charge,2020-01-25,2020-02-01,421.0,Critical,5,5,Delayed,7,2,0,42.857142857142854,2020-02-01 00:00:00,2020-02-15
2020-02-07,1982,physical,2020-02-01,2020-02-06,482.0,Critical,1,5,Delayed,5,1,0,20.0,2020-02-06 00:00:00,2020-02-17
2020-02-07,2135,fight,2020-01-26,2020-02-03,263.0,Critical,1,5,Delayed,8,1,0,42.857142857142854,2020-02-05 00:00:00,2020-02-25
2020-02-07,2277,unit,2020-01-01,2020-01-09,599.0,Critical,5,6,Delayed,7,2,0,14.285714285714285,2020-01-31 00:00:00,2020-02-17
2020-02-07,2388,international,2020-01-22,2020-01-28,604.0,Critical,3,6,Delayed,5,2,0,20.0,2020-01-30 00:00:00,2020-02-11
2020-02-07,2504,hour,2020-01-22,2020-01-29,745.0,Critical,6,7,Delayed,8,1,0,12.5,2020-02-01 00:00:00,2020-02-09
2020-02-07,2616,different,2020-01-17,2020-01-20,418.0,Critical,3,7,Delayed,4,3,0,0.0,2020-02-04 00:00:00,2020-02-09
2020-02-07,2767,watch,2019-11-29,2019-12-06,933.0,Critical,6,8,Completed,6,2,0,0.0,2020-01-30 00:00:00,2020-02-07
2020-02-07,2768,area,2019-12-06,2019-12-11,695.0,Critical,1,8,Delayed,4,2,0,25.0,2020-02-07 00:00:00,2020-02-12
2020-02-07,2898,whose,2019-11-04,2019-11-11,534.0,Critical,6,8,Completed,6,3,0,0.0,2020-01-31 00:00:00,2020-02-07
2020-02-07,2899,story,2019-11-11,2019-11-18,991.0,Critical,1,8,Delayed,6,1,0,0.0,2020-02-07 00:00:00,2020-02-14
2020-02-07,3037,fill,2019-10-30,2019-11-04,295.0,Critical,3,8,Delayed,4,2,0,0.0,2020-01-31 00:00:00,2020-02-11
2020-02-07,3122,feel,2020-01-30,2020-02-06,226.0,Critical,3,9,Delayed,6,3,0,33.33333333333333,2020-02-04 00:00:00,2020-02-12
2020-02-07,3247,either,2020-01-29,2020-02-05,240.0,Critical,3,9,Delayed,6,2,0,33.33333333333333,2020-02-05 00:00:00,2020-02-12
2020-02-07,3440,usually,2019-12-31,2020-01-07,482.0,Critical,5,10,Delayed,6,3,0,33.33333333333333,2020-01-30 00:00:00,2020-02-10
2020-02-07,3589,pick,2019-10-18,2019-10-28,612.0,Critical,6,10,Delayed,7,1,0,14.285714285714285,2020-01-30 00:00:00,2020-02-10
2020-02-07,3758,black,2019-10-11,2019-10-21,762.0,Critical,6,10,Delayed,7,2,0,0.0,2020-01-27 00:00:00,2020-02-10
2020-02-08,501,around,2020-01-01,2020-01-06,604.0,Critical,4,2,Delayed,6,3,0,33.33333333333333,2020-02-03 00:00:00,2020-02-10
2020-02-08,679,station,2019-12-21,2019-12-27,427.0,Critical,7,2,Completed,7,2,0,28.57142857142857,2020-01-30 00:00:00,2020-02-08
2020-02-08,680,small,2019-12-29,2019-12-30,690.0,Critical,1,2,Delayed,2,2,0,100.0,2020-02-08 00:00:00,2020-02-09
2020-02-08,845,wonder,2019-12-14,2019-12-18,712.0,Critical,5,2,Completed,5,1,0,20.0,2020-01-31 00:00:00,2020-02-08
2020-02-08,846,fine,2019-12-18,2019-12-19,280.0,Critical,1,2,Delayed,2,3,0,100.0,2020-02-08 00:00:00,2020-02-11
2020-02-08,1484,fund,2019-11-09,2019-11-18,822.0,Critical,5,4,Delayed,8,2,0,0.0,2020-01-31 00:00:00,2020-02-12
2020-02-08,1628,move,2019-11-06,2019-11-11,394.0,Critical,4,4,Delayed,5,1,0,0.0,2020-02-03 00:00:00,2020-02-10
2020-02-08,1769,class,2019-12-04,2019-12-09,506.0,Critical,2,4,Delayed,5,2,0,0.0,2020-02-05 00:00:00,2020-02-13
2020-02-08,1832,charge,2020-01-25,2020-02-01,421.0,Critical,5,5,Delayed,7,2,0,42.857142857142854,2020-02-01 00:00:00,2020-02-15
2020-02-08,1982,physical,2020-02-01,2020-02-06,482.0,Critical,2,5,Delayed,5,1,0,20.0,2020-02-06 00:00:00,2020-02-17
2020-02-08,2135,fight,2020-01-26,2020-02-03,263.0,Critical,2,5,Delayed,8,1,0,42.857142857142854,2020-02-05 00:00:00,2020-02-25
2020-02-08,2504,hour,2020-01-22,2020-01-29,745.0,Critical,7,7,Delayed,8,1,0,12.5,2020-02-01 00:00:00,2020-02-09
2020-02-08,2616,different,2020-01-17,2020-01-20,418.0,Critical,3,7,Delayed,4,3,0,0.0,2020-02-04 00:00:00,2020-02-09
2020-02-09,501,around,2020-01-01,2020-01-06,604.0,Critical,5,2,Delayed,6,3,0,33.33333333333333,2020-02-03 00:00:00,2020-02-10
2020-02-09,680,small,2019-12-29,2019-12-30,690.0,Critical,2,2,Completed,2,2,0,100.0,2020-02-08 00:00:00,2020-02-09
2020-02-09,681,page,2020-01-01,2020-01-03,757.0,Critical,1,2,Delayed,3,3,0,33.33333333333333,2020-02-09 00:00:00,2020-02-11
2020-02-09,846,fine,2019-12-18,2019-12-19,280.0,Critical,1,2,Delayed,2,3,0,100.0,2020-02-08 00:00:00,2020-02-11
2020-02-09,2504,hour,2020-01-22,2020-01-29,745.0,Critical,8,7,Completed,8,1,0,12.5,2020-02-01 00:00:00,2020-02-09
2020-02-09,2505,agent,2020-01-30,2020-02-04,753.0,Critical,1,7,Delayed,6,3,0,50.0,2020-02-09 00:00:00,2020-02-14
2020-02-09,2616,different,2020-01-17,2020-01-20,418.0,Critical,4,7,Completed,4,3,0,0.0,2020-02-04 00:00:00,2020-02-09
2020-02-09,2617,draw,2020-01-20,2020-01-22,578.0,Critical,1,7,Delayed,3,2,0,0.0,2020-02-09 00:00:00,2020-02-13
2020-02-10,43,green,2019-11-14,2019-11-25,325.0,Critical,6,1,Delayed,8,1,1,12.5,2020-01-28 00:00:00,2020-02-12
2020-02-10,194,collection,2019-12-18,2019-12-19,252.0,Critical,1,1,Delayed,2,1,1,100.0,2020-02-06 00:00:00,2020-02-12
2020-02-10,349,affect,2019-12-17,2019-12-26,458.0,Critical,4,1,Delayed,8,3,1,37.5,2020-02-05 00:00:00,2020-02-17
2020-02-10,501,around,2020-01-01,2020-01-06,604.0,Critical,6,2,Completed,6,3,1,33.33333333333333,2020-02-03 00:00:00,2020-02-10
2020-02-10,502,bill,2020-01-06,2020-01-08,530.0,Critical,0,2,Delayed,3,1,1,0.0,2020-02-10 00:00:00,2020-02-14
2020-02-10,681,page,2020-01-01,2020-01-03,757.0,Critical,2,2,Delayed,3,3,1,33.33333333333333,2020-02-09 00:00:00,2020-02-11
2020-02-10,846,fine,2019-12-18,2019-12-19,280.0,Critical,1,2,Delayed,2,3,1,100.0,2020-02-08 00:00:00,2020-02-11
2020-02-10,939,radio,2020-01-31,2020-02-06,1000.0,Critical,2,3,Delayed,5,2,1,20.0,2020-02-07 00:00:00,2020-02-14
2020-02-10,1105,where,2020-02-02,2020-02-10,898.0,Normal,2,3,On Progress,7,1,1,16.666666666666664,2020-02-06 00:00:00,2020-02-19
2020-02-10,1261,challenge,2020-01-28,2020-02-04,369.0,Critical,4,3,Delayed,6,3,1,33.33333333333333,2020-02-03 00:00:00,2020-02-13
2020-02-10,1484,fund,2019-11-09,2019-11-18,822.0,Critical,6,4,Delayed,8,2,1,0.0,2020-01-31 00:00:00,2020-02-12
2020-02-10,1628,move,2019-11-06,2019-11-11,394.0,Critical,5,4,Completed,5,1,1,0.0,2020-02-03 00:00:00,2020-02-10
2020-02-10,1629,hot,2019-11-12,2019-11-18,694.0,Critical,1,4,Delayed,6,2,1,0.0,2020-02-10 00:00:00,2020-02-19
2020-02-10,1769,class,2019-12-04,2019-12-09,506.0,Critical,3,4,Delayed,5,2,1,0.0,2020-02-05 00:00:00,2020-02-13
2020-02-10,1832,charge,2020-01-25,2020-02-01,421.0,Critical,5,5,Delayed,7,2,1,42.857142857142854,2020-02-01 00:00:00,2020-02-15
2020-02-10,1982,physical,2020-02-01,2020-02-06,482.0,Critical,2,5,Delayed,5,1,1,20.0,2020-02-06 00:00:00,2020-02-17
2020-02-10,2135,fight,2020-01-26,2020-02-03,263.0,Critical,3,5,Delayed,8,1,1,42.857142857142854,2020-02-05 00:00:00,2020-02-25
2020-02-10,2277,unit,2020-01-01,2020-01-09,599.0,Critical,5,6,Delayed,7,2,1,14.285714285714285,2020-01-31 00:00:00,2020-02-17
2020-02-10,2388,international,2020-01-22,2020-01-28,604.0,Critical,4,6,Delayed,5,2,1,20.0,2020-01-30 00:00:00,2020-02-11
2020-02-10,2505,agent,2020-01-30,2020-02-04,753.0,Critical,2,7,Delayed,6,3,1,50.0,2020-02-09 00:00:00,2020-02-14
2020-02-10,2617,draw,2020-01-20,2020-01-22,578.0,Critical,2,7,Delayed,3,2,1,0.0,2020-02-09 00:00:00,2020-02-13
2020-02-10,2768,area,2019-12-06,2019-12-11,695.0,Critical,2,8,Delayed,4,2,1,25.0,2020-02-07 00:00:00,2020-02-12
2020-02-10,2899,story,2019-11-11,2019-11-18,991.0,Critical,2,8,Delayed,6,1,1,0.0,2020-02-07 00:00:00,2020-02-14
2020-02-10,3037,fill,2019-10-30,2019-11-04,295.0,Critical,3,8,Delayed,4,2,1,0.0,2020-01-31 00:00:00,2020-02-11
2020-02-10,3122,feel,2020-01-30,2020-02-06,226.0,Critical,4,9,Delayed,6,3,1,33.33333333333333,2020-02-04 00:00:00,2020-02-12
2020-02-10,3247,either,2020-01-29,2020-02-05,240.0,Critical,4,9,Delayed,6,2,1,33.33333333333333,2020-02-05 00:00:00,2020-02-12
2020-02-10,3440,usually,2019-12-31,2020-01-07,482.0,Critical,6,10,Completed,6,3,1,33.33333333333333,2020-01-30 00:00:00,2020-02-10
2020-02-10,3441,suffer,2020-01-09,2020-01-14,257.0,Critical,1,10,Delayed,4,2,1,25.0,2020-02-10 00:00:00,2020-02-14
2020-02-10,3589,pick,2019-10-18,2019-10-28,612.0,Critical,7,10,Completed,7,1,1,14.285714285714285,2020-01-30 00:00:00,2020-02-10
2020-02-10,3590,medical,2019-10-30,2019-11-07,415.0,Critical,1,10,Delayed,7,3,1,0.0,2020-02-10 00:00:00,2020-02-19
2020-02-10,3758,black,2019-10-11,2019-10-21,762.0,Critical,7,10,Completed,7,2,1,0.0,2020-01-27 00:00:00,2020-02-10
2020-02-10,3759,stay,2019-10-21,2019-10-24,823.0,Critical,1,10,Delayed,4,3,1,0.0,2020-02-10 00:00:00,2020-02-13
2020-02-11,43,green,2019-11-14,2019-11-25,325.0,Critical,7,1,Delayed,8,1,0,12.5,2020-01-28 00:00:00,2020-02-12
2020-02-11,194,collection,2019-12-18,2019-12-19,252.0,Critical,1,1,Delayed,2,1,0,100.0,2020-02-06 00:00:00,2020-02-12
2020-02-11,349,affect,2019-12-17,2019-12-26,458.0,Critical,4,1,Delayed,8,3,0,37.5,2020-02-05 00:00:00,2020-02-17
2020-02-11,502,bill,2020-01-06,2020-01-08,530.0,Critical,1,2,Delayed,3,1,0,0.0,2020-02-10 00:00:00,2020-02-14
2020-02-11,681,page,2020-01-01,2020-01-03,757.0,Critical,3,2,Completed,3,3,0,33.33333333333333,2020-02-09 00:00:00,2020-02-11
2020-02-11,682,main,2020-01-04,2020-01-07,776.0,Critical,1,2,Delayed,4,1,0,25.0,2020-02-11 00:00:00,2020-02-17
2020-02-11,846,fine,2019-12-18,2019-12-19,280.0,Critical,2,2,Completed,2,3,0,100.0,2020-02-08 00:00:00,2020-02-11
2020-02-11,847,plan,2019-12-19,2019-12-26,596.0,Critical,1,2,Delayed,8,1,0,37.5,2020-02-11 00:00:00,2020-02-21
2020-02-11,939,radio,2020-01-31,2020-02-06,1000.0,Critical,3,3,Delayed,5,2,0,20.0,2020-02-07 00:00:00,2020-02-14
2020-02-11,1105,where,2020-02-02,2020-02-10,898.0,Critical,3,3,Delayed,7,1,0,16.666666666666664,2020-02-06 00:00:00,2020-02-19
2020-02-11,1261,challenge,2020-01-28,2020-02-04,369.0,Critical,5,3,Delayed,6,3,0,33.33333333333333,2020-02-03 00:00:00,2020-02-13
2020-02-11,1484,fund,2019-11-09,2019-11-18,822.0,Critical,7,4,Delayed,8,2,0,0.0,2020-01-31 00:00:00,2020-02-12
2020-02-11,1629,hot,2019-11-12,2019-11-18,694.0,Critical,2,4,Delayed,6,2,0,0.0,2020-02-10 00:00:00,2020-02-19
2020-02-11,1769,class,2019-12-04,2019-12-09,506.0,Critical,4,4,Delayed,5,2,0,0.0,2020-02-05 00:00:00,2020-02-13
2020-02-11,1832,charge,2020-01-25,2020-02-01,421.0,Critical,5,5,Delayed,7,2,0,42.857142857142854,2020-02-01 00:00:00,2020-02-15
2020-02-11,1982,physical,2020-02-01,2020-02-06,482.0,Critical,3,5,Delayed,5,1,0,20.0,2020-02-06 00:00:00,2020-02-17
2020-02-11,2135,fight,2020-01-26,2020-02-03,263.0,Critical,4,5,Delayed,8,1,0,42.857142857142854,2020-02-05 00:00:00,2020-02-25
2020-02-11,2277,unit,2020-01-01,2020-01-09,599.0,Critical,5,6,Delayed,7,2,0,14.285714285714285,2020-01-31 00:00:00,2020-02-17
2020-02-11,2388,international,2020-01-22,2020-01-28,604.0,Critical,5,6,Completed,5,2,0,20.0,2020-01-30 00:00:00,2020-02-11
2020-02-11,2389,lay,2020-01-30,2020-02-03,754.0,Critical,0,6,Delayed,3,3,0,66.66666666666666,2020-02-11 00:00:00,2020-02-14
2020-02-11,2505,agent,2020-01-30,2020-02-04,753.0,Critical,3,7,Delayed,6,3,0,50.0,2020-02-09 00:00:00,2020-02-14
2020-02-11,2617,draw,2020-01-20,2020-01-22,578.0,Critical,2,7,Delayed,3,2,0,0.0,2020-02-09 00:00:00,2020-02-13
2020-02-11,2768,area,2019-12-06,2019-12-11,695.0,Critical,3,8,Delayed,4,2,0,25.0,2020-02-07 00:00:00,2020-02-12
2020-02-11,2899,story,2019-11-11,2019-11-18,991.0,Critical,3,8,Delayed,6,1,0,0.0,2020-02-07 00:00:00,2020-02-14
2020-02-11,3037,fill,2019-10-30,2019-11-04,295.0,Critical,4,8,Completed,4,2,0,0.0,2020-01-31 00:00:00,2020-02-11
2020-02-11,3038,doctor,2019-11-06,2019-11-13,242.0,Critical,1,8,Delayed,6,1,0,0.0,2020-02-11 00:00:00,2020-02-19
2020-02-11,3122,feel,2020-01-30,2020-02-06,226.0,Critical,5,9,Delayed,6,3,0,33.33333333333333,2020-02-04 00:00:00,2020-02-12
2020-02-11,3247,either,2020-01-29,2020-02-05,240.0,Critical,5,9,Delayed,6,2,0,33.33333333333333,2020-02-05 00:00:00,2020-02-12
2020-02-11,3441,suffer,2020-01-09,2020-01-14,257.0,Critical,1,10,Delayed,4,2,0,25.0,2020-02-10 00:00:00,2020-02-14
2020-02-11,3590,medical,2019-10-30,2019-11-07,415.0,Critical,2,10,Delayed,7,3,0,0.0,2020-02-10 00:00:00,2020-02-19
2020-02-11,3759,stay,2019-10-21,2019-10-24,823.0,Critical,2,10,Delayed,4,3,0,0.0,2020-02-10 00:00:00,2020-02-13
2020-02-12,43,green,2019-11-14,2019-11-25,325.0,Critical,8,1,Completed,8,1,0,12.5,2020-01-28 00:00:00,2020-02-12
2020-02-12,44,market,2019-11-26,2019-11-29,715.0,Critical,1,1,Delayed,4,3,0,25.0,2020-02-12 00:00:00,2020-02-17
2020-02-12,194,collection,2019-12-18,2019-12-19,252.0,Critical,2,1,Completed,2,1,0,100.0,2020-02-06 00:00:00,2020-02-12
2020-02-12,195,back,2019-12-20,2019-12-24,415.0,Critical,0,1,Delayed,3,3,0,33.33333333333333,2020-02-12 00:00:00,2020-02-17
2020-02-12,349,affect,2019-12-17,2019-12-26,458.0,Critical,5,1,Delayed,8,3,0,37.5,2020-02-05 00:00:00,2020-02-17
2020-02-12,502,bill,2020-01-06,2020-01-08,530.0,Critical,1,2,Delayed,3,1,0,0.0,2020-02-10 00:00:00,2020-02-14
2020-02-12,682,main,2020-01-04,2020-01-07,776.0,Critical,1,2,Delayed,4,1,0,25.0,2020-02-11 00:00:00,2020-02-17
2020-02-12,847,plan,2019-12-19,2019-12-26,596.0,Critical,2,2,Delayed,8,1,0,37.5,2020-02-11 00:00:00,2020-02-21
2020-02-12,939,radio,2020-01-31,2020-02-06,1000.0,Critical,4,3,Delayed,5,2,0,20.0,2020-02-07 00:00:00,2020-02-14
2020-02-12,1105,where,2020-02-02,2020-02-10,898.0,Critical,4,3,Delayed,7,1,0,16.666666666666664,2020-02-06 00:00:00,2020-02-19
2020-02-12,1261,challenge,2020-01-28,2020-02-04,369.0,Critical,5,3,Delayed,6,3,0,33.33333333333333,2020-02-03 00:00:00,2020-02-13
2020-02-12,1484,fund,2019-11-09,2019-11-18,822.0,Critical,8,4,Completed,8,2,0,0.0,2020-01-31 00:00:00,2020-02-12
2020-02-12,1485,star,2019-11-18,2019-11-19,341.0,Critical,0,4,Delayed,2,2,0,0.0,2020-02-12 00:00:00,2020-02-14
2020-02-12,1629,hot,2019-11-12,2019-11-18,694.0,Critical,2,4,Delayed,6,2,0,0.0,2020-02-10 00:00:00,2020-02-19
2020-02-12,1769,class,2019-12-04,2019-12-09,506.0,Critical,4,4,Delayed,5,2,0,0.0,2020-02-05 00:00:00,2020-02-13
2020-02-12,1832,charge,2020-01-25,2020-02-01,421.0,Critical,5,5,Delayed,7,2,0,42.857142857142854,2020-02-01 00:00:00,2020-02-15
2020-02-12,1982,physical,2020-02-01,2020-02-06,482.0,Critical,3,5,Delayed,5,1,0,20.0,2020-02-06 00:00:00,2020-02-17
2020-02-12,2135,fight,2020-01-26,2020-02-03,263.0,Critical,4,5,Delayed,8,1,0,42.857142857142854,2020-02-05 00:00:00,2020-02-25
2020-02-12,2277,unit,2020-01-01,2020-01-09,599.0,Critical,5,6,Delayed,7,2,0,14.285714285714285,2020-01-31 00:00:00,2020-02-17
2020-02-12,2389,lay,2020-01-30,2020-02-03,754.0,Critical,1,6,Delayed,3,3,0,66.66666666666666,2020-02-11 00:00:00,2020-02-14
2020-02-12,2505,agent,2020-01-30,2020-02-04,753.0,Critical,4,7,Delayed,6,3,0,50.0,2020-02-09 00:00:00,2020-02-14
2020-02-12,2617,draw,2020-01-20,2020-01-22,578.0,Critical,2,7,Delayed,3,2,0,0.0,2020-02-09 00:00:00,2020-02-13
2020-02-12,2768,area,2019-12-06,2019-12-11,695.0,Critical,4,8,Completed,4,2,0,25.0,2020-02-07 00:00:00,2020-02-12
2020-02-12,2769,between,2019-12-12,2019-12-18,579.0,Critical,1,8,Delayed,5,1,0,20.0,2020-02-12 00:00:00,2020-02-21
2020-02-12,2899,story,2019-11-11,2019-11-18,991.0,Critical,4,8,Delayed,6,1,0,0.0,2020-02-07 00:00:00,2020-02-14
2020-02-12,3038,doctor,2019-11-06,2019-11-13,242.0,Critical,2,8,Delayed,6,1,0,0.0,2020-02-11 00:00:00,2020-02-19
2020-02-12,3122,feel,2020-01-30,2020-02-06,226.0,Critical,6,9,Completed,6,3,0,33.33333333333333,2020-02-04 00:00:00,2020-02-12
2020-02-12,3123,compare,2020-02-08,2020-02-18,860.0,Normal,1,9,On Progress,8,1,0,14.285714285714285,2020-02-12 00:00:00,2020-02-24
2020-02-12,3247,either,2020-01-29,2020-02-05,240.0,Critical,6,9,Completed,6,2,0,33.33333333333333,2020-02-05 00:00:00,2020-02-12
2020-02-12,3248,clearly,2020-02-05,2020-02-12,800.0,Normal,1,9,On Progress,6,1,0,16.666666666666664,2020-02-12 00:00:00,2020-02-19
2020-02-12,3441,suffer,2020-01-09,2020-01-14,257.0,Critical,2,10,Delayed,4,2,0,25.0,2020-02-10 00:00:00,2020-02-14
2020-02-12,3590,medical,2019-10-30,2019-11-07,415.0,Critical,3,10,Delayed,7,3,0,0.0,2020-02-10 00:00:00,2020-02-19
2020-02-12,3759,stay,2019-10-21,2019-10-24,823.0,Critical,3,10,Delayed,4,3,0,0.0,2020-02-10 00:00:00,2020-02-13
2020-02-13,44,market,2019-11-26,2019-11-29,715.0,Critical,2,1,Delayed,4,3,0,25.0,2020-02-12 00:00:00,2020-02-17
2020-02-13,195,back,2019-12-20,2019-12-24,415.0,Critical,1,1,Delayed,3,3,0,33.33333333333333,2020-02-12 00:00:00,2020-02-17
2020-02-13,349,affect,2019-12-17,2019-12-26,458.0,Critical,6,1,Delayed,8,3,0,37.5,2020-02-05 00:00:00,2020-02-17
2020-02-13,502,bill,2020-01-06,2020-01-08,530.0,Critical,2,2,Delayed,3,1,0,0.0,2020-02-10 00:00:00,2020-02-14
2020-02-13,682,main,2020-01-04,2020-01-07,776.0,Critical,2,2,Delayed,4,1,0,25.0,2020-02-11 00:00:00,2020-02-17
2020-02-13,847,plan,2019-12-19,2019-12-26,596.0,Critical,3,2,Delayed,8,1,0,37.5,2020-02-11 00:00:00,2020-02-21
2020-02-13,939,radio,2020-01-31,2020-02-06,1000.0,Critical,4,3,Delayed,5,2,0,20.0,2020-02-07 00:00:00,2020-02-14
2020-02-13,1105,where,2020-02-02,2020-02-10,898.0,Critical,4,3,Delayed,7,1,0,16.666666666666664,2020-02-06 00:00:00,2020-02-19
2020-02-13,1261,challenge,2020-01-28,2020-02-04,369.0,Critical,6,3,Completed,6,3,0,33.33333333333333,2020-02-03 00:00:00,2020-02-13
2020-02-13,1262,bed,2020-02-04,2020-02-05,786.0,Critical,1,3,Delayed,2,3,0,0.0,2020-02-13 00:00:00,2020-02-14
2020-02-13,1485,star,2019-11-18,2019-11-19,341.0,Critical,1,4,Delayed,2,2,0,0.0,2020-02-12 00:00:00,2020-02-14
2020-02-13,1629,hot,2019-11-12,2019-11-18,694.0,Critical,3,4,Delayed,6,2,0,0.0,2020-02-10 00:00:00,2020-02-19
2020-02-13,1769,class,2019-12-04,2019-12-09,506.0,Critical,5,4,Completed,5,2,0,0.0,2020-02-05 00:00:00,2020-02-13
2020-02-13,1770,who,2019-12-10,2019-12-13,759.0,Critical,1,4,Delayed,4,3,0,25.0,2020-02-13 00:00:00,2020-02-17
2020-02-13,1832,charge,2020-01-25,2020-02-01,421.0,Critical,5,5,Delayed,7,2,0,42.857142857142854,2020-02-01 00:00:00,2020-02-15
2020-02-13,1982,physical,2020-02-01,2020-02-06,482.0,Critical,3,5,Delayed,5,1,0,20.0,2020-02-06 00:00:00,2020-02-17
2020-02-13,2135,fight,2020-01-26,2020-02-03,263.0,Critical,4,5,Delayed,8,1,0,42.857142857142854,2020-02-05 00:00:00,2020-02-25
2020-02-13,2277,unit,2020-01-01,2020-01-09,599.0,Critical,6,6,Delayed,7,2,0,14.285714285714285,2020-01-31 00:00:00,2020-02-17
2020-02-13,2389,lay,2020-01-30,2020-02-03,754.0,Critical,2,6,Delayed,3,3,0,66.66666666666666,2020-02-11 00:00:00,2020-02-14
2020-02-13,2505,agent,2020-01-30,2020-02-04,753.0,Critical,5,7,Delayed,6,3,0,50.0,2020-02-09 00:00:00,2020-02-14
2020-02-13,2617,draw,2020-01-20,2020-01-22,578.0,Critical,3,7,Completed,3,2,0,0.0,2020-02-09 00:00:00,2020-02-13
2020-02-13,2618,chair,2020-01-24,2020-01-28,882.0,Critical,1,7,Delayed,5,2,0,0.0,2020-02-13 00:00:00,2020-02-18
2020-02-13,2769,between,2019-12-12,2019-12-18,579.0,Critical,2,8,Delayed,5,1,0,20.0,2020-02-12 00:00:00,2020-02-21
2020-02-13,2899,story,2019-11-11,2019-11-18,991.0,Critical,5,8,Delayed,6,1,0,0.0,2020-02-07 00:00:00,2020-02-14
2020-02-13,3038,doctor,2019-11-06,2019-11-13,242.0,Critical,2,8,Delayed,6,1,0,0.0,2020-02-11 00:00:00,2020-02-19
2020-02-13,3123,compare,2020-02-08,2020-02-18,860.0,Normal,2,9,On Progress,8,1,0,14.285714285714285,2020-02-12 00:00:00,2020-02-24
2020-02-13,3248,clearly,2020-02-05,2020-02-12,800.0,Critical,2,9,Delayed,6,1,0,16.666666666666664,2020-02-12 00:00:00,2020-02-19
2020-02-13,3441,suffer,2020-01-09,2020-01-14,257.0,Critical,3,10,Delayed,4,2,0,25.0,2020-02-10 00:00:00,2020-02-14
2020-02-13,3590,medical,2019-10-30,2019-11-07,415.0,Critical,4,10,Delayed,7,3,0,0.0,2020-02-10 00:00:00,2020-02-19
2020-02-13,3759,stay,2019-10-21,2019-10-24,823.0,Critical,4,10,Completed,4,3,0,0.0,2020-02-10 00:00:00,2020-02-13
2020-02-13,3760,expect,2019-10-25,2019-11-01,335.0,Critical,1,10,Delayed,6,2,0,16.666666666666664,2020-02-13 00:00:00,2020-02-24
2020-02-14,44,market,2019-11-26,2019-11-29,715.0,Critical,3,1,Delayed,4,3,0,25.0,2020-02-12 00:00:00,2020-02-17
2020-02-14,195,back,2019-12-20,2019-12-24,415.0,Critical,2,1,Delayed,3,3,0,33.33333333333333,2020-02-12 00:00:00,2020-02-17
2020-02-14,349,affect,2019-12-17,2019-12-26,458.0,Critical,7,1,Delayed,8,3,0,37.5,2020-02-05 00:00:00,2020-02-17
2020-02-14,502,bill,2020-01-06,2020-01-08,530.0,Critical,3,2,Completed,3,1,0,0.0,2020-02-10 00:00:00,2020-02-14
2020-02-14,503,challenge,2020-01-10,2020-01-17,985.0,Critical,1,2,Delayed,8,3,0,12.5,2020-02-14 00:00:00,2020-02-22
2020-02-14,682,main,2020-01-04,2020-01-07,776.0,Critical,2,2,Delayed,4,1,0,25.0,2020-02-11 00:00:00,2020-02-17
