ID,Name,StartDate,EndDate,ParentTaskID,Cost,Priority,Progress,ProjectID,ActualStartDate,ActualEndDate,Status,Duration,AssigneeID,Trade,CreateDate
263,choose,2024-06-21,2024-06-24,262,801.0,Normal,0,12,,,Not Started,4,1,1,2024-03-19
264,campaign,2024-06-25,2024-06-27,263,784.0,Normal,0,12,,,Not Started,3,1,1,2024-03-19
265,successful,2024-06-28,2024-06-29,264,581.0,Normal,0,12,,,Not Started,2,1,3,2024-03-19
266,sell,2024-07-01,2024-07-04,265,877.0,Normal,0,12,,,Not Started,4,1,1,2024-03-19
267,outside,2024-07-05,2024-07-07,266,528.0,Normal,0,12,,,Not Started,3,1,3,2024-03-19
268,boy,2024-07-07,2024-07-08,267,418.0,Normal,0,12,,,Not Started,2,1,1,2024-03-19
269,majority,2024-07-10,2024-07-11,268,614.0,Normal,0,12,,,Not Started,2,1,3,2024-03-19
270,key,2024-07-13,2024-07-14,269,836.0,Normal,0,12,,,Not Started,2,1,1,2024-03-19
271,wrong,2024-07-16,2024-07-18,270,966.0,Normal,0,12,,,Not Started,3,1,1,2024-03-19
272,growth,2024-07-18,2024-07-21,271,348.0,Normal,0,12,,,Not Started,4,1,2,2024-03-19
273,technology,2024-07-21,2024-07-22,272,208.0,Normal,0,12,,,Not Started,2,1,3,2024-03-19
274,no,2024-05-20,2024-05-30,,1612.0,Critical,0,12,,,Not Started,11,1,4,2024-03-19
275,enjoy,2024-06-01,2024-06-04,274,360.0,Normal,0,12,,,Not Started,4,1,1,2024-03-19
276,investment,2024-06-06,2024-06-09,275,706.0,Normal,0,12,,,Not Started,4,1,2,2024-03-19
277,debate,2024-06-11,2024-06-13,276,225.0,Normal,0,12,,,Not Started,3,1,2,2024-03-19
278,billion,2024-06-13,2024-06-16,277,591.0,Normal,0,12,,,Not Started,4,1,1,2024-03-19
279,industry,2024-06-17,2024-06-18,278,721.0,Normal,0,12,,,Not Started,2,1,3,2024-03-19
280,dinner,2024-06-19,2024-06-20,279,231.0,Normal,0,12,,,Not Started,2,1,2,2024-03-19
281,knowledge,2024-06-20,2024-06-21,280,426.0,Normal,0,12,,,Not Started,2,1,3,2024-03-19
282,per,2024-06-23,2024-06-24,281,334.0,Normal,0,12,,,Not Started,2,1,1,2024-03-19
283,then,2024-06-26,2024-06-28,282,651.0,Normal,0,12,,,Not Started,3,1,3,2024-03-19
284,base,2024-06-29,2024-06-30,283,613.0,Normal,0,12,,,Not Started,2,1,3,2024-03-19
285,better,2024-06-30,2024-07-01,284,879.0,Normal,0,12,,,Not Started,2,1,3,2024-03-19
286,gun,2024-07-01,2024-07-02,285,703.0,Normal,0,12,,,Not Started,2,1,1,2024-03-19
287,add,2024-07-02,2024-07-03,286,778.0,Normal,0,12,,,Not Started,2,1,2,2024-03-19
288,describe,2024-07-04,2024-07-07,287,376.0,Normal,0,12,,,Not Started,4,1,1,2024-03-19
289,anyone,2024-07-09,2024-07-12,288,808.0,Normal,0,12,,,Not Started,4,1,1,2024-03-19
290,partner,2024-07-12,2024-07-14,289,605.0,Normal,0,12,,,Not Started,3,1,3,2024-03-19
291,so,2024-07-14,2024-07-17,290,842.0,Normal,0,12,,,Not Started,4,1,1,2024-03-19
292,blood,2024-07-19,2024-07-22,291,954.0,Normal,0,12,,,Not Started,4,1,3,2024-03-19
293,fact,2024-07-23,2024-07-26,292,762.0,Normal,0,12,,,Not Started,4,1,1,2024-03-19
294,no,2024-05-21,2024-05-30,,2423.0,Critical,0,12,,,Not Started,10,1,4,2024-03-19
295,imagine,2024-05-31,2024-06-01,294,239.0,Normal,0,12,,,Not Started,2,1,1,2024-03-19
296,hard,2024-06-03,2024-06-05,295,215.0,Normal,0,12,,,Not Started,3,1,3,2024-03-19
297,could,2024-06-07,2024-06-09,296,548.0,Normal,0,12,,,Not Started,3,1,3,2024-03-19
298,evidence,2024-06-09,2024-06-12,297,305.0,Normal,0,12,,,Not Started,4,1,3,2024-03-19
299,reality,2024-06-12,2024-06-15,298,962.0,Normal,0,12,,,Not Started,4,1,3,2024-03-19
300,last,2024-04-01,2024-04-13,,1755.0,Critical,0,13,,,Not Started,12,1,3,2024-03-19
301,sense,2024-04-15,2024-04-17,300,350.0,Normal,0,13,,,Not Started,3,1,3,2024-03-19
302,range,2024-04-19,2024-04-20,301,853.0,Normal,0,13,,,Not Started,2,1,1,2024-03-19
303,main,2024-04-22,2024-04-23,302,245.0,Normal,0,13,,,Not Started,2,1,1,2024-03-19
304,away,2024-04-25,2024-04-27,303,395.0,Normal,0,13,,,Not Started,3,1,2,2024-03-19
305,none,2024-04-29,2024-05-01,304,426.0,Normal,0,13,,,Not Started,3,1,3,2024-03-19
306,sometimes,2024-05-02,2024-05-03,305,664.0,Normal,0,13,,,Not Started,2,1,2,2024-03-19
307,decision,2024-04-04,2024-04-16,,2035.0,Critical,0,13,,,Not Started,11,1,4,2024-03-19
308,grow,2024-04-17,2024-04-18,307,302.0,Normal,0,13,,,Not Started,2,1,3,2024-03-19
309,American,2024-04-18,2024-04-19,308,300.0,Normal,0,13,,,Not Started,2,1,3,2024-03-19
310,TV,2024-04-21,2024-04-22,309,999.0,Normal,0,13,,,Not Started,2,1,3,2024-03-19
311,major,2024-04-08,2024-04-15,,2280.0,Critical,0,14,,,Not Started,8,1,4,2024-03-19
312,thank,2024-04-17,2024-04-20,311,291.0,Normal,0,14,,,Not Started,4,1,1,2024-03-19
313,Mrs,2024-04-21,2024-04-22,312,631.0,Normal,0,14,,,Not Started,2,1,2,2024-03-19
314,gas,2024-04-22,2024-04-23,313,517.0,Normal,0,14,,,Not Started,2,1,3,2024-03-19
315,move,2024-04-23,2024-04-24,314,554.0,Normal,0,14,,,Not Started,2,1,1,2024-03-19
316,myself,2024-04-25,2024-04-27,315,572.0,Normal,0,14,,,Not Started,3,1,1,2024-03-19
317,nor,2024-04-28,2024-04-30,316,487.0,Normal,0,14,,,Not Started,3,1,3,2024-03-19
318,population,2024-04-30,2024-05-01,317,225.0,Normal,0,14,,,Not Started,2,1,3,2024-03-19
319,air,2024-05-02,2024-05-05,318,547.0,Normal,0,14,,,Not Started,4,1,2,2024-03-19
320,state,2024-05-05,2024-05-06,319,414.0,Normal,0,14,,,Not Started,2,1,2,2024-03-19
321,different,2024-05-06,2024-05-09,320,819.0,Normal,0,14,,,Not Started,4,1,2,2024-03-19
322,instead,2024-05-09,2024-05-10,321,672.0,Normal,0,14,,,Not Started,2,1,2,2024-03-19
323,company,2024-04-11,2024-04-20,,1335.0,Critical,0,14,,,Not Started,10,1,4,2024-03-19
324,family,2024-04-22,2024-04-25,323,423.0,Normal,0,14,,,Not Started,4,1,2,2024-03-19
325,war,2024-04-25,2024-04-28,324,313.0,Normal,0,14,,,Not Started,4,1,3,2024-03-19
326,reason,2024-04-30,2024-05-01,325,664.0,Normal,0,14,,,Not Started,2,1,2,2024-03-19
327,trade,2024-05-03,2024-05-06,326,941.0,Normal,0,14,,,Not Started,4,1,1,2024-03-19
328,ask,2024-05-08,2024-05-09,327,818.0,Normal,0,14,,,Not Started,2,1,3,2024-03-19
329,whether,2024-05-11,2024-05-13,328,466.0,Normal,0,14,,,Not Started,3,1,2,2024-03-19
330,seat,2024-05-15,2024-05-18,329,405.0,Normal,0,14,,,Not Started,4,1,2,2024-03-19
331,show,2024-05-20,2024-05-22,330,775.0,Normal,0,14,,,Not Started,3,1,3,2024-03-19
332,between,2024-05-23,2024-05-25,331,950.0,Normal,0,14,,,Not Started,3,1,2,2024-03-19
333,the,2024-05-25,2024-05-27,332,247.0,Normal,0,14,,,Not Started,3,1,3,2024-03-19
334,blood,2024-05-27,2024-05-30,333,348.0,Normal,0,14,,,Not Started,4,1,1,2024-03-19
335,behind,2024-04-11,2024-04-21,,1038.0,Critical,0,14,,,Not Started,11,1,3,2024-03-19
336,door,2024-04-22,2024-04-24,335,379.0,Normal,0,14,,,Not Started,3,1,1,2024-03-19
337,century,2024-04-24,2024-04-26,336,739.0,Normal,0,14,,,Not Started,3,1,3,2024-03-19
338,paper,2024-04-28,2024-04-29,337,468.0,Normal,0,14,,,Not Started,2,1,2,2024-03-19
339,follow,2024-04-29,2024-05-01,338,545.0,Normal,0,14,,,Not Started,3,1,1,2024-03-19
340,up,2024-05-01,2024-05-02,339,944.0,Normal,0,14,,,Not Started,2,1,1,2024-03-19
341,PM,2024-05-04,2024-05-07,340,860.0,Normal,0,14,,,Not Started,4,1,3,2024-03-19
342,fill,2024-04-08,2024-04-17,,1294.0,Critical,0,15,,,Not Started,8,1,3,2024-03-19
343,much,2024-04-17,2024-04-19,342,362.0,Normal,0,15,,,Not Started,3,1,3,2024-03-19
344,affect,2024-04-20,2024-04-23,343,255.0,Normal,0,15,,,Not Started,3,1,2,2024-03-19
345,present,2024-04-25,2024-04-26,344,384.0,Normal,0,15,,,Not Started,2,1,3,2024-03-19
346,fish,2024-04-26,2024-04-30,345,735.0,Normal,0,15,,,Not Started,3,1,3,2024-03-19
347,and,2024-04-30,2024-05-03,346,381.0,Normal,0,15,,,Not Started,4,1,2,2024-03-19
348,now,2024-05-04,2024-05-06,347,368.0,Normal,0,15,,,Not Started,2,1,1,2024-03-19
349,perform,2024-05-06,2024-05-07,348,763.0,Normal,0,15,,,Not Started,2,1,3,2024-03-19
350,season,2024-05-07,2024-05-09,349,824.0,Normal,0,15,,,Not Started,3,1,1,2024-03-19
351,play,2024-05-10,2024-05-14,350,228.0,Normal,0,15,,,Not Started,3,1,2,2024-03-19
352,hold,2024-05-15,2024-05-16,351,929.0,Normal,0,15,,,Not Started,2,1,1,2024-03-19
353,sing,2024-05-18,2024-05-21,352,931.0,Normal,0,15,,,Not Started,3,1,3,2024-03-19
354,world,2024-05-21,2024-05-24,353,834.0,Normal,0,15,,,Not Started,4,1,2,2024-03-19
355,grow,2024-05-26,2024-05-28,354,332.0,Normal,0,15,,,Not Started,3,1,1,2024-03-19
356,treatment,2024-05-30,2024-06-03,355,859.0,Normal,0,15,,,Not Started,3,1,3,2024-03-19
357,tell,2024-06-03,2024-06-05,356,401.0,Normal,0,15,,,Not Started,3,1,3,2024-03-19
358,character,2024-06-06,2024-06-07,357,906.0,Normal,0,15,,,Not Started,2,1,3,2024-03-19
359,wall,2024-06-07,2024-06-10,358,541.0,Normal,0,15,,,Not Started,2,1,2,2024-03-19
360,picture,2024-06-11,2024-06-14,359,518.0,Normal,0,15,,,Not Started,4,1,2,2024-03-19
361,quality,2024-04-10,2024-04-22,,1624.0,Critical,0,15,,,Not Started,9,1,4,2024-03-19
362,far,2024-04-23,2024-04-25,361,949.0,Normal,0,15,,,Not Started,3,1,3,2024-03-19
363,simple,2024-04-25,2024-04-30,362,857.0,Normal,0,15,,,Not Started,4,1,2,2024-03-19
364,notice,2024-04-30,2024-05-01,363,367.0,Normal,0,15,,,Not Started,2,1,3,2024-03-19
365,environment,2024-05-01,2024-05-02,364,386.0,Normal,0,15,,,Not Started,2,1,1,2024-03-19
366,table,2024-05-02,2024-05-07,365,798.0,Normal,0,15,,,Not Started,4,1,2,2024-03-19
367,realize,2024-05-09,2024-05-14,366,719.0,Normal,0,15,,,Not Started,4,1,2,2024-03-19
368,professional,2024-05-15,2024-05-17,367,291.0,Normal,0,15,,,Not Started,3,1,3,2024-03-19
369,any,2024-05-17,2024-05-22,368,607.0,Normal,0,15,,,Not Started,4,1,2,2024-03-19
370,often,2024-05-23,2024-05-28,369,577.0,Normal,0,15,,,Not Started,4,1,3,2024-03-19
371,myself,2024-05-30,2024-06-03,370,215.0,Normal,0,15,,,Not Started,3,1,3,2024-03-19
372,form,2024-06-03,2024-06-05,371,865.0,Normal,0,15,,,Not Started,3,1,2,2024-03-19
373,debate,2024-06-06,2024-06-10,372,723.0,Normal,0,15,,,Not Started,3,1,2,2024-03-19
374,computer,2024-06-11,2024-06-14,373,728.0,Normal,0,15,,,Not Started,4,1,2,2024-03-19
375,size,2024-06-16,2024-06-19,374,316.0,Normal,0,15,,,Not Started,4,1,1,2024-03-19
376,enter,2024-06-21,2024-06-24,375,604.0,Normal,0,15,,,Not Started,2,1,2,2024-03-19
377,million,2024-06-26,2024-07-01,376,398.0,Normal,0,15,,,Not Started,4,1,1,2024-03-19
378,community,2024-07-01,2024-07-03,377,778.0,Normal,0,15,,,Not Started,3,1,1,2024-03-19
379,than,2024-07-03,2024-07-04,378,434.0,Normal,0,15,,,Not Started,2,1,3,2024-03-19
380,fine,2024-04-11,2024-04-24,,1819.0,Critical,0,15,,,Not Started,10,1,3,2024-03-19
381,detail,2024-04-24,2024-04-26,380,440.0,Normal,0,15,,,Not Started,3,1,2,2024-03-19
382,alone,2024-04-26,2024-04-29,381,945.0,Normal,0,15,,,Not Started,2,1,2,2024-03-19
383,surface,2024-04-29,2024-05-02,382,881.0,Normal,0,15,,,Not Started,4,1,1,2024-03-19
384,itself,2024-05-03,2024-05-07,383,849.0,Normal,0,15,,,Not Started,3,1,3,2024-03-19
385,authority,2024-05-07,2024-05-10,384,536.0,Normal,0,15,,,Not Started,4,1,2,2024-03-19
386,career,2024-05-11,2024-05-15,385,805.0,Normal,0,15,,,Not Started,4,1,1,2024-03-19
387,for,2024-05-15,2024-05-16,386,445.0,Normal,0,15,,,Not Started,2,1,3,2024-03-19
388,what,2024-05-16,2024-05-17,387,650.0,Normal,0,15,,,Not Started,2,1,3,2024-03-19
389,Democrat,2024-05-17,2024-05-21,388,571.0,Normal,0,15,,,Not Started,3,1,2,2024-03-19
390,increase,2024-05-23,2024-05-27,389,736.0,Normal,0,15,,,Not Started,3,1,2,2024-03-19
391,vote,2024-05-29,2024-06-03,390,273.0,Normal,0,15,,,Not Started,4,1,3,2024-03-19
392,religious,2024-04-01,2024-04-12,,2941.0,Critical,0,16,,,Not Started,10,1,3,2024-03-19
393,sure,2024-04-12,2024-04-16,392,897.0,Normal,0,16,,,Not Started,3,1,2,2024-03-19
394,nothing,2024-04-16,2024-04-18,393,465.0,Normal,0,16,,,Not Started,3,1,3,2024-03-19
395,similar,2024-04-20,2024-04-24,394,443.0,Normal,0,16,,,Not Started,4,1,3,2024-03-19
396,before,2024-04-24,2024-04-29,395,614.0,Normal,0,16,,,Not Started,4,1,2,2024-03-19
397,control,2024-04-30,2024-05-02,396,867.0,Normal,0,16,,,Not Started,3,1,3,2024-03-19
398,cause,2024-05-04,2024-05-08,397,434.0,Normal,0,16,,,Not Started,4,1,2,2024-03-19
399,keep,2024-05-10,2024-05-15,398,527.0,Normal,0,16,,,Not Started,4,1,1,2024-03-19
400,senior,2024-05-17,2024-05-20,399,873.0,Normal,0,16,,,Not Started,2,1,3,2024-03-19
401,how,2024-05-20,2024-05-21,400,357.0,Normal,0,16,,,Not Started,2,1,3,2024-03-19
402,reveal,2024-05-21,2024-05-23,401,785.0,Normal,0,16,,,Not Started,3,1,3,2024-03-19
403,whose,2024-05-24,2024-05-27,402,224.0,Normal,0,16,,,Not Started,2,1,2,2024-03-19
404,enter,2024-05-29,2024-05-31,403,531.0,Normal,0,16,,,Not Started,3,1,1,2024-03-19
405,you,2024-05-31,2024-06-04,404,904.0,Normal,0,16,,,Not Started,3,1,1,2024-03-19
406,TV,2024-06-04,2024-06-07,405,923.0,Normal,0,16,,,Not Started,4,1,3,2024-03-19
407,operation,2024-04-03,2024-04-18,,1885.0,Critical,0,16,,,Not Started,12,1,5,2024-03-19
408,star,2024-04-18,2024-04-22,407,892.0,Normal,0,16,,,Not Started,3,1,2,2024-03-19
409,member,2024-04-22,2024-04-24,408,790.0,Normal,0,16,,,Not Started,3,1,2,2024-03-19
410,let,2024-04-24,2024-04-25,409,364.0,Normal,0,16,,,Not Started,2,1,1,2024-03-19
411,feeling,2024-04-25,2024-04-29,410,700.0,Normal,0,16,,,Not Started,3,1,1,2024-03-19
412,partner,2024-04-30,2024-05-01,411,424.0,Normal,0,16,,,Not Started,2,1,3,2024-03-19
413,pull,2024-05-03,2024-05-07,412,270.0,Normal,0,16,,,Not Started,3,1,1,2024-03-19
414,none,2024-05-08,2024-05-09,413,269.0,Normal,0,16,,,Not Started,2,1,3,2024-03-19
415,beyond,2024-05-11,2024-05-14,414,795.0,Normal,0,16,,,Not Started,3,1,1,2024-03-19
416,share,2024-05-14,2024-05-16,415,503.0,Normal,0,16,,,Not Started,3,1,3,2024-03-19
417,television,2024-03-25,2024-04-03,,2866.0,Critical,0,17,,,Not Started,8,1,5,2024-03-19
418,not,2024-04-03,2024-04-04,417,820.0,Normal,0,17,,,Not Started,2,1,3,2024-03-19
419,large,2024-04-06,2024-04-10,418,937.0,Normal,0,17,,,Not Started,4,1,2,2024-03-19
420,which,2024-04-11,2024-04-12,419,476.0,Normal,0,17,,,Not Started,2,1,3,2024-03-19
421,deal,2024-04-12,2024-04-15,420,370.0,Normal,0,17,,,Not Started,2,1,2,2024-03-19
422,hotel,2024-04-16,2024-04-17,421,996.0,Normal,0,17,,,Not Started,2,1,3,2024-03-19
423,TV,2024-04-19,2024-04-23,422,682.0,Normal,0,17,,,Not Started,3,1,2,2024-03-19
424,why,2024-04-23,2024-04-26,423,820.0,Normal,0,17,,,Not Started,4,1,2,2024-03-19
425,girl,2024-04-27,2024-05-01,424,719.0,Normal,0,17,,,Not Started,4,1,3,2024-03-19
426,speech,2024-05-03,2024-05-06,425,889.0,Normal,0,17,,,Not Started,2,1,2,2024-03-19
427,hair,2024-05-08,2024-05-09,426,912.0,Normal,0,17,,,Not Started,2,1,1,2024-03-19
428,energy,2024-05-10,2024-05-15,427,752.0,Normal,0,17,,,Not Started,4,1,1,2024-03-19
429,century,2024-05-16,2024-05-20,428,226.0,Normal,0,17,,,Not Started,3,1,2,2024-03-19
430,name,2024-05-22,2024-05-24,429,787.0,Normal,0,17,,,Not Started,3,1,2,2024-03-19
431,community,2024-05-25,2024-05-29,430,749.0,Normal,0,17,,,Not Started,4,1,3,2024-03-19
432,question,2024-05-29,2024-05-31,431,394.0,Normal,0,17,,,Not Started,3,1,2,2024-03-19
433,couple,2024-06-01,2024-06-05,432,429.0,Normal,0,17,,,Not Started,4,1,1,2024-03-19
434,test,2024-06-06,2024-06-07,433,250.0,Normal,0,17,,,Not Started,2,1,3,2024-03-19
435,increase,2024-03-27,2024-04-05,,1205.0,Critical,0,17,,,Not Started,8,1,3,2024-03-19
436,somebody,2024-04-06,2024-04-08,435,731.0,Normal,0,17,,,Not Started,2,1,2,2024-03-19
437,feel,2024-04-09,2024-04-12,436,379.0,Normal,0,17,,,Not Started,4,1,1,2024-03-19
438,hand,2024-04-12,2024-04-17,437,382.0,Normal,0,17,,,Not Started,4,1,1,2024-03-19
439,be,2024-04-18,2024-04-19,438,676.0,Normal,0,17,,,Not Started,2,1,2,2024-03-19
440,article,2024-04-19,2024-04-23,439,896.0,Normal,0,17,,,Not Started,3,1,3,2024-03-19
441,happen,2024-04-24,2024-04-29,440,231.0,Normal,0,17,,,Not Started,4,1,3,2024-03-19
442,discussion,2024-04-29,2024-05-02,441,838.0,Normal,0,17,,,Not Started,4,1,1,2024-03-19
443,down,2024-05-04,2024-05-07,442,549.0,Normal,0,17,,,Not Started,3,1,1,2024-03-19
444,democratic,2024-05-08,2024-05-09,443,652.0,Normal,0,17,,,Not Started,2,1,1,2024-03-19
445,order,2024-05-10,2024-05-13,444,611.0,Normal,0,17,,,Not Started,2,1,1,2024-03-19
446,data,2024-05-15,2024-05-20,445,395.0,Normal,0,17,,,Not Started,4,1,2,2024-03-19
447,list,2024-04-01,2024-04-12,,1554.0,Critical,0,18,,,Not Started,12,1,5,2024-03-19
448,factor,2024-04-12,2024-04-14,447,568.0,Normal,0,18,,,Not Started,3,1,1,2024-03-19
449,still,2024-04-16,2024-04-19,448,831.0,Normal,0,18,,,Not Started,4,1,3,2024-03-19
450,cup,2024-04-21,2024-04-22,449,600.0,Normal,0,18,,,Not Started,2,1,3,2024-03-19
451,public,2024-04-22,2024-04-23,450,237.0,Normal,0,18,,,Not Started,2,1,3,2024-03-19
452,situation,2024-04-25,2024-04-26,451,614.0,Normal,0,18,,,Not Started,2,1,2,2024-03-19
453,place,2024-04-28,2024-05-01,452,386.0,Normal,0,18,,,Not Started,4,1,1,2024-03-19
454,people,2024-05-02,2024-05-05,453,605.0,Normal,0,18,,,Not Started,4,1,1,2024-03-19
455,technology,2024-05-05,2024-05-07,454,851.0,Normal,0,18,,,Not Started,3,1,3,2024-03-19
456,next,2024-05-09,2024-05-11,455,884.0,Normal,0,18,,,Not Started,3,1,2,2024-03-19
457,professor,2024-05-12,2024-05-15,456,585.0,Normal,0,18,,,Not Started,4,1,3,2024-03-19
458,bit,2024-05-15,2024-05-16,457,791.0,Normal,0,18,,,Not Started,2,1,3,2024-03-19
459,black,2024-05-16,2024-05-17,458,223.0,Normal,0,18,,,Not Started,2,1,1,2024-03-19
460,student,2024-05-17,2024-05-18,459,228.0,Normal,0,18,,,Not Started,2,1,1,2024-03-19
461,who,2024-05-20,2024-05-23,460,917.0,Normal,0,18,,,Not Started,4,1,1,2024-03-19
462,gas,2024-05-23,2024-05-26,461,962.0,Normal,0,18,,,Not Started,4,1,3,2024-03-19
463,job,2024-05-26,2024-05-29,462,881.0,Normal,0,18,,,Not Started,4,1,3,2024-03-19
464,suggest,2024-04-03,2024-04-09,,2504.0,Critical,0,18,,,Not Started,7,1,3,2024-03-19
465,civil,2024-04-11,2024-04-14,464,614.0,Normal,0,18,,,Not Started,4,1,2,2024-03-19
466,force,2024-04-14,2024-04-15,465,228.0,Normal,0,18,,,Not Started,2,1,1,2024-03-19
467,themselves,2024-04-15,2024-04-16,466,204.0,Normal,0,18,,,Not Started,2,1,2,2024-03-19
468,recent,2024-04-16,2024-04-18,467,806.0,Normal,0,18,,,Not Started,3,1,1,2024-03-19
469,morning,2024-04-19,2024-04-22,468,263.0,Normal,0,18,,,Not Started,4,1,2,2024-03-19
470,suggest,2024-04-22,2024-04-25,469,564.0,Normal,0,18,,,Not Started,4,1,3,2024-03-19
471,front,2024-04-25,2024-04-27,470,661.0,Normal,0,18,,,Not Started,3,1,3,2024-03-19
472,though,2024-04-29,2024-05-01,471,956.0,Normal,0,18,,,Not Started,3,1,3,2024-03-19
473,purpose,2024-03-11,2024-03-20,,1088.0,Critical,0,19,,,Not Started,9,1,5,2024-03-19
474,other,2024-03-21,2024-03-22,473,728.0,Normal,0,19,,,Not Started,2,1,2,2024-03-19
475,will,2024-03-22,2024-03-23,474,675.0,Normal,0,19,,,Not Started,2,1,2,2024-03-19
476,attorney,2024-03-24,2024-03-26,475,982.0,Normal,0,19,,,Not Started,3,1,3,2024-03-19
477,clear,2024-03-28,2024-03-29,476,219.0,Normal,0,19,,,Not Started,2,1,2,2024-03-19
478,along,2024-03-31,2024-04-03,477,914.0,Normal,0,19,,,Not Started,4,1,2,2024-03-19
479,land,2024-04-03,2024-04-05,478,714.0,Normal,0,19,,,Not Started,3,1,3,2024-03-19
480,notice,2024-04-06,2024-04-08,479,358.0,Normal,0,19,,,Not Started,2,1,2,2024-03-19
481,executive,2024-04-08,2024-04-10,480,508.0,Normal,0,19,,,Not Started,3,1,2,2024-03-19
482,gun,2024-04-11,2024-04-15,481,302.0,Normal,0,19,,,Not Started,4,1,3,2024-03-19
483,develop,2024-04-16,2024-04-19,482,789.0,Normal,0,19,,,Not Started,4,1,3,2024-03-19
484,conference,2024-03-11,2024-03-19,,2249.0,Critical,0,19,,,Not Started,8,1,4,2024-03-19
485,protect,2024-03-19,2024-03-21,484,406.0,Normal,0,19,,,Not Started,3,1,1,2024-03-19
486,as,2024-05-13,2024-05-20,,2869.0,Critical,0,20,,,Not Started,8,1,5,2024-03-19
487,two,2024-05-22,2024-05-24,486,857.0,Normal,0,20,,,Not Started,3,1,1,2024-03-19
488,eat,2024-05-26,2024-05-27,487,904.0,Normal,0,20,,,Not Started,2,1,2,2024-03-19
489,focus,2024-05-29,2024-06-01,488,461.0,Normal,0,20,,,Not Started,4,1,3,2024-03-19
490,goal,2024-06-03,2024-06-05,489,946.0,Normal,0,20,,,Not Started,3,1,3,2024-03-19
491,cup,2024-06-05,2024-06-06,490,926.0,Normal,0,20,,,Not Started,2,1,3,2024-03-19
492,later,2024-06-06,2024-06-07,491,967.0,Normal,0,20,,,Not Started,2,1,3,2024-03-19
493,sure,2024-06-09,2024-06-12,492,974.0,Normal,0,20,,,Not Started,4,1,3,2024-03-19
494,smile,2024-06-14,2024-06-15,493,266.0,Normal,0,20,,,Not Started,2,1,3,2024-03-19
495,second,2024-06-17,2024-06-19,494,936.0,Normal,0,20,,,Not Started,3,1,2,2024-03-19
496,space,2024-06-21,2024-06-22,495,732.0,Normal,0,20,,,Not Started,2,1,2,2024-03-19
497,your,2024-06-22,2024-06-25,496,311.0,Normal,0,20,,,Not Started,4,1,3,2024-03-19
498,boy,2024-06-25,2024-06-27,497,865.0,Normal,0,20,,,Not Started,3,1,3,2024-03-19
499,institution,2024-06-28,2024-07-01,498,427.0,Normal,0,20,,,Not Started,4,1,1,2024-03-19
500,resource,2024-07-03,2024-07-04,499,762.0,Normal,0,20,,,Not Started,2,1,1,2024-03-19
501,hour,2024-07-05,2024-07-06,500,877.0,Normal,0,20,,,Not Started,2,1,3,2024-03-19
502,over,2024-07-08,2024-07-09,501,797.0,Normal,0,20,,,Not Started,2,1,1,2024-03-19
503,end,2024-07-11,2024-07-12,502,491.0,Normal,0,20,,,Not Started,2,1,2,2024-03-19
504,either,2024-07-14,2024-07-17,503,414.0,Normal,0,20,,,Not Started,4,1,1,2024-03-19
505,people,2024-05-15,2024-05-23,,1076.0,Critical,0,20,,,Not Started,9,1,5,2024-03-19
506,election,2024-05-24,2024-05-27,505,541.0,Normal,0,20,,,Not Started,4,1,1,2024-03-19
507,in,2024-05-29,2024-05-31,506,505.0,Normal,0,20,,,Not Started,3,1,2,2024-03-19
508,economy,2024-06-01,2024-06-02,507,997.0,Normal,0,20,,,Not Started,2,1,1,2024-03-19
509,establish,2024-06-04,2024-06-07,508,680.0,Normal,0,20,,,Not Started,4,1,3,2024-03-19
510,town,2024-06-08,2024-06-11,509,635.0,Normal,0,20,,,Not Started,4,1,1,2024-03-19
511,hear,2024-06-11,2024-06-12,510,697.0,Normal,0,20,,,Not Started,2,1,1,2024-03-19
512,factor,2024-06-14,2024-06-16,511,933.0,Normal,0,20,,,Not Started,3,1,3,2024-03-19
513,seem,2024-06-17,2024-06-20,512,796.0,Normal,0,20,,,Not Started,4,1,2,2024-03-19
514,yourself,2024-06-21,2024-06-24,513,526.0,Normal,0,20,,,Not Started,4,1,1,2024-03-19
515,provide,2024-06-24,2024-06-25,514,224.0,Normal,0,20,,,Not Started,2,1,1,2024-03-19
516,some,2024-06-25,2024-06-28,515,725.0,Normal,0,20,,,Not Started,4,1,3,2024-03-19
517,since,2024-06-30,2024-07-02,516,209.0,Normal,0,20,,,Not Started,3,1,3,2024-03-19
518,data,2024-07-04,2024-07-05,517,904.0,Normal,0,20,,,Not Started,2,1,2,2024-03-19
519,push,2024-07-07,2024-07-10,518,952.0,Normal,0,20,,,Not Started,4,1,2,2024-03-19
520,leave,2024-07-10,2024-07-11,519,490.0,Normal,0,20,,,Not Started,2,1,3,2024-03-19
521,war,2024-07-13,2024-07-15,520,225.0,Normal,0,20,,,Not Started,3,1,3,2024-03-19
522,Mr,2024-07-17,2024-07-20,521,889.0,Normal,0,20,,,Not Started,4,1,3,2024-03-19
523,fire,2024-07-21,2024-07-23,522,535.0,Normal,0,20,,,Not Started,3,1,2,2024-03-19
524,read,2024-05-16,2024-05-26,,1013.0,Critical,0,20,,,Not Started,11,1,3,2024-03-19
525,as,2024-05-27,2024-05-28,524,478.0,Normal,0,20,,,Not Started,2,1,1,2024-03-19
526,you,2024-05-28,2024-05-31,525,808.0,Normal,0,20,,,Not Started,4,1,2,2024-03-19
