Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,StartDate,EndDate,ActualStartDate,ActualEndDate
2024-04-10,16,25,2,2,0,0,13,0.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-10,17,30,6,2,0,4,22,5622.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-10,18,26,2,1,0,1,16,2504.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-10,19,13,11,1,0,10,40,8333.0,2024-03-11,2024-04-19,2024-03-11,2024-04-24
2024-04-10,22,44,14,3,1,11,57,11589.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-10,27,42,3,3,0,0,6,0.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-10,29,33,14,2,1,12,59,13167.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-11,2,29,16,2,0,14,55,10825.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-11,3,28,2,2,0,0,7,0.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-11,5,14,9,1,1,8,35,7122.0,2024-03-18,2024-04-26,2024-03-18,2024-04-27
2024-04-11,6,37,9,2,0,7,47,9344.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-11,7,16,11,1,1,10,39,7214.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-11,8,16,9,2,1,7,39,5063.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-11,13,11,2,2,0,0,17,0.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-11,14,31,3,3,0,0,6,0.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-11,15,50,3,3,0,0,7,0.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-11,16,25,2,2,0,0,13,0.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-11,17,30,6,2,1,4,23,5622.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-11,18,26,3,2,0,1,17,2504.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-11,19,13,12,1,0,11,41,8841.0,2024-03-11,2024-04-19,2024-03-11,2024-04-24
2024-04-11,22,44,15,3,0,12,61,11958.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-11,27,42,3,3,0,0,8,0.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-11,29,33,15,2,1,13,62,14069.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-12,2,29,16,2,0,14,56,10825.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-12,3,28,2,2,0,0,9,0.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-12,5,14,9,1,1,8,36,7122.0,2024-03-18,2024-04-26,2024-03-18,2024-04-27
2024-04-12,6,37,11,3,0,8,50,9579.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-12,7,16,11,1,1,10,39,7214.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-12,8,16,10,2,0,8,42,5626.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-12,13,11,2,2,0,0,19,0.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-12,14,31,3,3,0,0,9,0.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-12,15,50,3,3,0,0,10,0.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-12,16,25,2,2,0,0,15,0.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-12,17,30,7,2,0,5,26,6559.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-12,18,26,3,2,0,1,19,2504.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-12,19,13,12,1,0,11,41,8841.0,2024-03-11,2024-04-19,2024-03-11,2024-04-24
2024-04-12,22,44,16,3,1,13,64,12334.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-12,27,42,3,3,0,0,11,0.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-12,29,33,16,1,0,15,64,15272.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-13,2,29,18,2,0,16,60,11306.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-13,3,28,2,2,0,0,11,0.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-13,5,14,10,1,0,9,38,7713.0,2024-03-18,2024-04-26,2024-03-18,2024-04-27
2024-04-13,6,37,11,1,0,10,53,10585.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-13,7,16,11,1,1,10,40,7214.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-13,8,16,10,2,0,8,42,5626.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-13,13,11,2,1,0,1,21,1755.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-13,14,31,3,3,0,0,12,0.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-13,15,50,3,3,0,0,10,0.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-13,16,25,2,2,0,0,15,0.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-13,17,30,7,2,0,5,26,6559.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-13,18,26,4,2,0,2,22,4058.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-13,19,13,12,1,0,11,42,8841.0,2024-03-11,2024-04-19,2024-03-11,2024-04-24
2024-04-13,22,44,18,2,1,16,67,15017.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-13,27,42,3,3,0,0,14,0.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-13,29,33,17,2,0,15,65,15272.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-14,2,29,18,2,0,16,60,11306.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-14,3,28,2,2,0,0,11,0.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-14,5,14,10,1,0,9,38,7713.0,2024-03-18,2024-04-26,2024-03-18,2024-04-27
2024-04-14,6,37,12,2,1,10,55,10585.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-14,7,16,11,1,1,10,40,7214.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-14,8,16,10,2,0,8,42,5626.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-14,13,11,2,1,0,1,21,1755.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-14,14,31,3,3,0,0,15,0.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-14,15,50,3,3,0,0,10,0.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-14,16,25,2,2,0,0,15,0.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-14,17,30,7,2,0,5,26,6559.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-14,18,26,4,2,0,2,22,4058.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-14,19,13,12,1,0,11,42,8841.0,2024-03-11,2024-04-19,2024-03-11,2024-04-24
2024-04-14,22,44,18,2,1,16,69,15017.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-14,27,42,4,2,0,2,18,4076.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-14,29,33,17,2,0,15,67,15272.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-15,2,29,19,1,0,18,63,12415.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-15,3,28,2,2,0,0,13,0.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-15,5,14,10,1,0,9,39,7713.0,2024-03-18,2024-04-26,2024-03-18,2024-04-27
2024-04-15,6,37,14,3,0,11,58,11282.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-15,7,16,12,1,1,11,42,7479.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-15,8,16,11,2,0,9,45,6608.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-15,13,11,3,2,0,1,23,1755.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-15,14,31,3,2,0,1,17,2280.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-15,15,50,3,3,0,0,13,0.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-15,16,25,2,2,1,0,17,0.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-15,17,30,8,2,1,6,28,7035.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-15,18,26,4,2,2,2,24,4058.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-15,19,13,12,1,0,11,43,8841.0,2024-03-11,2024-04-19,2024-03-11,2024-04-24
2024-04-15,22,44,19,2,0,17,70,15678.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-15,26,48,1,1,0,0,1,0.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-04-15,27,42,4,2,0,2,20,4076.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-15,29,33,17,2,1,15,69,15272.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-16,2,29,20,2,0,18,64,12415.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-16,3,28,2,1,0,1,15,1486.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-16,5,14,11,1,0,10,41,8005.0,2024-03-18,2024-04-26,2024-03-18,2024-04-27
2024-04-16,6,37,14,2,0,12,61,12035.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-16,7,16,12,1,1,11,43,7479.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-16,8,16,11,2,1,9,47,6608.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-16,13,11,3,1,0,2,25,3790.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-16,14,31,3,2,0,1,19,2280.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-16,15,50,3,3,0,0,16,0.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-16,16,25,3,2,0,1,20,2941.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-16,17,30,9,2,1,7,30,7405.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-16,18,26,6,2,1,4,28,5240.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-16,19,13,12,1,1,11,43,8841.0,2024-03-11,2024-04-19,2024-03-11,2024-04-24
2024-04-16,22,44,19,2,2,17,72,15678.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-16,26,48,2,2,0,0,3,0.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-04-16,27,42,5,3,1,2,21,4076.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-16,29,33,17,1,1,16,71,15952.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-17,2,29,20,1,0,19,66,12960.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-17,3,28,4,2,0,2,18,3521.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-17,5,14,11,1,0,10,41,8005.0,2024-03-18,2024-04-26,2024-03-18,2024-04-27
2024-04-17,6,37,14,1,0,13,63,12991.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-17,7,16,13,1,1,12,45,8454.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-17,8,16,11,1,0,10,49,7157.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-17,13,11,4,1,0,3,27,4140.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-17,14,31,4,3,0,1,21,2280.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-17,15,50,4,3,0,1,19,1294.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-17,16,25,3,2,1,1,22,2941.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-17,17,30,9,2,1,7,31,7405.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-17,18,26,7,2,1,5,31,5468.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-17,19,13,12,1,1,11,44,8841.0,2024-03-11,2024-04-19,2024-03-11,2024-04-24
2024-04-17,22,44,21,2,0,19,75,17254.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-17,26,48,2,2,0,0,5,0.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-04-17,27,42,6,3,0,3,25,4522.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-17,29,33,19,2,0,17,74,16337.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-18,2,29,21,2,0,19,67,12960.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-18,3,28,4,2,0,2,20,3521.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-18,5,14,11,1,1,10,42,8005.0,2024-03-18,2024-04-26,2024-03-18,2024-04-27
2024-04-18,6,37,14,1,1,13,64,12991.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-18,7,16,13,1,1,12,45,8454.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-18,8,16,11,1,0,10,49,7157.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-18,13,11,5,1,0,4,29,4442.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-18,14,31,4,3,0,1,23,2280.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-18,15,50,4,3,0,1,22,1294.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-18,16,25,4,2,0,2,25,3838.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-18,17,30,9,1,1,8,33,8401.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-18,18,26,8,2,0,6,34,5672.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-18,19,13,12,1,1,11,44,8841.0,2024-03-11,2024-04-19,2024-03-11,2024-04-24
2024-04-18,22,44,21,2,0,19,75,17254.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-18,26,48,3,3,0,0,7,0.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-04-18,27,42,6,3,1,3,26,4522.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-18,29,33,19,2,0,17,76,16337.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-19,2,29,22,2,1,20,69,13341.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-19,3,28,4,1,0,3,22,4326.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-19,5,14,12,1,0,11,43,8726.0,2024-03-18,2024-04-26,2024-03-18,2024-04-27
2024-04-19,6,37,16,2,0,14,67,13549.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-19,7,16,13,1,1,12,46,8454.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-19,8,16,11,1,1,10,49,7157.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-19,13,11,6,1,0,5,31,4742.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-19,14,31,4,3,0,1,26,2280.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-19,15,50,4,3,0,1,24,1294.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-19,16,25,5,2,1,3,28,5723.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-19,17,30,11,2,1,9,36,8780.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-19,18,26,8,1,1,7,35,6503.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-19,19,13,13,1,0,12,46,9143.0,2024-03-11,2024-04-19,2024-03-11,2024-04-24
2024-04-19,22,44,21,2,1,19,76,17254.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-19,26,48,3,3,0,0,10,0.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-04-19,27,42,6,3,2,3,28,4522.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-19,29,33,19,2,0,17,77,16337.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-20,2,29,22,2,1,20,70,13341.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-20,3,28,5,2,0,3,23,4326.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-20,5,14,12,1,1,11,44,8726.0,2024-03-18,2024-04-26,2024-03-18,2024-04-27
2024-04-20,6,37,16,2,0,14,68,13549.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-20,7,16,13,1,1,12,46,8454.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-20,8,16,11,1,1,10,49,7157.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-20,13,11,6,0,0,6,32,5595.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-20,14,31,4,3,0,1,27,2280.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-20,15,50,4,3,0,1,24,1294.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-20,16,25,5,2,1,3,28,5723.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-20,17,30,11,2,1,9,36,8780.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-20,18,26,8,1,1,7,36,6503.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-20,19,13,13,1,1,12,47,9143.0,2024-03-11,2024-04-19,2024-03-11,2024-04-24
2024-04-20,22,44,21,2,1,19,78,17254.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-20,26,48,3,3,0,0,13,0.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-04-20,27,42,8,3,1,5,33,6592.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-20,29,33,19,1,0,18,79,17079.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-21,2,29,22,2,1,20,70,13341.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-21,3,28,5,2,0,3,23,4326.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-21,5,14,12,1,1,11,44,8726.0,2024-03-18,2024-04-26,2024-03-18,2024-04-27
2024-04-21,6,37,16,2,1,14,69,13549.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-21,7,16,13,1,1,12,46,8454.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-21,8,16,11,1,1,10,49,7157.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-21,13,11,6,0,0,6,32,5595.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-21,14,31,4,3,2,1,30,2280.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-21,15,50,4,3,0,1,24,1294.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-21,16,25,5,2,1,3,28,5723.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-21,17,30,11,2,1,9,36,8780.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-21,18,26,10,2,0,8,39,7309.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-21,19,13,13,1,1,12,47,9143.0,2024-03-11,2024-04-19,2024-03-11,2024-04-24
2024-04-21,22,44,21,2,2,19,79,17254.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-21,26,48,3,3,0,0,13,0.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-04-21,27,42,8,2,2,6,36,6989.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-21,29,33,20,2,1,18,79,17079.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-22,2,29,23,2,1,21,72,14208.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-22,3,28,6,2,0,4,26,5099.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-22,5,14,13,1,0,12,45,9549.0,2024-03-18,2024-04-26,2024-03-18,2024-04-27
2024-04-22,6,37,16,1,1,15,70,14253.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-22,7,16,14,1,1,13,48,9102.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-22,8,16,12,1,0,11,50,7903.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-22,13,11,8,2,0,6,33,5595.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-22,14,31,6,3,1,3,33,3609.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-22,15,50,5,2,0,3,28,3280.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-22,16,25,6,2,0,4,31,6188.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-22,17,30,11,2,1,9,38,8780.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-22,18,26,11,2,0,9,42,7909.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-22,19,13,13,1,1,12,47,9143.0,2024-03-11,2024-04-19,2024-03-11,2024-04-24
2024-04-22,22,44,22,2,1,20,81,17664.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-22,24,21,1,1,0,0,1,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-04-22,26,48,3,3,0,0,16,0.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-04-22,27,42,10,2,0,8,40,8201.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-22,29,33,20,2,1,18,80,17079.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-23,2,29,24,2,0,22,74,14456.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-23,3,28,6,2,0,4,27,5099.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-23,5,14,13,1,0,12,45,9549.0,2024-03-18,2024-04-26,2024-03-18,2024-04-27
2024-04-23,6,37,18,2,1,16,72,14521.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-23,7,16,14,1,1,13,49,9102.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-23,8,16,12,1,0,11,51,7903.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-23,13,11,8,2,1,6,34,5595.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-23,14,31,7,3,1,4,36,4944.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-23,15,50,6,3,0,3,31,3280.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-23,16,25,7,2,0,5,34,7080.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-23,17,30,12,2,1,10,40,9462.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-23,18,26,11,1,1,10,44,8146.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-23,19,13,13,1,1,12,48,9143.0,2024-03-11,2024-04-19,2024-03-11,2024-04-24
2024-04-23,22,44,23,2,2,21,84,18333.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-23,24,21,2,2,0,0,2,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-04-23,26,48,3,3,0,0,19,0.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-04-23,27,42,10,2,0,8,42,8201.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-23,29,33,21,2,0,19,83,17779.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-24,2,29,24,2,2,22,75,14456.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-24,3,28,7,2,0,5,30,5401.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-24,5,14,13,1,1,12,46,9549.0,2024-03-18,2024-04-26,2024-03-18,2024-04-27
2024-04-24,6,37,18,2,1,16,74,14521.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-24,7,16,15,1,1,14,50,9672.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-24,8,16,12,1,1,11,52,7903.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-24,13,11,8,2,2,6,34,5595.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-24,14,31,8,3,1,5,40,5575.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-24,15,50,6,2,0,4,34,3535.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-24,16,25,7,2,0,5,35,7080.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-24,17,30,12,2,1,10,42,9462.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-24,18,26,12,1,0,11,46,8409.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-24,22,44,23,2,2,21,85,18333.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-24,24,21,2,2,0,0,3,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-04-24,26,48,3,3,0,0,22,0.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
2024-04-24,27,42,10,2,0,8,43,8201.0,2024-04-08,2024-06-10,2024-04-08,2024-07-01
2024-04-24,29,33,21,2,0,19,85,17779.0,2024-03-18,2024-05-15,2024-03-18,2024-05-16
2024-04-25,2,29,25,2,1,23,78,15339.0,2024-03-11,2024-05-01,2024-03-11,2024-05-06
2024-04-25,3,28,8,2,0,6,33,5869.0,2024-04-08,2024-06-13,2024-04-08,2024-06-28
2024-04-25,5,14,13,1,1,12,47,9549.0,2024-03-18,2024-04-26,2024-03-18,2024-04-27
2024-04-25,6,37,20,2,0,18,78,15593.0,2024-03-25,2024-05-27,2024-03-25,2024-05-30
2024-04-25,7,16,15,1,1,14,51,9672.0,2024-03-11,2024-04-25,2024-03-11,2024-04-30
2024-04-25,8,16,13,1,0,12,54,8535.0,2024-03-18,2024-05-09,2024-03-18,2024-05-10
2024-04-25,13,11,9,2,1,7,36,5840.0,2024-04-01,2024-05-03,2024-04-01,2024-05-04
2024-04-25,14,31,10,3,1,7,44,6471.0,2024-04-08,2024-05-30,2024-04-08,2024-06-02
2024-04-25,15,50,8,3,0,5,35,5354.0,2024-04-08,2024-07-04,2024-04-08,2024-07-15
2024-04-25,16,25,8,2,1,6,37,7870.0,2024-04-01,2024-06-07,2024-04-01,2024-06-11
2024-04-25,17,30,13,2,1,11,45,9844.0,2024-03-25,2024-06-07,2024-03-25,2024-06-17
2024-04-25,18,26,13,2,0,11,46,8409.0,2024-04-01,2024-05-29,2024-04-01,2024-06-07
2024-04-25,22,44,25,2,1,23,89,19784.0,2024-03-18,2024-05-26,2024-03-18,2024-06-03
2024-04-25,24,21,2,2,0,0,5,0.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-04-25,26,48,4,3,0,1,25,2900.0,2024-04-15,2024-06-26,2024-04-15,2024-07-01
