ID,Name,StartDate,EndDate,ParentTaskID,Cost,Priority,Progress,ProjectID,ActualStartDate,ActualEndDate,Status,Duration,AssigneeID,Trade,CreateDate
959,great,2020-06-24,2020-07-01,958.0,606.0,Normal,0,3,,,Not Started,6,1,3,2024-03-26
960,different,2020-07-03,2020-07-14,959.0,544.0,Normal,0,3,,,Not Started,8,1,2,2024-03-26
961,film,2020-07-16,2020-07-23,960.0,314.0,Normal,0,3,,,Not Started,6,1,3,2024-03-26
962,challenge,2020-07-25,2020-07-30,961.0,246.0,Normal,0,3,,,Not Started,5,1,3,2024-03-26
963,paper,2020-07-30,2020-08-07,962.0,883.0,Normal,0,3,,,Not Started,7,1,3,2024-03-26
964,election,2020-08-07,2020-08-12,963.0,219.0,Normal,0,3,,,Not Started,4,1,1,2024-03-26
965,pattern,2020-08-13,2020-08-18,964.0,541.0,Normal,0,3,,,Not Started,4,1,1,2024-03-26
966,issue,2020-08-19,2020-08-24,965.0,749.0,Normal,0,3,,,Not Started,4,1,2,2024-03-26
967,ahead,2020-08-26,2020-09-02,966.0,781.0,Normal,0,3,,,Not Started,6,1,1,2024-03-26
968,open,2020-09-02,2020-09-10,967.0,505.0,Normal,0,3,,,Not Started,7,1,3,2024-03-26
969,he,2020-09-10,2020-09-18,968.0,505.0,Normal,0,3,,,Not Started,7,1,1,2024-03-26
970,own,2020-09-20,2020-09-24,969.0,403.0,Normal,0,3,,,Not Started,5,1,2,2024-03-26
971,beautiful,2020-09-24,2020-09-29,970.0,553.0,Normal,0,3,,,Not Started,4,1,3,2024-03-26
972,glass,2020-10-01,2020-10-02,971.0,838.0,Normal,0,3,,,Not Started,2,1,3,2024-03-26
973,collection,2020-10-02,2020-10-06,972.0,491.0,Normal,0,3,,,Not Started,3,1,1,2024-03-26
974,concern,2020-10-06,2020-10-07,973.0,947.0,Normal,0,3,,,Not Started,2,1,2,2024-03-26
975,trade,2020-10-08,2020-10-15,974.0,324.0,Normal,0,3,,,Not Started,6,1,2,2024-03-26
976,Mrs,2020-10-15,2020-10-26,975.0,511.0,Normal,0,3,,,Not Started,8,1,1,2024-03-26
977,state,2020-10-28,2020-11-03,976.0,552.0,Normal,0,3,,,Not Started,5,1,3,2024-03-26
978,keep,2020-11-04,2020-11-06,977.0,629.0,Normal,0,3,,,Not Started,3,1,2,2024-03-26
979,its,2020-11-08,2020-11-17,978.0,317.0,Normal,0,3,,,Not Started,8,1,1,2024-03-26
980,risk,2020-11-19,2020-11-23,979.0,204.0,Normal,0,3,,,Not Started,3,1,1,2024-03-26
981,body,2020-11-25,2020-11-27,980.0,375.0,Normal,0,3,,,Not Started,3,1,2,2024-03-26
982,we,2020-11-28,2020-12-08,981.0,407.0,Normal,0,3,,,Not Started,8,1,2,2024-03-26
983,see,2020-12-09,2020-12-16,982.0,714.0,Normal,0,3,,,Not Started,6,1,3,2024-03-26
984,at,2020-12-17,2020-12-25,983.0,688.0,Normal,0,3,,,Not Started,7,1,3,2024-03-26
985,talk,2020-12-27,2021-01-04,984.0,351.0,Normal,0,3,,,Not Started,7,1,3,2024-03-26
986,education,2021-01-04,2021-01-11,985.0,873.0,Normal,0,3,,,Not Started,6,1,3,2024-03-26
987,certain,2021-01-11,2021-01-19,986.0,548.0,Normal,0,3,,,Not Started,7,1,2,2024-03-26
988,team,2021-01-20,2021-01-26,987.0,356.0,Normal,0,3,,,Not Started,5,1,3,2024-03-26
989,buy,2021-01-27,2021-01-28,988.0,290.0,Normal,0,3,,,Not Started,2,1,1,2024-03-26
990,role,2021-01-29,2021-02-04,989.0,383.0,Normal,0,3,,,Not Started,5,1,1,2024-03-26
991,service,2021-02-04,2021-02-12,990.0,607.0,Normal,0,3,,,Not Started,7,1,2,2024-03-26
992,them,2021-02-12,2021-02-16,991.0,990.0,Normal,0,3,,,Not Started,3,1,3,2024-03-26
993,only,2021-02-18,2021-02-26,992.0,567.0,Normal,0,3,,,Not Started,7,1,1,2024-03-26
994,several,2021-02-28,2021-03-09,993.0,396.0,Normal,0,3,,,Not Started,8,1,3,2024-03-26
995,everything,2021-03-09,2021-03-12,994.0,255.0,Normal,0,3,,,Not Started,4,1,1,2024-03-26
996,successful,2021-03-13,2021-03-23,995.0,262.0,Normal,0,3,,,Not Started,8,1,3,2024-03-26
997,end,2021-03-25,2021-03-30,996.0,261.0,Normal,0,3,,,Not Started,4,1,2,2024-03-26
998,commercial,2021-04-01,2021-04-08,997.0,734.0,Normal,0,3,,,Not Started,6,1,1,2024-03-26
999,course,2021-04-10,2021-04-12,998.0,354.0,Normal,0,3,,,Not Started,2,1,3,2024-03-26
1000,institution,2021-04-12,2021-04-19,999.0,687.0,Normal,0,3,,,Not Started,6,1,1,2024-03-26
1001,alone,2021-04-21,2021-04-26,1000.0,246.0,Normal,0,3,,,Not Started,4,1,2,2024-03-26
1002,participant,2021-04-28,2021-05-06,1001.0,707.0,Normal,0,3,,,Not Started,7,1,2,2024-03-26
1003,wait,2021-05-07,2021-05-14,1002.0,725.0,Normal,0,3,,,Not Started,6,1,2,2024-03-26
1004,admit,2021-05-15,2021-05-17,1003.0,683.0,Normal,0,3,,,Not Started,2,1,3,2024-03-26
1005,management,2021-05-17,2021-05-24,1004.0,281.0,Normal,0,3,,,Not Started,6,1,1,2024-03-26
1006,listen,2021-05-24,2021-05-27,1005.0,680.0,Normal,0,3,,,Not Started,4,1,1,2024-03-26
1007,wear,2021-05-28,2021-06-03,1006.0,641.0,Normal,0,3,,,Not Started,5,1,2,2024-03-26
1008,star,2021-06-05,2021-06-07,1007.0,219.0,Normal,0,3,,,Not Started,2,1,1,2024-03-26
1009,outside,2021-06-08,2021-06-17,1008.0,780.0,Normal,0,3,,,Not Started,8,1,2,2024-03-26
1010,open,2021-06-18,2021-06-23,1009.0,719.0,Normal,0,3,,,Not Started,4,1,2,2024-03-26
1011,stock,2021-06-24,2021-06-28,1010.0,557.0,Normal,0,3,,,Not Started,3,1,1,2024-03-26
1012,guess,2021-06-30,2021-07-09,1011.0,869.0,Normal,0,3,,,Not Started,8,1,1,2024-03-26
1013,make,2021-07-11,2021-07-15,1012.0,804.0,Normal,0,3,,,Not Started,5,1,3,2024-03-26
1014,use,2021-07-15,2021-07-21,1013.0,996.0,Normal,0,3,,,Not Started,5,1,1,2024-03-26
1015,as,2021-07-22,2021-07-26,1014.0,541.0,Normal,0,3,,,Not Started,3,1,2,2024-03-26
1016,model,2021-07-27,2021-07-28,1015.0,713.0,Normal,0,3,,,Not Started,2,1,1,2024-03-26
1017,hope,2021-07-30,2021-08-05,1016.0,662.0,Normal,0,3,,,Not Started,5,1,1,2024-03-26
1018,yet,2021-08-06,2021-08-11,1017.0,225.0,Normal,0,3,,,Not Started,4,1,1,2024-03-26
1019,market,2021-08-13,2021-08-23,1018.0,727.0,Normal,0,3,,,Not Started,7,1,3,2024-03-26
1020,specific,2021-08-24,2021-08-30,1019.0,911.0,Normal,0,3,,,Not Started,5,1,3,2024-03-26
1021,arrive,2021-09-01,2021-09-02,1020.0,690.0,Normal,0,3,,,Not Started,2,1,1,2024-03-26
1022,treatment,2021-09-02,2021-09-08,1021.0,714.0,Normal,0,3,,,Not Started,5,1,2,2024-03-26
1023,impact,2021-09-10,2021-09-13,1022.0,593.0,Normal,0,3,,,Not Started,2,1,1,2024-03-26
1024,myself,2021-09-15,2021-09-23,1023.0,447.0,Normal,0,3,,,Not Started,7,1,3,2024-03-26
1025,quality,2021-09-24,2021-10-05,1024.0,617.0,Normal,0,3,,,Not Started,8,1,1,2024-03-26
1026,so,2021-10-07,2021-10-14,1025.0,990.0,Normal,0,3,,,Not Started,6,1,1,2024-03-26
1027,hospital,2021-10-16,2021-10-26,1026.0,301.0,Normal,0,3,,,Not Started,8,1,3,2024-03-26
1028,hit,2021-10-27,2021-11-01,1027.0,568.0,Normal,0,3,,,Not Started,4,1,1,2024-03-26
1029,class,2021-11-02,2021-11-04,1028.0,835.0,Normal,0,3,,,Not Started,3,1,2,2024-03-26
1030,argue,2021-11-05,2021-11-15,1029.0,659.0,Normal,0,3,,,Not Started,7,1,2,2024-03-26
1031,build,2021-11-16,2021-11-24,1030.0,734.0,Normal,0,3,,,Not Started,7,1,2,2024-03-26
1032,ahead,2021-11-26,2021-12-03,1031.0,284.0,Normal,0,3,,,Not Started,6,1,3,2024-03-26
1033,free,2021-12-03,2021-12-08,1032.0,971.0,Normal,0,3,,,Not Started,4,1,1,2024-03-26
1034,set,2021-12-09,2021-12-15,1033.0,677.0,Normal,0,3,,,Not Started,5,1,1,2024-03-26
1035,marriage,2021-12-15,2021-12-16,1034.0,220.0,Normal,0,3,,,Not Started,2,1,2,2024-03-26
1036,place,2021-12-18,2021-12-28,1035.0,522.0,Normal,0,3,,,Not Started,8,1,3,2024-03-26
1037,poor,2021-12-28,2022-01-06,1036.0,834.0,Normal,0,3,,,Not Started,8,1,1,2024-03-26
1038,exactly,2022-01-07,2022-01-13,1037.0,997.0,Normal,0,3,,,Not Started,5,1,1,2024-03-26
1039,activity,2022-01-13,2022-01-19,1038.0,329.0,Normal,0,3,,,Not Started,5,1,1,2024-03-26
1040,high,2022-01-21,2022-01-27,1039.0,854.0,Normal,0,3,,,Not Started,5,1,2,2024-03-26
1041,listen,2022-01-29,2022-02-03,1040.0,938.0,Normal,0,3,,,Not Started,5,1,2,2024-03-26
1042,trip,2022-02-05,2022-02-09,1041.0,671.0,Normal,0,3,,,Not Started,4,1,2,2024-03-26
1043,a,2022-02-10,2022-02-16,1042.0,562.0,Normal,0,3,,,Not Started,5,1,3,2024-03-26
1044,campaign,2022-02-16,2022-02-25,1043.0,579.0,Normal,0,3,,,Not Started,8,1,3,2024-03-26
1045,land,2022-02-25,2022-03-08,1044.0,478.0,Normal,0,3,,,Not Started,8,1,1,2024-03-26
1046,democratic,2022-03-10,2022-03-14,1045.0,220.0,Normal,0,3,,,Not Started,3,1,2,2024-03-26
1047,sort,2022-03-16,2022-03-25,1046.0,922.0,Normal,0,3,,,Not Started,8,1,2,2024-03-26
1048,guy,2022-03-26,2022-03-31,1047.0,679.0,Normal,0,3,,,Not Started,5,1,2,2024-03-26
1049,control,2022-04-01,2022-04-06,1048.0,784.0,Normal,0,3,,,Not Started,4,1,3,2024-03-26
1050,behind,2022-04-08,2022-04-18,1049.0,465.0,Normal,0,3,,,Not Started,7,1,3,2024-03-26
1051,strong,2022-04-18,2022-04-27,1050.0,538.0,Normal,0,3,,,Not Started,8,1,3,2024-03-26
1052,development,2022-04-27,2022-05-02,1051.0,253.0,Normal,0,3,,,Not Started,4,1,2,2024-03-26
1053,society,2022-05-03,2022-05-12,1052.0,725.0,Normal,0,3,,,Not Started,8,1,2,2024-03-26
1054,they,2022-05-13,2022-05-23,1053.0,246.0,Normal,0,3,,,Not Started,7,1,2,2024-03-26
1055,us,2022-05-23,2022-05-30,1054.0,453.0,Normal,0,3,,,Not Started,6,1,2,2024-03-26
1056,word,2022-05-31,2022-06-02,1055.0,957.0,Normal,0,3,,,Not Started,3,1,1,2024-03-26
1057,reality,2022-06-04,2022-06-13,1056.0,639.0,Normal,0,3,,,Not Started,7,1,3,2024-03-26
1058,prove,2022-06-15,2022-06-16,1057.0,484.0,Normal,0,3,,,Not Started,2,1,3,2024-03-26
1059,positive,2022-06-18,2022-06-23,1058.0,649.0,Normal,0,3,,,Not Started,5,1,3,2024-03-26
1060,chance,2022-06-23,2022-07-01,1059.0,415.0,Normal,0,3,,,Not Started,7,1,1,2024-03-26
1061,send,2022-07-02,2022-07-05,1060.0,238.0,Normal,0,3,,,Not Started,3,1,1,2024-03-26
1062,human,2022-07-06,2022-07-12,1061.0,232.0,Normal,0,3,,,Not Started,5,1,2,2024-03-26
1063,fast,2022-07-13,2022-07-15,1062.0,599.0,Normal,0,3,,,Not Started,3,1,3,2024-03-26
1064,campaign,2022-07-16,2022-07-20,1063.0,470.0,Normal,0,3,,,Not Started,4,1,3,2024-03-26
1065,hospital,2022-07-22,2022-07-25,1064.0,203.0,Normal,0,3,,,Not Started,2,1,1,2024-03-26
1066,hold,2022-07-27,2022-08-02,1065.0,253.0,Normal,0,3,,,Not Started,5,1,2,2024-03-26
1067,industry,2022-08-02,2022-08-09,1066.0,905.0,Normal,0,3,,,Not Started,6,1,1,2024-03-26
1068,pass,2022-08-09,2022-08-12,1067.0,786.0,Normal,0,3,,,Not Started,4,1,2,2024-03-26
1069,huge,2022-08-14,2022-08-17,1068.0,782.0,Normal,0,3,,,Not Started,4,1,1,2024-03-26
1070,hope,2022-08-19,2022-08-22,1069.0,310.0,Normal,0,3,,,Not Started,2,1,1,2024-03-26
1071,mother,2022-08-23,2022-08-29,1070.0,986.0,Normal,0,3,,,Not Started,5,1,1,2024-03-26
1072,wife,2022-08-29,2022-08-30,1071.0,604.0,Normal,0,3,,,Not Started,2,1,2,2024-03-26
1073,production,2022-08-30,2022-09-06,1072.0,559.0,Normal,0,3,,,Not Started,6,1,2,2024-03-26
1074,executive,2022-09-07,2022-09-08,1073.0,772.0,Normal,0,3,,,Not Started,2,1,1,2024-03-26
1075,late,2022-09-08,2022-09-12,1074.0,628.0,Normal,0,3,,,Not Started,3,1,2,2024-03-26
1076,sense,2022-09-12,2022-09-13,1075.0,334.0,Normal,0,3,,,Not Started,2,1,1,2024-03-26
1077,dog,2022-09-15,2022-09-21,1076.0,956.0,Normal,0,3,,,Not Started,5,1,1,2024-03-26
1078,expert,2022-09-22,2022-10-03,1077.0,669.0,Normal,0,3,,,Not Started,8,1,1,2024-03-26
1079,change,2022-10-04,2022-10-12,1078.0,891.0,Normal,0,3,,,Not Started,7,1,1,2024-03-26
1080,although,2022-10-14,2022-10-19,1079.0,484.0,Normal,0,3,,,Not Started,4,1,3,2024-03-26
1081,natural,2022-10-21,2022-10-27,1080.0,533.0,Normal,0,3,,,Not Started,5,1,1,2024-03-26
1082,law,2022-10-27,2022-11-01,1081.0,328.0,Normal,0,3,,,Not Started,4,1,3,2024-03-26
1083,economy,2022-11-03,2022-11-09,1082.0,774.0,Normal,0,3,,,Not Started,5,1,2,2024-03-26
1084,relationship,2022-11-09,2022-11-14,1083.0,851.0,Normal,0,3,,,Not Started,4,1,1,2024-03-26
1085,seat,2022-11-15,2022-11-23,1084.0,362.0,Normal,0,3,,,Not Started,7,1,3,2024-03-26
1086,actually,2022-11-23,2022-11-24,1085.0,685.0,Normal,0,3,,,Not Started,2,1,1,2024-03-26
1087,civil,2022-11-26,2022-12-02,1086.0,219.0,Normal,0,3,,,Not Started,6,1,2,2024-03-26
1088,prove,2022-12-02,2022-12-09,1087.0,754.0,Normal,0,3,,,Not Started,6,1,2,2024-03-26
1089,indicate,2022-12-10,2022-12-12,1088.0,573.0,Normal,0,3,,,Not Started,2,1,1,2024-03-26
1090,news,2022-12-13,2022-12-22,1089.0,905.0,Normal,0,3,,,Not Started,8,1,3,2024-03-26
1091,at,2022-12-23,2023-01-03,1090.0,544.0,Normal,0,3,,,Not Started,8,1,3,2024-03-26
1092,toward,2019-11-05,2019-11-28,,1919.0,Critical,0,3,,,Not Started,18,1,7,2024-03-26
1093,deep,2019-11-30,2019-12-02,1092.0,979.0,Normal,0,3,,,Not Started,2,1,3,2024-03-26
1094,doctor,2019-12-02,2019-12-05,1093.0,625.0,Normal,0,3,,,Not Started,4,1,1,2024-03-26
1095,forward,2019-12-06,2019-12-12,1094.0,540.0,Normal,0,3,,,Not Started,5,1,1,2024-03-26
1096,cold,2019-12-14,2019-12-16,1095.0,695.0,Normal,0,3,,,Not Started,2,1,1,2024-03-26
1097,serve,2019-12-17,2019-12-23,1096.0,605.0,Normal,0,3,,,Not Started,5,1,2,2024-03-26
1098,member,2019-12-24,2019-12-26,1097.0,368.0,Normal,0,3,,,Not Started,3,1,3,2024-03-26
1099,capital,2019-12-28,2020-01-02,1098.0,946.0,Normal,0,3,,,Not Started,5,1,1,2024-03-26
1100,friend,2020-01-02,2020-01-06,1099.0,873.0,Normal,0,3,,,Not Started,3,1,3,2024-03-26
1101,quickly,2020-01-08,2020-01-13,1100.0,249.0,Normal,0,3,,,Not Started,4,1,2,2024-03-26
1102,yeah,2020-01-14,2020-01-23,1101.0,715.0,Normal,0,3,,,Not Started,8,1,3,2024-03-26
1103,person,2020-01-25,2020-01-27,1102.0,736.0,Normal,0,3,,,Not Started,2,1,3,2024-03-26
1104,choose,2020-01-28,2020-01-31,1103.0,590.0,Normal,0,3,,,Not Started,4,1,1,2024-03-26
1105,where,2020-02-02,2020-02-10,1104.0,898.0,Normal,0,3,,,Not Started,7,1,1,2024-03-26
1106,third,2020-02-10,2020-02-13,1105.0,917.0,Normal,0,3,,,Not Started,4,1,3,2024-03-26
1107,apply,2020-02-13,2020-02-18,1106.0,410.0,Normal,0,3,,,Not Started,4,1,2,2024-03-26
1108,between,2020-02-19,2020-02-25,1107.0,803.0,Normal,0,3,,,Not Started,5,1,2,2024-03-26
1109,subject,2020-02-27,2020-03-03,1108.0,954.0,Normal,0,3,,,Not Started,4,1,2,2024-03-26
1110,wall,2020-03-04,2020-03-12,1109.0,298.0,Normal,0,3,,,Not Started,7,1,2,2024-03-26
1111,participant,2020-03-12,2020-03-20,1110.0,515.0,Normal,0,3,,,Not Started,7,1,2,2024-03-26
1112,pressure,2020-03-21,2020-03-26,1111.0,956.0,Normal,0,3,,,Not Started,5,1,3,2024-03-26
1113,fire,2020-03-26,2020-04-02,1112.0,942.0,Normal,0,3,,,Not Started,6,1,3,2024-03-26
1114,whatever,2020-04-02,2020-04-07,1113.0,327.0,Normal,0,3,,,Not Started,4,1,3,2024-03-26
1115,direction,2020-04-09,2020-04-20,1114.0,342.0,Normal,0,3,,,Not Started,8,1,2,2024-03-26
1116,action,2020-04-20,2020-04-24,1115.0,957.0,Normal,0,3,,,Not Started,5,1,3,2024-03-26
1117,house,2020-04-24,2020-05-05,1116.0,315.0,Normal,0,3,,,Not Started,8,1,3,2024-03-26
1118,both,2020-05-07,2020-05-13,1117.0,471.0,Normal,0,3,,,Not Started,5,1,2,2024-03-26
1119,institution,2020-05-15,2020-05-25,1118.0,809.0,Normal,0,3,,,Not Started,7,1,1,2024-03-26
1120,tree,2020-05-25,2020-06-01,1119.0,500.0,Normal,0,3,,,Not Started,6,1,1,2024-03-26
1121,sell,2020-06-03,2020-06-04,1120.0,446.0,Normal,0,3,,,Not Started,2,1,1,2024-03-26
1122,improve,2020-06-06,2020-06-10,1121.0,880.0,Normal,0,3,,,Not Started,4,1,3,2024-03-26
1123,exist,2020-06-12,2020-06-16,1122.0,633.0,Normal,0,3,,,Not Started,3,1,2,2024-03-26
1124,myself,2020-06-18,2020-06-19,1123.0,970.0,Normal,0,3,,,Not Started,2,1,1,2024-03-26
1125,necessary,2020-06-21,2020-06-22,1124.0,686.0,Normal,0,3,,,Not Started,2,1,2,2024-03-26
1126,hair,2020-06-24,2020-06-30,1125.0,453.0,Normal,0,3,,,Not Started,5,1,2,2024-03-26
1127,its,2020-07-01,2020-07-06,1126.0,457.0,Normal,0,3,,,Not Started,4,1,1,2024-03-26
1128,main,2020-07-06,2020-07-15,1127.0,809.0,Normal,0,3,,,Not Started,8,1,3,2024-03-26
1129,carry,2020-07-15,2020-07-24,1128.0,240.0,Normal,0,3,,,Not Started,8,1,1,2024-03-26
1130,laugh,2020-07-26,2020-07-28,1129.0,974.0,Normal,0,3,,,Not Started,3,1,1,2024-03-26
1131,Mr,2020-07-30,2020-08-07,1130.0,917.0,Normal,0,3,,,Not Started,7,1,3,2024-03-26
1132,majority,2020-08-07,2020-08-18,1131.0,488.0,Normal,0,3,,,Not Started,8,1,1,2024-03-26
1133,bit,2020-08-20,2020-08-26,1132.0,748.0,Normal,0,3,,,Not Started,5,1,1,2024-03-26
1134,party,2020-08-26,2020-08-28,1133.0,482.0,Normal,0,3,,,Not Started,3,1,2,2024-03-26
1135,write,2020-08-29,2020-08-31,1134.0,398.0,Normal,0,3,,,Not Started,2,1,3,2024-03-26
1136,camera,2020-09-02,2020-09-03,1135.0,481.0,Normal,0,3,,,Not Started,2,1,2,2024-03-26
1137,how,2020-09-03,2020-09-11,1136.0,466.0,Normal,0,3,,,Not Started,7,1,3,2024-03-26
1138,serious,2020-09-13,2020-09-16,1137.0,221.0,Normal,0,3,,,Not Started,4,1,2,2024-03-26
1139,newspaper,2020-09-18,2020-09-23,1138.0,485.0,Normal,0,3,,,Not Started,4,1,1,2024-03-26
1140,charge,2020-09-24,2020-09-25,1139.0,715.0,Normal,0,3,,,Not Started,2,1,2,2024-03-26
1141,simply,2020-09-26,2020-10-01,1140.0,729.0,Normal,0,3,,,Not Started,5,1,2,2024-03-26
1142,doctor,2020-10-03,2020-10-05,1141.0,225.0,Normal,0,3,,,Not Started,2,1,3,2024-03-26
1143,development,2020-10-07,2020-10-15,1142.0,764.0,Normal,0,3,,,Not Started,7,1,1,2024-03-26
1144,thank,2020-10-15,2020-10-20,1143.0,471.0,Normal,0,3,,,Not Started,4,1,3,2024-03-26
1145,base,2020-10-20,2020-10-28,1144.0,303.0,Normal,0,3,,,Not Started,7,1,3,2024-03-26
1146,term,2020-10-30,2020-11-04,1145.0,716.0,Normal,0,3,,,Not Started,4,1,1,2024-03-26
1147,especially,2020-11-06,2020-11-10,1146.0,469.0,Normal,0,3,,,Not Started,3,1,3,2024-03-26
1148,sort,2020-11-11,2020-11-13,1147.0,840.0,Normal,0,3,,,Not Started,3,1,2,2024-03-26
1149,you,2020-11-14,2020-11-19,1148.0,874.0,Normal,0,3,,,Not Started,5,1,1,2024-03-26
1150,indicate,2020-11-20,2020-11-23,1149.0,918.0,Normal,0,3,,,Not Started,2,1,3,2024-03-26
1151,late,2020-11-25,2020-11-26,1150.0,831.0,Normal,0,3,,,Not Started,2,1,1,2024-03-26
1152,day,2020-11-26,2020-12-01,1151.0,248.0,Normal,0,3,,,Not Started,4,1,2,2024-03-26
1153,those,2020-12-01,2020-12-10,1152.0,931.0,Normal,0,3,,,Not Started,8,1,2,2024-03-26
1154,ten,2020-12-12,2020-12-21,1153.0,801.0,Normal,0,3,,,Not Started,7,1,3,2024-03-26
1155,on,2020-12-21,2020-12-30,1154.0,649.0,Normal,0,3,,,Not Started,8,1,3,2024-03-26
1156,available,2020-12-30,2021-01-01,1155.0,452.0,Normal,0,3,,,Not Started,3,1,3,2024-03-26
1157,tough,2021-01-03,2021-01-05,1156.0,903.0,Normal,0,3,,,Not Started,3,1,3,2024-03-26
1158,former,2021-01-05,2021-01-14,1157.0,339.0,Normal,0,3,,,Not Started,8,1,1,2024-03-26
1159,policy,2021-01-14,2021-01-22,1158.0,960.0,Normal,0,3,,,Not Started,7,1,3,2024-03-26
1160,water,2021-01-24,2021-01-28,1159.0,634.0,Normal,0,3,,,Not Started,5,1,3,2024-03-26
1161,situation,2021-01-28,2021-01-29,1160.0,503.0,Normal,0,3,,,Not Started,2,1,3,2024-03-26
1162,provide,2021-01-30,2021-02-03,1161.0,345.0,Normal,0,3,,,Not Started,4,1,3,2024-03-26
1163,mean,2021-02-05,2021-02-08,1162.0,591.0,Normal,0,3,,,Not Started,2,1,2,2024-03-26
1164,tell,2021-02-08,2021-02-16,1163.0,332.0,Normal,0,3,,,Not Started,7,1,2,2024-03-26
1165,such,2021-02-18,2021-02-23,1164.0,503.0,Normal,0,3,,,Not Started,4,1,1,2024-03-26
1166,method,2021-02-23,2021-03-04,1165.0,660.0,Normal,0,3,,,Not Started,8,1,2,2024-03-26
1167,project,2021-03-05,2021-03-16,1166.0,728.0,Normal,0,3,,,Not Started,8,1,2,2024-03-26
1168,western,2021-03-18,2021-03-23,1167.0,683.0,Normal,0,3,,,Not Started,4,1,2,2024-03-26
1169,almost,2021-03-24,2021-03-31,1168.0,296.0,Normal,0,3,,,Not Started,6,1,1,2024-03-26
1170,special,2021-04-01,2021-04-05,1169.0,368.0,Normal,0,3,,,Not Started,3,1,1,2024-03-26
1171,finish,2021-04-07,2021-04-12,1170.0,463.0,Normal,0,3,,,Not Started,4,1,1,2024-03-26
1172,thank,2021-04-12,2021-04-13,1171.0,869.0,Normal,0,3,,,Not Started,2,1,3,2024-03-26
1173,break,2021-04-13,2021-04-15,1172.0,906.0,Normal,0,3,,,Not Started,3,1,2,2024-03-26
1174,coach,2021-04-15,2021-04-20,1173.0,365.0,Normal,0,3,,,Not Started,4,1,1,2024-03-26
1175,level,2021-04-20,2021-04-26,1174.0,239.0,Normal,0,3,,,Not Started,5,1,2,2024-03-26
1176,chance,2021-04-28,2021-04-30,1175.0,471.0,Normal,0,3,,,Not Started,3,1,2,2024-03-26
1177,specific,2021-04-30,2021-05-07,1176.0,853.0,Normal,0,3,,,Not Started,6,1,3,2024-03-26
1178,expert,2021-05-08,2021-05-17,1177.0,645.0,Normal,0,3,,,Not Started,7,1,1,2024-03-26
1179,director,2021-05-19,2021-05-28,1178.0,211.0,Normal,0,3,,,Not Started,8,1,3,2024-03-26
1180,child,2021-05-29,2021-05-31,1179.0,379.0,Normal,0,3,,,Not Started,2,1,2,2024-03-26
1181,theory,2021-06-01,2021-06-07,1180.0,204.0,Normal,0,3,,,Not Started,5,1,1,2024-03-26
1182,turn,2021-06-09,2021-06-10,1181.0,662.0,Normal,0,3,,,Not Started,2,1,1,2024-03-26
1183,represent,2021-06-10,2021-06-14,1182.0,445.0,Normal,0,3,,,Not Started,3,1,2,2024-03-26
1184,wonder,2021-06-16,2021-06-18,1183.0,677.0,Normal,0,3,,,Not Started,3,1,1,2024-03-26
1185,second,2021-06-20,2021-06-25,1184.0,487.0,Normal,0,3,,,Not Started,6,1,2,2024-03-26
1186,laugh,2021-06-25,2021-06-30,1185.0,858.0,Normal,0,3,,,Not Started,4,1,3,2024-03-26
1187,like,2021-07-02,2021-07-08,1186.0,514.0,Normal,0,3,,,Not Started,5,1,2,2024-03-26
1188,remember,2021-07-09,2021-07-19,1187.0,638.0,Normal,0,3,,,Not Started,7,1,1,2024-03-26
1189,let,2021-07-20,2021-07-28,1188.0,273.0,Normal,0,3,,,Not Started,7,1,2,2024-03-26
1190,southern,2021-07-29,2021-08-05,1189.0,710.0,Normal,0,3,,,Not Started,6,1,2,2024-03-26
1191,increase,2021-08-07,2021-08-10,1190.0,366.0,Normal,0,3,,,Not Started,3,1,2,2024-03-26
1192,individual,2021-08-12,2021-08-13,1191.0,963.0,Normal,0,3,,,Not Started,2,1,1,2024-03-26
1193,improve,2021-08-15,2021-08-18,1192.0,717.0,Normal,0,3,,,Not Started,4,1,2,2024-03-26
1194,letter,2021-08-18,2021-08-20,1193.0,504.0,Normal,0,3,,,Not Started,3,1,2,2024-03-26
1195,beat,2021-08-22,2021-08-24,1194.0,212.0,Normal,0,3,,,Not Started,3,1,2,2024-03-26
1196,with,2021-08-25,2021-08-26,1195.0,793.0,Normal,0,3,,,Not Started,2,1,3,2024-03-26
1197,between,2021-08-26,2021-08-30,1196.0,463.0,Normal,0,3,,,Not Started,3,1,2,2024-03-26
1198,mission,2021-08-30,2021-09-01,1197.0,961.0,Normal,0,3,,,Not Started,3,1,3,2024-03-26
1199,sing,2021-09-02,2021-09-03,1198.0,980.0,Normal,0,3,,,Not Started,2,1,2,2024-03-26
1200,oil,2021-09-03,2021-09-08,1199.0,651.0,Normal,0,3,,,Not Started,4,1,3,2024-03-26
1201,middle,2021-09-09,2021-09-16,1200.0,487.0,Normal,0,3,,,Not Started,6,1,1,2024-03-26
1202,environmental,2021-09-17,2021-09-22,1201.0,631.0,Normal,0,3,,,Not Started,4,1,2,2024-03-26
1203,mother,2021-09-24,2021-09-28,1202.0,505.0,Normal,0,3,,,Not Started,3,1,2,2024-03-26
1204,wait,2021-09-28,2021-09-29,1203.0,569.0,Normal,0,3,,,Not Started,2,1,1,2024-03-26
