Cost,Priority,Progress,Duration,Trade,TaskLength,IsBadWeather,WeatherAssessment,Weekend,StartDelay,DayCount,TaskDelay,TaskToday,Is_Completed,Is_Delayed,Is_On Progress
551.0,1.0,50.0,8.0,2.0,15.0,0.0,8.695652173913043,0.0,13.0,4.0,3.0,19.0,0.0,1.0,0.0
319.0,1.0,50.0,2.0,2.0,12.0,0.0,19.047619047619047,0.0,6.0,1.0,1.0,19.0,0.0,1.0,0.0
724.0,1.0,83.33333333333334,6.0,1.0,15.0,0.0,9.090909090909092,0.0,8.0,7.0,1.0,19.0,0.0,1.0,0.0
326.0,1.0,75.0,8.0,1.0,19.0,0.0,19.35483870967742,0.0,4.0,6.0,1.0,19.0,0.0,1.0,0.0
285.0,1.0,100.0,3.0,1.0,22.0,0.0,22.58064516129032,0.0,4.0,3.0,1.0,19.0,1.0,0.0,0.0
489.0,1.0,0.0,4.0,1.0,23.0,0.0,22.58064516129032,0.0,4.0,0.0,3.0,19.0,0.0,1.0,0.0
278.0,1.0,100.0,2.0,2.0,25.0,0.0,22.58064516129032,0.0,4.0,2.0,1.0,19.0,1.0,0.0,0.0
320.0,0.0,25.0,4.0,1.0,26.0,0.0,22.58064516129032,0.0,3.0,0.0,1.0,19.0,0.0,0.0,1.0
812.0,1.0,83.33333333333334,6.0,1.0,43.0,0.0,3.8461538461538463,0.0,22.0,6.0,1.0,19.0,0.0,1.0,0.0
641.0,1.0,100.0,2.0,1.0,44.0,0.0,3.7037037037037033,0.0,29.0,1.0,0.0,19.0,1.0,0.0,0.0
746.0,1.0,0.0,3.0,2.0,45.0,0.0,3.8461538461538463,0.0,27.0,0.0,1.0,19.0,0.0,1.0,0.0
932.0,1.0,60.0,5.0,1.0,45.0,0.0,11.11111111111111,0.0,14.0,3.0,1.0,19.0,0.0,1.0,0.0
493.0,1.0,62.5,8.0,2.0,38.0,0.0,9.523809523809524,0.0,10.0,4.0,2.0,19.0,0.0,1.0,0.0
737.0,1.0,57.14285714285714,7.0,2.0,32.0,0.0,4.545454545454546,0.0,26.0,3.0,1.0,19.0,0.0,1.0,0.0
402.0,1.0,100.0,2.0,3.0,35.0,0.0,9.090909090909092,0.0,14.0,1.0,0.0,19.0,1.0,0.0,0.0
767.0,1.0,0.0,6.0,2.0,36.0,0.0,9.523809523809524,0.0,14.0,0.0,2.0,19.0,0.0,1.0,0.0
757.0,1.0,37.5,8.0,3.0,44.0,0.0,13.043478260869565,0.0,7.0,3.0,2.0,19.0,0.0,1.0,0.0
679.0,1.0,85.71428571428571,7.0,2.0,35.0,0.0,4.545454545454546,0.0,40.0,10.0,4.0,19.0,0.0,1.0,0.0
991.0,1.0,14.285714285714285,7.0,2.0,40.0,0.0,4.545454545454546,0.0,35.0,1.0,1.0,19.0,0.0,1.0,0.0
326.0,1.0,87.5,8.0,1.0,19.0,0.0,19.35483870967742,1.0,4.0,7.0,1.0,7.0,0.0,1.0,0.0
489.0,1.0,25.0,4.0,1.0,23.0,0.0,22.58064516129032,1.0,4.0,1.0,3.0,7.0,0.0,1.0,0.0
320.0,1.0,25.0,4.0,1.0,26.0,0.0,22.58064516129032,1.0,3.0,1.0,1.0,7.0,0.0,1.0,0.0
812.0,1.0,100.0,6.0,1.0,43.0,0.0,3.8461538461538463,1.0,22.0,7.0,1.0,7.0,1.0,0.0,0.0
319.0,1.0,14.285714285714285,7.0,3.0,44.0,0.0,11.538461538461538,1.0,22.0,0.0,0.0,7.0,0.0,1.0,0.0
746.0,1.0,33.33333333333333,3.0,2.0,45.0,0.0,3.8461538461538463,1.0,27.0,1.0,1.0,7.0,0.0,1.0,0.0
932.0,1.0,80.0,5.0,1.0,45.0,0.0,11.11111111111111,1.0,14.0,4.0,1.0,7.0,0.0,1.0,0.0
326.0,1.0,100.0,8.0,1.0,19.0,0.0,19.35483870967742,1.0,4.0,8.0,1.0,4.0,1.0,0.0,0.0
503.0,0.0,14.285714285714285,7.0,2.0,20.0,0.0,22.58064516129032,1.0,3.0,0.0,3.0,4.0,0.0,0.0,1.0
489.0,1.0,50.0,4.0,1.0,23.0,0.0,22.58064516129032,1.0,4.0,2.0,3.0,4.0,0.0,1.0,0.0
320.0,1.0,50.0,4.0,1.0,26.0,0.0,22.58064516129032,1.0,3.0,2.0,1.0,4.0,0.0,1.0,0.0
551.0,1.0,62.5,8.0,2.0,15.0,0.0,8.695652173913043,0.0,13.0,7.0,3.0,18.0,0.0,1.0,0.0
319.0,1.0,100.0,2.0,2.0,12.0,0.0,19.047619047619047,0.0,6.0,4.0,1.0,18.0,1.0,0.0,0.0
346.0,0.0,14.285714285714285,7.0,3.0,13.0,0.0,17.391304347826086,0.0,7.0,0.0,3.0,18.0,0.0,0.0,1.0
724.0,1.0,100.0,6.0,1.0,15.0,0.0,9.090909090909092,0.0,8.0,10.0,1.0,18.0,1.0,0.0,0.0
686.0,0.0,0.0,7.0,1.0,16.0,0.0,19.047619047619047,0.0,9.0,0.0,3.0,18.0,0.0,0.0,1.0
503.0,0.0,28.57142857142857,7.0,2.0,20.0,0.0,22.58064516129032,0.0,3.0,1.0,3.0,18.0,0.0,0.0,1.0
489.0,1.0,50.0,4.0,1.0,23.0,0.0,22.58064516129032,0.0,4.0,3.0,3.0,18.0,0.0,1.0,0.0
320.0,1.0,75.0,4.0,1.0,26.0,0.0,22.58064516129032,0.0,3.0,3.0,1.0,18.0,0.0,1.0,0.0
319.0,1.0,28.57142857142857,7.0,3.0,44.0,0.0,11.538461538461538,0.0,22.0,2.0,0.0,18.0,0.0,1.0,0.0
746.0,1.0,66.66666666666666,3.0,2.0,45.0,0.0,3.8461538461538463,0.0,27.0,3.0,1.0,18.0,0.0,1.0,0.0
932.0,1.0,100.0,5.0,1.0,45.0,0.0,11.11111111111111,0.0,14.0,6.0,1.0,18.0,1.0,0.0,0.0
603.0,1.0,20.0,5.0,3.0,46.0,0.0,14.814814814814811,0.0,14.0,0.0,2.0,18.0,0.0,1.0,0.0
493.0,1.0,62.5,8.0,2.0,38.0,0.0,9.523809523809524,0.0,10.0,7.0,2.0,18.0,0.0,1.0,0.0
737.0,1.0,71.42857142857143,7.0,2.0,32.0,0.0,4.545454545454546,0.0,26.0,6.0,1.0,18.0,0.0,1.0,0.0
767.0,1.0,16.666666666666664,6.0,2.0,36.0,0.0,9.523809523809524,0.0,14.0,3.0,2.0,18.0,0.0,1.0,0.0
757.0,1.0,50.0,8.0,3.0,44.0,0.0,13.043478260869565,0.0,7.0,6.0,2.0,18.0,0.0,1.0,0.0
679.0,1.0,85.71428571428571,7.0,2.0,35.0,0.0,4.545454545454546,0.0,40.0,13.0,4.0,18.0,0.0,1.0,0.0
991.0,1.0,28.57142857142857,7.0,2.0,40.0,0.0,4.545454545454546,0.0,35.0,4.0,1.0,18.0,0.0,1.0,0.0
551.0,1.0,75.0,8.0,2.0,15.0,0.0,8.695652173913043,0.0,13.0,8.0,3.0,18.0,0.0,1.0,0.0
346.0,0.0,28.57142857142857,7.0,3.0,13.0,0.0,17.391304347826086,0.0,7.0,1.0,3.0,18.0,0.0,0.0,1.0
686.0,1.0,14.285714285714285,7.0,1.0,16.0,0.0,19.047619047619047,0.0,9.0,1.0,3.0,18.0,0.0,1.0,0.0
503.0,0.0,28.57142857142857,7.0,2.0,20.0,0.0,22.58064516129032,0.0,3.0,2.0,3.0,18.0,0.0,0.0,1.0
489.0,1.0,75.0,4.0,1.0,23.0,0.0,22.58064516129032,0.0,4.0,4.0,3.0,18.0,0.0,1.0,0.0
320.0,1.0,100.0,4.0,1.0,26.0,0.0,22.58064516129032,0.0,3.0,4.0,1.0,18.0,1.0,0.0,0.0
488.0,0.0,14.285714285714285,7.0,1.0,27.0,0.0,25.806451612903224,0.0,3.0,0.0,3.0,18.0,0.0,0.0,1.0
319.0,1.0,42.857142857142854,7.0,3.0,44.0,0.0,11.538461538461538,0.0,22.0,3.0,0.0,18.0,0.0,1.0,0.0
746.0,1.0,100.0,3.0,2.0,45.0,0.0,3.8461538461538463,0.0,27.0,4.0,1.0,18.0,1.0,0.0,0.0
316.0,1.0,33.33333333333333,3.0,2.0,46.0,0.0,7.4074074074074066,0.0,28.0,0.0,0.0,18.0,0.0,1.0,0.0
603.0,1.0,40.0,5.0,3.0,46.0,0.0,14.814814814814811,0.0,14.0,1.0,2.0,18.0,0.0,1.0,0.0
493.0,1.0,75.0,8.0,2.0,38.0,0.0,9.523809523809524,0.0,10.0,8.0,2.0,18.0,0.0,1.0,0.0
737.0,1.0,71.42857142857143,7.0,2.0,32.0,0.0,4.545454545454546,0.0,26.0,7.0,1.0,18.0,0.0,1.0,0.0
767.0,1.0,33.33333333333333,6.0,2.0,36.0,0.0,9.523809523809524,0.0,14.0,4.0,2.0,18.0,0.0,1.0,0.0
757.0,1.0,62.5,8.0,3.0,44.0,0.0,13.043478260869565,0.0,7.0,7.0,2.0,18.0,0.0,1.0,0.0
679.0,1.0,100.0,7.0,2.0,35.0,0.0,4.545454545454546,0.0,40.0,14.0,4.0,18.0,1.0,0.0,0.0
884.0,1.0,16.666666666666664,6.0,1.0,36.0,0.0,4.545454545454546,0.0,44.0,0.0,2.0,18.0,0.0,1.0,0.0
991.0,1.0,42.857142857142854,7.0,2.0,40.0,0.0,4.545454545454546,0.0,35.0,5.0,1.0,18.0,0.0,1.0,0.0
551.0,1.0,87.5,8.0,2.0,15.0,0.0,8.695652173913043,0.0,13.0,9.0,3.0,15.0,0.0,1.0,0.0
346.0,1.0,28.57142857142857,7.0,3.0,13.0,0.0,17.391304347826086,0.0,7.0,2.0,3.0,15.0,0.0,1.0,0.0
686.0,1.0,28.57142857142857,7.0,1.0,16.0,0.0,19.047619047619047,0.0,9.0,2.0,3.0,15.0,0.0,1.0,0.0
503.0,0.0,42.857142857142854,7.0,2.0,20.0,0.0,22.58064516129032,0.0,3.0,3.0,3.0,15.0,0.0,0.0,1.0
489.0,1.0,75.0,4.0,1.0,23.0,0.0,22.58064516129032,0.0,4.0,5.0,3.0,15.0,0.0,1.0,0.0
488.0,0.0,28.57142857142857,7.0,1.0,27.0,0.0,25.806451612903224,0.0,3.0,1.0,3.0,15.0,0.0,0.0,1.0
319.0,1.0,57.14285714285714,7.0,3.0,44.0,0.0,11.538461538461538,0.0,22.0,4.0,0.0,15.0,0.0,1.0,0.0
316.0,1.0,66.66666666666666,3.0,2.0,46.0,0.0,7.4074074074074066,0.0,28.0,1.0,0.0,15.0,0.0,1.0,0.0
603.0,1.0,40.0,5.0,3.0,46.0,0.0,14.814814814814811,0.0,14.0,2.0,2.0,15.0,0.0,1.0,0.0
493.0,1.0,87.5,8.0,2.0,38.0,0.0,9.523809523809524,0.0,10.0,9.0,2.0,15.0,0.0,1.0,0.0
737.0,1.0,85.71428571428571,7.0,2.0,32.0,0.0,4.545454545454546,0.0,26.0,8.0,1.0,15.0,0.0,1.0,0.0
767.0,1.0,50.0,6.0,2.0,36.0,0.0,9.523809523809524,0.0,14.0,5.0,2.0,15.0,0.0,1.0,0.0
757.0,1.0,62.5,8.0,3.0,44.0,0.0,13.043478260869565,0.0,7.0,8.0,2.0,15.0,0.0,1.0,0.0
884.0,1.0,33.33333333333333,6.0,1.0,36.0,0.0,4.545454545454546,0.0,44.0,1.0,2.0,15.0,0.0,1.0,0.0
991.0,1.0,57.14285714285714,7.0,2.0,40.0,0.0,4.545454545454546,0.0,35.0,6.0,1.0,15.0,0.0,1.0,0.0
551.0,1.0,87.5,8.0,2.0,15.0,1.0,8.695652173913043,0.0,13.0,10.0,3.0,18.0,0.0,1.0,0.0
346.0,1.0,42.857142857142854,7.0,3.0,13.0,1.0,17.391304347826086,0.0,7.0,3.0,3.0,18.0,0.0,1.0,0.0
686.0,1.0,28.57142857142857,7.0,1.0,16.0,1.0,19.047619047619047,0.0,9.0,3.0,3.0,18.0,0.0,1.0,0.0
503.0,1.0,42.857142857142854,7.0,2.0,20.0,1.0,22.58064516129032,0.0,3.0,4.0,3.0,18.0,0.0,1.0,0.0
489.0,1.0,100.0,4.0,1.0,23.0,1.0,22.58064516129032,0.0,4.0,6.0,3.0,18.0,1.0,0.0,0.0
528.0,0.0,14.285714285714285,7.0,3.0,24.0,1.0,22.58064516129032,0.0,6.0,0.0,2.0,18.0,0.0,0.0,1.0
488.0,0.0,28.57142857142857,7.0,1.0,27.0,1.0,25.806451612903224,0.0,3.0,2.0,3.0,18.0,0.0,0.0,1.0
319.0,1.0,71.42857142857143,7.0,3.0,44.0,1.0,11.538461538461538,0.0,22.0,5.0,0.0,18.0,0.0,1.0,0.0
316.0,1.0,100.0,3.0,2.0,46.0,1.0,7.4074074074074066,0.0,28.0,2.0,0.0,18.0,1.0,0.0,0.0
774.0,1.0,12.5,8.0,3.0,47.0,1.0,11.538461538461538,0.0,27.0,0.0,3.0,18.0,0.0,1.0,0.0
603.0,1.0,60.0,5.0,3.0,46.0,1.0,14.814814814814811,0.0,14.0,3.0,2.0,18.0,0.0,1.0,0.0
493.0,1.0,87.5,8.0,2.0,38.0,1.0,9.523809523809524,0.0,10.0,10.0,2.0,18.0,0.0,1.0,0.0
737.0,1.0,100.0,7.0,2.0,32.0,1.0,4.545454545454546,0.0,26.0,9.0,1.0,18.0,1.0,0.0,0.0
470.0,1.0,0.0,2.0,2.0,33.0,1.0,9.090909090909092,0.0,25.0,0.0,1.0,18.0,0.0,1.0,0.0
767.0,1.0,66.66666666666666,6.0,2.0,36.0,1.0,9.523809523809524,0.0,14.0,6.0,2.0,18.0,0.0,1.0,0.0
757.0,1.0,75.0,8.0,3.0,44.0,1.0,13.043478260869565,0.0,7.0,9.0,2.0,18.0,0.0,1.0,0.0
884.0,1.0,50.0,6.0,1.0,36.0,1.0,4.545454545454546,0.0,44.0,2.0,2.0,18.0,0.0,1.0,0.0
991.0,1.0,71.42857142857143,7.0,2.0,40.0,1.0,4.545454545454546,0.0,35.0,7.0,1.0,18.0,0.0,1.0,0.0
551.0,1.0,87.5,8.0,2.0,15.0,0.0,8.695652173913043,0.0,13.0,11.0,3.0,16.0,0.0,1.0,0.0
346.0,1.0,57.14285714285714,7.0,3.0,13.0,0.0,17.391304347826086,0.0,7.0,4.0,3.0,16.0,0.0,1.0,0.0
686.0,1.0,28.57142857142857,7.0,1.0,16.0,0.0,19.047619047619047,0.0,9.0,4.0,3.0,16.0,0.0,1.0,0.0
503.0,1.0,57.14285714285714,7.0,2.0,20.0,0.0,22.58064516129032,0.0,3.0,5.0,3.0,16.0,0.0,1.0,0.0
528.0,1.0,28.57142857142857,7.0,3.0,24.0,0.0,22.58064516129032,0.0,6.0,1.0,2.0,16.0,0.0,1.0,0.0
488.0,0.0,42.857142857142854,7.0,1.0,27.0,0.0,25.806451612903224,0.0,3.0,3.0,3.0,16.0,0.0,0.0,1.0
319.0,1.0,85.71428571428571,7.0,3.0,44.0,0.0,11.538461538461538,0.0,22.0,6.0,0.0,16.0,0.0,1.0,0.0
774.0,1.0,25.0,8.0,3.0,47.0,0.0,11.538461538461538,0.0,27.0,1.0,3.0,16.0,0.0,1.0,0.0
603.0,1.0,80.0,5.0,3.0,46.0,0.0,14.814814814814811,0.0,14.0,4.0,2.0,16.0,0.0,1.0,0.0
493.0,1.0,100.0,8.0,2.0,38.0,0.0,9.523809523809524,0.0,10.0,11.0,2.0,16.0,1.0,0.0,0.0
548.0,1.0,25.0,4.0,2.0,39.0,0.0,18.181818181818183,0.0,8.0,0.0,1.0,16.0,0.0,1.0,0.0
470.0,1.0,50.0,2.0,2.0,33.0,0.0,9.090909090909092,0.0,25.0,1.0,1.0,16.0,0.0,1.0,0.0
767.0,1.0,66.66666666666666,6.0,2.0,36.0,0.0,9.523809523809524,0.0,14.0,7.0,2.0,16.0,0.0,1.0,0.0
757.0,1.0,87.5,8.0,3.0,44.0,0.0,13.043478260869565,0.0,7.0,10.0,2.0,16.0,0.0,1.0,0.0
884.0,1.0,66.66666666666666,6.0,1.0,36.0,0.0,4.545454545454546,0.0,44.0,3.0,2.0,16.0,0.0,1.0,0.0
991.0,1.0,85.71428571428571,7.0,2.0,40.0,0.0,4.545454545454546,0.0,35.0,8.0,1.0,16.0,0.0,1.0,0.0
503.0,1.0,57.14285714285714,7.0,2.0,20.0,1.0,22.58064516129032,1.0,3.0,6.0,3.0,7.0,0.0,1.0,0.0
528.0,1.0,42.857142857142854,7.0,3.0,24.0,1.0,22.58064516129032,1.0,6.0,2.0,2.0,7.0,0.0,1.0,0.0
488.0,1.0,42.857142857142854,7.0,1.0,27.0,1.0,25.806451612903224,1.0,3.0,4.0,3.0,7.0,0.0,1.0,0.0
319.0,1.0,100.0,7.0,3.0,44.0,1.0,11.538461538461538,1.0,22.0,7.0,0.0,7.0,1.0,0.0,0.0
910.0,1.0,0.0,2.0,2.0,45.0,1.0,15.384615384615383,1.0,21.0,0.0,1.0,7.0,0.0,1.0,0.0
774.0,1.0,25.0,8.0,3.0,47.0,1.0,11.538461538461538,1.0,27.0,2.0,3.0,7.0,0.0,1.0,0.0
603.0,1.0,80.0,5.0,3.0,46.0,1.0,14.814814814814811,1.0,14.0,5.0,2.0,7.0,0.0,1.0,0.0
503.0,1.0,71.42857142857143,7.0,2.0,20.0,1.0,22.58064516129032,1.0,3.0,7.0,3.0,3.0,0.0,1.0,0.0
528.0,1.0,42.857142857142854,7.0,3.0,24.0,1.0,22.58064516129032,1.0,6.0,3.0,2.0,3.0,0.0,1.0,0.0
488.0,1.0,57.14285714285714,7.0,1.0,27.0,1.0,25.806451612903224,1.0,3.0,5.0,3.0,3.0,0.0,1.0,0.0
551.0,1.0,100.0,8.0,2.0,15.0,1.0,8.695652173913043,0.0,13.0,14.0,3.0,20.0,1.0,0.0,0.0
318.0,1.0,0.0,7.0,1.0,16.0,1.0,19.047619047619047,0.0,17.0,0.0,4.0,20.0,0.0,1.0,0.0
346.0,1.0,71.42857142857143,7.0,3.0,13.0,1.0,17.391304347826086,0.0,7.0,7.0,3.0,20.0,0.0,1.0,0.0
686.0,1.0,42.857142857142854,7.0,1.0,16.0,1.0,19.047619047619047,0.0,9.0,7.0,3.0,20.0,0.0,1.0,0.0
503.0,1.0,85.71428571428571,7.0,2.0,20.0,1.0,22.58064516129032,0.0,3.0,8.0,3.0,20.0,0.0,1.0,0.0
528.0,1.0,57.14285714285714,7.0,3.0,24.0,1.0,22.58064516129032,0.0,6.0,4.0,2.0,20.0,0.0,1.0,0.0
488.0,1.0,57.14285714285714,7.0,1.0,27.0,1.0,25.806451612903224,0.0,3.0,6.0,3.0,20.0,0.0,1.0,0.0
910.0,1.0,50.0,2.0,2.0,45.0,1.0,15.384615384615383,0.0,21.0,2.0,1.0,20.0,0.0,1.0,0.0
774.0,1.0,37.5,8.0,3.0,47.0,1.0,11.538461538461538,0.0,27.0,4.0,3.0,20.0,0.0,1.0,0.0
603.0,1.0,100.0,5.0,3.0,46.0,1.0,14.814814814814811,0.0,14.0,7.0,2.0,20.0,1.0,0.0,0.0
286.0,1.0,33.33333333333333,3.0,1.0,47.0,1.0,23.07692307692308,0.0,15.0,0.0,0.0,20.0,0.0,1.0,0.0
548.0,1.0,25.0,4.0,2.0,39.0,1.0,18.181818181818183,0.0,8.0,3.0,1.0,20.0,0.0,1.0,0.0
470.0,1.0,100.0,2.0,2.0,33.0,1.0,9.090909090909092,0.0,25.0,4.0,1.0,20.0,1.0,0.0,0.0
559.0,1.0,14.285714285714285,7.0,1.0,34.0,1.0,8.695652173913043,0.0,28.0,0.0,3.0,20.0,0.0,1.0,0.0
767.0,1.0,83.33333333333334,6.0,2.0,36.0,1.0,9.523809523809524,0.0,14.0,10.0,2.0,20.0,0.0,1.0,0.0
757.0,1.0,100.0,8.0,3.0,44.0,1.0,13.043478260869565,0.0,7.0,13.0,2.0,20.0,1.0,0.0,0.0
376.0,1.0,25.0,4.0,2.0,45.0,1.0,23.809523809523807,0.0,9.0,0.0,2.0,20.0,0.0,1.0,0.0
884.0,1.0,66.66666666666666,6.0,1.0,36.0,1.0,4.545454545454546,0.0,44.0,6.0,2.0,20.0,0.0,1.0,0.0
991.0,1.0,100.0,7.0,2.0,40.0,1.0,4.545454545454546,0.0,35.0,11.0,1.0,20.0,1.0,0.0,0.0
210.0,1.0,0.0,6.0,1.0,41.0,1.0,4.761904761904762,0.0,37.0,0.0,2.0,20.0,0.0,1.0,0.0
318.0,1.0,14.285714285714285,7.0,1.0,16.0,0.0,19.047619047619047,0.0,17.0,1.0,4.0,18.0,0.0,1.0,0.0
346.0,1.0,71.42857142857143,7.0,3.0,13.0,0.0,17.391304347826086,0.0,7.0,8.0,3.0,18.0,0.0,1.0,0.0
686.0,1.0,57.14285714285714,7.0,1.0,16.0,0.0,19.047619047619047,0.0,9.0,8.0,3.0,18.0,0.0,1.0,0.0
503.0,1.0,100.0,7.0,2.0,20.0,0.0,22.58064516129032,0.0,3.0,9.0,3.0,18.0,1.0,0.0,0.0
214.0,0.0,14.285714285714285,7.0,3.0,21.0,0.0,22.58064516129032,0.0,4.0,0.0,3.0,18.0,0.0,0.0,1.0
528.0,1.0,71.42857142857143,7.0,3.0,24.0,0.0,22.58064516129032,0.0,6.0,5.0,2.0,18.0,0.0,1.0,0.0
488.0,1.0,71.42857142857143,7.0,1.0,27.0,0.0,25.806451612903224,0.0,3.0,7.0,3.0,18.0,0.0,1.0,0.0
910.0,1.0,100.0,2.0,2.0,45.0,0.0,15.384615384615383,0.0,21.0,3.0,1.0,18.0,1.0,0.0,0.0
248.0,1.0,0.0,8.0,1.0,46.0,0.0,14.814814814814811,0.0,22.0,0.0,3.0,18.0,0.0,1.0,0.0
774.0,1.0,37.5,8.0,3.0,47.0,0.0,11.538461538461538,0.0,27.0,5.0,3.0,18.0,0.0,1.0,0.0
286.0,1.0,66.66666666666666,3.0,1.0,47.0,0.0,23.07692307692308,0.0,15.0,1.0,0.0,18.0,0.0,1.0,0.0
548.0,1.0,50.0,4.0,2.0,39.0,0.0,18.181818181818183,0.0,8.0,4.0,1.0,18.0,0.0,1.0,0.0
559.0,1.0,28.57142857142857,7.0,1.0,34.0,0.0,8.695652173913043,0.0,28.0,1.0,3.0,18.0,0.0,1.0,0.0
767.0,1.0,100.0,6.0,2.0,36.0,0.0,9.523809523809524,0.0,14.0,11.0,2.0,18.0,1.0,0.0,0.0
760.0,1.0,50.0,2.0,1.0,37.0,0.0,19.047619047619047,0.0,18.0,0.0,0.0,18.0,0.0,1.0,0.0
376.0,1.0,50.0,4.0,2.0,45.0,0.0,23.809523809523807,0.0,9.0,1.0,2.0,18.0,0.0,1.0,0.0
884.0,1.0,66.66666666666666,6.0,1.0,36.0,0.0,4.545454545454546,0.0,44.0,7.0,2.0,18.0,0.0,1.0,0.0
210.0,1.0,16.666666666666664,6.0,1.0,41.0,0.0,4.761904761904762,0.0,37.0,1.0,2.0,18.0,0.0,1.0,0.0
318.0,1.0,28.57142857142857,7.0,1.0,16.0,0.0,19.047619047619047,0.0,17.0,2.0,4.0,17.0,0.0,1.0,0.0
346.0,1.0,85.71428571428571,7.0,3.0,13.0,0.0,17.391304347826086,0.0,7.0,9.0,3.0,17.0,0.0,1.0,0.0
686.0,1.0,71.42857142857143,7.0,1.0,16.0,0.0,19.047619047619047,0.0,9.0,9.0,3.0,17.0,0.0,1.0,0.0
214.0,0.0,28.57142857142857,7.0,3.0,21.0,0.0,22.58064516129032,0.0,4.0,1.0,3.0,17.0,0.0,0.0,1.0
528.0,1.0,85.71428571428571,7.0,3.0,24.0,0.0,22.58064516129032,0.0,6.0,6.0,2.0,17.0,0.0,1.0,0.0
488.0,1.0,85.71428571428571,7.0,1.0,27.0,0.0,25.806451612903224,0.0,3.0,8.0,3.0,17.0,0.0,1.0,0.0
248.0,1.0,12.5,8.0,1.0,46.0,0.0,14.814814814814811,0.0,22.0,1.0,3.0,17.0,0.0,1.0,0.0
774.0,1.0,50.0,8.0,3.0,47.0,0.0,11.538461538461538,0.0,27.0,6.0,3.0,17.0,0.0,1.0,0.0
286.0,1.0,100.0,3.0,1.0,47.0,0.0,23.07692307692308,0.0,15.0,2.0,0.0,17.0,1.0,0.0,0.0
954.0,1.0,33.33333333333333,3.0,2.0,48.0,0.0,22.22222222222222,0.0,15.0,0.0,0.0,17.0,0.0,1.0,0.0
548.0,1.0,75.0,4.0,2.0,39.0,0.0,18.181818181818183,0.0,8.0,5.0,1.0,17.0,0.0,1.0,0.0
559.0,1.0,28.57142857142857,7.0,1.0,34.0,0.0,8.695652173913043,0.0,28.0,2.0,3.0,17.0,0.0,1.0,0.0
760.0,1.0,100.0,2.0,1.0,37.0,0.0,19.047619047619047,0.0,18.0,1.0,0.0,17.0,1.0,0.0,0.0
860.0,1.0,0.0,3.0,2.0,38.0,0.0,17.391304347826086,0.0,16.0,0.0,1.0,17.0,0.0,1.0,0.0
376.0,1.0,50.0,4.0,2.0,45.0,0.0,23.809523809523807,0.0,9.0,2.0,2.0,17.0,0.0,1.0,0.0
884.0,1.0,83.33333333333334,6.0,1.0,36.0,0.0,4.545454545454546,0.0,44.0,8.0,2.0,17.0,0.0,1.0,0.0
210.0,1.0,16.666666666666664,6.0,1.0,41.0,0.0,4.761904761904762,0.0,37.0,2.0,2.0,17.0,0.0,1.0,0.0
318.0,1.0,42.857142857142854,7.0,1.0,16.0,0.0,19.047619047619047,0.0,17.0,3.0,4.0,18.0,0.0,1.0,0.0
346.0,1.0,85.71428571428571,7.0,3.0,13.0,0.0,17.391304347826086,0.0,7.0,10.0,3.0,18.0,0.0,1.0,0.0
686.0,1.0,85.71428571428571,7.0,1.0,16.0,0.0,19.047619047619047,0.0,9.0,10.0,3.0,18.0,0.0,1.0,0.0
214.0,0.0,28.57142857142857,7.0,3.0,21.0,0.0,22.58064516129032,0.0,4.0,2.0,3.0,18.0,0.0,0.0,1.0
528.0,1.0,85.71428571428571,7.0,3.0,24.0,0.0,22.58064516129032,0.0,6.0,7.0,2.0,18.0,0.0,1.0,0.0
488.0,1.0,100.0,7.0,1.0,27.0,0.0,25.806451612903224,0.0,3.0,9.0,3.0,18.0,1.0,0.0,0.0
387.0,0.0,14.285714285714285,7.0,1.0,28.0,0.0,22.58064516129032,0.0,6.0,0.0,4.0,18.0,0.0,0.0,1.0
248.0,1.0,25.0,8.0,1.0,46.0,0.0,14.814814814814811,0.0,22.0,2.0,3.0,18.0,0.0,1.0,0.0
774.0,1.0,50.0,8.0,3.0,47.0,0.0,11.538461538461538,0.0,27.0,7.0,3.0,18.0,0.0,1.0,0.0
954.0,1.0,66.66666666666666,3.0,2.0,48.0,0.0,22.22222222222222,0.0,15.0,1.0,0.0,18.0,0.0,1.0,0.0
548.0,1.0,100.0,4.0,2.0,39.0,0.0,18.181818181818183,0.0,8.0,6.0,1.0,18.0,1.0,0.0,0.0
414.0,1.0,16.666666666666664,6.0,2.0,40.0,0.0,21.73913043478261,0.0,8.0,0.0,0.0,18.0,0.0,1.0,0.0
559.0,1.0,42.857142857142854,7.0,1.0,34.0,0.0,8.695652173913043,0.0,28.0,3.0,3.0,18.0,0.0,1.0,0.0
860.0,1.0,33.33333333333333,3.0,2.0,38.0,0.0,17.391304347826086,0.0,16.0,1.0,1.0,18.0,0.0,1.0,0.0
376.0,1.0,75.0,4.0,2.0,45.0,0.0,23.809523809523807,0.0,9.0,3.0,2.0,18.0,0.0,1.0,0.0
884.0,1.0,100.0,6.0,1.0,36.0,0.0,4.545454545454546,0.0,44.0,9.0,2.0,18.0,1.0,0.0,0.0
709.0,1.0,0.0,7.0,1.0,37.0,0.0,4.545454545454546,0.0,46.0,0.0,4.0,18.0,0.0,1.0,0.0
210.0,1.0,33.33333333333333,6.0,1.0,41.0,0.0,4.761904761904762,0.0,37.0,3.0,2.0,18.0,0.0,1.0,0.0
