name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
australia,2012-06-07,53.1,26.7,36.9,53.1,24.2,35.5,31.5,83.3,0.001,100,4.17,rain,,,,6.9,4.3,1023.8,20.3,6.5,133.6,11.6,5,,2012-06-07T07:06:52,2012-06-07T16:57:43,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,94922099999,95716099999,94926099999"
australia,2012-06-08,53.6,23.1,35.7,53.6,21.1,34.8,28.3,78.5,0,0,0,,,,,7.1,260.8,1025.6,24,5.3,130.5,11.3,5,,2012-06-08T07:07:22,2012-06-08T16:57:36,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-06-09,55.4,24.8,38,55.4,23,37.1,31,78.9,0,0,0,,,,,6,187.6,1025.9,27,6.3,119.9,10.3,5,,2012-06-09T07:07:52,2012-06-09T16:57:31,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-06-10,55.4,24.9,38.4,55.4,23.1,37.4,32.7,82.2,0.01,100,4.17,rain,,,,8.1,52.1,1025.7,54.8,6.4,121.5,10.7,5,,2012-06-10T07:08:20,2012-06-10T16:57:27,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,remote,95716099999,94926099999"
australia,2012-06-11,53.6,28.7,43.1,53.6,28.5,40.8,36.9,79.6,0.009,100,4.17,rain,,,,12.8,144.5,1024.6,75.3,6.4,52.4,4.5,3,,2012-06-11T07:08:47,2012-06-11T16:57:24,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-06-12,55.4,37.3,45.1,55.4,33.1,43.1,39.9,83.5,0.001,100,4.17,rain,,,,11.4,142.7,1022.4,67.6,6.5,69.2,6,4,,2012-06-12T07:09:13,2012-06-12T16:57:24,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-06-13,59.2,41,48.1,59.2,37.9,46.6,41.5,80.1,0,0,0,,,,,10.3,110.8,1021.6,74.1,6.3,101.1,8.6,4,,2012-06-13T07:09:38,2012-06-13T16:57:24,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-06-14,56.9,41.2,47,56.9,37.6,46.2,43.1,87,0.001,100,4.17,rain,,,,6.9,11.6,1018.3,73.8,6.5,79.9,6.8,4,,2012-06-14T07:10:01,2012-06-14T16:57:27,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,remote,95716099999,94926099999"
australia,2012-06-15,59.2,40.7,48.6,59.2,36,47.8,41.9,79.9,0,0,0,,,,,18.5,330.3,1015.2,57.1,6.5,109.4,9.4,5,,2012-06-15T07:10:23,2012-06-15T16:57:31,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-06-16,48.3,37,43.2,45.8,35.8,41,41.4,93.5,0.021,100,8.33,rain,,,,10.3,306.3,1015.9,74.6,6.1,75.3,6.5,4,,2012-06-16T07:10:44,2012-06-16T16:57:36,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-06-17,53.4,40.7,46.5,53.4,34.9,41.4,39,75.7,0.002,100,4.17,rain,,,,19.5,321.1,1018.3,54.3,6.5,123.6,10.6,5,,2012-06-17T07:11:04,2012-06-17T16:57:43,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,94922099999,95716099999,94926099999"
australia,2012-06-18,53.6,34,44.5,53.6,28,40.5,37.1,76.1,0.001,100,4.17,rain,,,,17.5,346.9,1021.3,17.1,6.5,126.5,10.7,5,,2012-06-18T07:11:22,2012-06-18T16:57:52,0.95,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,95723099999,94927099999,94922099999,95716099999,94926099999"
australia,2012-06-19,57.2,30.2,44.6,57.2,26.8,41.6,35.8,73.6,0,0,0,,,,,19.5,322.1,1020.3,43.1,6.5,127.3,11.2,5,,2012-06-19T07:11:39,2012-06-19T16:58:02,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-06-20,50,22.8,36.3,50,20.6,33.2,29.4,78,0,0,0,,,,,15,337.7,1020.1,35,5.9,128.7,11.3,5,,2012-06-20T07:11:54,2012-06-20T16:58:13,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,remote,95716099999,94926099999"
australia,2012-06-21,55.4,44.2,48.6,55.4,35.8,43.4,38.6,69.5,0,0,0,,,,34.4,23.3,326.8,1011.9,36.6,6.5,109.1,9.4,5,,2012-06-21T07:12:08,2012-06-21T16:58:26,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-06-22,51.5,39.2,45.7,51.5,32.5,39.8,38.9,77.4,0.274,100,12.5,rain,,,28.9,24.2,325.5,1007.7,72.2,6.1,116.1,10,5,,2012-06-22T07:12:20,2012-06-22T16:58:40,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,95723099999,94927099999,95716099999,94926099999"
australia,2012-06-23,50,30.2,39.6,44.4,26.8,34.7,32.7,77.9,0.009,100,4.17,rain,,,,20.8,327.8,1021.4,30.6,6.5,127.8,11,5,,2012-06-23T07:12:31,2012-06-23T16:58:56,0.12,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"YSCB,94925099999,94927099999,94922099999,95716099999,94926099999"
australia,2012-06-24,57.3,32.6,43.7,57.3,27.8,39.1,34.6,73.2,0.003,100,8.33,rain,,,,16.1,320,1028.1,11.9,6.6,127.8,10.9,5,,2012-06-24T07:12:41,2012-06-24T16:59:12,0.16,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"YSCB,95925099999,94925099999,94927099999,94922099999,95716099999,94926099999"
australia,2012-06-25,57.2,29.8,40.1,57.2,23.3,37,34,82,0.004,100,4.17,rain,,,,17.2,283.7,1028.1,45.9,5.9,126.8,11,5,,2012-06-25T07:12:49,2012-06-25T16:59:31,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-06-26,48.3,30.4,40.1,48.3,28.1,38,36.4,87,0.002,100,4.17,rain,,,,7.6,174.5,1030.6,75.3,6.2,101.5,8.9,4,,2012-06-26T07:12:55,2012-06-26T16:59:50,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-06-27,51.3,35.7,42.9,51.3,31.2,41,38.4,84.9,0.001,100,4.17,rain,,,,6.7,122,1030.4,86.8,6.4,87.3,7.5,4,,2012-06-27T07:13:00,2012-06-27T17:00:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-06-28,57.2,30.2,43.1,57.2,28.8,41.9,37.8,83,0.009,100,4.17,rain,,,,6.4,102.4,1023.8,73.7,4.5,111,9.4,5,,2012-06-28T07:13:03,2012-06-28T17:00:33,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"YSCB,95925099999,94925099999,95723099999,94927099999,95716099999,94926099999"
australia,2012-06-29,55.4,37.4,45.2,55.4,32.8,43,41.5,87.9,0.02,100,8.33,rain,,,,15,325.9,1013.9,72.4,6.6,94,8.1,4,,2012-06-29T07:13:04,2012-06-29T17:00:56,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-06-30,52,37.7,44.7,52,33.2,40,37,76,0.002,100,4.17,rain,,,,17.2,321.6,1012.3,49.9,6.7,123.4,10.5,5,,2012-06-30T07:13:04,2012-06-30T17:01:21,0.37,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,94922099999,95716099999,94926099999"
australia,2012-07-01,48.4,35.2,40.3,42.3,28.9,34.8,34.9,82.6,0.02,100,8.33,rain,,,,16.1,323,1014.6,55.6,6.5,115.8,9.9,5,,2012-07-01T07:13:02,2012-07-01T17:01:46,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-02,53.6,28.6,40.3,53.6,21.8,36.3,31.1,72.7,0,0,0,,,,,16.1,311.7,1016.9,21.9,6.5,110.3,9.6,4,,2012-07-02T07:12:58,2012-07-02T17:02:12,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,94925099999,95723099999,94927099999,94922099999,95716099999,94926099999"
australia,2012-07-03,53,22.8,35.3,53,19,33.9,28.6,79,0.011,100,8.33,"rain,snow",,,,10.3,293.9,1021,26.4,5.6,124.9,10.7,5,,2012-07-03T07:12:53,2012-07-03T17:02:40,0.48,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"YSCB,95925099999,94925099999,94909099999,94927099999,94922099999,95716099999,94926099999"
australia,2012-07-04,51.8,21.8,36.4,51.8,15.5,33.4,27.5,74.3,0.001,100,4.17,rain,,,,19.5,178.5,1026.9,32.3,6.2,127.1,11,5,,2012-07-04T07:12:47,2012-07-04T17:03:09,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-05,50,26,38.3,45.9,22.3,35,30.9,76.4,0.011,100,8.33,rain,,,,12.8,169.2,1032.8,44.8,6.5,80.2,7,4,,2012-07-05T07:12:38,2012-07-05T17:03:39,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"YSCB,95925099999,94925099999,95723099999,94927099999,95716099999,94926099999"
australia,2012-07-06,53.2,25,37,53.2,25,35.3,28.4,75.4,0,0,0,,,,,9.2,139.4,1033.8,11.4,6.3,132.4,11.5,5,,2012-07-06T07:12:28,2012-07-06T17:04:09,0.57,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-07,53.6,22.7,34.9,53.6,16.9,34,27.6,76.9,0,0,0,,,,,6.8,303.3,1032.4,18.9,6.4,131,11.3,5,,2012-07-07T07:12:17,2012-07-07T17:04:41,0.61,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-08,55.4,22.7,35.6,55.4,22.7,35.3,29,80,0.009,100,4.17,"rain,snow",,,,8.1,330.4,1030.4,17.1,5.8,129.8,11.3,5,,2012-07-08T07:12:03,2012-07-08T17:05:14,0.64,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-09,57.2,24.5,37.2,57.2,24.5,36.4,30.7,80.8,0,0,0,,,,,10.3,346.9,1028.3,38.9,5.3,121.9,10.6,5,,2012-07-09T07:11:48,2012-07-09T17:05:47,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-10,50,28.4,41.9,49.7,24.7,39.4,40,93.3,0.645,100,8.33,rain,,,,13.9,342.5,1022.8,80.5,5.5,41.3,3.4,2,,2012-07-10T07:11:32,2012-07-10T17:06:22,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-11,55.6,39.2,47.5,55.6,37.4,44,39.9,77.4,0.327,100,8.33,rain,,,,23,324.4,1018.5,59.4,6.5,132.6,11.5,5,,2012-07-11T07:11:13,2012-07-11T17:06:57,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-12,53.3,33.8,45,53.3,33.3,44.1,43,92.9,0.779,100,12.5,rain,,,,10.3,291.2,1015.7,73.2,5.9,62.8,5.3,3,,2012-07-12T07:10:53,2012-07-12T17:07:33,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-13,60.6,48.4,53.5,60.6,47.2,53.2,45.8,77.7,0.252,100,8.33,rain,,,,23,327.3,1010.5,74.6,6,121,10.6,5,,2012-07-13T07:10:32,2012-07-13T17:08:10,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-14,55.4,41,47.3,55.4,32.8,43.4,40.5,78.5,0.07,100,4.17,rain,,,34.4,24.2,330,1011.7,64.2,6.6,135.8,11.7,5,,2012-07-14T07:10:08,2012-07-14T17:08:47,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-15,50.1,39.4,43.8,50.1,32.5,36.7,36,74.6,0.005,100,4.17,rain,,,,25.3,326.5,1017.8,61.6,6.5,137,12,5,,2012-07-15T07:09:43,2012-07-15T17:09:25,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,94922099999,95716099999,94926099999"
australia,2012-07-16,55.4,40.7,45.6,55.4,32.5,41.3,40.5,83.3,0.001,100,4.17,rain,,,,19.9,346,1026.4,51.6,6.5,137.6,12,5,,2012-07-16T07:09:16,2012-07-16T17:10:04,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,95723099999,94927099999,95716099999,94926099999"
australia,2012-07-17,55.4,37.4,44.2,55.4,33.7,41.4,38.4,82.1,0,0,0,,,,,17.2,335.7,1024.6,55.1,5.1,134,11.7,5,,2012-07-17T07:08:48,2012-07-17T17:10:43,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,95723099999,94927099999,95716099999,94926099999"
australia,2012-07-18,55.4,39.2,45.6,55.4,32.8,41.7,34.7,68.4,0,0,0,,,,,17.2,323.9,1018.8,35.8,6.7,115.5,10,5,,2012-07-18T07:08:18,2012-07-18T17:11:23,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-19,53.7,24.8,38.4,53.7,24.2,36.1,29.2,76.4,0,0,0,,,,,8.1,347.5,1021.6,31.7,4.9,144.1,12.4,6,,2012-07-19T07:07:47,2012-07-19T17:12:03,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,95723099999,94927099999,95716099999,94926099999"
australia,2012-07-20,57.3,23.2,38.1,57.3,17.1,36.7,29.5,75.7,0,0,0,,,,,9.2,38.2,1026.6,17.5,6,142,12.4,6,,2012-07-20T07:07:14,2012-07-20T17:12:44,0.03,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-21,55.5,25.1,41.2,55.5,19.5,39.3,31.6,72.7,0.01,100,4.17,rain,,,,13.9,167.3,1030.8,35.5,6.5,140.6,12.1,6,,2012-07-21T07:06:39,2012-07-21T17:13:25,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-22,53.6,30.2,44,53.6,26.8,41.7,34.9,71.6,0,0,0,,,,,10.3,155.6,1030.8,64.1,6.6,119.3,10.4,5,,2012-07-22T07:06:03,2012-07-22T17:14:07,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-23,57.2,33.8,43.6,57.2,29.2,42.2,35.4,75.8,0,0,0,,,,,8.1,82.5,1029.6,38.4,6.5,133.9,11.6,6,,2012-07-23T07:05:25,2012-07-23T17:14:49,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-24,55,30.2,39.2,55,26.7,37.9,35.1,86,0,0,0,,,,,7.3,9,1027.5,46.3,5.2,144.4,12.5,6,,2012-07-24T07:04:45,2012-07-24T17:15:32,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-25,57.2,29,42.5,57.2,24.3,41.5,35.3,78,0.01,100,4.17,"rain,snow",,,,17.2,337.8,1021.2,74,4.1,122.7,10.6,5,,2012-07-25T07:04:04,2012-07-25T17:16:14,0.21,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-26,57.2,39.2,46.5,57.2,34.9,44.4,40.9,81.8,0.121,100,12.5,rain,,,,12.8,339.4,1013.3,59,6.4,114.4,9.8,5,,2012-07-26T07:03:22,2012-07-26T17:16:58,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-27,51.7,29.9,39.4,51.7,24.2,36.2,34.9,85.4,0.011,100,8.33,"rain,snow",,,,15,336.7,1012.5,28,5.6,112.6,9.7,5,,2012-07-27T07:02:38,2012-07-27T17:17:41,0.28,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-28,56.8,30.2,40.5,56.8,28.7,37.7,34.5,82.2,0.011,100,8.33,"rain,snow",,,,13.9,328.7,1017.8,55.4,3.9,145.1,12.7,6,,2012-07-28T07:01:52,2012-07-28T17:18:25,0.32,"Snow, Rain, Partially cloudy",Clearing in the afternoon with rain or snow.,rain,"YSCB,95925099999,94925099999,94927099999,94922099999,95716099999,94926099999"
australia,2012-07-29,53.6,30.3,40.8,53.6,25,37.7,33.8,78.9,0.016,100,8.33,rain,,,,9.2,227,1022.7,58.6,5.6,147.7,12.6,6,,2012-07-29T07:01:05,2012-07-29T17:19:09,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94909099999,94927099999,95716099999,94926099999"
australia,2012-07-30,53.6,23.2,38.4,53.6,19.2,35.1,27.2,68.6,0,0,0,,,,,19.5,175.2,1025.3,18.6,6.5,140.2,12.2,6,,2012-07-30T07:00:17,2012-07-30T17:19:53,0.39,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-07-31,51.8,33.4,41.4,51.8,28.1,37.1,29.9,65.5,0,0,0,,,,,15,170.6,1025.7,45.1,6.5,117.6,10.1,5,,2012-07-31T06:59:27,2012-07-31T17:20:37,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,95723099999,94927099999,95716099999,94926099999"
australia,2012-08-01,51.8,32,41.7,51.8,24.8,37.5,29.6,64.5,0,0,0,,,,,17.2,170.5,1022.9,42.5,6.5,106,9.2,4,,2012-08-01T06:58:36,2012-08-01T17:21:22,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-08-02,51.8,21.6,37.5,51.8,18.4,35,29,73.5,0,0,0,,,,,15,341.9,1020.8,37,6.3,127.3,11,6,,2012-08-02T06:57:44,2012-08-02T17:22:06,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-08-03,53.7,33.3,42.2,53.7,26.9,38.8,31.3,68.5,0,0,0,,,,,17.2,316.7,1016.8,38.4,6.5,124.8,10.9,5,,2012-08-03T06:56:50,2012-08-03T17:22:51,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-08-04,57,33.8,45.7,57,29.2,42.4,33.8,65.2,0.061,100,4.17,rain,,,,21.9,315.1,1016.4,41.1,6.5,146,12.7,6,,2012-08-04T06:55:55,2012-08-04T17:23:36,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-08-05,57,35.8,46.4,57,31.5,43.4,35.8,68.6,0,0,0,,,,31.1,22.3,312.2,1013.4,40.3,6.5,140.3,12.2,6,,2012-08-05T06:54:58,2012-08-05T17:24:21,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-08-06,50,37.4,44.5,43.4,29.5,37.5,29.1,55.9,0.034,100,8.33,rain,,,,24.2,296,1016.2,34.1,6.5,162.5,14.1,6,,2012-08-06T06:54:00,2012-08-06T17:25:06,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-08-07,55.4,24.6,40.1,55.4,18.8,36.1,30.2,69.4,0.001,100,4.17,rain,,,,18.4,352.7,1022.6,9.4,6.4,171.5,14.8,6,,2012-08-07T06:53:01,2012-08-07T17:25:51,0.66,Rain,Clear conditions throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94909099999,95723099999,94927099999,95716099999,94926099999"
australia,2012-08-08,59,32,45.5,59,26.9,41.9,32.5,63.2,0,0,0,,,,,18.3,327.9,1019.4,13.8,6.5,166.3,14.3,6,,2012-08-08T06:52:01,2012-08-08T17:26:37,0.69,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-08-09,53.6,30.2,45,53.6,23.4,40.6,32.7,65.3,0.005,100,8.33,rain,,,,20.1,291.7,1014.2,43.8,6.5,157.2,13.6,6,,2012-08-09T06:51:00,2012-08-09T17:27:22,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-08-10,53.6,26.6,40.8,53.6,20.4,36.4,24.6,55.8,0.001,100,4.17,rain,,,45,32.2,182.6,1019.3,14.2,6.5,161.9,14,6,,2012-08-10T06:49:57,2012-08-10T17:28:07,0.75,Rain,Clear conditions throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-08-11,55.4,40.7,47.7,55.4,35.1,43.3,32.6,56.7,0,0,0,,,,,23,178.9,1024,21.1,6.7,157.4,13.8,6,,2012-08-11T06:48:53,2012-08-11T17:28:52,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,94922099999,95716099999,94926099999"
australia,2012-08-12,57.2,33.8,46.8,57.2,33.8,43.6,33.9,63.5,0,0,0,,,,,19.5,163.5,1025.9,34.8,6.5,173.2,15,7,,2012-08-12T06:47:48,2012-08-12T17:29:38,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-08-13,57.4,26.6,39.6,57.4,19.9,37.7,33.6,82.3,0,0,0,,,,,13.9,351.5,1025.4,38.1,5.1,176.4,15.2,7,,2012-08-13T06:46:42,2012-08-13T17:30:23,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,remote,95716099999,94926099999"
australia,2012-08-14,55.5,24.8,39.3,55.5,20.6,38.1,32.6,78.8,0.01,100,4.17,"rain,snow",,,,13.9,340.6,1020.3,63.9,5,99,8.6,4,,2012-08-14T06:45:35,2012-08-14T17:31:08,0.88,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-08-15,60.9,28.9,45.8,60.9,23.9,43.3,32.7,64.2,0,0,0,,,,,18.1,302.1,1015.1,47.1,6.5,147.9,12.7,6,,2012-08-15T06:44:27,2012-08-15T17:31:53,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-08-16,55.5,28.5,42.8,55.5,22.3,39.5,34.6,74.9,0,0,0,,,,30,19.5,334.3,1012.9,54.9,6.4,173.2,14.9,7,,2012-08-16T06:43:18,2012-08-16T17:32:38,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-08-17,47.5,35.3,40.1,44.6,27.2,33.5,37.1,89,0.519,100,12.5,rain,,,35.6,30,331.3,1005.3,75.6,5.6,137,11.8,5,,2012-08-17T06:42:08,2012-08-17T17:33:23,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,95723099999,94927099999,95716099999,94926099999"
australia,2012-08-18,53.6,37,43.7,53.6,28.4,38.4,36.3,77,0,0,0,,,,,23,311,1008.6,72.6,6.3,129,11,4,,2012-08-18T06:40:57,2012-08-18T17:34:08,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,94922099999,95716099999,94926099999"
australia,2012-08-19,55.4,28.2,40.3,55.4,22.3,37.9,34.3,81.7,0.007,100,4.17,rain,,,,18.6,352,1019.9,25,5.9,191.5,16.5,7,,2012-08-19T06:39:45,2012-08-19T17:34:53,0.05,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,94922099999,95716099999,94926099999"
australia,2012-08-20,53.1,28.2,39.5,53.1,23,37.6,32,77.4,0.004,100,4.17,rain,,,,9.2,358.5,1021.7,50.8,6.2,194,16.5,7,,2012-08-20T06:38:32,2012-08-20T17:35:38,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2012-08-21,57,28.4,41,57,24.2,39.8,30.7,71.9,0,0,0,,,,,19.5,332.4,1018.6,23,6.4,189,16.4,7,,2012-08-21T06:37:18,2012-08-21T17:36:23,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
